ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,estimated_epsilon,time_calibration,distance_epsilon
1,400,1,2,16,0.12668529720881855,0.32132632754078405,16,0.009000000000000001,5.504114866256714,0.11768529720881854
1,400,1,2,32,0.06256878248631081,0.3258038299873805,16,0.16740000000000002,7.279836416244507,0.1048312175136892
1,400,1,2,64,0.37664115749367605,0.11969948364201016,16,0.41000000000000003,10.81144905090332,0.03335884250632398
1,400,1,2,128,0.09322230769706352,0.40689054125540086,16,0.1106,17.899853944778442,0.01737769230293648
1,400,1,2,256,0.30695993161740115,0.3512612820480549,16,0.3992,32.17071890830994,0.09224006838259885
1,400,1,4,16,0.1997006801722604,0.4471555041405308,16,0.0502,5.505208253860474,0.1495006801722604
1,400,1,4,32,0.3252022195561575,0.42407564956972676,16,0.1213,7.291066646575928,0.2039022195561575
1,400,1,4,64,0.3930159289321614,0.06254553227487974,16,0.2983,10.84600281715393,0.09471592893216141
1,400,1,4,128,0.4987833715325956,0.39701141166129894,16,0.4909,17.99014973640442,0.007883371532595607
1,400,1,4,256,0.22803835582839987,0.01353706832718754,16,0.23090000000000002,32.25924563407898,0.0028616441716001473
1,400,1,8,16,0.4641127981804998,0.051719395580361205,16,0.0649,5.4911768436431885,0.39921279818049976
1,400,1,8,32,0.2392701263984186,0.1792427852345781,16,0.1832,7.297438144683838,0.0560701263984186
1,400,1,8,64,0.2011880706756869,0.4888130697043383,16,0.3519,10.860414266586304,0.1507119293243131
1,400,1,8,128,0.2523638245326058,0.3720286368806459,16,0.2952,18.026769399642944,0.04283617546739421
1,400,1,8,256,0.4925177326327567,0.43117152612574655,16,0.4721,32.33876276016235,0.020417732632756702
1,400,1,16,16,0.020602324655507487,0.45993257120507436,16,0.0082,5.505741596221924,0.012402324655507486
1,400,1,16,32,0.0341557262935035,0.20039210507205585,16,0.014700000000000001,7.3014726638793945,0.019455726293503495
1,400,1,16,64,0.17488688561984395,0.2724046696165801,16,0.1782,10.876656293869019,0.0033131143801560514
1,400,1,16,128,0.266993911362969,0.043303698179555816,16,0.37920000000000004,18.052042722702026,0.11220608863703102
1,400,1,16,256,0.0962128288024462,0.1557374985670496,16,0.1621,32.367215156555176,0.0658871711975538
1,400,4,2,16,0.13506643122952067,0.1031064682765715,16,0.0874,5.792273283004761,0.04766643122952066
1,400,4,2,32,0.2975062970910492,0.12646258250891695,16,0.233,7.870777130126953,0.06450629709104919
1,400,4,2,64,0.20243306380293774,0.43493473625040124,16,0.1505,12.043798446655273,0.051933063802937746
1,400,4,2,128,0.4583354374294185,0.33766246531414434,16,0.49460000000000004,20.336475133895874,0.03626456257058153
1,400,4,2,256,0.2408890368098181,0.3619324418246408,16,0.196,36.95364451408386,0.044889036809818095
1,400,4,4,16,0.21707269761164882,0.45525836301023037,16,0.46790000000000004,5.79848837852478,0.2508273023883512
1,400,4,4,32,0.32665966698598925,0.38013590528929153,16,0.1996,7.880449533462524,0.12705966698598925
1,400,4,4,64,0.34945821672148586,0.1455546749690932,16,0.21400000000000002,12.02448582649231,0.13545821672148584
1,400,4,4,128,0.07741382567430666,0.4804723014076403,16,0.2642,20.331347942352295,0.18678617432569333
1,400,4,4,256,0.09612456018355248,0.42543653234157536,16,0.0756,36.92234683036804,0.020524560183552476
1,400,4,8,16,0.37118814670604444,0.22160519669777123,16,0.18280000000000002,5.778489589691162,0.18838814670604442
1,400,4,8,32,0.29528501985494865,0.4748904725030108,16,0.1071,7.896388530731201,0.18818501985494865
1,400,4,8,64,0.15334286889171755,0.039924207378905896,16,0.1491,12.059889316558838,0.004242868891717544
1,400,4,8,128,0.49361644032040264,0.3161452589588542,16,0.44470000000000004,20.42160940170288,0.0489164403204026
1,400,4,8,256,0.1496915666524981,0.2074881539399248,16,0.10210000000000001,36.92467951774597,0.0475915666524981
1,400,4,16,16,0.07260732510040208,0.21607844669427984,16,0.11900000000000001,5.795102596282959,0.04639267489959793
1,400,4,16,32,0.49147298968649444,0.2867732053355545,16,0.0709,7.87889289855957,0.4205729896864944
1,400,4,16,64,0.09571586780836921,0.287301769398876,16,0.0166,12.168871641159058,0.07911586780836921
1,400,4,16,128,0.17731196515028813,0.4471181275376772,16,0.19160000000000002,20.309088468551636,0.01428803484971189
1,400,4,16,256,0.0738860039360989,0.4450064873883948,16,0.21250000000000002,36.98786640167236,0.13861399606390112
1,400,16,2,16,0.44979345231102574,0.0795445147714739,16,0.0733,5.765707731246948,0.3764934523110257
1,400,16,2,32,0.038127143882031755,0.48452483162199994,16,0.2756,7.86743688583374,0.23747285611796826
1,400,16,2,64,0.1929020641694249,0.20354986711474804,16,0.14550000000000002,12.04291582107544,0.047402064169424885
1,400,16,2,128,0.40812385144737,0.22714369665872963,16,0.4121,20.350569486618042,0.00397614855263001
1,400,16,2,256,0.08044049642162476,0.26114656123284957,16,0.1355,36.98777198791504,0.055059503578375246
1,400,16,4,16,0.1508672516939853,0.1600089514506815,16,0.00030000000000000003,5.792841672897339,0.1505672516939853
1,400,16,4,32,0.06479155625857486,0.3762386109894972,16,0.0134,7.888375520706177,0.051391556258574854
1,400,16,4,64,0.456131514621304,0.2825867669708689,16,0.499,12.019999742507935,0.042868485378695975
1,400,16,4,128,0.2288103881485311,0.49448110924306166,16,0.2862,20.321664571762085,0.0573896118514689
1,400,16,4,256,0.31426446460675267,0.08415198988323602,16,0.3155,37.03666591644287,0.0012355353932473334
1,400,16,8,16,0.44325956366541425,0.3645981455911106,16,0.3287,5.777269601821899,0.11455956366541425
1,400,16,8,32,0.0627825706618152,0.2342718936868639,16,0.3306,7.874696969985962,0.2678174293381848
1,400,16,8,64,0.3893187695192347,0.41520155983992374,16,0.2929,12.04701280593872,0.09641876951923473
1,400,16,8,128,0.04972255502521683,0.3769307230756146,16,0.1293,20.33095908164978,0.07957744497478317
1,400,16,8,256,0.20570022714832464,0.13567499618537449,16,0.1381,37.018906354904175,0.06760022714832464
1,400,16,16,16,0.2046269497310173,0.33283516850645584,16,0.3556,5.784010887145996,0.15097305026898272
1,400,16,16,32,0.3809430159453946,0.21761166615172234,16,0.3139,7.8755042552948,0.06704301594539458
1,400,16,16,64,0.04314904338184866,0.27354553009259913,16,0.1608,12.069475412368774,0.11765095661815134
1,400,16,16,128,0.26360589521801886,0.24303109602666556,16,0.2722,20.388707637786865,0.008594104781981138
1,400,16,16,256,0.11270358541544329,0.4695114005529558,16,0.0718,37.02824592590332,0.04090358541544328
1,400,64,2,16,0.05389575873181712,0.15363315309259284,16,0.4994,5.791824102401733,0.4455042412681829
1,400,64,2,32,0.1441977966687985,0.4854106252224543,16,0.21250000000000002,7.889763832092285,0.06830220333120152
1,400,64,2,64,0.4666202192472393,0.3537195328613933,16,0.38120000000000004,12.133347034454346,0.08542021924723925
1,400,64,2,128,0.4415829700158389,0.15973458178885946,16,0.49910000000000004,20.381864070892334,0.05751702998416114
1,400,64,2,256,0.19405641983011718,0.08217724558869205,16,0.2064,37.187096118927,0.012343580169882823
1,400,64,4,16,0.19741801619284827,0.3890111804232951,16,0.09960000000000001,5.937615871429443,0.09781801619284826
1,400,64,4,32,0.04656728792858539,0.31167651433117066,16,0.1854,7.880629062652588,0.13883271207141462
1,400,64,4,64,0.12062497828705221,0.10536947312550132,16,0.011300000000000001,12.041160106658936,0.1093249782870522
1,400,64,4,128,0.16273256907408684,0.41382841974792817,16,0.149,20.392598390579224,0.013732569074086848
1,400,64,4,256,0.38550610163631815,0.07057366932111198,16,0.4539,37.05412483215332,0.06839389836368187
1,400,64,8,16,0.2454225544166433,0.04718215091658329,16,0.3488,5.800267934799194,0.10337744558335671
1,400,64,8,32,0.3357393063665885,0.24515291395629313,16,0.3443,7.8947343826293945,0.008560693633411498
1,400,64,8,64,0.038636139917463896,0.1765006527274165,16,0.0835,12.070403337478638,0.04486386008253611
1,400,64,8,128,0.08589497499866566,0.1808087801954325,16,0.0396,20.5494225025177,0.04629497499866566
1,400,64,8,256,0.24779405187881087,0.4807558591990864,16,0.2548,37.16537356376648,0.007005948121189154
1,400,64,16,16,0.17950926522938987,0.32508112231725406,16,0.2131,5.802487134933472,0.03359073477061014
1,400,64,16,32,0.498751192345538,0.3637338324291049,16,0.4133,7.891519546508789,0.085451192345538
1,400,64,16,64,0.41709650906013324,0.42885936247125994,16,0.3719,12.06786823272705,0.04519650906013323
1,400,64,16,128,0.2821956069244304,0.24431297272940727,16,0.23240000000000002,20.540681838989258,0.049795606924430386
1,400,64,16,256,0.4337689477864758,0.4197624588031558,16,0.3083,37.14029002189636,0.12546894778647577
1,400,1,2,16,0.3502536561240458,0.18797299805181455,16,0.42060000000000003,5.518903017044067,0.07034634387595423
1,400,1,2,32,0.08544029815781506,0.2334154493526559,16,0.252,7.265522003173828,0.16655970184218494
1,400,1,2,64,0.3888598614484709,0.2545126374281452,16,0.3885,10.8027184009552,0.0003598614484708884
1,400,1,2,128,0.3468870136412942,0.0855973324895728,16,0.3415,17.907573699951172,0.0053870136412941805
1,400,1,2,256,0.27065106869702177,0.4760170385485554,16,0.21380000000000002,32.10958480834961,0.05685106869702175
1,400,1,4,16,0.4422938210930808,0.28055351934816597,16,0.4355,5.500842332839966,0.0067938210930807985
1,400,1,4,32,0.36045740077937505,0.13892401021325584,16,0.24580000000000002,7.256715536117554,0.11465740077937503
1,400,1,4,64,0.1651124271966246,0.43835247748853723,16,0.0726,10.83848786354065,0.09251242719662461
1,400,1,4,128,0.45351888449453714,0.46210239541052467,16,0.3428,17.93326473236084,0.11071888449453715
1,400,1,4,256,0.3582559629000436,0.2819589582734717,16,0.3486,32.167728424072266,0.009655962900043558
1,400,1,8,16,0.133359879172337,0.4725453787180826,16,0.3784,5.496959686279297,0.24504012082766302
1,400,1,8,32,0.4839620692247398,0.31195531825702055,16,0.4909,7.25568699836731,0.006937930775260226
1,400,1,8,64,0.09685730859893887,0.4339672633902767,16,0.0722,10.81483244895935,0.024657308598938874
1,400,1,8,128,0.38883535346349846,0.27765846915912945,16,0.4239,17.981472492218018,0.03506464653650154
1,400,1,8,256,0.31272454013136636,0.18775647543816376,16,0.3039,32.18526840209961,0.008824540131366354
1,400,1,16,16,0.46628267904524945,0.13002050559506356,16,0.033600000000000005,5.501140594482422,0.43268267904524943
1,400,1,16,32,0.06063672753658783,0.3711938613988075,16,0.06760000000000001,7.277129173278809,0.006963272463412176
1,400,1,16,64,0.040426360645797965,0.30396528150187824,16,0.1366,10.812964916229248,0.09617363935420203
1,400,1,16,128,0.32136571218921217,0.1925599651588384,16,0.3136,17.922146320343018,0.007765712189212182
1,400,1,16,256,0.08903625557177602,0.31962269516461406,16,0.043000000000000003,32.202059268951416,0.04603625557177602
1,400,4,2,16,0.34844243797306756,0.3536654328238899,16,0.30670000000000003,5.783207654953003,0.04174243797306754
1,400,4,2,32,0.042826094771651446,0.17579000759920627,16,0.0543,7.858759641647339,0.011473905228348555
1,400,4,2,64,0.1258697994471369,0.1449920506553974,16,0.2,12.027697801589966,0.07413020055286312
1,400,4,2,128,0.17159759569747435,0.1997969915082351,16,0.2112,20.322721242904663,0.03960240430252565
1,400,4,2,256,0.08032095784820159,0.2882626209853955,16,0.0332,36.96289920806885,0.04712095784820159
1,400,4,4,16,0.23852097213941142,0.1414844284381157,16,0.2484,5.772447347640991,0.009879027860588585
1,400,4,4,32,0.14782708120571914,0.14224740833486893,16,0.16770000000000002,7.848294973373413,0.01987291879428088
1,400,4,4,64,0.41675539996119704,0.21804448279525807,16,0.4187,12.033348798751831,0.0019446000388029794
1,400,4,4,128,0.3286259246665769,0.29423482173280613,16,0.2584,20.355422735214233,0.0702259246665769
1,400,4,4,256,0.09916836255674916,0.2504815478082925,16,0.1845,36.99919033050537,0.08533163744325084
1,400,4,8,16,0.3921167998273584,0.2619689741431059,16,0.0332,5.781987428665161,0.3589167998273584
1,400,4,8,32,0.07228683813745124,0.0056401601198399764,16,0.0031000000000000003,7.840364217758179,0.06918683813745123
1,400,4,8,64,0.03868989445231036,0.428324288562401,16,0.1998,11.991640567779541,0.16111010554768965
1,400,4,8,128,0.2556070020895277,0.3145399259754741,16,0.2034,20.319422006607056,0.05220700208952769
1,400,4,8,256,0.2908951675706952,0.3124700849806752,16,0.276,36.99607467651367,0.0148951675706952
1,400,4,16,16,0.28236348093382974,0.12231112882724732,16,0.0023,5.773779630661011,0.2800634809338297
1,400,4,16,32,0.3585360977981656,0.29173611662738874,16,0.0543,7.904697418212891,0.3042360977981656
1,400,4,16,64,0.08306857655212546,0.15351134934485677,16,0.07010000000000001,12.043860912322998,0.012968576552125452
1,400,4,16,128,0.35116196410236566,0.20037785797224855,16,0.2982,20.393338918685913,0.052961964102365644
1,400,4,16,256,0.4899958504717179,0.11823612001503847,16,0.46530000000000005,36.99363327026367,0.02469585047171785
1,400,16,2,16,0.44606763606099353,0.00870533031569476,16,0.0026000000000000003,5.776525020599365,0.44346763606099354
1,400,16,2,32,0.2631561663894664,0.2304847345629445,16,0.15360000000000001,7.8860766887664795,0.10955616638946636
1,400,16,2,64,0.05368220343390956,0.39340645648736755,16,0.0439,12.063812255859375,0.009782203433909557
1,400,16,2,128,0.33672463325954793,0.4020165551247502,16,0.329,20.462672472000122,0.0077246332595479195
1,400,16,2,256,0.04621404923829048,0.22246264578013358,16,0.0631,37.16622591018677,0.016885950761709526
1,400,16,4,16,0.22881080095413503,0.4072641771846982,16,0.4169,5.791037082672119,0.18808919904586496
1,400,16,4,32,0.03768709451587832,0.06953597673126766,16,0.08900000000000001,7.883203506469727,0.05131290548412169
1,400,16,4,64,0.2542707611612458,0.14788188505381822,16,0.24350000000000002,12.051589250564575,0.010770761161245784
1,400,16,4,128,0.37888321443463696,0.07108177139688354,16,0.37620000000000003,20.434783458709717,0.002683214434636927
1,400,16,4,256,0.259617249153663,0.08216829201441922,16,0.2629,37.16457962989807,0.0032827508463370014
1,400,16,8,16,0.3968845671102818,0.05360806085846803,16,0.08460000000000001,5.7939276695251465,0.3122845671102818
1,400,16,8,32,0.4524273477431081,0.3657905185653731,16,0.452,7.899290561676025,0.0004273477431080974
1,400,16,8,64,0.3275317995534567,0.21194378609240105,16,0.3403,12.08329439163208,0.01276820044654331
1,400,16,8,128,0.34128876072960024,0.09645732786571559,16,0.34990000000000004,20.495457887649536,0.008611239270399806
1,400,16,8,256,0.3713144268056262,0.3615236578631703,16,0.2523,37.17552304267883,0.11901442680562618
1,400,16,16,16,0.12078378217707764,0.1192402498369462,16,0.4953,5.795163869857788,0.3745162178229224
1,400,16,16,32,0.007820845783444552,0.23255843714839902,16,0.2223,7.912702798843384,0.21447915421655545
1,400,16,16,64,0.18603227232983127,0.3468352958847036,16,0.19870000000000002,12.070478677749634,0.012667727670168744
1,400,16,16,128,0.2535396517408292,0.3574331037974734,16,0.20170000000000002,20.40620231628418,0.05183965174082919
1,400,16,16,256,0.023985754824352334,0.08518329896920984,16,0.0572,37.05397820472717,0.033214245175647666
1,400,64,2,16,0.432160433553094,0.11814143574835756,16,0.22110000000000002,5.7950520515441895,0.211060433553094
1,400,64,2,32,0.2357581424510531,0.15964555570701444,16,0.2696,7.9168806076049805,0.03384185754894692
1,400,64,2,64,0.0480655427742856,0.20432180752105417,16,0.0497,12.105071544647217,0.0016344572257144044
1,400,64,2,128,0.38875718421062144,0.043028770797916616,16,0.45830000000000004,20.495413541793823,0.0695428157893786
1,400,64,2,256,0.13742926021837998,0.09969790028781006,16,0.14850000000000002,37.29001832008362,0.011070739781620043
1,400,64,4,16,0.3441834003914261,0.2985778980672048,16,0.43510000000000004,5.807236671447754,0.09091659960857396
1,400,64,4,32,0.3277545539823698,0.3875270880166281,16,0.3551,7.919247150421143,0.027345446017630226
1,400,64,4,64,0.2243249178409638,0.19777094089299108,16,0.2396,12.134676456451416,0.015275082159036196
1,400,64,4,128,0.21464209691030978,0.29920973353789054,16,0.21730000000000002,20.555233478546143,0.0026579030896902445
1,400,64,4,256,0.40360220391750157,0.4126907679676926,16,0.4853,37.28849124908447,0.08169779608249844
1,400,64,8,16,0.32093956283007125,0.40400484200452336,16,0.028300000000000002,5.805887460708618,0.29263956283007125
1,400,64,8,32,0.4918702118148268,0.1984148046262898,16,0.4849,7.909643173217773,0.006970211814826821
1,400,64,8,64,0.3727235208212773,0.0687891514924227,16,0.38870000000000005,12.189042091369629,0.015976479178722747
1,400,64,8,128,0.17324454525649619,0.17919431805470593,16,0.1721,20.53172206878662,0.0011445452564961822
1,400,64,8,256,0.01954008160618681,0.21151179385215668,16,0.030500000000000003,37.409729957580566,0.010959918393813193
1,400,64,16,16,0.4362902339087891,0.3610312339308969,16,0.12810000000000002,5.793295621871948,0.3081902339087891
1,400,64,16,32,0.499869879099774,0.2376547000464228,16,0.4944,7.9380693435668945,0.005469879099773978
1,400,64,16,64,0.019407048776727054,0.12140873634956001,16,0.1368,12.117717027664185,0.11739295122327295
1,400,64,16,128,0.49550894124879713,0.19075436302605764,16,0.43470000000000003,20.540620803833008,0.0608089412487971
1,400,64,16,256,0.20417255472737994,0.035262178096293006,16,0.229,37.33264923095703,0.02482744527262007
1,400,1,2,16,0.1170143375277155,0.4693448567869051,16,0.0864,5.500514984130859,0.0306143375277155
1,400,1,2,32,0.3582241175883298,0.0417512866387551,16,0.193,7.308154821395874,0.16522411758832978
1,400,1,2,64,0.10678874446075931,0.17654223357463783,16,0.1273,10.866490840911865,0.020511255539240686
1,400,1,2,128,0.065815564312663,0.07108166143537137,16,0.083,18.02649688720703,0.017184435687337005
1,400,1,2,256,0.41578423408247767,0.1710859187532232,16,0.44420000000000004,32.41275763511658,0.028415765917522373
1,400,1,4,16,0.39106944596166354,0.030219093694046684,16,0.20350000000000001,5.492021799087524,0.18756944596166353
1,400,1,4,32,0.013148355751282814,0.321602103261387,16,0.057800000000000004,7.2885072231292725,0.04465164424871719
1,400,1,4,64,0.4643756829698515,0.1680530207807917,16,0.40280000000000005,10.853338241577148,0.06157568296985144
1,400,1,4,128,0.39351172964992825,0.3901604956427352,16,0.47050000000000003,17.9308078289032,0.07698827035007177
1,400,1,4,256,0.08036121769286114,0.1455399664795513,16,0.0086,32.20540952682495,0.07176121769286115
1,400,1,8,16,0.4541795254310467,0.4340293647875033,16,0.4093,5.51291036605835,0.04487952543104673
1,400,1,8,32,0.01782341998564585,0.20746459848242194,16,0.0047,7.305729627609253,0.01312341998564585
1,400,1,8,64,0.18178507856340298,0.39101352637389336,16,0.2066,10.877933502197266,0.024814921436597026
1,400,1,8,128,0.41987381017671954,0.2633833903082308,16,0.4264,18.036675453186035,0.006526189823280459
1,400,1,8,256,0.46945874902273965,0.12106720102905666,16,0.4464,32.34774041175842,0.023058749022739633
1,400,1,16,16,0.19489926520652284,0.13588402804127087,16,0.33990000000000004,5.510535717010498,0.1450007347934772
1,400,1,16,32,0.26058238636711367,0.4282126327128999,16,0.2242,7.300231218338013,0.03638238636711366
1,400,1,16,64,0.19052267725841854,0.029803820102229317,16,0.26380000000000003,10.881003379821777,0.0732773227415815
1,400,1,16,128,0.1110859973721483,0.22398629285663957,16,0.17220000000000002,18.084176063537598,0.061114002627851716
1,400,1,16,256,0.03361938138807674,0.2215393134193192,16,0.08990000000000001,32.33366370201111,0.05628061861192327
1,400,4,2,16,0.07067470166274131,0.3461791135908145,16,0.01,5.784263372421265,0.06067470166274131
1,400,4,2,32,0.15406618276731038,0.4096676632990742,16,0.0502,7.8821938037872314,0.10386618276731038
1,400,4,2,64,0.2972797200821915,0.19129638516162978,16,0.46900000000000003,12.043267488479614,0.17172027991780853
1,400,4,2,128,0.4128808348873111,0.44789099199614923,16,0.3194,20.451416969299316,0.09348083488731107
1,400,4,2,256,0.21033103248790697,0.42826796791436805,16,0.221,37.14548635482788,0.010668967512093036
1,400,4,4,16,0.29256684563302043,0.03295754265966061,16,0.1477,5.778612852096558,0.14486684563302044
1,400,4,4,32,0.4328650664272174,0.3842002830372794,16,0.48350000000000004,7.876039981842041,0.05063493357278265
1,400,4,4,64,0.2296979367533457,0.4512119880948992,16,0.1312,12.061604976654053,0.0984979367533457
1,400,4,4,128,0.05782368576514668,0.02181078907094952,16,0.0318,20.459993839263916,0.02602368576514668
1,400,4,4,256,0.4783354601958743,0.2769797550508946,16,0.49470000000000003,37.08973431587219,0.01636453980412572
1,400,4,8,16,0.2638214653456797,0.10822186042338439,16,0.14750000000000002,5.773405075073242,0.11632146534567966
1,400,4,8,32,0.4286037922686113,0.26503332550139164,16,0.25520000000000004,7.8977415561676025,0.17340379226861125
1,400,4,8,64,0.04113031681910284,0.14552838423270364,16,0.0979,12.0781729221344,0.05676968318089716
1,400,4,8,128,0.061861819137164265,0.15197071370456045,16,0.13870000000000002,20.51907992362976,0.07683818086283575
1,400,4,8,256,0.14413403552206988,0.2663726845396621,16,0.0947,37.18108153343201,0.049434035522069875
1,400,4,16,16,0.4273411280361175,0.25202343370330776,16,0.324,5.800169229507446,0.1033411280361175
1,400,4,16,32,0.2734500593879295,0.06883216563397454,16,0.20270000000000002,7.867810010910034,0.07075005938792947
1,400,4,16,64,0.32464134217869206,0.1563215694631075,16,0.24450000000000002,12.035380601882935,0.08014134217869204
1,400,4,16,128,0.22587677483053908,0.3330685293318175,16,0.1706,20.327272653579712,0.05527677483053908
1,400,4,16,256,0.05910913571764698,0.28696928517449527,16,0.015300000000000001,36.923428773880005,0.043809135717646976
1,400,16,2,16,0.21726449925988578,0.48387771157757686,16,0.234,5.7687389850616455,0.016735500740114234
1,400,16,2,32,0.4743138447462066,0.2257596545661994,16,0.37520000000000003,7.937670469284058,0.09911384474620655
1,400,16,2,64,0.15366510063819538,0.3179033111667198,16,0.19870000000000002,12.02508544921875,0.04503489936180463
1,400,16,2,128,0.38118605394496635,0.3105779912011588,16,0.33590000000000003,20.350461959838867,0.04528605394496632
1,400,16,2,256,0.2908868322233019,0.07261144140606707,16,0.2904,37.11197853088379,0.0004868322233019251
1,400,16,4,16,0.04850760884224814,0.25175662090581236,16,0.4993,5.781007766723633,0.4507923911577519
1,400,16,4,32,0.3172384802708315,0.08207486507606343,16,0.49910000000000004,7.881253242492676,0.18186151972916853
1,400,16,4,64,0.0781439521413822,0.2522168454769755,16,0.2172,12.050943374633789,0.1390560478586178
1,400,16,4,128,0.3947737935903096,0.04871912801361372,16,0.43210000000000004,20.436511754989624,0.03732620640969042
1,400,16,4,256,0.45362233803182,0.17671415656081418,16,0.48460000000000003,37.10189747810364,0.030977661968180026
1,400,16,8,16,0.4207439297420238,0.2882022096124418,16,0.49420000000000003,5.771534204483032,0.07345607025797624
1,400,16,8,32,0.42643337451920416,0.42324906099246207,16,0.40090000000000003,7.890227317810059,0.02553337451920412
1,400,16,8,64,0.09504460272205262,0.2467924034241521,16,0.1274,12.050291061401367,0.032355397277947395
1,400,16,8,128,0.42425046628801605,0.40766911531030564,16,0.4556,20.421252012252808,0.03134953371198396
1,400,16,8,256,0.004080677338882455,0.29946167671476387,16,0.14930000000000002,37.10799956321716,0.14521932266111756
1,400,16,16,16,0.03382211119992323,0.3757704748829032,16,0.37260000000000004,5.769460439682007,0.3387778888000768
1,400,16,16,32,0.32451109279159607,0.029639759358057793,16,0.3355,7.865991115570068,0.010988907208403953
1,400,16,16,64,0.028437815079252526,0.3500799798418658,16,0.1448,12.039695978164673,0.11636218492074749
1,400,16,16,128,0.14949769618619863,0.3201289534420461,16,0.1817,20.444951057434082,0.032202303813801375
1,400,16,16,256,0.006355107816620464,0.023953275714561684,16,0.004,37.13203263282776,0.0023551078166204643
1,400,64,2,16,0.12262261276032732,0.18276184286293984,16,0.0345,5.785496234893799,0.08812261276032732
1,400,64,2,32,0.28569132057580143,0.33030354242319193,16,0.30510000000000004,7.889016628265381,0.019408679424198605
1,400,64,2,64,0.0695490730576751,0.4055903437953986,16,0.06670000000000001,12.095834493637085,0.0028490730576750944
1,400,64,2,128,0.1256067000334143,0.3058170332966796,16,0.1158,20.513885259628296,0.009806700033414287
1,400,64,2,256,0.1085645728904367,0.3609285668920822,16,0.1557,37.369768381118774,0.04713542710956331
1,400,64,4,16,0.3927084488885961,0.45145413878428087,16,0.39580000000000004,5.798604488372803,0.0030915511114039673
1,400,64,4,32,0.4308324593204284,0.3724477151654203,16,0.49820000000000003,7.905035734176636,0.06736754067957162
1,400,64,4,64,0.11114036247109604,0.40587324215510634,16,0.18280000000000002,12.116918802261353,0.07165963752890397
1,400,64,4,128,0.10341579663998707,0.479238666011492,16,0.0868,20.585285902023315,0.016615796639987065
1,400,64,4,256,0.29278330871203373,0.38709705831601815,16,0.19340000000000002,37.474780797958374,0.09938330871203371
1,400,64,8,16,0.015187333768530875,0.22546345219923775,16,0.033100000000000004,5.810014963150024,0.01791266623146913
1,400,64,8,32,0.34675985295100986,0.04287214018978114,16,0.4042,7.9030022621154785,0.05744014704899014
1,400,64,8,64,0.19673315090257515,0.043894370770539204,16,0.2933,12.098198652267456,0.09656684909742486
1,400,64,8,128,0.30483331405895897,0.2443175921457506,16,0.2838,20.539841651916504,0.021033314058958974
1,400,64,8,256,0.49421721928375145,0.13369880619474656,16,0.4656,37.35890030860901,0.02861721928375144
1,400,64,16,16,0.3273141836393587,0.2994710144085299,16,0.3412,5.804729700088501,0.01388581636064129
1,400,64,16,32,0.05262166276103086,0.00765735010583618,16,0.3647,7.909984111785889,0.31207833723896916
1,400,64,16,64,0.3286183521482126,0.14850421254365231,16,0.3201,12.103155374526978,0.008518352148212616
1,400,64,16,128,0.4364986600808084,0.4440255498792982,16,0.4793,20.55636215209961,0.042801339919191606
1,400,64,16,256,0.1876218634532728,0.4163997924186249,16,0.09140000000000001,37.370702505111694,0.0962218634532728
1,400,1,2,16,0.24395287632714285,0.06452385227211466,16,0.16160000000000002,5.490496635437012,0.08235287632714283
1,400,1,2,32,0.2588150063904201,0.3688343340343722,16,0.28900000000000003,7.290717840194702,0.030184993609579935
1,400,1,2,64,0.49483330496282374,0.47675487542686096,16,0.47550000000000003,10.834868907928467,0.019333304962823705
1,400,1,2,128,0.02372659277520278,0.22794858258342043,16,0.001,17.988116025924683,0.02272659277520278
1,400,1,2,256,0.041942791715369465,0.4057146051367144,16,0.018500000000000003,32.335997104644775,0.023442791715369463
1,400,1,4,16,0.48178834652348695,0.003266854129543917,16,0.3574,5.495069980621338,0.12438834652348696
1,400,1,4,32,0.41867122557175507,0.15705207425280282,16,0.383,7.2841925621032715,0.03567122557175506
1,400,1,4,64,0.2911579769284652,0.013635854089308785,16,0.34400000000000003,10.831745147705078,0.05284202307153485
1,400,1,4,128,0.16360059535840393,0.4257997834816507,16,0.1942,18.031535148620605,0.03059940464159608
1,400,1,4,256,0.3646210276048778,0.31487178601507,16,0.32030000000000003,32.37485194206238,0.04432102760487777
1,400,1,8,16,0.2866584720067725,0.07218500951232493,16,0.1355,5.496445894241333,0.15115847200677252
1,400,1,8,32,0.09142130303672924,0.18930640947142607,16,0.1395,7.2990803718566895,0.04807869696327077
1,400,1,8,64,0.04649284629960876,0.40842803260425353,16,0.1184,10.870458602905273,0.07190715370039125
1,400,1,8,128,0.02545272353335276,0.11260775555313318,16,0.026500000000000003,17.978270530700684,0.0010472764666472414
1,400,1,8,256,0.3730146327468296,0.12854746481172508,16,0.43310000000000004,32.29564023017883,0.06008536725317043
1,400,1,16,16,0.24675120492015612,0.37957325780878165,16,0.28950000000000004,5.493637800216675,0.042748795079843915
1,400,1,16,32,0.4225784118251202,0.12968432612922381,16,0.4898,7.294993877410889,0.06722158817487983
1,400,1,16,64,0.14981292923270345,0.3972411091893658,16,0.026600000000000002,10.854118824005127,0.12321292923270345
1,400,1,16,128,0.20235465768019467,0.3570043871882468,16,0.2156,18.003392457962036,0.013245342319805342
1,400,1,16,256,0.12172325599421185,0.14606553731798771,16,0.1504,38.54480528831482,0.028676744005788152
