N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,epsilon_estimated,time,real_epsilon,mu,rho,distance_epsilon,X0_r2,last_iteration,early_stopping
100,64,16,8,SGD,201,0.0001,BC_observed_positive,32,0.20730425173840447,1.1569640636444092,0.2070555802123747,0.4106200785126407,16,0.00024867152602978115,,,201
100,64,16,8,SGD,201,0.0005,simple_BC,0,0.2066606355002284,0.06113886833190918,0.2070555802123747,0.4106200785126407,16,0.00039494471214629456,,,201
100,64,16,8,SGD,201,0.0005,simple_BC,16,0.2659638836914323,0.06751108169555664,0.2070555802123747,0.4106200785126407,16,0.05890830347905762,,,201
100,64,16,8,SGD,201,0.0005,simple_BC,32,0.2806634513005616,0.06774544715881348,0.2070555802123747,0.4106200785126407,16,0.0736078710881869,,,201
100,64,16,8,SGD,200,0.0005,BC_with_evidence,0,0.18643527073044597,4.550144672393799,0.2070555802123747,0.4106200785126407,16,0.020620309481928722,0.6054037809371948,201.0,200
100,64,16,8,SGD,200,0.0005,BC_with_evidence,16,0.28112379010887,4.55466365814209,0.2070555802123747,0.4106200785126407,16,0.07406820989649532,-1.020340919494629,201.0,200
100,64,16,8,SGD,200,0.0005,BC_with_evidence,32,0.2062731811652355,4.536924600601196,0.2070555802123747,0.4106200785126407,16,0.0007823990471391984,-0.8464739322662354,201.0,200
100,64,16,8,SGD,201,0.0005,BC_observed_positive,0,0.20357629647893002,1.1272554397583008,0.2070555802123747,0.4106200785126407,16,0.003479283733444666,,,201
100,64,16,8,SGD,201,0.0005,BC_observed_positive,16,0.20447182021910465,1.1487069129943848,0.2070555802123747,0.4106200785126407,16,0.0025837599932700406,,,201
100,64,16,8,SGD,201,0.0005,BC_observed_positive,32,0.19982914528137832,1.157151699066162,0.2070555802123747,0.4106200785126407,16,0.007226434930996367,,,201
100,64,16,8,SGD,201,0.001,simple_BC,0,0.2066590351880749,0.061132192611694336,0.2070555802123747,0.4106200785126407,16,0.00039654502429978256,,,201
100,64,16,8,SGD,201,0.001,simple_BC,16,0.2644588029858351,0.06735634803771973,0.2070555802123747,0.4106200785126407,16,0.05740322277346038,,,201
100,64,16,8,SGD,201,0.001,simple_BC,32,0.275086562637777,0.06740951538085938,0.2070555802123747,0.4106200785126407,16,0.06803098242540229,,,201
100,64,16,8,SGD,200,0.001,BC_with_evidence,0,0.21151333729275842,4.526947259902954,0.2070555802123747,0.4106200785126407,16,0.004457757080383734,0.8164501190185547,201.0,200
100,64,16,8,SGD,200,0.001,BC_with_evidence,16,0.1601315336664031,4.550296068191528,0.2070555802123747,0.4106200785126407,16,0.0469240465459716,-0.7518434524536133,201.0,200
100,64,16,8,SGD,200,0.001,BC_with_evidence,32,0.27546795509000793,4.586549520492554,0.2070555802123747,0.4106200785126407,16,0.06841237487763324,-0.34702157974243164,201.0,200
100,64,16,8,SGD,201,0.001,BC_observed_positive,0,0.20090854274992212,1.1244666576385498,0.2070555802123747,0.4106200785126407,16,0.00614703746245257,,,201
100,64,16,8,SGD,201,0.001,BC_observed_positive,16,0.18392100352297805,1.1482980251312256,0.2070555802123747,0.4106200785126407,16,0.02313457668939664,,,201
100,64,16,8,SGD,201,0.001,BC_observed_positive,32,0.21125714015353791,1.1621921062469482,0.2070555802123747,0.4106200785126407,16,0.004201559941163224,,,201
100,64,16,8,SGD,42,0.005,simple_BC,0,5.882275933830808e-17,0.01256704330444336,0.2070555802123747,0.4106200785126407,16,0.20705558021237463,,,42
100,64,16,8,SGD,201,0.005,simple_BC,16,0.320966071031223,0.06822395324707031,0.2070555802123747,0.4106200785126407,16,0.1139104908188483,,,201
100,64,16,8,SGD,201,0.005,simple_BC,32,0.261989244407725,0.06790375709533691,0.2070555802123747,0.4106200785126407,16,0.054933664195350285,,,201
100,64,16,8,SGD,200,0.005,BC_with_evidence,0,2.4204574134026063e-20,0.956566572189331,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,0.3561561703681946,42.0,200
100,64,16,8,SGD,200,0.005,BC_with_evidence,16,0.2277253576041814,4.621646404266357,0.2070555802123747,0.4106200785126407,16,0.0206697773918067,-0.4772845506668091,201.0,200
100,64,16,8,SGD,200,0.005,BC_with_evidence,32,0.2146052237195713,4.596633672714233,0.2070555802123747,0.4106200785126407,16,0.007549643507196613,-0.3626774549484253,201.0,200
100,64,16,8,SGD,201,0.005,BC_observed_positive,0,0.21023976127331095,1.1238915920257568,0.2070555802123747,0.4106200785126407,16,0.003184181060936264,,,201
100,64,16,8,SGD,201,0.005,BC_observed_positive,16,0.24813277265557074,1.149749517440796,0.2070555802123747,0.4106200785126407,16,0.04107719244319605,,,201
100,64,16,8,SGD,201,0.005,BC_observed_positive,32,0.2072350717146333,1.158149003982544,0.2070555802123747,0.4106200785126407,16,0.00017949150225859967,,,201
100,64,16,8,SGD,42,0.01,simple_BC,0,1.966345779193619e-34,0.012648582458496094,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,201,0.01,simple_BC,16,0.28376427784002445,0.06824612617492676,0.2070555802123747,0.4106200785126407,16,0.07670869762764976,,,201
100,64,16,8,SGD,201,0.01,simple_BC,32,0.23483866790766536,0.06820893287658691,0.2070555802123747,0.4106200785126407,16,0.02778308769529067,,,201
100,64,16,8,SGD,200,0.01,BC_with_evidence,0,3.6004214834538103e-39,0.9349713325500488,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,0.2421303391456604,42.0,200
100,64,16,8,SGD,200,0.01,BC_with_evidence,16,0.24243859726734185,4.575112819671631,0.2070555802123747,0.4106200785126407,16,0.03538301705496716,-0.09569573402404785,201.0,200
100,64,16,8,SGD,200,0.01,BC_with_evidence,32,0.11914626219290043,4.582950115203857,0.2070555802123747,0.4106200785126407,16,0.08790931801947426,-0.15594768524169922,201.0,200
100,64,16,8,SGD,42,0.01,BC_observed_positive,0,1.3316792667893556e-14,0.2302863597869873,0.2070555802123747,0.4106200785126407,16,0.20705558021236137,,,42
100,64,16,8,SGD,201,0.01,BC_observed_positive,16,0.1455424570184614,1.1513047218322754,0.2070555802123747,0.4106200785126407,16,0.06151312319391328,,,201
100,64,16,8,SGD,201,0.01,BC_observed_positive,32,0.2746568127924115,1.1615309715270996,0.2070555802123747,0.4106200785126407,16,0.06760123258003681,,,201
100,64,16,8,SGD,42,0.05,simple_BC,0,4.225640767413554e-46,0.012681961059570312,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,137,0.05,simple_BC,16,5.557946255343683e-05,0.046288490295410156,0.2070555802123747,0.4106200785126407,16,0.20700000074982125,,,137
100,64,16,8,SGD,201,0.05,simple_BC,32,0.16605598991911008,0.06819939613342285,0.2070555802123747,0.4106200785126407,16,0.04099959029326461,,,201
100,64,16,8,SGD,200,0.05,BC_with_evidence,0,,4.592186450958252,0.2070555802123747,0.4106200785126407,16,,,201.0,200
100,64,16,8,SGD,200,0.05,BC_with_evidence,16,4.496168152462212e-05,1.6816694736480713,0.2070555802123747,0.4106200785126407,16,0.20701061853085007,-0.22302401065826416,74.0,200
100,64,16,8,SGD,200,0.05,BC_with_evidence,32,,4.578617095947266,0.2070555802123747,0.4106200785126407,16,,,201.0,200
100,64,16,8,SGD,42,0.05,BC_observed_positive,0,1.9616624155042804e-26,0.23009204864501953,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.05,BC_observed_positive,16,2.821239730621604e-32,0.23556256294250488,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.05,BC_observed_positive,32,1.3390441447919309e-52,0.23740458488464355,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.1,simple_BC,0,5.100506180431782e-91,0.01266789436340332,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,49,0.1,simple_BC,16,5.114100452184993e-06,0.016283035278320312,0.2070555802123747,0.4106200785126407,16,0.20705046611192252,,,49
100,64,16,8,SGD,44,0.1,simple_BC,32,8.993554054199459e-13,0.014533281326293945,0.2070555802123747,0.4106200785126407,16,0.20705558021147533,,,44
100,64,16,8,SGD,200,0.1,BC_with_evidence,0,,4.53916597366333,0.2070555802123747,0.4106200785126407,16,,,201.0,200
100,64,16,8,SGD,200,0.1,BC_with_evidence,16,,4.561220169067383,0.2070555802123747,0.4106200785126407,16,,,201.0,200
100,64,16,8,SGD,200,0.1,BC_with_evidence,32,,4.544139862060547,0.2070555802123747,0.4106200785126407,16,,,201.0,200
100,64,16,8,SGD,42,0.1,BC_observed_positive,0,2.097375862656112e-62,0.23009419441223145,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.1,BC_observed_positive,16,4.329795863723357e-19,0.2355790138244629,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.1,BC_observed_positive,32,1.194627404164935e-22,0.2373812198638916,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,180,0.0001,simple_BC,0,0.20665899986906697,0.055074214935302734,0.2070555802123747,0.4106200785126407,16,0.00039658034330772307,,,180
100,64,16,8,SGD,401,0.0001,simple_BC,16,0.27862902307459786,0.13605594635009766,0.2070555802123747,0.4106200785126407,16,0.07157344286222317,,,401
100,64,16,8,SGD,401,0.0001,simple_BC,32,0.27564861823544934,0.13591885566711426,0.2070555802123747,0.4106200785126407,16,0.06859303802307465,,,401
100,64,16,8,SGD,400,0.0001,BC_with_evidence,0,0.17831927398169667,9.042670726776123,0.2070555802123747,0.4106200785126407,16,0.02873630623067802,0.560256838798523,401.0,400
100,64,16,8,SGD,400,0.0001,BC_with_evidence,16,0.21978197479500075,9.146182537078857,0.2070555802123747,0.4106200785126407,16,0.01272639458262606,-1.2564942836761475,401.0,400
100,64,16,8,SGD,400,0.0001,BC_with_evidence,32,0.23493253803220313,9.031273603439331,0.2070555802123747,0.4106200785126407,16,0.027876957819828435,-1.1106853485107422,401.0,400
100,64,16,8,SGD,401,0.0001,BC_observed_positive,0,0.20207167936751746,2.243298053741455,0.2070555802123747,0.4106200785126407,16,0.004983900844857225,,,401
100,64,16,8,SGD,401,0.0001,BC_observed_positive,16,0.20570905329362366,2.2978720664978027,0.2070555802123747,0.4106200785126407,16,0.0013465269187510343,,,401
100,64,16,8,SGD,401,0.0001,BC_observed_positive,32,0.20286396945928253,2.3158955574035645,0.2070555802123747,0.4106200785126407,16,0.0041916107530921565,,,401
100,64,16,8,SGD,201,0.0005,simple_BC,0,0.2066606355002284,0.061501264572143555,0.2070555802123747,0.4106200785126407,16,0.00039494471214629456,,,201
100,64,16,8,SGD,401,0.0005,simple_BC,16,0.27316054287319397,0.13618063926696777,0.2070555802123747,0.4106200785126407,16,0.06610496266081928,,,401
100,64,16,8,SGD,401,0.0005,simple_BC,32,0.2899948956255602,0.13610577583312988,0.2070555802123747,0.4106200785126407,16,0.0829393154131855,,,401
100,64,16,8,SGD,400,0.0005,BC_with_evidence,0,0.20266889871258814,9.114745616912842,0.2070555802123747,0.4106200785126407,16,0.004386681499786549,0.8020738959312439,401.0,400
100,64,16,8,SGD,400,0.0005,BC_with_evidence,16,0.238703874087187,9.09128999710083,0.2070555802123747,0.4106200785126407,16,0.0316482938748123,-0.6392059326171875,401.0,400
100,64,16,8,SGD,400,0.0005,BC_with_evidence,32,0.1961278258461176,9.134361028671265,0.2070555802123747,0.4106200785126407,16,0.010927754366257092,-0.3683583736419678,401.0,400
100,64,16,8,SGD,401,0.0005,BC_observed_positive,0,0.1995549409886825,2.2446482181549072,0.2070555802123747,0.4106200785126407,16,0.007500639223692179,,,401
100,64,16,8,SGD,401,0.0005,BC_observed_positive,16,0.2041615555233688,2.299147367477417,0.2070555802123747,0.4106200785126407,16,0.002894024689005903,,,401
100,64,16,8,SGD,401,0.0005,BC_observed_positive,32,0.20567422365540067,2.3176400661468506,0.2070555802123747,0.4106200785126407,16,0.0013813565569740227,,,401
100,64,16,8,SGD,209,0.001,simple_BC,0,0.20665999188939746,0.06399130821228027,0.2070555802123747,0.4106200785126407,16,0.00039558832297723057,,,209
100,64,16,8,SGD,401,0.001,simple_BC,16,0.27477824720552285,0.13579678535461426,0.2070555802123747,0.4106200785126407,16,0.06772266699314816,,,401
100,64,16,8,SGD,401,0.001,simple_BC,32,0.27876630881316394,0.13593506813049316,0.2070555802123747,0.4106200785126407,16,0.07171072860078925,,,401
100,64,16,8,SGD,400,0.001,BC_with_evidence,0,0.20734267284259295,9.115275859832764,0.2070555802123747,0.4106200785126407,16,0.00028709263021825526,0.8340079188346863,401.0,400
100,64,16,8,SGD,400,0.001,BC_with_evidence,16,0.17753529464730283,9.140234470367432,0.2070555802123747,0.4106200785126407,16,0.029520285565071858,-0.629321813583374,401.0,400
100,64,16,8,SGD,400,0.001,BC_with_evidence,32,0.17723431801987785,9.055620908737183,0.2070555802123747,0.4106200785126407,16,0.02982126219249684,-0.5912009477615356,401.0,400
100,64,16,8,SGD,401,0.001,BC_observed_positive,0,0.196570030409109,2.24395489692688,0.2070555802123747,0.4106200785126407,16,0.010485549803265687,,,401
100,64,16,8,SGD,401,0.001,BC_observed_positive,16,0.20188545334896202,2.2987027168273926,0.2070555802123747,0.4106200785126407,16,0.005170126863412672,,,401
100,64,16,8,SGD,401,0.001,BC_observed_positive,32,0.20901588385116504,2.31549072265625,0.2070555802123747,0.4106200785126407,16,0.0019603036387903505,,,401
100,64,16,8,SGD,42,0.005,simple_BC,0,5.882275933830808e-17,0.012586355209350586,0.2070555802123747,0.4106200785126407,16,0.20705558021237463,,,42
100,64,16,8,SGD,401,0.005,simple_BC,16,0.24808585301443334,0.1359386444091797,0.2070555802123747,0.4106200785126407,16,0.04103027280205865,,,401
100,64,16,8,SGD,401,0.005,simple_BC,32,0.29848320341405987,0.13577842712402344,0.2070555802123747,0.4106200785126407,16,0.09142762320168518,,,401
100,64,16,8,SGD,400,0.005,BC_with_evidence,0,1.437577592470375e-17,0.9351706504821777,0.2070555802123747,0.4106200785126407,16,0.20705558021237466,-0.046631574630737305,42.0,400
100,64,16,8,SGD,400,0.005,BC_with_evidence,16,0.16629510104461653,9.093337059020996,0.2070555802123747,0.4106200785126407,16,0.04076047916775816,-0.12697720527648926,401.0,400
100,64,16,8,SGD,400,0.005,BC_with_evidence,32,0.18542026504366158,9.18542742729187,0.2070555802123747,0.4106200785126407,16,0.021635315168713115,-0.07897591590881348,401.0,400
100,64,16,8,SGD,401,0.005,BC_observed_positive,0,0.18943122784618363,2.244843006134033,0.2070555802123747,0.4106200785126407,16,0.01762435236619106,,,401
100,64,16,8,SGD,401,0.005,BC_observed_positive,16,0.18563470813256058,2.298164129257202,0.2070555802123747,0.4106200785126407,16,0.021420872079814107,,,401
100,64,16,8,SGD,401,0.005,BC_observed_positive,32,0.18787255129358515,2.3164985179901123,0.2070555802123747,0.4106200785126407,16,0.019183028918789535,,,401
100,64,16,8,SGD,42,0.01,simple_BC,0,1.966345779193619e-34,0.012552022933959961,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,401,0.01,simple_BC,16,0.25812938418233716,0.13574576377868652,0.2070555802123747,0.4106200785126407,16,0.05107380396996247,,,401
100,64,16,8,SGD,401,0.01,simple_BC,32,0.238342785082606,0.13545632362365723,0.2070555802123747,0.4106200785126407,16,0.03128720487023132,,,401
100,64,16,8,SGD,400,0.01,BC_with_evidence,0,,9.076489210128784,0.2070555802123747,0.4106200785126407,16,,,401.0,400
100,64,16,8,SGD,400,0.01,BC_with_evidence,16,0.14050128335690354,9.073978662490845,0.2070555802123747,0.4106200785126407,16,0.06655429685547115,-0.32579028606414795,401.0,400
100,64,16,8,SGD,400,0.01,BC_with_evidence,32,0.20263171283732798,9.143890142440796,0.2070555802123747,0.4106200785126407,16,0.004423867375046714,-0.32993125915527344,401.0,400
100,64,16,8,SGD,42,0.01,BC_observed_positive,0,1.696503076829722e-22,0.2299363613128662,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,401,0.01,BC_observed_positive,16,0.19372666727916024,2.298013687133789,0.2070555802123747,0.4106200785126407,16,0.013328912933214448,,,401
100,64,16,8,SGD,401,0.01,BC_observed_positive,32,0.17095169980813676,2.3161556720733643,0.2070555802123747,0.4106200785126407,16,0.036103880404237926,,,401
100,64,16,8,SGD,42,0.05,simple_BC,0,4.225640767413554e-46,0.012620687484741211,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,401,0.05,simple_BC,16,0.154405003349296,0.1360621452331543,0.2070555802123747,0.4106200785126407,16,0.052650576863078696,,,401
100,64,16,8,SGD,401,0.05,simple_BC,32,0.062279701688974516,0.13627147674560547,0.2070555802123747,0.4106200785126407,16,0.14477587852340018,,,401
100,64,16,8,SGD,400,0.05,BC_with_evidence,0,,9.079215049743652,0.2070555802123747,0.4106200785126407,16,,,401.0,400
100,64,16,8,SGD,400,0.05,BC_with_evidence,16,5.3732914471996594e-05,4.12202000617981,0.2070555802123747,0.4106200785126407,16,0.2070018472979027,-0.14976179599761963,183.0,400
100,64,16,8,SGD,400,0.05,BC_with_evidence,32,,9.091331005096436,0.2070555802123747,0.4106200785126407,16,,,401.0,400
100,64,16,8,SGD,42,0.05,BC_observed_positive,0,3.4209931396675995e-30,0.23032498359680176,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.05,BC_observed_positive,16,2.0121610824263944e-42,0.2358245849609375,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.05,BC_observed_positive,32,1.0436442861734626e-81,0.23762726783752441,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.1,simple_BC,0,5.100506180431782e-91,0.012638330459594727,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,150,0.1,simple_BC,16,1.0077797173839604e-06,0.0508882999420166,0.2070555802123747,0.4106200785126407,16,0.20705457243265732,,,150
100,64,16,8,SGD,42,0.1,simple_BC,32,4.876771066671928e-13,0.013961553573608398,0.2070555802123747,0.4106200785126407,16,0.20705558021188702,,,42
100,64,16,8,SGD,400,0.1,BC_with_evidence,0,,9.261450290679932,0.2070555802123747,0.4106200785126407,16,,,401.0,400
100,64,16,8,SGD,400,0.1,BC_with_evidence,16,3.5343211486113054e-07,1.6646692752838135,0.2070555802123747,0.4106200785126407,16,0.20705522678025984,-0.15152394771575928,74.0,400
100,64,16,8,SGD,400,0.1,BC_with_evidence,32,,9.118451356887817,0.2070555802123747,0.4106200785126407,16,,,401.0,400
100,64,16,8,SGD,42,0.1,BC_observed_positive,0,2.550665198744679e-57,0.23009514808654785,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,42,0.1,BC_observed_positive,16,1.1040800762975176e-15,0.23532915115356445,0.2070555802123747,0.4106200785126407,16,0.20705558021237358,,,42
100,64,16,8,SGD,42,0.1,BC_observed_positive,32,4.7469928809730025e-37,0.23725676536560059,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,180,0.0001,simple_BC,0,0.20665899986906697,0.055146217346191406,0.2070555802123747,0.4106200785126407,16,0.00039658034330772307,,,180
100,64,16,8,SGD,801,0.0001,simple_BC,16,0.28077477041049115,0.27197718620300293,0.2070555802123747,0.4106200785126407,16,0.07371919019811646,,,801
100,64,16,8,SGD,801,0.0001,simple_BC,32,0.27599363245380487,0.27136754989624023,0.2070555802123747,0.4106200785126407,16,0.06893805224143018,,,801
100,64,16,8,SGD,800,0.0001,BC_with_evidence,0,0.06823578238606966,15.162883758544922,0.2070555802123747,0.4106200785126407,16,0.13881979782630505,-4.679625988006592,669.0,800
100,64,16,8,SGD,800,0.0001,BC_with_evidence,16,0.19520441798993535,18.16022539138794,0.2070555802123747,0.4106200785126407,16,0.011851162222439343,-1.0582969188690186,801.0,800
100,64,16,8,SGD,800,0.0001,BC_with_evidence,32,0.14706043056669166,18.208266019821167,0.2070555802123747,0.4106200785126407,16,0.05999514964568303,-0.9295257329940796,801.0,800
100,64,16,8,SGD,801,0.0001,BC_observed_positive,0,0.20374288500332408,4.487777948379517,0.2070555802123747,0.4106200785126407,16,0.0033126952090506145,,,801
100,64,16,8,SGD,801,0.0001,BC_observed_positive,16,0.20082001395036558,4.595253944396973,0.2070555802123747,0.4106200785126407,16,0.006235566262009107,,,801
100,64,16,8,SGD,801,0.0001,BC_observed_positive,32,0.205115027277862,4.633299112319946,0.2070555802123747,0.4106200785126407,16,0.0019405529345127015,,,801
100,64,16,8,SGD,201,0.0005,simple_BC,0,0.2066606355002284,0.06146574020385742,0.2070555802123747,0.4106200785126407,16,0.00039494471214629456,,,201
100,64,16,8,SGD,801,0.0005,simple_BC,16,0.2756652984185874,0.27130699157714844,0.2070555802123747,0.4106200785126407,16,0.0686097182062127,,,801
100,64,16,8,SGD,801,0.0005,simple_BC,32,0.2717017464497318,0.27133870124816895,0.2070555802123747,0.4106200785126407,16,0.06464616623735708,,,801
100,64,16,8,SGD,800,0.0005,BC_with_evidence,0,0.08534298331246701,18.256460666656494,0.2070555802123747,0.4106200785126407,16,0.12171259689990768,-4.369815349578857,801.0,800
100,64,16,8,SGD,800,0.0005,BC_with_evidence,16,0.2017026734842606,18.154918432235718,0.2070555802123747,0.4106200785126407,16,0.005352906728114087,-0.5154184103012085,801.0,800
100,64,16,8,SGD,800,0.0005,BC_with_evidence,32,0.14471379240365462,18.140007495880127,0.2070555802123747,0.4106200785126407,16,0.06234178780872007,-0.396881103515625,801.0,800
100,64,16,8,SGD,801,0.0005,BC_observed_positive,0,0.20269783854037557,4.487714767456055,0.2070555802123747,0.4106200785126407,16,0.004357741671999121,,,801
100,64,16,8,SGD,801,0.0005,BC_observed_positive,16,0.1936502010242412,4.59662127494812,0.2070555802123747,0.4106200785126407,16,0.013405379188133504,,,801
100,64,16,8,SGD,801,0.0005,BC_observed_positive,32,0.1974969191742884,4.641782283782959,0.2070555802123747,0.4106200785126407,16,0.00955866103808628,,,801
100,64,16,8,SGD,209,0.001,simple_BC,0,0.20665999188939746,0.06429743766784668,0.2070555802123747,0.4106200785126407,16,0.00039558832297723057,,,209
100,64,16,8,SGD,801,0.001,simple_BC,16,0.24810533180862168,0.27257370948791504,0.2070555802123747,0.4106200785126407,16,0.04104975159624699,,,801
100,64,16,8,SGD,801,0.001,simple_BC,32,0.26510680187851215,0.2723662853240967,0.2070555802123747,0.4106200785126407,16,0.058051221666137465,,,801
100,64,16,8,SGD,800,0.001,BC_with_evidence,0,0.15338460638308807,18.367945671081543,0.2070555802123747,0.4106200785126407,16,0.05367097382928662,0.151178777217865,801.0,800
100,64,16,8,SGD,800,0.001,BC_with_evidence,16,0.17511362861577964,18.240741729736328,0.2070555802123747,0.4106200785126407,16,0.03194195159659505,-0.7831439971923828,801.0,800
100,64,16,8,SGD,800,0.001,BC_with_evidence,32,0.14864071609432056,18.342844247817993,0.2070555802123747,0.4106200785126407,16,0.05841486411805413,-0.5986936092376709,801.0,800
100,64,16,8,SGD,801,0.001,BC_observed_positive,0,0.20327425149472753,4.493557929992676,0.2070555802123747,0.4106200785126407,16,0.0037813287176471644,,,801
100,64,16,8,SGD,801,0.001,BC_observed_positive,16,0.2206751413920894,4.60107684135437,0.2070555802123747,0.4106200785126407,16,0.013619561179714718,,,801
100,64,16,8,SGD,801,0.001,BC_observed_positive,32,0.20093323551774928,4.635038375854492,0.2070555802123747,0.4106200785126407,16,0.0061223446946254145,,,801
100,64,16,8,SGD,42,0.005,simple_BC,0,5.882275933830808e-17,0.012593269348144531,0.2070555802123747,0.4106200785126407,16,0.20705558021237463,,,42
100,64,16,8,SGD,801,0.005,simple_BC,16,0.2822583298216628,0.27065086364746094,0.2070555802123747,0.4106200785126407,16,0.07520274960928813,,,801
100,64,16,8,SGD,801,0.005,simple_BC,32,0.2640862524731835,0.27126431465148926,0.2070555802123747,0.4106200785126407,16,0.05703067226080882,,,801
100,64,16,8,SGD,800,0.005,BC_with_evidence,0,8.443725432204795e-20,0.9380011558532715,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,-0.6196022033691406,42.0,800
100,64,16,8,SGD,800,0.005,BC_with_evidence,16,0.18823826303986538,18.190308570861816,0.2070555802123747,0.4106200785126407,16,0.018817317172509312,-0.2454308271408081,801.0,800
100,64,16,8,SGD,800,0.005,BC_with_evidence,32,0.2158207051569703,18.097185134887695,0.2070555802123747,0.4106200785126407,16,0.00876512494459561,-0.14361345767974854,801.0,800
100,64,16,8,SGD,801,0.005,BC_observed_positive,0,0.2173435891198977,4.493163347244263,0.2070555802123747,0.4106200785126407,16,0.010288008907523016,,,801
100,64,16,8,SGD,801,0.005,BC_observed_positive,16,0.20277968907055982,4.600366115570068,0.2070555802123747,0.4106200785126407,16,0.004275891141814869,,,801
100,64,16,8,SGD,801,0.005,BC_observed_positive,32,0.21368246022223936,4.638704538345337,0.2070555802123747,0.4106200785126407,16,0.006626880009864666,,,801
100,64,16,8,SGD,42,0.01,simple_BC,0,1.966345779193619e-34,0.012657880783081055,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,801,0.01,simple_BC,16,0.33231080389006284,0.2726430892944336,0.2070555802123747,0.4106200785126407,16,0.12525522367768815,,,801
100,64,16,8,SGD,801,0.01,simple_BC,32,0.2863495668508091,0.27288222312927246,0.2070555802123747,0.4106200785126407,16,0.0792939866384344,,,801
100,64,16,8,SGD,800,0.01,BC_with_evidence,0,3.689227497774636e-41,0.9429042339324951,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,-0.09151196479797363,42.0,800
100,64,16,8,SGD,800,0.01,BC_with_evidence,16,0.16003194708805313,18.18284296989441,0.2070555802123747,0.4106200785126407,16,0.04702363312432156,-0.2567034959793091,801.0,800
100,64,16,8,SGD,800,0.01,BC_with_evidence,32,0.23575899704737088,18.169154405593872,0.2070555802123747,0.4106200785126407,16,0.028703416834996193,-0.19823980331420898,801.0,800
100,64,16,8,SGD,42,0.01,BC_observed_positive,0,5.0431045261104245e-15,0.23032903671264648,0.2070555802123747,0.4106200785126407,16,0.20705558021236964,,,42
100,64,16,8,SGD,801,0.01,BC_observed_positive,16,0.20596835882072462,4.601840972900391,0.2070555802123747,0.4106200785126407,16,0.0010872213916500728,,,801
100,64,16,8,SGD,801,0.01,BC_observed_positive,32,0.18140940807300313,4.637089252471924,0.2070555802123747,0.4106200785126407,16,0.025646172139371565,,,801
100,64,16,8,SGD,42,0.05,simple_BC,0,4.225640767413554e-46,0.012794733047485352,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
100,64,16,8,SGD,801,0.05,simple_BC,16,0.21843176441454812,0.2732067108154297,0.2070555802123747,0.4106200785126407,16,0.011376184202173428,,,801
100,64,16,8,SGD,801,0.05,simple_BC,32,0.26037725894915376,0.2730846405029297,0.2070555802123747,0.4106200785126407,16,0.053321678736779066,,,801
100,64,16,8,SGD,800,0.05,BC_with_evidence,0,,18.238044023513794,0.2070555802123747,0.4106200785126407,16,,,801.0,800
100,64,16,8,SGD,800,0.05,BC_with_evidence,16,,18.11108899116516,0.2070555802123747,0.4106200785126407,16,,,801.0,800
100,64,16,8,SGD,800,0.05,BC_with_evidence,32,0.1998682603016208,18.2230966091156,0.2070555802123747,0.4106200785126407,16,0.0071873199107538865,-0.08418834209442139,801.0,800
100,64,16,8,SGD,42,0.05,BC_observed_positive,0,4.76847905957283e-28,0.23030686378479004,0.2070555802123747,0.4106200785126407,16,0.2070555802123747,,,42
