,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
1280,0.4123,0.12229999999999996,1.0,5,9.51997423171997,0.29000000000000004,0.29000000000000004,25,100,1,1,400
1281,0.028900000000000002,0.0211,1.0,40,13.074318885803223,0.05,0.33,100,100,16,1,200
1282,0.031100000000000003,0.0211,1.0,40,10.076010704040527,0.01,0.01,25,100,4,1,400
1283,0.1633,0.04670000000000002,10.0,20,15.94003438949585,0.21000000000000002,0.33,50,100,16,1,400
1284,0.39440000000000003,0.015600000000000003,1.0,5,6.520985126495361,0.41000000000000003,0.09,100,100,4,1,100
1285,0.19720000000000001,0.027200000000000002,0.1,5,7.717163324356079,0.17,0.09,50,100,16,1,200
1286,0.34590000000000004,0.13590000000000002,10.0,5,4.984592914581299,0.21000000000000002,0.37,25,100,4,1,200
1287,0.055200000000000006,0.11480000000000001,1.0,20,5.041289567947388,0.17,0.29000000000000004,25,100,64,1,200
1288,0.3079,0.02210000000000001,10.0,40,5.173866271972656,0.33,0.09,25,100,4,1,200
1289,0.1568,0.053200000000000025,1.0,5,9.503074407577515,0.21000000000000002,0.13,25,100,1,1,400
1290,0.4585,0.008500000000000008,1.0,10,6.619025945663452,0.45,0.21000000000000002,100,100,4,1,100
1291,0.1767,0.033300000000000024,0.1,40,2.5206549167633057,0.21000000000000002,0.37,25,100,16,1,100
1292,0.1463,0.09630000000000001,0.1,20,9.450337409973145,0.05,0.37,25,100,1,1,400
1293,0.11330000000000001,0.06330000000000001,0.1,40,3.880671501159668,0.05,0.29000000000000004,50,100,4,1,100
1294,0.32380000000000003,0.006199999999999983,10.0,20,6.019618272781372,0.33,0.37,100,100,1,1,100
1295,0.0993,0.009300000000000003,10.0,10,6.553845643997192,0.09,0.33,100,100,16,1,100
1296,0.2504,0.12040000000000001,0.1,10,2.5055418014526367,0.13,0.05,25,100,4,1,100
1297,0.38430000000000003,0.054300000000000015,10.0,20,7.172250032424927,0.33,0.29000000000000004,50,100,1,1,200
1298,0.32130000000000003,0.15130000000000002,1.0,20,2.5193705558776855,0.17,0.21000000000000002,25,100,16,1,100
1299,0.013000000000000001,0.003000000000000001,1.0,20,15.758349895477295,0.01,0.29000000000000004,50,100,4,1,400
1300,0.2591,0.009099999999999997,1.0,5,12.992774963378906,0.25,0.17,100,100,64,1,200
1301,0.1163,0.013700000000000004,1.0,40,6.475456476211548,0.13,0.41000000000000003,100,100,16,1,100
1302,0.2033,0.0067000000000000115,1.0,20,11.939368486404419,0.21000000000000002,0.25,100,100,1,1,200
1303,0.22240000000000001,0.06760000000000002,10.0,5,7.758706331253052,0.29000000000000004,0.17,50,100,64,1,200
1304,0.1769,0.0068999999999999895,10.0,5,3.942540407180786,0.17,0.37,50,100,64,1,100
1305,0.129,0.08100000000000002,10.0,20,13.302257537841797,0.21000000000000002,0.01,100,100,16,1,200
1306,0.2165,0.0335,1.0,10,7.696622371673584,0.25,0.01,50,100,4,1,200
1307,0.39680000000000004,0.05319999999999997,10.0,5,5.050185680389404,0.45,0.37,25,100,16,1,200
1308,0.1874,0.0174,0.1,5,6.036052703857422,0.17,0.05,100,100,1,1,100
1309,0.0253,0.024700000000000003,10.0,40,26.468000888824463,0.05,0.17,100,100,16,1,400
1310,0.3347,0.12469999999999998,0.1,10,9.366218328475952,0.21000000000000002,0.01,25,100,1,1,400
1311,0.2102,0.00019999999999997797,10.0,10,4.686079025268555,0.21000000000000002,0.33,25,100,1,1,200
1312,0.435,0.015000000000000013,10.0,10,13.267560482025146,0.45,0.29000000000000004,100,100,16,1,200
1313,0.1085,0.10150000000000002,1.0,5,13.147003650665283,0.21000000000000002,0.05,100,100,16,1,200
1314,0.46880000000000005,0.01880000000000004,0.1,10,10.235476970672607,0.45,0.29000000000000004,25,100,16,1,400
1315,0.158,0.027999999999999997,0.1,10,3.5999345779418945,0.13,0.13,50,100,1,1,100
1316,0.011600000000000001,0.038400000000000004,10.0,10,6.629309415817261,0.05,0.01,100,100,16,1,100
1317,0.27790000000000004,0.0121,0.1,20,26.95063352584839,0.29000000000000004,0.17,100,100,64,1,400
1318,0.391,0.02100000000000002,1.0,5,26.62432861328125,0.37,0.33,100,100,4,1,400
