ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2
1,400,64,8,16,0.34264218079789543,0.1,16,0.1524,5.913700342178345,0.19024218079789543,0.5552211358067095,0.3806224245818045,1.2722458839416504,0.03798024378390907,0.1108452079526992,0.865056037902832
1,400,64,8,32,0.4831575939841478,0.1,16,0.46255,8.08786129951477,0.0206075939841478,0.04265190952338405,0.46869005644720096,2.322965383529663,0.01446753753694685,0.029943723780985473,0.4390993118286133
1,400,64,8,64,0.32962687293513804,0.1,16,0.26376,12.408976316452026,0.06586687293513804,0.19982252159428435,0.33796352226490944,4.679211616516113,0.008336649329771406,0.025291170151081222,0.8448624014854431
1,400,64,8,128,0.09825811196253176,0.1,16,0.15194000000000002,20.95176124572754,0.05368188803746826,0.5463354319075303,0.10075867609757065,9.65352463722229,0.0025005641350388935,0.02544893327476535,0.9369072914123535
1,400,64,8,256,0.38055803741890487,0.1,16,0.33668000000000003,38.30214309692383,0.043878037418904836,0.11529920039661504,0.40408812536583927,20.66976284980774,0.023530087946934397,0.06183048479681249,0.8929819464683533
1,400,64,8,512,0.2508327104720138,0.1,16,0.19764,74.06011152267456,0.053192710472013766,0.21206448860643576,0.2543963270884891,94.06166219711304,0.003563616616475307,0.014207144713180905,0.9404205679893494
1,400,64,16,16,0.1637682877097913,0.1,16,0.22060000000000002,5.948841571807861,0.056831712290208725,0.3470251358487575,0.17836429715544888,1.2622554302215576,0.014596009445657587,0.08912598189658504,0.816716194152832
1,400,64,16,32,0.15674267693091204,0.1,16,0.15000000000000002,8.087928533554077,0.006742676930912017,0.043017492510249826,0.17591780183527828,2.3287758827209473,0.019175124904366236,0.12233506074939703,0.9391162395477295
1,400,64,16,64,0.12439994781994956,0.1,16,0.19212,12.349103450775146,0.06772005218005045,0.5443736381470606,0.13503489822828615,4.5737340450286865,0.010634950408336591,0.0854899909100372,0.9485217928886414
1,400,64,16,128,0.3623730166507294,0.1,16,0.35629000000000005,21.08533763885498,0.006083016650729356,0.016786615921219175,0.3711444055681712,9.833337783813477,0.00877138891744178,0.024205414074459135,0.9306338429450989
1,400,64,16,256,0.11236590782410577,0.1,16,0.10552,38.37187170982361,0.006845907824105768,0.06092513251280938,0.11668844632943237,22.634827852249146,0.004322538505326601,0.03846841616847855,0.9037891626358032
1,400,64,16,512,0.0830675324089627,0.1,16,0.09176000000000001,73.17470693588257,0.008692467591037312,0.10464338278693619,0.08592177636062179,47.523311376571655,0.002854243951659091,0.03436052412881267,0.9071871042251587
1,400,1,4,16,0.08698854169286496,0.1,16,0.13338,5.701975107192993,0.046391458307135036,0.5333053917713876,0.411366483066689,1.148559808731079,0.32437794137382403,3.7289732079786133,0.09178793430328369
1,400,1,4,32,0.36084758329615735,0.1,16,0.22939,7.567244052886963,0.13145758329615734,0.36430224111620707,0.3446306298800355,2.1880574226379395,0.016216953416121838,0.0449412831533699,0.14112460613250732
1,400,1,4,64,0.39322577975214407,0.1,16,0.33872,11.274049043655396,0.054505779752144046,0.13861191854333618,0.4672224521705905,4.432837009429932,0.07399667241844643,0.18817858906678908,0.5063875913619995
1,400,1,4,128,0.4574286517604463,0.1,16,0.42153,18.67470145225525,0.035898651760446265,0.07847923741175325,0.4128334442847308,9.145004034042358,0.04459520747571549,0.09749106730434945,0.598939836025238
1,400,1,4,256,0.4961489458138678,0.1,16,0.47713000000000005,33.59638023376465,0.01901894581386776,0.038333137607840025,0.48665263603269476,19.065228700637817,0.009496309781173051,0.019140038210895702,0.7835971713066101
1,400,1,4,512,0.3331437412599246,0.1,16,0.38122000000000006,62.555593490600586,0.048076258740075484,0.144310856803897,0.35323334543760654,55.26920509338379,0.020089604177681963,0.060303111508877794,0.902115523815155
1,400,1,8,16,0.10088632231537692,0.1,16,0.06945000000000001,5.622885704040527,0.03143632231537691,0.3116014301433747,0.13308892915610795,1.1183950901031494,0.032202606840731035,0.31919695456896213,0.12049400806427002
1,400,1,8,32,0.4395526236774179,0.1,16,0.4208,7.416029930114746,0.018752623677417868,0.04266297746223938,0.3620551829705545,2.1449341773986816,0.07749744070686337,0.1763098125964953,0.4765426516532898
1,400,1,8,64,0.12629592645863708,0.1,16,0.13429000000000002,11.06032419204712,0.007994073541362945,0.06329636881820624,0.2028520132117996,4.242352247238159,0.07655608675316253,0.6061643387859802,0.6987433433532715
1,400,1,8,128,0.317038104753372,0.1,16,0.46143000000000006,18.525326013565063,0.14439189524662804,0.4554401918310493,0.363492417893318,9.026427268981934,0.04645431313994597,0.1465259615278213,0.8097874522209167
1,400,1,8,256,0.14449047874080356,0.1,16,0.16213000000000002,33.313740730285645,0.01763952125919646,0.12208085552017157,0.1458438300568098,18.886932611465454,0.0013533513160062238,0.009366370212074345,0.9279787540435791
1,400,1,8,512,0.11573112841622618,0.1,16,0.10075,62.343626260757446,0.014981128416226175,0.12944770021032417,0.1060465827672922,107.26923608779907,0.009684545648933979,0.08368142418955407,0.9282478094100952
1,400,1,16,16,0.018414573041575177,0.1,16,0.013720000000000001,7.002028465270996,0.004694573041575176,0.2549379250323147,0.1566832889002587,1.5030581951141357,0.13826871585868353,7.508657167695921,0.35366326570510864
1,400,1,16,32,0.049007155491725685,0.1,16,0.0047,9.231980800628662,0.04430715549172568,0.9040956376096232,0.1648897562920414,2.8291313648223877,0.1158826008003157,2.3646057323176244,0.558769941329956
1,400,1,16,64,0.13575684564249252,0.1,16,0.26254,13.82800841331482,0.12678315435750748,0.9338987935192844,0.19488083547766621,5.801644563674927,0.059123989835173696,0.4355138744964152,0.7992451190948486
1,400,1,16,128,0.24912205627630885,0.1,16,0.31467,22.461127281188965,0.06554794372369116,0.2631157782793425,0.2400363005277239,9.197441816329956,0.009085755748584945,0.03647110129224229,0.8946037888526917
1,400,1,16,256,0.09336134514729216,0.1,16,0.10432000000000001,33.22276163101196,0.010958654852707847,0.11737893059937012,0.0836116309033913,19.038569450378418,0.009749714243900864,0.10442988185869817,0.9364350438117981
1,400,1,16,512,0.32242203746149223,0.1,16,0.35950000000000004,62.59630107879639,0.037077962538507814,0.11499822664242093,0.3374562078462026,59.99185276031494,0.015034170384710388,0.04662885484837854,0.9328669309616089
1,400,4,4,16,0.13691580830566485,0.1,16,0.32314000000000004,6.46901535987854,0.18622419169433518,1.3601365247655643,0.23074411615300164,2.4263997077941895,0.09382830784733678,0.6852993018736366,-0.09736347198486328
1,400,4,4,32,0.38597949154164823,0.1,16,0.18578000000000003,8.284581184387207,0.2001994915416482,0.5186790902854126,0.41915876569579413,3.8895082473754883,0.0331792741541459,0.08596123597557971,-0.0769575834274292
1,400,4,4,64,0.47273479921205114,0.1,16,0.29037,12.994610786437988,0.18236479921205112,0.38576554870937074,0.4601548630959763,4.51855731010437,0.01257993611607483,0.026610979638145786,0.4743937849998474
1,400,4,4,128,0.41227021726319424,0.1,16,0.33457000000000003,20.835299730300903,0.0777002172631942,0.18846914962472347,0.4386443155831307,9.919780969619751,0.02637409831993648,0.06397284406091162,0.856123685836792
1,400,4,4,256,0.30344830393103905,0.1,16,0.30258,38.099756717681885,0.0008683039310390384,0.0028614558716939377,0.32392231165949853,21.85011100769043,0.020474007728459476,0.06747115559134037,0.9323479533195496
1,400,4,4,512,0.1334864777842601,0.1,16,0.16789,74.93868088722229,0.03440352221573992,0.25773039177303525,0.1443986199747433,141.22489953041077,0.010912142190483198,0.08174717298421287,0.9589416980743408
1,400,4,8,16,0.3798391482110019,0.1,16,0.21519000000000002,5.900639295578003,0.16464914821100188,0.4334707177669289,0.308777178576202,1.9053175449371338,0.07106196963479988,0.18708437497686448,0.05388754606246948
1,400,4,8,32,0.011941644394110273,0.1,16,0.21066000000000001,8.031069278717041,0.19871835560588974,16.64078656570107,0.10233534547615261,2.1587400436401367,0.09039370108204234,7.56961923322933,0.17084825038909912
1,400,4,8,64,0.2918619225131606,0.1,16,0.49193000000000003,12.293362855911255,0.2000680774868394,0.6854887947153091,0.325728941132602,7.183682918548584,0.03386701861944136,0.11603781105743326,0.8910691142082214
1,400,4,8,128,0.47160858031460107,0.1,16,0.25517,20.871495008468628,0.21643858031460106,0.45893690095760986,0.4794722764867923,9.449517011642456,0.007863696172191237,0.016674200810650044,0.863090991973877
1,400,4,8,256,0.39169623873802145,0.1,16,0.49847,38.02060031890869,0.10677376126197857,0.2725932768871752,0.42158779878829755,20.15837788581848,0.0298915600502761,0.07631311484271999,0.8922474384307861
1,400,4,8,512,0.3990332993449475,0.1,16,0.40195000000000003,72.09920501708984,0.0029167006550525065,0.007309416682368509,0.41028671745031964,46.438188314437866,0.011253418105372115,0.028201701772372655,0.8979547619819641
1,400,4,16,16,0.4217988739681902,0.1,16,0.38891000000000003,5.899958610534668,0.03288887396819018,0.07797288233318157,0.47726587391776576,1.2326726913452148,0.055466999949575546,0.13150106217153762,0.15987509489059448
1,400,4,16,32,0.3174563508962146,0.1,16,0.24828000000000003,8.021815299987793,0.06917635089621457,0.21790822801598406,0.3702874797875016,2.2420618534088135,0.052831128891286994,0.16642013537337916,0.7868008613586426
1,400,4,16,64,0.37481093873077476,0.1,16,0.37887000000000004,12.285675287246704,0.004059061269225284,0.010829623284129633,0.4217860125096893,4.47743558883667,0.04697507377891452,0.12533005023275623,0.9084192514419556
1,400,4,16,128,0.35317208580233045,0.1,16,0.35364,20.848838806152344,0.0004679141976695611,0.001324890093186616,0.3724390912591448,16.069117784500122,0.019267005456814368,0.05455415711307961,0.9118561148643494
1,400,4,16,256,0.24211889362312017,0.1,16,0.09286000000000001,40.057716369628906,0.14925889362312017,0.6164694187619041,0.2595176261685167,37.34646153450012,0.017398732545396534,0.07186028436293462,0.9250645637512207
1,400,4,16,512,0.21025302560041237,0.1,16,0.2621,74.5821430683136,0.05184697439958763,0.24659323808316194,0.20272443523476394,56.581249952316284,0.00752859036564843,0.035807286692542434,0.9533440470695496
1,400,16,4,16,0.04532719272067065,0.1,16,0.14398000000000002,5.88333797454834,0.09865280727932937,2.176459678129163,0.07869075085993009,1.2233314514160156,0.03336355813925944,0.7360605441608253,0.024756789207458496
1,400,16,4,32,0.20695915622091915,0.1,16,0.29778000000000004,8.496551990509033,0.0908208437790809,0.43883462533126066,0.20081312122755593,3.9305241107940674,0.00614603499336322,0.029696849878932716,0.5840684771537781
1,400,16,4,64,0.2613155524639581,0.1,16,0.26346,12.290637731552124,0.002144447536041927,0.008206352495371279,0.28024901899941534,5.100670337677002,0.018933466535457244,0.07245441902302634,0.9287355542182922
1,400,16,4,128,0.08913313589083005,0.1,16,0.18339000000000003,20.816632509231567,0.09425686410916997,1.0574839891711592,0.09978814779818079,9.379514694213867,0.010655011907350742,0.11954041334752277,0.9540333151817322
1,400,16,4,256,0.05774448061846077,0.1,16,0.21253000000000002,38.12072467803955,0.15478551938153925,2.6805249215810716,0.06082173776160199,24.798319101333618,0.003077257143141221,0.053290931188277574,0.9447665214538574
1,400,16,4,512,0.05881207397678223,0.1,16,0.024180000000000004,73.14762163162231,0.034632073976782224,0.588859933598911,0.062202407366059045,46.47810888290405,0.0033903333892768145,0.05764689391187338,0.9574273824691772
1,400,16,8,16,0.28238330224084096,0.1,16,0.17921,6.182386875152588,0.10317330224084095,0.36536615806286526,0.27740895772894475,4.932408571243286,0.0049743445118962115,0.01761557596508897,0.25001609325408936
1,400,16,8,32,0.06016175615938785,0.1,16,0.0246,8.749829769134521,0.03556175615938785,0.591102361858808,0.0786764829569603,7.051229953765869,0.018514726797572448,0.3077491080632849,0.5355269312858582
1,400,16,8,64,0.2263376791606157,0.1,16,0.27005,12.941726922988892,0.04371232083938431,0.19312878439636555,0.24168515567878968,11.707165718078613,0.015347476518173975,0.06780787262240577,0.9407476186752319
1,400,16,8,128,0.36757865785536653,0.1,16,0.39267,26.580726385116577,0.02509134214463349,0.06826115066372089,0.35186505267082274,19.94674849510193,0.01571360518454379,0.04274895957296498,0.33633530139923096
1,400,16,8,256,0.3405208944277202,0.1,16,0.3925,39.28770112991333,0.051979105572279805,0.15264586233287078,0.36716984558214183,23.811376571655273,0.02664895115442162,0.07825937142332448,0.7058068513870239
1,400,16,8,512,0.44404797739513263,0.1,16,0.43102,72.73756694793701,0.013027977395132617,0.02933912112730957,0.42921956101081515,46.83506226539612,0.014828416384317478,0.033393725766534745,0.7198957204818726
1,400,16,16,16,0.17656493732574718,0.1,16,0.01085,5.921076774597168,0.16571493732574719,0.9385495208486231,0.1778602527361826,1.2559573650360107,0.001295315410435427,0.007336198398471838,0.49290603399276733
1,400,16,16,32,0.13140931015554186,0.1,16,0.20299,8.076990604400635,0.07158068984445815,0.5447155133812975,0.1603667408960582,3.8222670555114746,0.02895743074051635,0.2203605719126069,0.8523697853088379
1,400,16,16,64,0.31198550105597506,0.1,16,0.12495,13.443346500396729,0.18703550105597505,0.5995006191727416,0.3235296949167495,6.5145039558410645,0.011544193860774432,0.03700234088347338,0.9327078461647034
1,400,16,16,128,0.013101838189592374,0.1,16,0.24067000000000002,22.170740127563477,0.22756816181040765,17.369178165486698,0.02902914747846526,9.233587980270386,0.015927309288872885,1.2156545561312886,0.9391058087348938
1,400,16,16,256,0.19541238783591752,0.1,16,0.032650000000000005,38.11610150337219,0.1627623878359175,0.8329174503132558,0.21212326829195405,20.33592391014099,0.016710880456036525,0.0855159728669208,0.9509758949279785
1,400,16,16,512,0.4286750223619786,0.1,16,0.38853000000000004,74.02800488471985,0.04014502236197853,0.09364908209669275,0.43133552861024266,192.7301025390625,0.002660506248264083,0.006206347721415683,0.8400336503982544
1,400,64,4,16,0.3386941974038708,0.1,16,0.38958000000000004,6.186581134796143,0.05088580259612924,0.15024114078769182,0.36318892702204914,4.981461763381958,0.024494729618178335,0.07232107844165385,0.8558018207550049
1,400,64,4,32,0.2228117327101023,0.1,16,0.32044,8.158015012741089,0.09762826728989771,0.43816484034492337,0.24792251432316556,2.3114378452301025,0.025110781613063266,0.11269954821335466,0.9368297457695007
1,400,64,4,64,0.372793053750607,0.1,16,0.41405000000000003,12.4653959274292,0.04125694624939302,0.11066983634569894,0.3892562815544338,7.208634853363037,0.016463227803826808,0.04416184163892834,0.6761221885681152
1,400,64,4,128,0.09149471601614345,0.1,16,0.02111,20.894412755966187,0.07038471601614345,0.7692762935481944,0.10312057728355598,13.692923545837402,0.011625861267412524,0.1270659309479822,0.950217068195343
1,400,64,4,256,0.17428905523267524,0.1,16,0.053680000000000005,39.43638014793396,0.12060905523267523,0.6920059040521082,0.18515060932824698,22.53816819190979,0.01086155409557174,0.062319197732018265,0.8755748867988586
1,400,64,4,512,0.002956140338152391,0.1,16,0.033870000000000004,73.76977396011353,0.030913859661847613,10.457507467716841,0.016608790081155213,67.54449200630188,0.013652649743002822,4.618403790510103,-0.15892934799194336
1,400,64,8,16,0.22922102244317194,0.1,16,0.48650000000000004,5.908623933792114,0.2572789775568281,1.1224056799616284,0.2125095444937932,1.2428534030914307,0.016711477949378745,0.07290552049396701,0.590560793876648
1,400,64,8,32,0.49789271115792183,0.1,16,0.40671,8.057202816009521,0.09118271115792181,0.18313726856105841,0.4603437494904327,2.291893720626831,0.03754896166748911,0.07541576895183612,0.7863621711730957
1,400,64,8,64,0.26717201270326013,0.1,16,0.10949,12.355626106262207,0.15768201270326013,0.5901891111566119,0.29024218953692843,4.5415565967559814,0.0230701768336683,0.08634952665978396,0.9114999771118164
1,400,64,8,128,0.04933730526850205,0.1,16,0.08215,20.945758819580078,0.03281269473149795,0.6650686443640498,0.058131026966321026,9.501352787017822,0.008793721697818974,0.1782367652623514,0.948705792427063
1,400,64,8,256,0.4714268933987654,0.1,16,0.45070000000000005,39.27305006980896,0.020726893398765378,0.043966294008672815,0.4499626190711544,40.52635908126831,0.021464274327611,0.0455304409404048,0.24262577295303345
1,400,64,8,512,0.12617815344020267,0.1,16,0.04777000000000001,79.37834811210632,0.07840815344020266,0.6214083127897511,0.13292808503404194,61.076937198638916,0.00674993159383927,0.05349524786823056,0.838606595993042
1,400,64,16,16,0.11433882310390742,0.1,16,0.33056,5.923237323760986,0.2162211768960926,1.8910565197929123,0.1311024446474082,1.248779535293579,0.01676362154350078,0.1466135568691882,0.698595404624939
1,400,64,16,32,0.4967347535072304,0.1,16,0.44382000000000005,8.090475082397461,0.05291475350723035,0.10652516888263211,0.43773332164524903,3.866964817047119,0.05900143186198137,0.1187785461866673,0.5260255336761475
1,400,64,16,64,0.10457375392192136,0.1,16,0.22689,12.415676832199097,0.12231624607807864,1.1696648680069808,0.11307353383102062,7.088470697402954,0.008499779909099253,0.08128024088573413,0.9533488154411316
1,400,64,16,128,0.21179831345860733,0.1,16,0.21271,21.1149320602417,0.0009116865413926756,0.004304503310272347,0.21900834700765295,9.613554000854492,0.007210033549045619,0.03404197810316704,0.9259726405143738
1,400,64,16,256,0.041808041508981486,0.1,16,0.16193000000000002,39.35151171684265,0.12012195849101853,2.873178320615978,0.044219364097621526,26.507800102233887,0.00241132258864004,0.05767604751640957,0.9718526601791382
1,400,64,16,512,0.20226405813740506,0.1,16,0.12025000000000001,73.28028893470764,0.08201405813740505,0.4054801376608889,0.2071938860561084,47.62600064277649,0.004929827918703333,0.0243732275724159,0.8749523162841797
1,400,1,4,16,0.1001604304381854,0.1,16,0.026180000000000002,5.671444654464722,0.07398043043818539,0.7386193341475589,0.16654401383519682,1.1795470714569092,0.06638358339701142,0.6627725450718829,-0.03984272480010986
1,400,1,4,32,0.4196619788119791,0.1,16,0.28898,7.780202150344849,0.13068197881197907,0.31139818570633115,0.2932465610176654,2.278721809387207,0.1264154177943137,0.30123152483859283,0.10261934995651245
1,400,1,4,64,0.053181247461096925,0.1,16,0.030310000000000004,11.59869933128357,0.022871247461096922,0.4300622597810942,0.0657973219433108,4.5531675815582275,0.012616074482213871,0.23722787795534064,0.4419827461242676
1,400,1,4,128,0.14057057916847326,0.1,16,0.14932,19.37954092025757,0.008749420831526744,0.06224219095690428,0.17421716933008755,9.436516046524048,0.03364659016161428,0.23935727063690176,0.6390858888626099
1,400,1,4,256,0.4083096115967659,0.1,16,0.40502000000000005,34.86150670051575,0.003289611596765829,0.008056659709530789,0.42679195980897916,19.429794549942017,0.018482348212213284,0.04526552323844359,0.903171181678772
1,400,1,4,512,0.22174033526531478,0.1,16,0.14484000000000002,62.79038596153259,0.07690033526531476,0.34680354917522177,0.2309470941542967,56.31586170196533,0.009206758888981925,0.04152045173903943,0.935284435749054
1,400,1,8,16,0.4370165545307144,0.1,16,0.43375,5.623703241348267,0.003266554530714394,0.007474670002426221,0.47937452848012413,1.1311407089233398,0.04235797394940971,0.0969253304257441,0.1936977505683899
1,400,1,8,32,0.45560490306777607,0.1,16,0.48513000000000006,7.47232985496521,0.029525096932223993,0.06480416855354128,0.4861563522259862,2.1611342430114746,0.03055144915821012,0.06705689283081588,0.46344470977783203
1,400,1,8,64,0.46042014099549694,0.1,16,0.49100000000000005,11.15867829322815,0.030579859004503107,0.06641729212450372,0.48416199351482125,4.28998875617981,0.023741852519324314,0.0515656254046378,0.7051279544830322
1,400,1,8,128,0.28389652780876773,0.1,16,0.45509000000000005,18.890365839004517,0.17119347219123232,0.6030136173646617,0.2963737939248208,9.950495481491089,0.012477266116053098,0.04395004832344327,0.8383914232254028
1,400,1,8,256,0.21661819284968709,0.1,16,0.19405000000000003,35.52774095535278,0.022568192849687058,0.10418419871754395,0.22574197755158285,19.09212613105774,0.00912378470189576,0.04211919867795601,0.9150866270065308
1,400,1,8,512,0.04355926281895833,0.1,16,0.06381,62.954216957092285,0.020250737181041673,0.46490082408437655,0.05479831140003253,429.3014404773712,0.011239048581074197,0.2580174193439889,0.9310093522071838
1,400,1,16,16,0.4535804167098823,0.1,16,0.49420000000000003,7.635472536087036,0.04061958329011772,0.08955321216193224,0.48409650628474327,1.8440971374511719,0.03051608957486096,0.06727823435635574,0.43758320808410645
1,400,1,16,32,0.29557877115139475,0.1,16,0.23611000000000001,10.125480651855469,0.059468771151394734,0.20119432434115836,0.43127982610915766,3.474074602127075,0.1357010549577629,0.45910284567851173,0.6624641418457031
1,400,1,16,64,0.37652874479370374,0.1,16,0.36044000000000004,14.7780601978302,0.016088744793703702,0.042729127632788196,0.41800599026113766,6.675205707550049,0.04147724546743392,0.11015691641327113,0.8476670980453491
1,400,1,16,128,0.32378203039285436,0.1,16,0.41778000000000004,25.05060315132141,0.09399796960714568,0.29031249662958486,0.3530112407454781,13.872039318084717,0.02922921035262377,0.09027434387621543,0.8988486528396606
1,400,1,16,256,0.107380025395727,0.1,16,0.0913,44.05784606933594,0.01608002539572699,0.14974875761546308,0.0927138215023524,27.9737446308136,0.0146662038933746,0.1365822352837534,0.9305365085601807
1,400,1,16,512,0.2964014537221105,0.1,16,0.28619,82.64864993095398,0.01021145372211052,0.03445142928240902,0.30863916463816155,362.59362983703613,0.012237710916051026,0.04128762110432974,0.9467313885688782
1,400,4,4,16,0.22844075872368796,0.1,16,0.10091000000000001,7.486836671829224,0.12753075872368796,0.558266219374379,0.2025154517856708,17.154852628707886,0.025925306938017173,0.1134880967952628,0.0007794499397277832
1,400,4,4,32,0.2664015202771003,0.1,16,0.40784000000000004,10.614675045013428,0.14143847972289975,0.5309221943470182,0.25522619061313273,15.708739042282104,0.01117532966396756,0.041949196282151185,0.12156271934509277
1,400,4,4,64,0.34244279829569185,0.1,16,0.42649000000000004,15.517388105392456,0.08404720170430818,0.2454342801851983,0.4176616122459905,16.23562455177307,0.07521881395029867,0.21965365989489688,0.6640669107437134
1,400,4,4,128,0.48914093108681617,0.1,16,0.12246000000000001,26.817113876342773,0.36668093108681615,0.7496427057782556,0.4803698127247162,91.07927250862122,0.008771118362099983,0.017931679409064264,0.789038360118866
1,400,4,4,256,0.25823971285076264,0.1,16,0.23623000000000002,47.670032024383545,0.022009712850762614,0.08522977588455607,0.2761064141662694,100.2522246837616,0.017866701315506772,0.06918649776315382,0.9133503437042236
1,400,4,4,512,0.12874266819091967,0.1,16,0.06556000000000001,91.96886777877808,0.06318266819091967,0.4907671176833353,0.13403064273577864,316.32123041152954,0.005287974544858964,0.041073985953259354,0.9497839212417603
1,400,4,8,16,0.07187627603125774,0.1,16,0.0099,8.372971534729004,0.061976276031257736,0.8622633148704774,0.16733750019137134,13.649674654006958,0.0954612241601136,1.3281325832545803,0.12135016918182373
1,400,4,8,32,0.44199227097898813,0.1,16,0.20785,10.541242837905884,0.23414227097898813,0.5297429080838362,0.4781057220854857,48.51188015937805,0.03611345110649755,0.081706069263402,0.5451872944831848
1,400,4,8,64,0.047457189549560796,0.1,16,0.09859000000000001,16.887763500213623,0.051132810450439214,1.0774512973854018,0.06011413989422997,40.294506788253784,0.012656950344669175,0.26670248417157505,0.7887323498725891
1,400,4,8,128,0.28303095563309966,0.1,16,0.43217000000000005,27.88452410697937,0.1491390443669004,0.5269354514007054,0.314881689361805,73.2895200252533,0.03185073372870534,0.1125344528391243,0.91913902759552
1,400,4,8,256,0.12999716693876562,0.1,16,0.19864,50.98673915863037,0.06864283306123439,0.528033300091595,0.1370363129998846,153.09491729736328,0.007039146061118995,0.054148457438574354,0.920973002910614
1,400,4,8,512,0.2568742570985708,0.1,16,0.25136000000000003,95.16644430160522,0.005514257098570785,0.021466756384446842,0.26626591462496824,184.68261408805847,0.009391657526397423,0.03656130292103792,0.9270437955856323
1,400,4,16,16,0.3935651534043078,0.1,16,0.13374,7.340074300765991,0.2598251534043078,0.6601833296389188,0.2606527021886347,5.9342780113220215,0.13291245121567313,0.33771397204755255,0.05887669324874878
1,400,4,16,32,0.2744669363835618,0.1,16,0.16260000000000002,9.901519298553467,0.11186693638356177,0.4075789159071243,0.27454032317634114,11.128624439239502,7.338679277935078e-05,0.0002673793563126827,0.6476732492446899
1,400,4,16,64,0.4119780746422376,0.1,16,0.4777,15.308124303817749,0.06572192535776239,0.159527725874333,0.46722178802789893,15.743317365646362,0.05524371338566131,0.13409381903062445,0.8377676010131836
1,400,4,16,128,0.2448683271886613,0.1,16,0.29535,26.208463668823242,0.050481672811338696,0.20615844193048527,0.26874549195437664,21.009697675704956,0.02387716476571533,0.09751022126809779,0.9134970307350159
1,400,4,16,256,0.30096710247589575,0.1,16,0.25005,47.12026834487915,0.05091710247589576,0.169178299079959,0.31595824295914776,122.22561502456665,0.014991140483252008,0.04980989736063475,0.9267783164978027
1,400,4,16,512,0.3784897694658175,0.1,16,0.37074,95.82186031341553,0.007749769465817513,0.02047550578911332,0.3963080144269098,462.4547414779663,0.0178182449610923,0.0470772168723084,0.9299442172050476
1,400,16,4,16,0.37094168778223546,0.1,16,0.27594,7.418292045593262,0.09500168778223544,0.25610949351696216,0.3650283317303066,7.43232798576355,0.005913356051928886,0.015941470712777836,0.3517337441444397
1,400,16,4,32,0.00014518467602964158,0.1,16,0.41719000000000006,10.170289993286133,0.4170448153239704,2872.51262825303,0.018064001850538865,10.109431266784668,0.017918817174509223,123.42085724564232,0.09639549255371094
1,400,16,4,64,0.14985523767563258,0.1,16,0.33014000000000004,15.165419816970825,0.18028476232436746,1.2030594667274879,0.16226442093823998,18.30374526977539,0.012409183262607398,0.08280780475266104,0.8033545017242432
1,400,16,4,128,0.4245071508941935,0.1,16,0.49910000000000004,26.26375985145569,0.07459284910580655,0.17571635471553806,0.3264279694824152,21.46617341041565,0.0980791814117783,0.23104247173500286,-1.9428491592407227
1,400,16,4,256,0.34801356499359004,0.1,16,0.3017,46.68403077125549,0.04631356499359002,0.133079769446467,0.3640262366713322,44.48836874961853,0.016012671677742174,0.046011630834094375,0.914976954460144
1,400,16,4,512,0.300236667621297,0.1,16,0.32795,90.9045193195343,0.027713332378702993,0.09230495594781632,0.3197898054643431,534.3497123718262,0.019553137843046076,0.06512574895651783,0.9057577848434448
1,400,16,8,16,0.016689661610959472,0.1,16,0.04716,7.923781394958496,0.03047033838904053,1.8257013892379823,0.029166609105423093,32.107497215270996,0.012476947494463621,0.7475854085783549,0.3343092203140259
1,400,16,8,32,0.17946083959461473,0.1,16,0.35252000000000006,10.468648910522461,0.17305916040538533,0.9643282668035533,0.18348972151030504,59.333677768707275,0.004028881915690313,0.022449922360728843,0.6933470964431763
1,400,16,8,64,0.1631423833696975,0.1,16,0.13863,16.575413703918457,0.024512383369697494,0.15025147275279105,0.1747349992400664,71.82918095588684,0.011592615870368916,0.07105827211129342,0.9120375514030457
1,400,16,8,128,0.29966839533895406,0.1,16,0.30377000000000004,26.20032525062561,0.004101604661045977,0.0136871446066465,0.33275569640662245,21.434165716171265,0.033087301067668384,0.11041304849730127,0.9244270324707031
1,400,16,8,256,0.27525473807418377,0.1,16,0.27521,47.61406898498535,4.473807418375886e-05,0.0001625333481878213,0.2894695885512547,44.82361936569214,0.01421485047707094,0.05164252785083722,0.9220107197761536
1,400,16,8,512,0.48372912144913166,0.1,16,0.49983000000000005,89.08160400390625,0.01610087855086839,0.03328490644233736,0.4572826300879831,311.422913312912,0.026446491361148572,0.054672109220800034,0.7483217120170593
1,400,16,16,16,0.3580390873288492,0.1,16,0.023850000000000003,7.57336163520813,0.3341890873288492,0.9333871612232817,0.40095888886378567,9.328161478042603,0.042919801534936464,0.11987462557549139,0.8104972839355469
1,400,16,16,32,0.42278711157588794,0.1,16,0.35316000000000003,10.788307905197144,0.06962711157588791,0.16468598419748715,0.45559035510476803,38.48566722869873,0.03280324352888009,0.07758808778869809,0.8875094652175903
1,400,16,16,64,0.31223558284850156,0.1,16,0.22455000000000003,16.37325358390808,0.08768558284850153,0.2808314864326244,0.3232352970817147,78.95490622520447,0.010999714233213165,0.03522889394239954,0.7425684332847595
