N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,minibatch_size,epsilon_estimated,time,num_epochs,real_epsilon,mu,rho,distance_epsilon,X0_r2
100,64,16,8,adam,5e-05,BC_observed_positive,32,0.25038383432502953,0.24195337295532227,42,0.4938447813773705,0.1229725889308883,16,0.24346094705234095,
100,64,16,8,adam,5e-05,BC_observed_positive,64,0.25038448377168226,0.24794363975524902,42,0.4938447813773705,0.1229725889308883,16,0.24346029760568821,
100,64,16,8,adam,0.0001,simple_BC,0,0.26507638788413507,0.2762763500213623,801,0.4938447813773705,0.1229725889308883,16,0.2287683934932354,
100,64,16,8,adam,0.0001,simple_BC,16,0.26476567783507937,0.3031351566314697,801,0.4938447813773705,0.1229725889308883,16,0.2290791035422911,
100,64,16,8,adam,0.0001,simple_BC,32,0.265064378665029,0.30176734924316406,801,0.4938447813773705,0.1229725889308883,16,0.22878040271234146,
100,64,16,8,adam,0.0001,simple_BC,64,0.2652148720515856,0.3025498390197754,801,0.4938447813773705,0.1229725889308883,16,0.22862990932578486,
100,64,16,8,adam,0.0001,BC_with_evidence,0,0.26480843471160875,18.873545169830322,801,0.4938447813773705,0.1229725889308883,16,0.22903634666576173,-1.2794506549835205
100,64,16,8,adam,0.0001,BC_with_evidence,16,0.26423135457918023,19.12629532814026,801,0.4938447813773705,0.1229725889308883,16,0.22961342679819025,-1.3654966354370117
100,64,16,8,adam,0.0001,BC_with_evidence,32,0.2644377386471231,19.130175352096558,801,0.4938447813773705,0.1229725889308883,16,0.22940704273024737,-0.808005690574646
100,64,16,8,adam,0.0001,BC_with_evidence,64,0.2649570575258926,19.138628482818604,801,0.4938447813773705,0.1229725889308883,16,0.22888772385147788,-1.0327093601226807
100,64,16,8,adam,0.0001,BC_observed_positive,0,0.2650487599404949,4.581995248794556,801,0.4938447813773705,0.1229725889308883,16,0.22879602143687555,
100,64,16,8,adam,0.0001,BC_observed_positive,16,0.26500586669565174,4.7090981006622314,801,0.4938447813773705,0.1229725889308883,16,0.22883891468171874,
100,64,16,8,adam,0.0001,BC_observed_positive,32,0.26503427263790574,4.768735408782959,801,0.4938447813773705,0.1229725889308883,16,0.22881050873946474,
100,64,16,8,adam,0.0001,BC_observed_positive,64,0.26505005959840705,4.892192125320435,801,0.4938447813773705,0.1229725889308883,16,0.22879472177896343,
100,64,16,8,adam,0.0005,simple_BC,0,0.3246343548535307,0.27452826499938965,801,0.4938447813773705,0.1229725889308883,16,0.16921042652383977,
100,64,16,8,adam,0.0005,simple_BC,16,0.32619367148174994,0.32318758964538574,801,0.4938447813773705,0.1229725889308883,16,0.16765110989562054,
100,64,16,8,adam,0.0005,simple_BC,32,0.32842513910483156,0.3005707263946533,801,0.4938447813773705,0.1229725889308883,16,0.1654196422725389,
100,64,16,8,adam,0.0005,simple_BC,64,0.32855675589346156,0.3011751174926758,801,0.4938447813773705,0.1229725889308883,16,0.16528802548390892,
100,64,16,8,adam,0.0005,BC_with_evidence,0,0.31454652113961035,19.098361253738403,801,0.4938447813773705,0.1229725889308883,16,0.17929826023776013,-1.1843433380126953
100,64,16,8,adam,0.0005,BC_with_evidence,16,0.32053460345845136,19.135468244552612,801,0.4938447813773705,0.1229725889308883,16,0.17331017791891912,-0.7406371831893921
100,64,16,8,adam,0.0005,BC_with_evidence,32,0.3242799152667712,19.16768503189087,801,0.4938447813773705,0.1229725889308883,16,0.1695648661105993,-1.0190091133117676
100,64,16,8,adam,0.0005,BC_with_evidence,64,0.32428777272398,19.114824295043945,801,0.4938447813773705,0.1229725889308883,16,0.16955700865339046,-1.5119516849517822
100,64,16,8,adam,0.0005,BC_observed_positive,0,0.32381478526793417,4.583267688751221,801,0.4938447813773705,0.1229725889308883,16,0.1700299961094363,
100,64,16,8,adam,0.0005,BC_observed_positive,16,0.32358507854831053,4.709265470504761,801,0.4938447813773705,0.1229725889308883,16,0.17025970282905994,
100,64,16,8,adam,0.0005,BC_observed_positive,32,0.3238942792622358,4.763051271438599,801,0.4938447813773705,0.1229725889308883,16,0.16995050211513468,
100,64,16,8,adam,0.0005,BC_observed_positive,64,0.3238163809209245,4.889767646789551,801,0.4938447813773705,0.1229725889308883,16,0.17002840045644596,
100,64,16,8,adam,0.001,simple_BC,0,0.3891107059050916,0.2734215259552002,801,0.4938447813773705,0.1229725889308883,16,0.10473407547227886,
100,64,16,8,adam,0.001,simple_BC,16,0.3983801758312335,0.3000326156616211,801,0.4938447813773705,0.1229725889308883,16,0.095464605546137,
100,64,16,8,adam,0.001,simple_BC,32,0.40297157499464714,0.32120466232299805,801,0.4938447813773705,0.1229725889308883,16,0.09087320638272334,
100,64,16,8,adam,0.001,simple_BC,64,0.4042140268543885,0.29953980445861816,801,0.4938447813773705,0.1229725889308883,16,0.08963075452298197,
100,64,16,8,adam,0.001,BC_with_evidence,0,0.3581428274715669,19.123926639556885,801,0.4938447813773705,0.1229725889308883,16,0.13570195390580359,-0.9579180479049683
100,64,16,8,adam,0.001,BC_with_evidence,16,0.36996475693593706,19.454822063446045,801,0.4938447813773705,0.1229725889308883,16,0.12388002444143342,-1.2658557891845703
100,64,16,8,adam,0.001,BC_with_evidence,32,0.389439755725317,19.19768762588501,801,0.4938447813773705,0.1229725889308883,16,0.10440502565205345,-0.9192256927490234
100,64,16,8,adam,0.001,BC_with_evidence,64,0.3661079597337883,19.129685640335083,801,0.4938447813773705,0.1229725889308883,16,0.1277368216435822,-0.7894712686538696
100,64,16,8,adam,0.001,BC_observed_positive,0,0.3859572980474298,4.5824456214904785,801,0.4938447813773705,0.1229725889308883,16,0.10788748332994069,
100,64,16,8,adam,0.001,BC_observed_positive,16,0.3847557904100811,4.709108352661133,801,0.4938447813773705,0.1229725889308883,16,0.10908899096728936,
100,64,16,8,adam,0.001,BC_observed_positive,32,0.3858776493207656,4.766554355621338,801,0.4938447813773705,0.1229725889308883,16,0.10796713205660485,
100,64,16,8,adam,0.001,BC_observed_positive,64,0.38599110176080914,4.888973712921143,801,0.4938447813773705,0.1229725889308883,16,0.10785367961656134,
100,64,16,8,adam,0.005,simple_BC,0,0.5008580872943571,0.2391190528869629,702,0.4938447813773705,0.1229725889308883,16,0.007013305916986623,
100,64,16,8,adam,0.005,simple_BC,16,0.5348745507092981,0.29912853240966797,801,0.4938447813773705,0.1229725889308883,16,0.041029769331927646,
100,64,16,8,adam,0.005,simple_BC,32,0.5391007779704073,0.3202505111694336,801,0.4938447813773705,0.1229725889308883,16,0.04525599659303686,
100,64,16,8,adam,0.005,simple_BC,64,0.5362160287768626,0.24690485000610352,660,0.4938447813773705,0.1229725889308883,16,0.04237124739949211,
100,64,16,8,adam,0.005,BC_with_evidence,0,0.26925682777282156,19.107182264328003,801,0.4938447813773705,0.1229725889308883,16,0.22458795360454892,-5.2657647132873535
100,64,16,8,adam,0.005,BC_with_evidence,16,0.33276452978671217,19.136188507080078,801,0.4938447813773705,0.1229725889308883,16,0.1610802515906583,-0.9501018524169922
100,64,16,8,adam,0.005,BC_with_evidence,32,0.43102503293727956,19.129735231399536,801,0.4938447813773705,0.1229725889308883,16,0.06281974844009092,-0.6017953157424927
100,64,16,8,adam,0.005,BC_with_evidence,64,0.3581013426548272,19.1515109539032,801,0.4938447813773705,0.1229725889308883,16,0.1357434387225433,-0.6104834079742432
100,64,16,8,adam,0.005,BC_observed_positive,0,0.494755470609559,4.132970809936523,725,0.4938447813773705,0.1229725889308883,16,0.0009106892321885107,
100,64,16,8,adam,0.005,BC_observed_positive,16,0.49590973545828726,4.708611011505127,801,0.4938447813773705,0.1229725889308883,16,0.002064954080916781,
100,64,16,8,adam,0.005,BC_observed_positive,32,0.49447877548770997,4.761273384094238,801,0.4938447813773705,0.1229725889308883,16,0.0006339941103394864,
100,64,16,8,adam,0.005,BC_observed_positive,64,0.49487361214274195,4.504781723022461,737,0.4938447813773705,0.1229725889308883,16,0.001028830765371469,
100,64,16,8,adam,0.01,simple_BC,0,0.5012780934419624,0.12691116333007812,371,0.4938447813773705,0.1229725889308883,16,0.007433312064591913,
100,64,16,8,adam,0.01,simple_BC,16,0.5358492912862062,0.29947662353515625,801,0.4938447813773705,0.1229725889308883,16,0.0420045099088357,
100,64,16,8,adam,0.01,simple_BC,32,0.5329283814846784,0.32185888290405273,801,0.4938447813773705,0.1229725889308883,16,0.03908360010730788,
100,64,16,8,adam,0.01,simple_BC,64,0.5365743161943038,0.12832951545715332,342,0.4938447813773705,0.1229725889308883,16,0.04272953481693337,
100,64,16,8,adam,0.01,BC_with_evidence,0,0.30701433258377353,19.097092151641846,801,0.4938447813773705,0.1229725889308883,16,0.18683044879359695,-2.098123550415039
100,64,16,8,adam,0.01,BC_with_evidence,16,0.38467373198310795,19.13947820663452,801,0.4938447813773705,0.1229725889308883,16,0.10917104939426253,-0.829596757888794
100,64,16,8,adam,0.01,BC_with_evidence,32,0.28705925558167256,19.124840259552002,801,0.4938447813773705,0.1229725889308883,16,0.20678552579569792,-0.581478476524353
100,64,16,8,adam,0.01,BC_with_evidence,64,0.292913786055031,20.05527091026306,801,0.4938447813773705,0.1229725889308883,16,0.2009309953223395,-0.5783565044403076
100,64,16,8,adam,0.01,BC_observed_positive,0,0.49567327589102794,4.538613319396973,801,0.4938447813773705,0.1229725889308883,16,0.0018284945136574637,
100,64,16,8,adam,0.01,BC_observed_positive,16,0.49515408526766114,4.673290491104126,801,0.4938447813773705,0.1229725889308883,16,0.0013093038902906584,
100,64,16,8,adam,0.01,BC_observed_positive,32,0.49468578050463213,4.731938123703003,801,0.4938447813773705,0.1229725889308883,16,0.0008409991272616546,
100,64,16,8,adam,0.01,BC_observed_positive,64,0.49518993094807384,4.856426954269409,801,0.4938447813773705,0.1229725889308883,16,0.0013451495707033634,
100,64,16,8,adam,0.05,simple_BC,0,0.5014735808100048,0.06197810173034668,178,0.4938447813773705,0.1229725889308883,16,0.007628799432634337,
100,64,16,8,adam,0.05,simple_BC,16,0.523900724748516,0.30472493171691895,801,0.4938447813773705,0.1229725889308883,16,0.030055943371145533,
100,64,16,8,adam,0.05,simple_BC,32,0.5305417580584705,0.3055744171142578,801,0.4938447813773705,0.1229725889308883,16,0.0366969766811,
100,64,16,8,adam,0.05,simple_BC,64,0.5366798543918837,0.06497406959533691,171,0.4938447813773705,0.1229725889308883,16,0.042835073014513225,
100,64,16,8,adam,0.05,BC_with_evidence,0,0.27855538106471345,5.490258455276489,202,0.4938447813773705,0.1229725889308883,16,0.21528940031265703,-3.87088680267334
100,64,16,8,adam,0.05,BC_with_evidence,16,0.4140604883542049,19.577919244766235,801,0.4938447813773705,0.1229725889308883,16,0.07978429302316559,-0.18549871444702148
100,64,16,8,adam,0.05,BC_with_evidence,32,0.31170190816599963,19.02552103996277,801,0.4938447813773705,0.1229725889308883,16,0.18214287321137085,-0.23405039310455322
100,64,16,8,adam,0.05,BC_with_evidence,64,0.41943349664723983,6.516064167022705,275,0.4938447813773705,0.1229725889308883,16,0.07441128473013064,-0.24150419235229492
100,64,16,8,adam,0.05,BC_observed_positive,0,0.49466241381388465,4.553567171096802,801,0.4938447813773705,0.1229725889308883,16,0.0008176324365141707,
100,64,16,8,adam,0.05,BC_observed_positive,16,0.5113939616419426,4.683953285217285,801,0.4938447813773705,0.1229725889308883,16,0.01754918026457214,
100,64,16,8,adam,0.05,BC_observed_positive,32,0.49510697177958013,4.739056348800659,801,0.4938447813773705,0.1229725889308883,16,0.0012621904022096508,
100,64,16,8,adam,0.05,BC_observed_positive,64,0.4957398649755295,4.86631441116333,801,0.4938447813773705,0.1229725889308883,16,0.001895083598159042,
100,64,16,8,adam,0.1,simple_BC,0,0.501436413136178,0.06392741203308105,185,0.4938447813773705,0.1229725889308883,16,0.00759163175880756,
100,64,16,8,adam,0.1,simple_BC,16,0.5226406478455407,0.3044779300689697,801,0.4938447813773705,0.1229725889308883,16,0.028795866468170173,
100,64,16,8,adam,0.1,simple_BC,32,0.521853132022663,0.3043859004974365,801,0.4938447813773705,0.1229725889308883,16,0.028008350645292557,
100,64,16,8,adam,0.1,simple_BC,64,0.5367102220272303,0.07095193862915039,187,0.4938447813773705,0.1229725889308883,16,0.04286544064985981,
100,64,16,8,adam,0.1,BC_with_evidence,0,0.36264358890863296,6.535151243209839,276,0.4938447813773705,0.1229725889308883,16,0.13120119246873752,-0.44852304458618164
100,64,16,8,adam,0.1,BC_with_evidence,16,0.41904232967575555,18.99667978286743,801,0.4938447813773705,0.1229725889308883,16,0.07480245170161492,-0.4502941370010376
100,64,16,8,adam,0.1,BC_with_evidence,32,0.39241426407587565,19.044164419174194,801,0.4938447813773705,0.1229725889308883,16,0.10143051730149483,-0.43939876556396484
100,64,16,8,adam,0.1,BC_with_evidence,64,0.38491035998083956,9.029608964920044,381,0.4938447813773705,0.1229725889308883,16,0.10893442139653092,-0.7046160697937012
100,64,16,8,adam,0.1,BC_observed_positive,0,0.49283113588483335,4.556586265563965,801,0.4938447813773705,0.1229725889308883,16,0.0010136454925371297,
100,64,16,8,adam,0.1,BC_observed_positive,16,0.5095953287219652,4.686908483505249,801,0.4938447813773705,0.1229725889308883,16,0.015750547344594745,
100,64,16,8,adam,0.1,BC_observed_positive,32,0.49439722882299353,4.745291471481323,801,0.4938447813773705,0.1229725889308883,16,0.0005524474456230499,
100,64,16,8,adam,0.1,BC_observed_positive,64,0.4950238431972656,4.871482849121094,801,0.4938447813773705,0.1229725889308883,16,0.001179061819895133,
100,64,16,8,RMSprop,5e-05,simple_BC,0,0.2533466528872012,0.07629203796386719,238,0.4938447813773705,0.1229725889308883,16,0.24049812849016927,
100,64,16,8,RMSprop,5e-05,simple_BC,16,0.2583659530402752,0.2841675281524658,801,0.4938447813773705,0.1229725889308883,16,0.23547882833709527,
100,64,16,8,RMSprop,5e-05,simple_BC,32,0.2586597940077129,0.2840077877044678,801,0.4938447813773705,0.1229725889308883,16,0.2351849873696576,
100,64,16,8,RMSprop,5e-05,simple_BC,64,0.25339070639511135,0.08573269844055176,242,0.4938447813773705,0.1229725889308883,16,0.24045407498225913,
100,64,16,8,RMSprop,5e-05,BC_with_evidence,0,0.25329012992537375,5.506532669067383,233,0.4938447813773705,0.1229725889308883,16,0.24055465145199673,-1.197859764099121
100,64,16,8,RMSprop,5e-05,BC_with_evidence,16,0.25826168642438385,19.00715398788452,801,0.4938447813773705,0.1229725889308883,16,0.23558309495298663,-0.9363868236541748
100,64,16,8,RMSprop,5e-05,BC_with_evidence,32,0.2585421600083653,18.964435577392578,801,0.4938447813773705,0.1229725889308883,16,0.2353026213690052,-1.1830286979675293
100,64,16,8,RMSprop,5e-05,BC_with_evidence,64,0.2533466010109319,5.6113080978393555,238,0.4938447813773705,0.1229725889308883,16,0.24049818036643855,-1.1824231147766113
100,64,16,8,RMSprop,5e-05,BC_observed_positive,0,0.25338566549367064,1.365813970565796,242,0.4938447813773705,0.1229725889308883,16,0.24045911588369984,
100,64,16,8,RMSprop,5e-05,BC_observed_positive,16,0.2586948755487365,4.659388542175293,801,0.4938447813773705,0.1229725889308883,16,0.235149905828634,
100,64,16,8,RMSprop,5e-05,BC_observed_positive,32,0.25721482334656137,3.769807815551758,643,0.4938447813773705,0.1229725889308883,16,0.2366299580308091,
100,64,16,8,RMSprop,5e-05,BC_observed_positive,64,0.2534053751032721,1.4648511409759521,244,0.4938447813773705,0.1229725889308883,16,0.24043940627409838,
100,64,16,8,RMSprop,0.0001,simple_BC,0,0.26759803790330317,0.2575538158416748,801,0.4938447813773705,0.1229725889308883,16,0.2262467434740673,
100,64,16,8,RMSprop,0.0001,simple_BC,16,0.2672321924379911,0.28508496284484863,801,0.4938447813773705,0.1229725889308883,16,0.22661258893937936,
100,64,16,8,RMSprop,0.0001,simple_BC,32,0.2675363350999192,0.2842292785644531,801,0.4938447813773705,0.1229725889308883,16,0.22630844627745128,
100,64,16,8,RMSprop,0.0001,simple_BC,64,0.26767306281765996,0.2856149673461914,801,0.4938447813773705,0.1229725889308883,16,0.22617171855971052,
100,64,16,8,RMSprop,0.0001,BC_with_evidence,0,0.26745758823493254,19.166940450668335,801,0.4938447813773705,0.1229725889308883,16,0.22638719314243794,-0.7520354986190796
100,64,16,8,RMSprop,0.0001,BC_with_evidence,16,0.26649240277126834,18.917109727859497,801,0.4938447813773705,0.1229725889308883,16,0.22735237860610213,-0.919450044631958
100,64,16,8,RMSprop,0.0001,BC_with_evidence,32,0.26683221082773745,18.959188222885132,801,0.4938447813773705,0.1229725889308883,16,0.22701257054963303,-1.091360330581665
100,64,16,8,RMSprop,0.0001,BC_with_evidence,64,0.2675006559801453,18.9370276927948,801,0.4938447813773705,0.1229725889308883,16,0.2263441253972252,-0.7979353666305542
100,64,16,8,RMSprop,0.0001,BC_observed_positive,0,0.2675821620943362,4.522493600845337,801,0.4938447813773705,0.1229725889308883,16,0.22626261928303426,
100,64,16,8,RMSprop,0.0001,BC_observed_positive,16,0.2675562445353488,4.649913311004639,801,0.4938447813773705,0.1229725889308883,16,0.22628853684202166,
100,64,16,8,RMSprop,0.0001,BC_observed_positive,32,0.26756845930917267,4.707583427429199,801,0.4938447813773705,0.1229725889308883,16,0.2262763220681978,
100,64,16,8,RMSprop,0.0001,BC_observed_positive,64,0.2675822324026268,4.8323729038238525,801,0.4938447813773705,0.1229725889308883,16,0.22626254897474368,
100,64,16,8,RMSprop,0.0005,simple_BC,0,0.34127502030847917,0.2564835548400879,801,0.4938447813773705,0.1229725889308883,16,0.1525697610688913,
100,64,16,8,RMSprop,0.0005,simple_BC,16,0.3403239121503499,0.28409862518310547,801,0.4938447813773705,0.1229725889308883,16,0.15352086922702057,
100,64,16,8,RMSprop,0.0005,simple_BC,32,0.34253841045169786,0.2841958999633789,801,0.4938447813773705,0.1229725889308883,16,0.15130637092567262,
100,64,16,8,RMSprop,0.0005,simple_BC,64,0.3437301891202554,0.2850341796875,801,0.4938447813773705,0.1229725889308883,16,0.1501145922571151,
100,64,16,8,RMSprop,0.0005,BC_with_evidence,0,0.3343421457245426,18.909754991531372,801,0.4938447813773705,0.1229725889308883,16,0.15950263565282785,-1.4633514881134033
100,64,16,8,RMSprop,0.0005,BC_with_evidence,16,0.32632821824860236,18.90690541267395,801,0.4938447813773705,0.1229725889308883,16,0.16751656312876811,-1.0121731758117676
100,64,16,8,RMSprop,0.0005,BC_with_evidence,32,0.3343419798748443,18.929033994674683,801,0.4938447813773705,0.1229725889308883,16,0.15950280150252616,-1.3258748054504395
100,64,16,8,RMSprop,0.0005,BC_with_evidence,64,0.3403142683142404,18.887282371520996,801,0.4938447813773705,0.1229725889308883,16,0.1535305130631301,-0.9686399698257446
100,64,16,8,RMSprop,0.0005,BC_observed_positive,0,0.3407151231631537,4.517322063446045,801,0.4938447813773705,0.1229725889308883,16,0.15312965821421676,
100,64,16,8,RMSprop,0.0005,BC_observed_positive,16,0.3402753549572113,4.647443056106567,801,0.4938447813773705,0.1229725889308883,16,0.1535694264201592,
100,64,16,8,RMSprop,0.0005,BC_observed_positive,32,0.340666824524864,4.704141616821289,801,0.4938447813773705,0.1229725889308883,16,0.15317795685250646,
100,64,16,8,RMSprop,0.0005,BC_observed_positive,64,0.34071328955601415,4.829699277877808,801,0.4938447813773705,0.1229725889308883,16,0.15313149182135632,
100,64,16,8,RMSprop,0.001,simple_BC,0,0.4281043700623191,0.2560727596282959,801,0.4938447813773705,0.1229725889308883,16,0.06574041131505137,
100,64,16,8,RMSprop,0.001,simple_BC,16,0.4321627458552836,0.28337860107421875,801,0.4938447813773705,0.1229725889308883,16,0.0616820355220869,
100,64,16,8,RMSprop,0.001,simple_BC,32,0.43760081989164745,0.28332090377807617,801,0.4938447813773705,0.1229725889308883,16,0.056243961485723026,
100,64,16,8,RMSprop,0.001,simple_BC,64,0.4397762299218306,0.2841308116912842,801,0.4938447813773705,0.1229725889308883,16,0.054068551455539904,
100,64,16,8,RMSprop,0.001,BC_with_evidence,0,0.3818554084508283,18.881752014160156,801,0.4938447813773705,0.1229725889308883,16,0.11198937292654215,-1.0523350238800049
100,64,16,8,RMSprop,0.001,BC_with_evidence,16,0.4070400753184392,18.89543390274048,801,0.4938447813773705,0.1229725889308883,16,0.08680470605893126,-0.9085475206375122
100,64,16,8,RMSprop,0.001,BC_with_evidence,32,0.41524825216581956,19.176207780838013,801,0.4938447813773705,0.1229725889308883,16,0.07859652921155091,-0.7945898771286011
100,64,16,8,RMSprop,0.001,BC_with_evidence,64,0.4189284330770715,18.995998859405518,801,0.4938447813773705,0.1229725889308883,16,0.07491634830029897,-0.9328510761260986
100,64,16,8,RMSprop,0.001,BC_observed_positive,0,0.4253417172066717,4.53364896774292,801,0.4938447813773705,0.1229725889308883,16,0.06850306417069879,
100,64,16,8,RMSprop,0.001,BC_observed_positive,16,0.42361818992845696,4.6697235107421875,801,0.4938447813773705,0.1229725889308883,16,0.07022659144891352,
100,64,16,8,RMSprop,0.001,BC_observed_positive,32,0.4254528649320191,4.720253944396973,801,0.4938447813773705,0.1229725889308883,16,0.06839191644535136,
100,64,16,8,RMSprop,0.001,BC_observed_positive,64,0.4254382826990124,4.846421718597412,801,0.4938447813773705,0.1229725889308883,16,0.06840649867835807,
100,64,16,8,RMSprop,0.005,simple_BC,0,0.5013221231037218,0.1325516700744629,413,0.4938447813773705,0.1229725889308883,16,0.007477341726351339,
100,64,16,8,RMSprop,0.005,simple_BC,16,0.5371442368354588,0.28473758697509766,801,0.4938447813773705,0.1229725889308883,16,0.043299455458088276,
100,64,16,8,RMSprop,0.005,simple_BC,32,0.5396549452665103,0.2844729423522949,801,0.4938447813773705,0.1229725889308883,16,0.04581016388913978,
100,64,16,8,RMSprop,0.005,simple_BC,64,0.5365718479965602,0.14629793167114258,411,0.4938447813773705,0.1229725889308883,16,0.042727066619189735,
100,64,16,8,RMSprop,0.005,BC_with_evidence,0,0.3586431317912401,18.958768367767334,801,0.4938447813773705,0.1229725889308883,16,0.1352016495861304,-1.3232357501983643
100,64,16,8,RMSprop,0.005,BC_with_evidence,16,0.3485381628591105,18.958863019943237,801,0.4938447813773705,0.1229725889308883,16,0.14530661851826,-1.1992876529693604
100,64,16,8,RMSprop,0.005,BC_with_evidence,32,0.3656252288359872,18.97911834716797,801,0.4938447813773705,0.1229725889308883,16,0.12821955254138329,-0.5496724843978882
100,64,16,8,RMSprop,0.005,BC_with_evidence,64,0.36360411902518086,10.797081708908081,455,0.4938447813773705,0.1229725889308883,16,0.13024066235218962,-0.6672321557998657
100,64,16,8,RMSprop,0.005,BC_observed_positive,0,0.4951084061504067,4.534618139266968,801,0.4938447813773705,0.1229725889308883,16,0.0012636247730362093,
100,64,16,8,RMSprop,0.005,BC_observed_positive,16,0.49470608360014695,4.663395881652832,801,0.4938447813773705,0.1229725889308883,16,0.0008613022227764722,
100,64,16,8,RMSprop,0.005,BC_observed_positive,32,0.49478064882802186,4.720984220504761,801,0.4938447813773705,0.1229725889308883,16,0.0009358674506513842,
100,64,16,8,RMSprop,0.005,BC_observed_positive,64,0.4964031417869334,4.845424652099609,801,0.4938447813773705,0.1229725889308883,16,0.002558360409562921,
100,64,16,8,RMSprop,0.01,simple_BC,0,0.5013966180066813,0.06868743896484375,214,0.4938447813773705,0.1229725889308883,16,0.00755183662931086,
100,64,16,8,RMSprop,0.01,simple_BC,16,0.5320286098368986,0.2845449447631836,801,0.4938447813773705,0.1229725889308883,16,0.03818382845952811,
100,64,16,8,RMSprop,0.01,simple_BC,32,0.5398387113318296,0.284881591796875,801,0.4938447813773705,0.1229725889308883,16,0.04599392995445911,
100,64,16,8,RMSprop,0.01,simple_BC,64,0.5366416839113336,0.07339739799499512,206,0.4938447813773705,0.1229725889308883,16,0.04279690253396312,
100,64,16,8,RMSprop,0.01,BC_with_evidence,0,0.27529176223987156,18.976152420043945,801,0.4938447813773705,0.1229725889308883,16,0.21855301913749892,-4.816958904266357
100,64,16,8,RMSprop,0.01,BC_with_evidence,16,0.35106075790321123,18.989392518997192,801,0.4938447813773705,0.1229725889308883,16,0.14278402347415925,-0.6785004138946533
100,64,16,8,RMSprop,0.01,BC_with_evidence,32,0.3053218543073521,18.96449089050293,801,0.4938447813773705,0.1229725889308883,16,0.1885229270700184,-0.9715003967285156
100,64,16,8,RMSprop,0.01,BC_with_evidence,64,0.4327045720061481,19.05569291114807,801,0.4938447813773705,0.1229725889308883,16,0.06114020937122239,-0.21921348571777344
100,64,16,8,RMSprop,0.01,BC_observed_positive,0,0.4944924897663866,4.536169528961182,801,0.4938447813773705,0.1229725889308883,16,0.0006477083890161217,
100,64,16,8,RMSprop,0.01,BC_observed_positive,16,0.5025669312966833,4.6708197593688965,801,0.4938447813773705,0.1229725889308883,16,0.008722149919312805,
100,64,16,8,RMSprop,0.01,BC_observed_positive,32,0.4980361406464409,4.723159551620483,801,0.4938447813773705,0.1229725889308883,16,0.004191359269070438,
100,64,16,8,RMSprop,0.01,BC_observed_positive,64,0.4964249960191288,4.848564863204956,801,0.4938447813773705,0.1229725889308883,16,0.0025802146417583383,
100,64,16,8,RMSprop,0.05,simple_BC,0,0.5014563687031959,0.014070987701416016,44,0.4938447813773705,0.1229725889308883,16,0.007611587325825397,
100,64,16,8,RMSprop,0.05,simple_BC,16,0.5114519930577127,0.28337669372558594,801,0.4938447813773705,0.1229725889308883,16,0.01760721168034224,
100,64,16,8,RMSprop,0.05,simple_BC,32,0.550443224301125,0.2839686870574951,801,0.4938447813773705,0.1229725889308883,16,0.056598442923754544,
100,64,16,8,RMSprop,0.05,simple_BC,64,0.5366928761349453,0.014736175537109375,42,0.4938447813773705,0.1229725889308883,16,0.04284809475757484,
100,64,16,8,RMSprop,0.05,BC_with_evidence,0,0.343519975483761,19.01024031639099,801,0.4938447813773705,0.1229725889308883,16,0.15032480589360947,-0.3176093101501465
100,64,16,8,RMSprop,0.05,BC_with_evidence,16,0.3768359836354556,19.026442527770996,801,0.4938447813773705,0.1229725889308883,16,0.11700879774191486,-0.6772028207778931
100,64,16,8,RMSprop,0.05,BC_with_evidence,32,0.39539143808905414,19.006929397583008,801,0.4938447813773705,0.1229725889308883,16,0.09845334328831634,-0.4692448377609253
100,64,16,8,RMSprop,0.05,BC_with_evidence,64,0.3730052555527539,19.017780303955078,801,0.4938447813773705,0.1229725889308883,16,0.1208395258246166,-0.46310901641845703
100,64,16,8,RMSprop,0.05,BC_observed_positive,0,0.49065901887468366,4.538314342498779,801,0.4938447813773705,0.1229725889308883,16,0.0031857625026868175,
100,64,16,8,RMSprop,0.05,BC_observed_positive,16,0.480279511467383,4.666865587234497,801,0.4938447813773705,0.1229725889308883,16,0.013565269909987465,
100,64,16,8,RMSprop,0.05,BC_observed_positive,32,0.502415044938782,4.726479530334473,801,0.4938447813773705,0.1229725889308883,16,0.008570263561411495,
100,64,16,8,RMSprop,0.05,BC_observed_positive,64,0.5043950008776076,4.8516762256622314,801,0.4938447813773705,0.1229725889308883,16,0.010550219500237101,
100,64,16,8,RMSprop,0.1,simple_BC,0,0.5014563755595135,0.013469696044921875,42,0.4938447813773705,0.1229725889308883,16,0.007611594182143022,
100,64,16,8,RMSprop,0.1,simple_BC,16,0.5222389232960293,0.28356504440307617,801,0.4938447813773705,0.1229725889308883,16,0.0283941419186588,
100,64,16,8,RMSprop,0.1,simple_BC,32,0.521337650189118,0.283829927444458,801,0.4938447813773705,0.1229725889308883,16,0.02749286881174756,
100,64,16,8,RMSprop,0.1,simple_BC,64,0.5366928762142461,0.014781951904296875,42,0.4938447813773705,0.1229725889308883,16,0.04284809483687563,
100,64,16,8,RMSprop,0.1,BC_with_evidence,0,0.2780831959043356,19.418317079544067,801,0.4938447813773705,0.1229725889308883,16,0.21576158547303487,-3.968449592590332
