,real_epsilon,epsilon0,epsilon_torch,epsilon_scipy,batch_size,mu,rho,steepness,N,T,edge_per_t,epochs,time,distance_torch_real,distance_scipy_real
1884,0.31026303197779237,0.42681898292950815,0.3992323332034904,0.3229917581119569,10,0.8916272871163381,10,1000,500,100,10,17,0.06562590599060059,0.08896930122569802,0.012728726134164536
1885,0.9537175170407552,0.5284520918998418,0.5536540801150973,1.0,10,0.4630660995819812,10,1000,500,500,10,17,0.29777097702026367,0.40006343692565793,0.04628248295924475
1886,0.4411542559198588,0.6600992694833058,0.6266993304289082,0.481250646108946,10,0.022238260756907047,10,1000,500,1000,10,17,0.5501968860626221,0.18554507450904945,0.04009639018908723
1887,0.02301500077384977,0.5693291150234634,0.33743779934986307,0.0,10,0.44971930351335676,10,1000,1000,100,10,104,0.26975560188293457,0.3144227985760133,0.02301500077384977
1888,0.47000483617910094,0.8049105062969677,0.7948737258852293,0.5445141561774814,10,0.6075897799796252,10,1000,1000,500,10,17,1.0103473663330078,0.32486888970612837,0.07450931999838051
1889,0.8135038362883307,0.9956975243252584,0.9961582446326082,0.9488292030539054,10,0.29536085626520214,10,1000,1000,1000,10,17,1.925649881362915,0.18265440834427749,0.13532536676557472
1890,0.18393792666748832,0.33228755598322335,0.2583897966031248,0.18602093408997686,10,0.8590372260309639,100,1000,100,100,1,45,0.015069723129272461,0.07445186993563646,0.002083007422488542
1891,0.2745212869445057,0.2973494839770592,0.27885828934956786,0.277670980153688,10,0.687598153336401,100,1000,100,500,1,17,0.02067708969116211,0.004337002405062129,0.0031496932091822916
1892,0.010909183295010338,0.43457080956324545,0.1371718018865154,0.007804249981691729,10,0.37788644071341304,100,1000,100,1000,1,221,0.09482240676879883,0.12626261859150506,0.0031049333133186096
1893,0.5860914555460863,0.297168279202615,0.4338850808705592,0.6004306584004141,10,0.7896027670392329,100,1000,500,100,1,72,0.0831141471862793,0.1522063746755271,0.01433920285432777
1894,0.9259471112846752,0.8047077413522786,0.8157886234170868,0.9147310659293059,10,0.23437975695334845,100,1000,500,500,1,17,0.2969670295715332,0.11015848786758842,0.011216045355369353
1895,0.4724741004833578,0.2673050027643058,0.3494023250146512,0.47336245969960383,10,0.3722057451584986,100,1000,500,1000,1,47,0.557121753692627,0.12307177546870662,0.0008883592162460263
1896,0.802080659428916,0.1873047654210045,0.3567137214160521,0.8180187298944726,10,0.9164934915202533,100,1000,1000,100,1,101,0.2699093818664551,0.4453669380128639,0.01593807046555651
1897,0.652974339048682,0.5301154371901867,0.5563000255930831,0.6575662046357674,10,0.49263911688525386,100,1000,1000,500,1,20,1.0046424865722656,0.09667431345559885,0.004591865587085464
1898,0.298195596286965,0.5721529255800644,0.39513099213339076,0.2989747754547268,10,0.7352102538400583,100,1000,1000,1000,1,90,1.9432449340820312,0.09693539584642574,0.0007791791677617677
1899,0.5284518863014371,0.25646703331582055,0.33259419661710127,0.5268764583422436,10,0.8139753446356451,100,1000,100,100,5,44,0.014850616455078125,0.19585768968433587,0.0015754279591935205
1900,0.33280940209199805,0.8650961609933372,0.8572833068099497,0.33405971587776373,10,0.34417874818085736,100,1000,100,500,5,17,0.020498991012573242,0.5244739047179516,0.0012503137857656776
1901,0.4218074724127667,0.06723025473019917,0.3173105879644725,0.4215899329003209,10,0.9999199281075847,100,1000,100,1000,5,179,0.08085036277770996,0.10449688444829425,0.00021753951244585235
1902,0.9436600893787501,0.05543156907177138,0.4330824187505573,1.0,10,0.8504060083376099,100,1000,500,100,5,235,0.13344407081604004,0.5105776706281928,0.05633991062124988
1903,0.6181109761297424,0.10192097365607833,0.20932493697927246,0.6183038516963499,10,0.4682773400296919,100,1000,500,500,5,92,0.32042384147644043,0.40878603915046996,0.00019287556660751992
1904,0.8861432227653432,0.7974370136864184,0.8030099722699641,0.8858046855395243,10,0.7684341423366277,100,1000,500,1000,5,17,0.5487105846405029,0.08313325049537912,0.00033853722581889123
1905,0.8668806708369953,0.5674376615828641,0.6201111122749673,0.8589093555689729,10,0.930255733073086,100,1000,1000,100,5,30,0.24611544609069824,0.24676955856202798,0.007971315268022416
1906,0.3306728836641183,0.2974920287931756,0.3181542291274195,0.3317887087482788,10,0.3616580637525223,100,1000,1000,500,5,17,1.005295991897583,0.012518654536698814,0.0011158250841605266
1907,0.29980115427506904,0.7184886472798955,0.43664516170651474,0.2995865918871817,10,0.4599995393345915,100,1000,1000,1000,5,129,1.9801130294799805,0.1368440074314457,0.0002145623878873626
1908,0.12371649608073543,0.7935871293174663,0.2467356689889779,0.12134960370898262,10,0.9381428078311697,100,1000,100,100,10,239,0.07358860969543457,0.12301917290824246,0.0023668923717528045
1909,0.3375677734484114,0.1044637535160644,0.11720341193718387,0.3343270584258397,10,0.40599543995877396,100,1000,100,500,10,18,0.020067214965820312,0.2203643615112275,0.003240715022571672
1910,0.7850443138436461,0.39707308243908623,0.3983314641068563,0.7971721818843729,10,0.4851083151217501,100,1000,100,1000,10,17,0.02752995491027832,0.3867128497367898,0.012127868040726741
1911,0.797132671732648,0.7459585442780506,0.755466925508742,0.7954408089276352,10,0.5833233082383065,100,1000,500,100,10,17,0.06277847290039062,0.041665746223906064,0.001691862805012767
1912,0.9537175170407552,0.5284520918998418,0.5439336514103452,1.0,10,0.4630660995819812,100,1000,500,500,10,17,0.29695940017700195,0.40978386563041,0.04628248295924475
1913,0.4411542559198588,0.6600992694833058,0.6149106556916785,0.44173120547014305,10,0.022238260756907047,100,1000,500,1000,10,25,0.5503549575805664,0.17375639977181967,0.0005769495502842559
1914,0.8042743547294203,0.1782526092092519,0.4693503490142609,0.8096521055348951,10,0.08709819182999357,100,1000,1000,100,10,157,0.2870917320251465,0.3349240057151594,0.005377750805474757
1915,0.8617675938596921,0.963359020740581,0.9633590209136887,0.8524834583226646,10,0.22959889626449437,100,1000,1000,500,10,17,0.9985253810882568,0.1015914270539966,0.00928413553702756
1916,0.8135038362883307,0.9956975243252584,0.9956997975665559,0.8054245489487398,10,0.29536085626520214,100,1000,1000,1000,10,17,1.9026389122009277,0.18219596127822524,0.008079287339590846
1917,0.18393792666748832,0.33228755598322335,0.3118925196648016,0.18916710317023597,10,0.8590372260309639,1000,1000,100,100,1,20,0.007498741149902344,0.12795459299731327,0.005229176502747651
1918,0.6799837584932987,0.9455045889410069,0.9455045889410068,0.9455045889410069,10,0.6499787439064971,1000,1000,100,500,1,17,0.020996570587158203,0.265520830447708,0.26552083044770813
1919,0.010909183295010338,0.43457080956324545,0.41499863382234325,0.010400945094471037,10,0.37788644071341304,1000,1000,100,1000,1,17,0.032228946685791016,0.4040894505273329,0.0005082382005393016
1920,0.15390376527390248,0.6686032309210511,0.6537589179305215,0.1544887844593867,10,0.554537339182271,1000,1000,500,100,1,17,0.06865859031677246,0.49985515265661906,0.0005850191854842313
1921,0.4639363218028687,0.3113856642699677,0.329979789945224,0.463713610271031,10,0.25675783010453057,1000,1000,500,500,1,17,0.29260802268981934,0.13395653185764472,0.00022271153183772707
1922,0.4724741004833578,0.2673050027643058,0.29230966446300255,0.47370981192866607,10,0.3722057451584986,1000,1000,500,1000,1,24,0.5445237159729004,0.18016443602035526,0.001235711445308263
1923,0.4420967135880174,0.08807027021668012,0.10465456003293033,1.0,10,0.09935293041288629,1000,1000,1000,100,1,23,0.24348855018615723,0.33744215355508705,0.5579032864119826
1924,0.7498017284541297,0.3201344419256523,0.3475775345811199,1.0,10,0.5214631546606826,1000,1000,1000,500,1,22,0.9966349601745605,0.40222419387300984,0.25019827154587027
1925,0.8859615218983249,0.4630660995819812,0.482168572529726,1.0,10,0.9537175170407552,1000,1000,1000,1000,1,19,1.9052238464355469,0.4037929493685989,0.11403847810167511
1926,0.14043685073951584,0.05419899439102627,0.060599368274174496,0.1410635701248807,10,0.43839821977758775,1000,1000,100,100,5,20,0.007541179656982422,0.07983748246534134,0.000626719385364849
1927,0.7220937340972278,0.8134432427502568,0.8134432427502568,0.8134432427502568,10,0.7546523443396023,1000,1000,100,500,5,17,0.02188587188720703,0.09134950865302904,0.09134950865302904
1928,0.4218074724127667,0.06723025473019917,0.07520176439628204,1.0,10,0.9999199281075847,1000,1000,100,1000,5,17,0.030427217483520508,0.3466057080164847,0.5781925275872333
1929,0.013202046712586069,0.7128616294215633,0.6996896416493252,0.014658539400105737,10,0.5370074474967464,1000,1000,500,100,5,18,0.06942605972290039,0.6864875949367392,0.0014564926875196681
1930,0.6765205388583055,0.7880523064227984,0.7826681978461664,0.6754425422965183,10,0.6379257825324736,1000,1000,500,500,5,17,0.2951958179473877,0.10614765898786083,0.0010779965617871978
1931,0.9995451709097992,0.7483739688422371,0.7536451007062354,1.0,10,0.8026638240472548,1000,1000,500,1000,5,17,0.5466303825378418,0.24590007020356386,0.0004548290902007812
1932,0.8668806708369953,0.5674376615828641,0.5870799784993661,1.0,10,0.930255733073086,1000,1000,1000,100,5,19,0.24256110191345215,0.27980069233762916,0.13311932916300473
1933,0.8900956635749075,0.10511414021724919,0.12866481558005394,1.0,10,0.20205914662215863,1000,1000,1000,500,5,30,1.0027730464935303,0.7614308479948536,0.10990433642509245
1934,0.21330919177646646,0.24463586592652664,0.22774218597036416,0.2136471413957404,10,0.09824694370918952,1000,1000,1000,1000,5,18,1.9034423828125,0.014432994193897708,0.00033794961927394174
1935,0.13124225643431753,0.3679366454985339,0.3408246123155898,0.13187933398536353,10,0.8231211867747952,1000,1000,100,100,10,23,0.007787942886352539,0.20958235588127228,0.0006370775510460003
1936,0.5174152283399869,0.6121998975925013,0.6121998975925013,0.5145782144106513,10,0.575624242755683,1000,1000,100,500,10,17,0.01821422576904297,0.09478466925251439,0.0028370139293355523
1937,0.10249869919877541,0.3218034565640485,0.298951782657385,0.10265295847683889,10,0.7611693361761425,1000,1000,100,1000,10,17,0.02839827537536621,0.19645308345860957,0.00015425927806347883
1938,0.797132671732648,0.7459585442780506,0.7502335447279571,0.7930132726926712,10,0.5833233082383065,1000,1000,500,100,10,17,0.06325626373291016,0.0468991270046909,0.004119399039976823
1939,0.9537175170407552,0.5284520918998418,0.5284520918998418,1.0,10,0.4630660995819812,1000,1000,500,500,10,17,0.29468441009521484,0.4252654251409135,0.04628248295924475
1940,0.4411542559198588,0.6600992694833058,0.6395761209292079,0.441674417430727,10,0.022238260756907047,1000,1000,500,1000,10,20,0.560948371887207,0.1984218650093491,0.0005201615108682001
1941,0.5389065445846898,0.8743881458310291,0.8673654058682376,0.53686117808547,10,0.47432579712725775,1000,1000,1000,100,10,17,0.2392737865447998,0.32845886128354784,0.002045366499219825
1942,0.6265909074126403,0.5900732181789006,0.592497705528845,0.6269530765956313,10,0.5465529572472512,1000,1000,1000,500,10,17,1.0009791851043701,0.03409320188379539,0.0003621691829909235
1943,0.8135038362883307,0.9956975243252584,0.9956975243252584,0.9956975243252584,10,0.29536085626520214,1000,1000,1000,1000,10,17,1.9038164615631104,0.1821936880369277,0.1821936880369277
1944,0.18393792666748832,0.33228755598322335,0.303792725594244,0.2282093829483031,20,0.8590372260309639,10,10,100,100,1,17,0.0065724849700927734,0.11985479892675566,0.044271456280814775
1945,0.6155289592827031,0.05199506824537892,0.06043060984696159,0.5864538512621463,20,0.4445114285242445,10,10,100,500,1,17,0.020401477813720703,0.5550983494357415,0.029075108020556795
1946,0.6852698337343485,0.6076759126728146,0.5895245101824158,0.6312862126434907,20,0.620136147168151,10,10,100,1000,1,17,0.030660152435302734,0.09574532355193266,0.05398362109085775
1947,0.9878613862822538,0.7794208127126269,0.7966339890790348,0.9044409483007029,20,0.3471739940917935,10,10,500,100,1,17,0.0695030689239502,0.19122739720321902,0.08342043798155097
1948,0.4855130274290993,0.10461960896204969,0.12714044814075984,0.4805294837899537,20,0.6825088482097745,10,10,500,500,1,23,0.2971670627593994,0.35837257928833943,0.0049835436391456045
1949,0.7702072574803481,0.29531522938835386,0.40530944914144856,0.7756055461457594,20,0.9514524551551167,10,10,500,1000,1,51,0.5563869476318359,0.36489780833889957,0.005398288665411255
1950,0.17339984420877885,0.5220362575082609,0.38853606089093223,0.19623049565140233,20,0.48648023087296854,10,10,1000,100,1,61,0.2553286552429199,0.21513621668215338,0.022830651442623473
1951,0.2376245469763305,0.2851560166327005,0.2656924721555572,0.24280496697376186,20,0.187009844087072,10,10,1000,500,1,17,0.9928858280181885,0.028067925179226683,0.005180419997431351
1952,0.4799999472799681,0.9567997966564752,0.9498986792057814,0.4847253280116099,20,0.6694675640818262,10,10,1000,1000,1,17,1.8822033405303955,0.46989873192581333,0.004725380731641804
1953,0.7130830499303148,0.8706456966345483,0.864563014563429,0.7119413562232387,20,0.4775930117073015,10,10,100,100,5,17,0.006736278533935547,0.1514799646331142,0.0011416937070760635
1954,0.38237680232780824,0.25787931047102075,0.2831463340160569,0.39352497476745496,20,0.570478746821283,10,10,100,500,5,17,0.021648168563842773,0.09923046831175136,0.01114817243964672
1955,0.4477103511361825,0.6798742350144591,0.6578483567314665,0.4411767479376338,20,0.8168663725461554,10,10,100,1000,5,17,0.030699968338012695,0.21013800559528395,0.006533603198548732
1956,0.2436677530780953,0.4471509971635942,0.38179412403086666,0.24077908592043804,20,0.06937746025392133,10,10,500,100,5,29,0.07317638397216797,0.13812637095277136,0.00288866715765726
1957,0.9048016901980432,0.6527503661999204,0.686218317806882,0.9132624117900728,20,0.9765295076851237,10,10,500,500,5,17,0.2945442199707031,0.2185833723911612,0.008460721592029596
1958,0.9089249103269179,0.941453600315877,0.9466088333245425,0.8917446600241353,20,0.7021168150851228,10,10,500,1000,5,17,0.5448048114776611,0.037683922997624575,0.017180250302782585
1959,0.127640108877338,0.40410378632087407,0.3186556279917726,0.12262891793546617,20,0.7491007451715871,10,10,1000,100,5,42,0.2500948905944824,0.1910155191144346,0.005011190941871843
1960,0.7094736233445992,0.23233644410994736,0.31249581348340055,0.6861910850630006,20,0.2969471318713349,10,10,1000,500,5,43,0.9977710247039795,0.3969778098611986,0.02328253828159854
1961,0.34796968959833496,0.23595006204738922,0.2612689009429678,0.35007109244043627,20,0.36082053321641916,10,10,1000,1000,5,17,1.8639349937438965,0.08670078865536718,0.0021014028421013076
1962,0.984375383266844,0.5390147362174311,0.5693939695463235,0.9711262892097223,20,0.2942957176244858,10,10,100,100,10,17,0.005876064300537109,0.41498141372052055,0.013249094057121713
1963,0.8122503426282429,0.7751924339977663,0.7826959349278367,0.7969852016216268,20,0.9276716129603778,10,10,100,500,10,17,0.020218849182128906,0.029554407700406182,0.015265141006616134
1964,0.27998281188848795,0.33238584754385925,0.3145301952611149,0.27423793243407735,20,0.30292224760311115,10,10,100,1000,10,17,0.026597023010253906,0.03454738337262697,0.005744879454410601
1965,0.8016145491781681,0.19849786863819008,0.4328486618384325,0.7809699748929817,20,0.013597798070297262,10,10,500,100,10,120,0.09271979331970215,0.3687658873397356,0.0206445742851864
1966,0.3832405552656488,0.029143716309482204,0.034001868104706685,0.3824631492080885,20,0.9553147299283384,10,10,500,500,10,17,0.2910466194152832,0.34923868716094214,0.0007774060575603259
