N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon,distance_minus
100,64,16,8,backfire,adagrad,200,0.0005,BC_backfire,16,0.2477807940145863,0.747694495923182,-0.43722569942474365,9.444252967834473,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3995126407392779,0.20972087430764969,0.3995126407392779
100,64,16,8,backfire,adagrad,200,0.0005,BC_backfire,32,0.24754866417225396,0.7476139500725324,-0.8678838014602661,9.475939989089966,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39943209488862824,0.20948874446531734,0.39943209488862824
100,64,16,8,backfire,adagrad,200,0.001,BC_backfire,0,0.2484651242593282,0.7452729790051716,-0.624306321144104,9.564811944961548,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3970911238212675,0.2104052045523916,0.3970911238212675
100,64,16,8,backfire,adagrad,200,0.001,BC_backfire,16,0.24569049276168042,0.7453049038979387,-0.6271638870239258,9.448954820632935,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39712304871403453,0.2076305730547438,0.39712304871403453
100,64,16,8,backfire,adagrad,200,0.001,BC_backfire,32,0.2453143268317122,0.7448922541894366,-0.895017147064209,9.444599390029907,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39671039900553245,0.20725440712477558,0.39671039900553245
100,64,16,8,backfire,adagrad,200,0.005,BC_backfire,0,0.2513239818042165,0.7243176892597007,-0.6870745420455933,9.442697048187256,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3761358340757966,0.21326406209727988,0.3761358340757966
100,64,16,8,backfire,adagrad,200,0.005,BC_backfire,16,0.2299228245087784,0.7274368773842088,-0.9067280292510986,9.460221290588379,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.37925502220030466,0.1918629048018418,0.37925502220030466
100,64,16,8,backfire,adagrad,200,0.005,BC_backfire,32,0.23109097817479948,0.7239005728847143,-0.7698113918304443,9.444422960281372,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.37571871770081017,0.19303105846786286,0.37571871770081017
100,64,16,8,backfire,adagrad,200,0.01,BC_backfire,0,0.23155956668995487,0.6969383357002509,-0.3118683099746704,9.429653644561768,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3487564805163467,0.19349964698301825,0.3487564805163467
100,64,16,8,backfire,adagrad,200,0.01,BC_backfire,16,0.23568702168308517,0.7267305951020862,-0.6977747678756714,9.475188732147217,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.378548739918182,0.19762710197614855,0.378548739918182
100,64,16,8,backfire,adagrad,200,0.01,BC_backfire,32,0.21591099202509456,0.7003306437483842,-0.7655720710754395,9.442156553268433,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.35214878856448,0.17785107231815794,0.35214878856448
100,64,16,8,backfire,adagrad,200,0.05,BC_backfire,0,0.27478866078351505,0.466986943506989,-0.45919299125671387,9.424135446548462,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.11880508832308484,0.23672874107657843,0.11880508832308484
100,64,16,8,backfire,adagrad,200,0.05,BC_backfire,16,0.14700682626842027,0.59130518653918,0.1279306411743164,9.569587230682373,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.2431233313552758,0.10894690656148365,0.2431233313552758
100,64,16,8,backfire,adagrad,200,0.05,BC_backfire,32,0.1332458350175369,0.5023289922528208,-0.5965982675552368,9.446683168411255,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.15414713706891664,0.09518591531060028,0.15414713706891664
100,64,16,8,backfire,adagrad,200,0.1,BC_backfire,0,0.2643898050371755,0.383250915474345,-0.17193210124969482,9.4207284450531,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.03506906029044082,0.2263298853302389,0.03506906029044082
100,64,16,8,backfire,adagrad,200,0.1,BC_backfire,16,0.11081075766393494,0.5202071691066569,-0.29276907444000244,9.443024158477783,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.17202531392275272,0.07275083795699833,0.17202531392275272
100,64,16,8,backfire,adagrad,200,0.1,BC_backfire,32,0.09321821714600058,0.4549445434822368,-0.3235354423522949,9.469211339950562,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.10676268829833263,0.05515829743906396,0.10676268829833263
100,64,16,8,backfire,adagrad,400,0.0001,BC_backfire,0,0.2496350751255354,0.7496227549438894,-1.1463220119476318,5.1999688148498535,111,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.40144089975998526,0.21157515541859878,0.40144089975998526
100,64,16,8,backfire,adagrad,400,0.0001,BC_backfire,16,0.24952854933221852,0.7495180191837032,-0.851855993270874,8.601253271102905,183,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.40133616399979904,0.2114686296252819,0.40133616399979904
100,64,16,8,backfire,adagrad,400,0.0001,BC_backfire,32,0.24957743990543185,0.7495515668952428,-0.5108139514923096,7.753384828567505,165,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.4013697117113387,0.21151752019849523,0.4013697117113387
100,64,16,8,backfire,adagrad,400,0.0005,BC_backfire,0,0.24660424570678005,0.7463325472775374,-0.7681868076324463,18.881760835647583,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39815069209363324,0.20854432599984343,0.39815069209363324
100,64,16,8,backfire,adagrad,400,0.0005,BC_backfire,16,0.24674200890878145,0.7469778914009766,-0.7475166320800781,18.908161163330078,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39879603621707244,0.20868208920184483,0.39879603621707244
100,64,16,8,backfire,adagrad,400,0.0005,BC_backfire,32,0.24663923561859274,0.7467200993621363,-0.7068946361541748,19.00171661376953,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3985382441782322,0.20857931591165613,0.3985382441782322
100,64,16,8,backfire,adagrad,400,0.001,BC_backfire,0,0.24308275508120628,0.7427468047657164,-0.34709370136260986,18.915147066116333,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39456494958181226,0.20502283537426966,0.39456494958181226
100,64,16,8,backfire,adagrad,400,0.001,BC_backfire,16,0.24365151471352026,0.7430306386328335,-0.9337226152420044,18.981966733932495,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3948487834489293,0.20559159500658364,0.3948487834489293
100,64,16,8,backfire,adagrad,400,0.001,BC_backfire,32,0.24347096657729828,0.7426938324552542,-0.8509781360626221,18.914907455444336,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39451197727135007,0.20541104687036166,0.39451197727135007
100,64,16,8,backfire,adagrad,400,0.005,BC_backfire,0,0.23610823107186651,0.7184330538278235,-0.06804990768432617,15.833996772766113,336,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.37025119864391937,0.1980483113649299,0.37025119864391937
100,64,16,8,backfire,adagrad,400,0.005,BC_backfire,16,0.22245647614321384,0.7141994014874536,-0.36997532844543457,19.04390788078308,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3660175463035495,0.18439655643627723,0.3660175463035495
100,64,16,8,backfire,adagrad,400,0.005,BC_backfire,32,0.22106248025750802,0.7139437932265316,-0.836748480796814,18.900511741638184,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3657619380426274,0.1830025605505714,0.3657619380426274
100,64,16,8,backfire,adagrad,400,0.01,BC_backfire,0,0.24364634723342204,0.6716862801513557,-0.8766154050827026,18.939027309417725,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3235044249674515,0.20558642752648543,0.3235044249674515
100,64,16,8,backfire,adagrad,400,0.01,BC_backfire,16,0.20516980309181812,0.6842984515034162,-0.6856421232223511,18.931936979293823,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.336116596319512,0.1671098833848815,0.336116596319512
100,64,16,8,backfire,adagrad,400,0.01,BC_backfire,32,0.20169612957872363,0.6822788612220109,-0.2857859134674072,18.941945791244507,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3340970060381067,0.163636209871787,0.3340970060381067
100,64,16,8,backfire,adagrad,400,0.05,BC_backfire,0,0.19750984377941086,0.41585019923045613,-0.18911302089691162,19.003902435302734,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.06766834404655198,0.15944992407247424,0.06766834404655198
100,64,16,8,backfire,adagrad,400,0.05,BC_backfire,16,0.12983725037065288,0.517744728237233,-0.14114797115325928,18.907667636871338,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.1695628730533289,0.09177733066371627,0.1695628730533289
100,64,16,8,backfire,adagrad,400,0.05,BC_backfire,32,0.10934347562969907,0.5025021302905143,-0.3029826879501343,18.894195318222046,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.15432027510661012,0.07128355592276245,0.15432027510661012
100,64,16,8,backfire,adagrad,400,0.1,BC_backfire,0,0.24193555857216262,0.44240240705165296,0.1552029252052307,18.908400297164917,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.0942205518677488,0.203875638865226,0.0942205518677488
100,64,16,8,backfire,adagrad,400,0.1,BC_backfire,16,0.07910273050787903,0.41882896441428524,-0.6172640323638916,18.926915645599365,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.07064710923038109,0.04104281080094241,0.07064710923038109
100,64,16,8,backfire,adagrad,400,0.1,BC_backfire,32,0.07591054198134643,0.49463180032864257,-0.3555651903152466,18.92138671875,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.1464499451447384,0.037850622274409815,0.1464499451447384
100,64,16,8,backfire,adagrad,800,0.0001,BC_backfire,0,0.24991941447557828,0.7499438395458929,-0.7202968597412109,2.042773723602295,42,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.4017619843619888,0.21185949476864166,0.4017619843619888
100,64,16,8,backfire,adagrad,800,0.0001,BC_backfire,16,0.24952739561505127,0.7495326041444129,-1.0293173789978027,8.946045160293579,190,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.40135074896050876,0.21146747590811465,0.40135074896050876
100,64,16,8,backfire,adagrad,800,0.0001,BC_backfire,32,0.24955068273783426,0.7495465824292408,-0.6660387516021729,7.75605583190918,165,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.4013647272453366,0.21149076303089764,0.4013647272453366
100,64,16,8,backfire,adagrad,800,0.0005,BC_backfire,0,0.24456239758716458,0.7451004111437621,-0.5565228462219238,37.914353132247925,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.396918555959858,0.20650247788022796,0.396918555959858
100,64,16,8,backfire,adagrad,800,0.0005,BC_backfire,16,0.2452343981883159,0.7451878539028073,-0.9474729299545288,37.97358179092407,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39700599871890313,0.2071744784813793,0.39700599871890313
100,64,16,8,backfire,adagrad,800,0.0005,BC_backfire,32,0.24509631558738992,0.7447622434735158,-1.2185535430908203,37.92233490943909,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3965803882896117,0.2070363958804533,0.3965803882896117
100,64,16,8,backfire,adagrad,800,0.001,BC_backfire,0,0.2453318247207932,0.7439133027974135,-0.8273730278015137,19.580976724624634,416,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39573144761350937,0.2072719050138566,0.39573144761350937
100,64,16,8,backfire,adagrad,800,0.001,BC_backfire,16,0.24088666707404832,0.7398990947958016,-0.9671357870101929,37.96963167190552,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39171723961189747,0.2028267473671117,0.39171723961189747
100,64,16,8,backfire,adagrad,800,0.001,BC_backfire,32,0.24056625852916327,0.7397364376201416,-0.6661292314529419,38.095640897750854,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3915545824362375,0.20250633882222666,0.3915545824362375
100,64,16,8,backfire,adagrad,800,0.005,BC_backfire,0,0.22485242977895029,0.6996361816777359,-0.37523841857910156,37.81025433540344,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.35145432649383174,0.18679251007201367,0.35145432649383174
100,64,16,8,backfire,adagrad,800,0.005,BC_backfire,16,0.21873875033608728,0.7011608221708748,-0.5989803075790405,37.93143081665039,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3529789669869707,0.18067883062915066,0.3529789669869707
100,64,16,8,backfire,adagrad,800,0.005,BC_backfire,32,0.21099847697615506,0.6984371585817924,-0.7850700616836548,37.82614731788635,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3502553033978883,0.17293855726921845,0.3502553033978883
100,64,16,8,backfire,adagrad,800,0.01,BC_backfire,0,0.21420005951703958,0.6352527502730456,-0.5799225568771362,37.94308829307556,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.28707089508914146,0.17614013981010296,0.28707089508914146
100,64,16,8,backfire,adagrad,800,0.01,BC_backfire,16,0.18552490151984252,0.6804880418079972,-0.6223561763763428,37.981841802597046,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.332306186624093,0.1474649818129059,0.332306186624093
100,64,16,8,backfire,adagrad,800,0.01,BC_backfire,32,0.1873325161092298,0.6519960156521499,-0.5618125200271606,37.940457344055176,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3038141604682458,0.14927259640229318,0.3038141604682458
100,64,16,8,backfire,adagrad,800,0.05,BC_backfire,0,0.2643494752263482,0.37087278092379194,-0.5406728982925415,37.86402201652527,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.02269092573988779,0.2262895555194116,0.02269092573988779
100,64,16,8,backfire,adagrad,800,0.05,BC_backfire,16,0.1001531918451489,0.4453730954936442,-0.3699812889099121,38.062917947769165,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.09719124030974002,0.06209327213821228,0.09719124030974002
100,64,16,8,backfire,adagrad,800,0.05,BC_backfire,32,0.07623168212294042,0.415250974019583,-0.1926889419555664,37.89851260185242,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.06706911883567884,0.0381717624160038,0.06706911883567884
100,64,16,8,backfire,adagrad,800,0.1,BC_backfire,0,0.26584612410868813,0.33703536594953826,-0.5457020998001099,37.826154947280884,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.011146489234365897,0.2277862044017515,0.011146489234365897
100,64,16,8,backfire,adagrad,800,0.1,BC_backfire,16,0.04754210160202621,0.3747303713752252,-0.23259103298187256,37.85459613800049,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.026548516191321037,0.009482181895089592,0.026548516191321037
100,64,16,8,backfire,adagrad,800,0.1,BC_backfire,32,0.043880401849804185,0.357019543901694,-0.163260817527771,37.807626485824585,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.008837688717789838,0.005820482142867567,0.008837688717789838
100,64,16,8,backfire,nadam,200,0.0001,BC_backfire,0,0.24663380582271865,0.7462109565650199,-0.798506498336792,9.435048818588257,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39802910138111575,0.20857388611578204,0.39802910138111575
100,64,16,8,backfire,nadam,200,0.0001,BC_backfire,16,0.24655783601396167,0.7465719366626856,-0.9683315753936768,9.450203895568848,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39839008147878147,0.20849791630702505,0.39839008147878147
100,64,16,8,backfire,nadam,200,0.0001,BC_backfire,32,0.2465060032280503,0.7462144453084429,-0.844833493232727,9.581421613693237,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3980325901245388,0.20844608352111368,0.3980325901245388
100,64,16,8,backfire,nadam,200,0.0005,BC_backfire,0,0.24470970369912273,0.7314597620033509,-0.8922295570373535,9.457649946212769,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3832779068194468,0.20664978399218611,0.3832779068194468
100,64,16,8,backfire,nadam,200,0.0005,BC_backfire,16,0.2360158637840582,0.7319184685765628,-0.7238930463790894,9.471073627471924,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3837366133926587,0.19795594407712158,0.3837366133926587
100,64,16,8,backfire,nadam,200,0.0005,BC_backfire,32,0.23485523022848054,0.732151852882976,-0.6681042909622192,9.475154399871826,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.38396999769907186,0.19679531052154392,0.38396999769907186
100,64,16,8,backfire,nadam,200,0.001,BC_backfire,0,0.2289103672599446,0.7124625562912024,-0.5245721340179443,9.462848663330078,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3642807011072982,0.19085044755300798,0.3642807011072982
100,64,16,8,backfire,nadam,200,0.001,BC_backfire,16,0.22242960407003798,0.7136482660843223,-0.7316207885742188,9.474703311920166,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.36546641090041815,0.18436968436310136,0.36546641090041815
100,64,16,8,backfire,nadam,200,0.001,BC_backfire,32,0.22557334946622712,0.7124543221441191,-0.7609111070632935,9.462298393249512,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3642724669602149,0.1875134297592905,0.3642724669602149
100,64,16,8,backfire,nadam,200,0.005,BC_backfire,0,0.23076769177485004,0.5263075294968236,-1.0061500072479248,9.450134515762329,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.17812567431291942,0.19270777206791342,0.17812567431291942
100,64,16,8,backfire,nadam,200,0.005,BC_backfire,16,0.16659020194583632,0.5733616650161718,-0.4483860731124878,9.486436605453491,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.22517980983226765,0.1285302822388997,0.22517980983226765
100,64,16,8,backfire,nadam,200,0.005,BC_backfire,32,0.1690452044734507,0.5957353262985338,-0.5222253799438477,9.457000017166138,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.2475534711146296,0.13098528476651408,0.2475534711146296
100,64,16,8,backfire,nadam,200,0.01,BC_backfire,0,0.21057082209208705,0.4057979609507988,-0.20962846279144287,9.575853109359741,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.05761610576689463,0.17251090238515043,0.05761610576689463
100,64,16,8,backfire,nadam,200,0.01,BC_backfire,16,0.12108319814122671,0.4388661984256043,-0.20201444625854492,9.46296739578247,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.09068434324170016,0.0830232784342901,0.09068434324170016
100,64,16,8,backfire,nadam,200,0.01,BC_backfire,32,0.13564217618993002,0.4535782097220756,-0.3100937604904175,9.474132537841797,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.10539635453817142,0.0975822564829934,0.10539635453817142
100,64,16,8,backfire,nadam,200,0.05,BC_backfire,0,0.322487198326648,0.40228759856546026,-0.04424631595611572,9.46151852607727,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.054105743381556104,0.2844272786197114,0.054105743381556104
100,64,16,8,backfire,nadam,200,0.05,BC_backfire,16,0.06392197753178484,0.4736419195673063,-0.08098351955413818,9.48803973197937,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.12546006438340213,0.025862057824848225,0.12546006438340213
100,64,16,8,backfire,nadam,200,0.05,BC_backfire,32,0.04616734843578246,0.4084965779156558,-0.23368430137634277,9.494797468185425,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.06031472273175165,0.008107428728845845,0.06031472273175165
100,64,16,8,backfire,nadam,200,0.1,BC_backfire,0,0.2527773909017648,0.4123742957767229,0.10479044914245605,9.466900110244751,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.06419244059281876,0.2147174711948282,0.06419244059281876
100,64,16,8,backfire,nadam,200,0.1,BC_backfire,16,0.04577801391345929,0.5149393650662674,0.05714857578277588,9.466875076293945,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.1667575098823632,0.007718094206522669,0.1667575098823632
100,64,16,8,backfire,nadam,200,0.1,BC_backfire,32,0.012636894366643853,0.4351483889342173,-0.11399579048156738,9.47468113899231,201,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.08696653375031316,0.025423025340292765,0.08696653375031316
100,64,16,8,backfire,nadam,400,0.0001,BC_backfire,0,0.24623566106732453,0.7427353115230906,-0.7625106573104858,19.039771795272827,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3945534563391864,0.2081757413603879,0.3945534563391864
100,64,16,8,backfire,nadam,400,0.0001,BC_backfire,16,0.24304762972692062,0.7429351233319552,-0.5630397796630859,18.921992778778076,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39475326814805106,0.204987710019984,0.39475326814805106
100,64,16,8,backfire,nadam,400,0.0001,BC_backfire,32,0.24350067528829553,0.7426977230957661,-1.1166443824768066,18.89959716796875,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.39451586791186194,0.2054407555813589,0.39451586791186194
100,64,16,8,backfire,nadam,400,0.0005,BC_backfire,0,0.2642908455073754,0.7128787959772201,-0.43762409687042236,18.871107816696167,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.364696940793316,0.2262309258004388,0.364696940793316
100,64,16,8,backfire,nadam,400,0.0005,BC_backfire,16,0.22450122903573466,0.7132225964209118,-0.5287398099899292,18.921837329864502,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.36504074123700764,0.18644130932879804,0.36504074123700764
100,64,16,8,backfire,nadam,400,0.0005,BC_backfire,32,0.22228969041103525,0.7111205390592693,-0.5591952800750732,18.916775703430176,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.36293868387536515,0.18422977070409863,0.36293868387536515
100,64,16,8,backfire,nadam,400,0.001,BC_backfire,0,0.24405713222378925,0.6837883476282134,-0.555413007736206,19.024610996246338,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.33560649244430923,0.20599721251685263,0.33560649244430923
100,64,16,8,backfire,nadam,400,0.001,BC_backfire,16,0.20559572936615125,0.6749721242726733,-0.7717522382736206,18.92098331451416,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3267902690887691,0.16753580965921464,0.3267902690887691
100,64,16,8,backfire,nadam,400,0.001,BC_backfire,32,0.2000926650298648,0.6753338922905718,-0.7549091577529907,18.924896240234375,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3271520371066677,0.1620327453229282,0.3271520371066677
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,0,0.2449663592098573,0.4311699584210096,-0.577293872833252,18.995275735855103,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.08298810323710543,0.20690643950292067,0.08298810323710543
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,16,0.14418571627174986,0.5060711663070814,-0.24885916709899902,18.92212986946106,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.15788931112317722,0.10612579656481325,0.15788931112317722
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,32,0.11332763796439531,0.45080216508873205,-0.3343970775604248,19.103341102600098,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.1026203099048279,0.07526771825745869,0.1026203099048279
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,0,0.111478306218816,0.36339484838016156,0.4362637400627136,18.89596390724182,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.015212993196257407,0.07341838651187939,0.015212993196257407
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,16,0.06666128900251171,0.36644046774795,-0.02753162384033203,18.937849044799805,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.018258612564045873,0.028601369295575094,0.018258612564045873
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,32,0.08473905451336698,0.37552360118135963,-0.5219217538833618,18.977972745895386,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.02734174599745548,0.046679134806430364,0.02734174599745548
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,0,0.2606331876371723,0.3441372936546681,-0.2666797637939453,18.951469898223877,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.004044561529236046,0.22257326793023569,0.004044561529236046
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,16,0.07707874575227566,0.4246584831378695,-0.6518748998641968,19.0117404460907,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.07647662795396537,0.039018826045339045,0.07647662795396537
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,32,0.021631924029748034,0.40872612080396514,-0.10129570960998535,18.891316413879395,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.06054426562006099,0.016427995677188584,0.06054426562006099
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,0,0.2527213477751882,0.29093568063567776,0.1372324824333191,18.918270111083984,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.05724617454822639,0.21466142806825156,0.05724617454822639
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,16,0.010313445121065584,0.5985367123608073,-0.1394956111907959,18.898563861846924,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.25035485717690314,0.027746474585871032,0.25035485717690314
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,32,0.019269588630003998,0.3922501087047896,-0.26186931133270264,18.892362117767334,401,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.04406825352088545,0.01879033107693262,0.04406825352088545
100,64,16,8,backfire,nadam,800,0.0001,BC_backfire,0,0.24659778519701195,0.7387016186293383,-0.6888109445571899,29.47503161430359,623,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3905197634454341,0.20853786549007533,0.3905197634454341
100,64,16,8,backfire,nadam,800,0.0001,BC_backfire,16,0.23731080034219737,0.7360111321839498,-0.7024960517883301,37.7884566783905,801,0.03805991970693662,0.34818185518390415,0.4327863660976641,0.16800411168818424,16,0.3878292770000456,0.19925088063526075,0.3878292770000456
