N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,nadam,200,0.1,BC_backfire,0,20,0.42408103315710616,0.4649116111982542,0.6035804748535156,10.73778510093689,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.04689385065489132,0.06120510001517809
100,64,16,8,backfire,nadam,200,0.1,BC_backfire,0,40,0.37906825435805763,0.09708931723069261,-0.6333428621292114,9.754843473434448,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0018810718558427975,0.3066171939523835
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,0,10,0.35288393128973333,0.4917561177259563,0.5045770406723022,22.009974002838135,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.024303251212481503,0.08804960654288019
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,0,20,0.27999274314746697,0.500089287193798,-1.9865131378173828,20.861023902893066,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.09719443935474786,0.09638277601072187
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,0,40,0.38375935194692723,0.47232425190418076,0.5673718452453613,27.875709772109985,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.006572169444712395,0.06861774072110466
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,0,10,0.39253624072355814,0.4049193326998842,0.3745548725128174,29.224371671676636,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.015349058221343304,0.0012128215168081269
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,0,20,0.3741192114216121,0.34147403076299154,0.40416574478149414,19.50480604171753,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0030679710806027494,0.06223248042008456
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,0,40,0.4221258021778396,0.45425958557056123,0.38215458393096924,19.478095054626465,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.04493861967562479,0.05055307438748513
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,0,10,0.4228348570839469,0.398952207157975,0.1217992901802063,19.472303867340088,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.04564767458173208,0.004754304025101075
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,0,20,0.48937520131337825,0.40671879656862886,0.10415124893188477,19.453364372253418,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.11218801881116341,0.00301228538555276
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,0,40,0.4011663595567608,0.45679339239468636,0.646738588809967,19.425572156906128,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.02397917705454594,0.05308688121161026
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,0,10,0.4579909148523718,0.3968662333860743,-0.00018525123596191406,19.433955192565918,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.08080373235015698,0.006840277797001804
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,0,20,0.4941285867815262,0.3203522287444569,0.2883746027946472,19.50342321395874,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.11694140427931138,0.0833542824386192
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,0,40,,,,21.24615216255188,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,10,0.3594466359768581,0.47761854147487354,0.6812516450881958,18.129079818725586,365,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.017740546525356726,0.07391203029179744
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,20,0.372786484772157,0.3908316316349741,0.3729981780052185,36.61404609680176,751,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0044006977300578565,0.012874879548102014
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,40,0.3996599354798361,0.4626943193552624,0.5612288117408752,29.617395162582397,495,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.022472752977621246,0.058987808172186296
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,10,0.38442306073606514,0.4226243817880895,0.43851518630981445,20.47981071472168,411,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.007235878233850301,0.018917870605013376
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,20,0.4121024787518284,0.3830172936081981,0.022899746894836426,22.446776866912842,466,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.03491529624961359,0.020689217574878016
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,40,0.46340478757283426,0.44557787325238163,0.1616632342338562,38.600788593292236,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.08621760507061943,0.04187136206930553
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,10,0.421611414861525,0.39050007579818935,0.010994374752044678,38.61741352081299,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.044424232359310145,0.01320643538488675
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,20,0.37856993393506144,0.4128266707905126,0.6447359919548035,38.46257543563843,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0013827514328466073,0.009120159607436507
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,40,0.4685972893327936,0.4183342349104,0.07719177007675171,38.51530051231384,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.09141010683057876,0.014627723727323905
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,10,0.4292614667703335,0.42898365535689403,0.4113495945930481,38.93439722061157,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.052074284268118665,0.025277144173817934
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,20,0.4922333319287778,0.4589049971427417,0.47278892993927,38.55069708824158,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.11504614942656294,0.05519848595966559
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,40,,,,38.42239761352539,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,10,0.39565853424720043,0.3616456615512211,0.5260208249092102,9.602696180343628,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.018471351744985598,0.042060849631855024
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,20,0.4074436454793184,0.4193429747277908,0.5405499935150146,9.611658811569214,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.03025646297710355,0.015636463544714707
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,40,0.46634373077663616,0.38338288057021774,0.4943215250968933,7.969147682189941,167,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.08915654827442132,0.020323630612858357
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,10,0.3718067391450431,0.4326065796067206,0.7304790616035461,9.59894061088562,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.005380443357171749,0.02890006842364451
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,20,0.3648447378126507,1.5838286619158443e-06,-1.684312343597412,9.593502044677734,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.012342444689564136,0.4037049273544142
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,40,0.30793604171070893,2.41585280434923e-05,-2.068042039871216,9.587451696395874,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0692511407915059,0.4036823526550326
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,10,0.33538619176762785,8.661688927757867e-10,-1.8153834342956543,9.5969717502594,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.041800990734586985,0.4037065103169072
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,20,,,,9.598391056060791,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,40,,,,9.576646327972412,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,10,,,,9.56861400604248,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,20,1.0,0.999999148172046,0.5121710896492004,1.961904764175415,42,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.6228128174977852,0.59629263698897
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,40,,,,9.572608470916748,201,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,10,0.41640180276773325,0.4062452951263403,0.6321092247962952,13.489805221557617,283,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.03921462026551842,0.002538783943264178
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,20,0.2757783688749493,1.1867141484022569e-06,-2.775338649749756,19.1186580657959,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.10140881362726556,0.4037053244689277
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,40,0.3804776677183221,0.4054790233666744,0.5796712636947632,19.152414321899414,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.003290485216107253,0.001772512183598307
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,10,0.31165769696669493,2.188218683724787e-06,-2.2450649738311768,19.141077280044556,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.0655294855355199,0.40370432296439235
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,20,0.20559628472876443,1.1166518381170769e-08,-4.634177207946777,19.60677981376648,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.1715908977734504,0.4037065000165577
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,40,,,,19.18784236907959,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,10,0.9999999988731145,7.814730042788512e-12,0.626690149307251,5.0284950733184814,106,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.6228128163708997,0.40370651117526135
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,20,,,,19.167598009109497,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,40,,,,19.18117928504944,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,10,,,,19.210973739624023,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,20,1.0,3.940968507950426e-11,0.6023291349411011,1.970491886138916,42,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.6228128174977852,0.4037065111436664
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,40,,,,19.179140329360962,401,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,10,0.4315545983840425,0.39220055198235304,0.602613091468811,8.587501525878906,180,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.05436741588182764,0.01150595920072306
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,20,0.21307512937225032,0.0290631399140231,-5.182525634765625,38.21452212333679,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.16411205312996452,0.374643371269053
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,40,0.28166545679923927,0.004963893320563165,-2.8763999938964844,38.203439235687256,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.09552172570297557,0.3987426178625129
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,10,0.4008721107878058,0.43865852263726884,0.6855932474136353,13.04564094543457,273,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.02368492828559099,0.034952011454192744
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,20,0.26591368867776344,1.4001752843640597e-06,-2.6220903396606445,38.40359282493591,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.1112734938244514,0.4037051110077917
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,40,0.39604303712515204,0.43953684711782925,0.6851567029953003,38.4893696308136,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.018855854622937207,0.035830335934753155
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,10,1.1926011663155072e-14,5.618582962052081e-77,0.5003207921981812,1.9658021926879883,42,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.3771871825022029,0.4037065111830761
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,20,0.4711949556414549,0.39824728645922036,0.6551734805107117,14.120265483856201,286,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.09400777313924008,0.005459224723855738
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,40,0.38683326877867347,1.927711320178626e-09,0.45889586210250854,38.56344509124756,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.009646086276458632,0.4037065092553648
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,10,1.0,1.0,0.5598031282424927,1.9776427745819092,42,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.6228128174977852,0.5962934888169239
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,20,,,,38.77679109573364,801,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,,
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,40,1.391045120507532e-14,0.9999999999867686,0.5904735326766968,1.9800055027008057,42,0.37718718250221484,0.4037065111830761,0.15395455899053645,0.3035486827966878,16,0.3771871825022009,0.5962934888036925
100,64,16,8,backfire,adam,200,0.005,BC_backfire,0,10,0.38093941037274914,0.5283724025317131,-2.2502286434173584,9.385864973068237,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.21151431052941183,0.2185177737067897
100,64,16,8,backfire,adam,200,0.005,BC_backfire,0,20,0.3803503721388967,0.5333267836919853,-1.0747027397155762,9.406381845474243,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.21210334876326425,0.21356339254651757
100,64,16,8,backfire,adam,200,0.005,BC_backfire,0,40,0.3873288828683775,0.5365120753916658,-1.6531496047973633,9.392761945724487,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.20512483803378345,0.21037810084683706
100,64,16,8,backfire,adam,200,0.01,BC_backfire,0,10,0.44455109042042856,0.5389590401901823,-2.21842098236084,9.381276845932007,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.1479026304817324,0.2079311360483206
100,64,16,8,backfire,adam,200,0.01,BC_backfire,0,20,0.4621222502525788,0.5438989827137988,-0.6031221151351929,9.385485649108887,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.13033147064958217,0.20299119352470407
100,64,16,8,backfire,adam,200,0.01,BC_backfire,0,40,0.4780494078313083,0.5703047544132595,-0.7328362464904785,9.428828001022339,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.11440431307085269,0.1765854218252434
100,64,16,8,backfire,adam,200,0.05,BC_backfire,0,10,0.4863279465924649,0.5430317943098307,-1.2024424076080322,9.40834665298462,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.10612577430969605,0.20385838192867212
100,64,16,8,backfire,adam,200,0.05,BC_backfire,0,20,0.5973086762622933,0.6731420536902544,-0.6621636152267456,9.425568103790283,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0048549553601323625,0.07374812254824847
100,64,16,8,backfire,adam,200,0.05,BC_backfire,0,40,0.5819234604977269,0.6794463996455209,-0.6872149705886841,9.424194574356079,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.010530260404434055,0.06744377659298195
100,64,16,8,backfire,adam,200,0.1,BC_backfire,0,10,0.6933600720321115,0.8053670955974719,-0.5908486843109131,9.40831470489502,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.1009063511299505,0.05847691935896904
100,64,16,8,backfire,adam,200,0.1,BC_backfire,0,20,0.6247000749441765,0.7618262564821189,-1.1377801895141602,6.58611798286438,141,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.03224635404201548,0.014936080243616034
100,64,16,8,backfire,adam,200,0.1,BC_backfire,0,40,0.6842348195121987,0.8559803162765476,-0.611412525177002,8.378977298736572,179,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.09178109861003769,0.10909014003804474
100,64,16,8,backfire,adam,400,0.005,BC_backfire,0,10,0.4424037850385842,0.5132139757721772,-1.493880271911621,18.794016361236572,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.1500499358635768,0.23367620046632565
100,64,16,8,backfire,adam,400,0.005,BC_backfire,0,20,0.46005730576220816,0.5410966815580224,-0.6201107501983643,18.8332417011261,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.13239641513995282,0.20579349468048047
100,64,16,8,backfire,adam,400,0.005,BC_backfire,0,40,0.4674428532327017,0.5486019978079889,-0.8292866945266724,18.78594732284546,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.1250108676694593,0.19828817843051394
100,64,16,8,backfire,adam,400,0.01,BC_backfire,0,10,0.4822481480364109,0.5531941276509096,-2.2326626777648926,18.754276037216187,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.11020557286575006,0.19369604858759326
100,64,16,8,backfire,adam,400,0.01,BC_backfire,0,20,0.5176506041672552,0.5794379301001011,-1.2192261219024658,19.202499866485596,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0748031167349058,0.1674522461384017
100,64,16,8,backfire,adam,400,0.01,BC_backfire,0,40,0.5322706709047005,0.6018980757989156,-1.4870257377624512,18.772289991378784,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.06018304999746049,0.1449921004395872
100,64,16,8,backfire,adam,400,0.05,BC_backfire,0,10,0.5559715025204937,0.6245685792064289,-0.1778501272201538,15.199163675308228,325,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.03648221838166732,0.1223215970320739
100,64,16,8,backfire,adam,400,0.05,BC_backfire,0,20,0.6890647553277893,0.78094752540133,-0.33223867416381836,14.469049215316772,309,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.09661103442562835,0.0340573491628271
100,64,16,8,backfire,adam,400,0.05,BC_backfire,0,40,0.6503697471663857,0.753577108248859,-0.5697909593582153,10.109631299972534,216,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.05791602626422476,0.006686932010356195
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,10,0.579026432732128,0.6647141941372403,-0.5192803144454956,6.246213436126709,134,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.013427288170033025,0.08217598210126253
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,20,0.6551541753171142,0.7402309710164944,-0.901482105255127,6.812301397323608,146,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0627004544149532,0.0066592052220084685
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,40,0.6835358372430643,0.8039946182572889,-0.5705528259277344,18.752869367599487,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.09108211634090335,0.05710444201878606
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,10,0.4489221691895381,0.5006436267171381,-1.6981804370880127,37.71979355812073,801,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.14353155171262288,0.2462465495213647
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,20,0.5469931936561713,0.6294446818682041,-0.9392980337142944,37.80734419822693,801,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0454605272459897,0.11744549437029872
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,40,0.43850307626634866,0.468547839207607,-2.342791795730591,37.32532620429993,795,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.15395064463581232,0.27834233703089584
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,10,0.5764444576872451,0.6543939086361467,-0.9529261589050293,37.870755672454834,801,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.016009263214915914,0.09249626760235619
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,20,0.6334215308864072,0.7163694630135578,-1.1924653053283691,37.9775276184082,801,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.040967809984246206,0.030520713224945095
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,40,0.6555861379452405,0.7427775220398782,-0.9571665525436401,38.264334201812744,801,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.06313241704307948,0.00411265419862461
100,64,16,8,backfire,adam,800,0.05,BC_backfire,0,10,0.6356420881566456,0.7147566528063954,-0.6350103616714478,21.200247764587402,447,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.043188367254484605,0.0321335234321074
100,64,16,8,backfire,adam,800,0.05,BC_backfire,0,20,0.6833622789651993,0.8243067694630571,-0.15175116062164307,19.29313349723816,410,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.09090855806303832,0.0774165932245543
100,64,16,8,backfire,adam,800,0.05,BC_backfire,0,40,0.6354990136536193,0.7411544872424293,-0.6945186853408813,11.507132530212402,247,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0430452927514583,0.0057356889960735735
100,64,16,8,backfire,adam,800,0.1,BC_backfire,0,10,0.6410633229567482,0.7618510786295255,-0.10984420776367188,5.270446300506592,114,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0486096020545872,0.014960902391022657
100,64,16,8,backfire,adam,800,0.1,BC_backfire,0,20,0.6503708863001025,0.7895924560267261,-0.6841492652893066,6.063425064086914,131,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.05791716539794156,0.042702279788223274
100,64,16,8,backfire,adam,800,0.1,BC_backfire,0,40,0.680440924650682,0.8474818152251984,-0.2932971715927124,9.988280534744263,215,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.08798720374852098,0.10059163898669554
100,64,16,8,backfire,RMSprop,200,0.005,BC_backfire,0,10,0.41760337853240015,0.48627171187274343,-2.0311522483825684,9.344557046890259,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.17485034236976083,0.2606184643657594
100,64,16,8,backfire,RMSprop,200,0.005,BC_backfire,0,20,0.44673152573698377,0.5446490349720527,-1.1795070171356201,9.376904249191284,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.1457221951651772,0.2022411412664501
100,64,16,8,backfire,RMSprop,200,0.005,BC_backfire,0,40,0.4628551176695012,0.5761741039052424,-0.8482306003570557,9.362090110778809,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.12959860323265976,0.17071607233326047
100,64,16,8,backfire,RMSprop,200,0.01,BC_backfire,0,10,0.5005076039841105,0.5721134377861092,-1.7946860790252686,9.391330480575562,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.09194611691805044,0.1747767384523936
100,64,16,8,backfire,RMSprop,200,0.01,BC_backfire,0,20,0.5476638670773615,0.6514726200136128,-1.533003568649292,9.332294225692749,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0447898538247995,0.09541755622489001
100,64,16,8,backfire,RMSprop,200,0.01,BC_backfire,0,40,0.5668230066191282,0.7103209144446349,-0.6780550479888916,9.329311609268188,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.025630714283032763,0.03656926179386799
100,64,16,8,backfire,RMSprop,200,0.05,BC_backfire,0,10,0.6154837670669514,0.7279648910755594,-1.1019113063812256,9.335123538970947,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.02303004616479043,0.01892528516294345
100,64,16,8,backfire,RMSprop,200,0.05,BC_backfire,0,20,0.7827829733105934,0.977092236088116,-0.4216874837875366,9.557856798171997,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.19032925240843246,0.23020205984961317
100,64,16,8,backfire,RMSprop,200,0.05,BC_backfire,0,40,,,,9.325933933258057,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,,
100,64,16,8,backfire,RMSprop,200,0.1,BC_backfire,0,10,0.722113159150596,0.9762176879404051,-0.3404308557510376,9.342055797576904,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.12965943824843507,0.22932751170190224
100,64,16,8,backfire,RMSprop,200,0.1,BC_backfire,0,20,,,,9.322998523712158,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,,
100,64,16,8,backfire,RMSprop,200,0.1,BC_backfire,0,40,,,,9.31887698173523,201,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,,
100,64,16,8,backfire,RMSprop,400,0.005,BC_backfire,0,10,0.5038416346239252,0.5575922538475862,-1.2871570587158203,18.643470764160156,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.0886120862782358,0.1892979223909167
100,64,16,8,backfire,RMSprop,400,0.005,BC_backfire,0,20,0.5574144294627238,0.6299759930622358,-0.7180286645889282,18.632313013076782,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.03503929143943718,0.116914183176267
100,64,16,8,backfire,RMSprop,400,0.005,BC_backfire,0,40,0.5157378833349043,0.5866820233530531,-0.64789879322052,19.160054683685303,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.07671583756725664,0.16020815288544976
100,64,16,8,backfire,RMSprop,400,0.01,BC_backfire,0,10,0.615953880968098,0.7141477998249278,-0.27914226055145264,18.667192697525024,401,0.592453720902161,0.7468901762385028,0.4833141793323085,0.03931450034804124,16,0.023500160065937026,0.032742376413575025
