,epsilon,distance_epsilon,mu,distance_mu,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
52,0.3804,0.029600000000000015,0.63,0.35000000000000003,10.0,40,37.63183259963989,0.41000000000000003,0.27999999999999997,100,100,8,1,200
53,0.35710000000000003,0.09289999999999998,0.4,0.04000000000000009,0.1,40,34.34013485908508,0.45,0.35999999999999993,100,100,4,1,200
54,0.0804,0.009599999999999997,0.06,0.019999999999999997,1.0,40,32.443488121032715,0.09,0.04,100,100,16,1,200
55,0.34800000000000003,0.021999999999999964,0.04,0.23999999999999996,10.0,20,29.699177265167236,0.37,0.27999999999999997,100,100,8,1,200
56,0.3652,0.044800000000000006,0.55,0.030000000000000138,0.1,5,30.220200300216675,0.41000000000000003,0.5199999999999999,100,100,1,1,200
57,0.059500000000000004,0.07050000000000001,0.36,0.3999999999999999,1.0,40,32.37702775001526,0.13,0.7599999999999999,100,100,8,1,200
58,0.43610000000000004,0.026100000000000012,0.51,0.15000000000000008,1.0,10,35.66069722175598,0.41000000000000003,0.35999999999999993,100,100,8,1,200
59,0.1468,0.01680000000000001,0.77,0.01000000000000012,0.1,10,33.14448928833008,0.13,0.7599999999999999,100,100,4,1,200
60,0.4259,0.09589999999999999,0.08,0.19999999999999996,0.1,20,32.75361943244934,0.33,0.27999999999999997,100,100,1,1,200
61,0.44270000000000004,0.007299999999999973,0.22,0.1,10.0,40,31.01496434211731,0.45,0.12,100,100,16,1,200
62,0.1773,0.04730000000000001,0.52,0.32000000000000006,10.0,40,31.06860589981079,0.13,0.19999999999999998,100,100,1,1,200
63,0.3778,0.007800000000000029,0.71,0.43,1.0,20,33.32909107208252,0.37,0.27999999999999997,100,100,16,1,200
64,0.0758,0.025800000000000003,0.41000000000000003,0.34999999999999987,10.0,20,34.29703426361084,0.05,0.7599999999999999,100,100,4,1,200
65,0.2371,0.027099999999999985,0.17,0.34999999999999987,1.0,5,25.24433970451355,0.21000000000000002,0.5199999999999999,100,100,1,1,200
66,0.4172,0.007199999999999984,0.78,0.18000000000000005,1.0,40,33.0927939414978,0.41000000000000003,0.6,100,100,8,1,200
67,0.0959,0.0859,1.0,0.2400000000000001,10.0,20,34.91572904586792,0.01,0.7599999999999999,100,100,8,1,200
68,0.43270000000000003,0.1427,0.96,0.84,10.0,20,38.020731687545776,0.29000000000000004,0.12,100,100,16,1,200
69,0.2059,0.00410000000000002,0.28,0.15999999999999986,1.0,5,32.398662090301514,0.21000000000000002,0.4399999999999999,100,100,8,1,200
70,0.1529,0.022900000000000004,0.67,0.08999999999999986,0.1,5,24.71356177330017,0.13,0.7599999999999999,100,100,1,1,200
71,0.1023,0.06770000000000001,0.97,0.6100000000000001,10.0,40,32.551798820495605,0.17,0.35999999999999993,100,100,1,1,200
72,0.4939,0.043899999999999995,0.46,0.21999999999999992,10.0,10,30.401564359664917,0.45,0.6799999999999999,100,100,1,1,200
73,0.07150000000000001,0.01849999999999999,0.39,0.44999999999999984,0.1,20,26.642634630203247,0.09,0.8399999999999999,100,100,4,1,200
74,0.129,0.0010000000000000009,0.6,0.08000000000000007,10.0,40,35.395317792892456,0.13,0.5199999999999999,100,100,8,1,200
75,0.0049,0.0051,0.25,0.05000000000000002,10.0,5,35.79510855674744,0.01,0.19999999999999998,100,100,8,1,200
76,0.4082,0.041800000000000004,0.62,0.10000000000000009,1.0,20,35.32162857055664,0.45,0.5199999999999999,100,100,4,1,200
77,0.014100000000000001,0.004100000000000001,0.55,0.51,1.0,40,32.33440542221069,0.01,0.04,100,100,8,1,200
78,0.41540000000000005,0.034599999999999964,0.63,0.2899999999999999,1.0,20,25.368605613708496,0.45,0.9199999999999999,100,100,1,1,200
79,0.11560000000000001,0.02560000000000001,0.06,0.13999999999999999,10.0,20,29.536192893981934,0.09,0.19999999999999998,100,100,8,1,200
80,0.0704,0.0604,0.29,0.5499999999999998,0.1,5,31.249079704284668,0.01,0.8399999999999999,100,100,16,1,200
81,0.2816,0.0716,0.52,0.15999999999999992,0.1,10,33.53386330604553,0.21000000000000002,0.6799999999999999,100,100,8,1,200
82,0.3568,0.053200000000000025,0.48,0.3599999999999999,10.0,5,35.710105657577515,0.41000000000000003,0.8399999999999999,100,100,16,1,200
83,0.0921,0.0021000000000000046,0.6900000000000001,0.4900000000000001,10.0,10,30.62494730949402,0.09,0.19999999999999998,100,100,8,1,200
84,0.1696,0.1196,0.77,0.17000000000000004,10.0,10,33.48812961578369,0.05,0.6,100,100,8,1,200
85,0.09330000000000001,0.0033000000000000113,0.5,0.09999999999999998,10.0,10,35.76417899131775,0.09,0.6,100,100,4,1,200
86,0.35250000000000004,0.057499999999999996,0.59,0.47,0.1,5,36.86534118652344,0.41000000000000003,0.12,100,100,8,1,200
87,0.11910000000000001,0.029100000000000015,0.51,0.15000000000000008,1.0,40,30.691473960876465,0.09,0.35999999999999993,100,100,4,1,200
88,0.0374,0.0926,0.18,0.2599999999999999,10.0,40,28.315114498138428,0.13,0.4399999999999999,100,100,8,1,200
89,0.4355,0.14549999999999996,0.05,0.6299999999999999,10.0,5,30.450390815734863,0.29000000000000004,0.6799999999999999,100,100,16,1,200
90,0.22690000000000002,0.0169,0.87,0.5900000000000001,10.0,20,38.03224587440491,0.21000000000000002,0.27999999999999997,100,100,4,1,200
91,0.1587,0.13130000000000003,0.68,0.07999999999999985,1.0,20,37.131930112838745,0.29000000000000004,0.7599999999999999,100,100,16,1,200
92,0.4797,0.06969999999999998,0.09,0.03,10.0,20,31.35109281539917,0.41000000000000003,0.12,100,100,4,1,200
93,0.36000000000000004,0.030000000000000027,0.61,0.06999999999999995,1.0,20,31.380336046218872,0.33,0.6799999999999999,100,100,4,1,200
94,0.4817,0.23170000000000002,1.0,0.32000000000000006,10.0,20,33.884873390197754,0.25,0.6799999999999999,100,100,16,1,200
95,0.4501,9.999999999998899e-05,0.02,0.8999999999999999,0.1,10,35.77222537994385,0.45,0.9199999999999999,100,100,16,1,200
96,0.3927,0.022699999999999998,0.27,0.16999999999999987,10.0,10,34.77257299423218,0.37,0.4399999999999999,100,100,16,1,200
97,0.3,0.04999999999999999,0.73,0.45,0.1,40,31.078991413116455,0.25,0.27999999999999997,100,100,8,1,200
98,0.3397,0.030299999999999994,0.01,0.11,1.0,10,35.0556857585907,0.37,0.12,100,100,8,1,200
99,0.014100000000000001,0.004100000000000001,0.33,0.029999999999999916,0.1,10,28.700576543807983,0.01,0.35999999999999993,100,100,1,1,200
100,0.2136,0.03639999999999999,0.9,0.30000000000000004,10.0,10,29.80721950531006,0.25,0.6,100,100,1,1,200
101,0.0763,0.026300000000000004,0.02,0.7399999999999999,10.0,5,29.895768880844116,0.05,0.7599999999999999,100,100,8,1,200
102,0.1608,0.04920000000000002,0.72,0.19999999999999996,0.1,20,33.79259657859802,0.21000000000000002,0.9199999999999999,100,100,4,1,200
103,0.32180000000000003,0.048199999999999965,0.16,0.04000000000000001,1.0,20,31.878799200057983,0.37,0.12,100,100,8,1,200
104,0.3925,0.017500000000000016,0.39,0.2899999999999999,10.0,20,35.78745412826538,0.41000000000000003,0.6799999999999999,100,100,16,1,200
105,0.1922,0.01780000000000001,0.8,0.039999999999999813,10.0,40,31.087167263031006,0.21000000000000002,0.8399999999999999,100,100,4,1,200
106,0.0473,0.042699999999999995,0.54,0.42000000000000004,10.0,5,31.50401759147644,0.09,0.12,100,100,16,1,200
107,0.3437,0.01369999999999999,0.25,0.35,1.0,20,24.663619995117188,0.33,0.6,100,100,8,1,200
108,0.0001,0.12990000000000002,0.86,0.5800000000000001,10.0,40,36.64200448989868,0.13,0.27999999999999997,100,100,16,1,200
109,0.1298,0.08020000000000002,0.8200000000000001,0.09999999999999987,1.0,40,36.74689769744873,0.21000000000000002,0.9199999999999999,100,100,4,1,200
110,0.47990000000000005,0.06990000000000002,0.6,0.31999999999999995,1.0,5,26.782915353775024,0.41000000000000003,0.9199999999999999,100,100,1,1,200
111,0.4436,0.03359999999999996,0.07,0.3699999999999999,0.1,40,25.93118453025818,0.41000000000000003,0.4399999999999999,100,100,1,1,200
112,0.2419,0.04810000000000003,0.1,0.82,1.0,40,26.444665908813477,0.29000000000000004,0.9199999999999999,100,100,1,1,200
113,0.031400000000000004,0.021400000000000002,0.22,0.45999999999999996,1.0,10,34.097904205322266,0.01,0.6799999999999999,100,100,16,1,200
114,0.12440000000000001,0.08560000000000001,0.72,0.2800000000000001,0.1,40,37.05833315849304,0.21000000000000002,0.4399999999999999,100,100,4,1,200
