ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,num_epochs
1,400,64,32,0.4442291350930997,0.1,16,0.3502,5.047663450241089,0.09402913509309968,0.21166809573035647,0.43814667430751714,0.03804945945739746,0.006082460785582555,0.013692169885047767,92.0
1,400,64,64,0.4134967970032182,0.1,16,0.39236000000000004,8.605432510375977,0.021136797003218133,0.05111719644844946,0.4170925150493464,0.031440019607543945,0.003595718046128238,0.008695878836759775,69.0
1,400,64,128,0.005930555711327723,0.1,16,0.03161,15.804809808731079,0.025679444288672276,4.3300232792051805,0.02192224184715557,0.0842587947845459,0.015991686135827847,2.6964903314680533,162.0
1,400,64,256,0.07312031457647011,0.1,16,0.08946000000000001,30.01481008529663,0.0163396854235299,0.2234630077588309,0.07044759321716378,0.04219174385070801,0.0026727213593063376,0.03655237774601165,65.0
1,400,64,512,0.14308196926649136,0.1,16,0.12605000000000002,58.5377311706543,0.017031969266491337,0.11903644710654739,0.14510916679422775,0.05025172233581543,0.0020271975277363907,0.01416808517613228,52.0
1,400,1,16,0.468059969467275,0.1,16,0.39372,2.920198440551758,0.074339969467275,0.15882573669328193,0.48099152263624756,0.06123232841491699,0.012931553168972543,0.02762798361861763,167.0
1,400,1,32,0.36380827310701974,0.1,16,0.36510000000000004,4.328875541687012,0.0012917268929802939,0.0035505704198219613,0.3675924778627097,0.02312636375427246,0.0037842047556899683,0.010401645689285319,64.0
1,400,1,64,0.11387758837157463,0.1,16,0.10233,7.137038230895996,0.01154758837157463,0.10140352054080785,0.11022049870735132,0.02573561668395996,0.0036570896642233175,0.03211421770094471,71.0
1,400,1,128,0.4068468445112838,0.1,16,0.48802000000000006,12.83164930343628,0.08117315548871629,0.19951772167785603,0.4269938500602364,0.025322914123535156,0.0201470055489526,0.049519876633561624,68.0
1,400,1,256,0.21541666102179485,0.1,16,0.24606000000000003,23.988805055618286,0.030643338978205176,0.1422514806090362,0.21581225080013333,0.012023210525512695,0.00039558977833847875,0.001836393603271266,32.0
1,400,1,512,0.4845820706439984,0.1,16,0.48994000000000004,46.600048542022705,0.005357929356001656,0.011056804782069406,0.4670770810588068,0.054535627365112305,0.017504989585191588,0.03612389034932279,141.0
1,400,4,16,0.09560615066247563,0.1,16,0.09281,3.2446978092193604,0.002796150662475627,0.02924655624246449,0.08812298808188658,0.026896238327026367,0.007483162580589051,0.07827072347057804,73.0
1,400,4,32,0.09758966286749154,0.1,16,0.025630000000000003,5.0271220207214355,0.07195966286749154,0.7373697249594895,0.10205873810939624,0.027261734008789062,0.004469075241904694,0.04579455559727529,73.0
1,400,4,64,0.4044653708665801,0.1,16,0.29511000000000004,8.540044784545898,0.10935537086658004,0.2703701694715734,0.3998085238858232,0.028156042098999023,0.004656846980756857,0.011513586369036766,75.0
1,400,4,128,0.05537219895719603,0.1,16,0.05253000000000001,15.65431809425354,0.002842198957196021,0.05132898838626773,0.05323227018830419,0.03590559959411621,0.0021399287688918384,0.03864626670409192,94.0
1,400,4,256,0.33727567604074005,0.1,16,0.34887,29.72427797317505,0.011594323959259967,0.034376401213882586,0.33618685155695144,0.019574642181396484,0.0010888244837886085,0.0032282923469912125,50.0
1,400,4,512,0.3279367030624514,0.1,16,0.31104000000000004,58.10236430168152,0.016896703062451335,0.051524281681985355,0.3274624920528431,0.019969940185546875,0.0004742110096082608,0.0014460443286153102,48.0
1,400,16,16,0.2902482891258298,0.1,16,0.20078000000000001,3.2484021186828613,0.08946828912582977,0.3082474297963667,0.30424019238815647,0.014183521270751953,0.013991903262326688,0.04820666920886088,38.0
1,400,16,32,0.06973025804015598,0.1,16,0.17709000000000003,5.023374080657959,0.10735974195984405,1.5396435489743656,0.07389830807050346,0.02554464340209961,0.004168050030347481,0.059773908020635765,67.0
1,400,16,64,0.0663962619272142,0.1,16,0.11806000000000001,8.550984621047974,0.051663738072785806,0.7781121492866769,0.06121064174516882,0.031928062438964844,0.005185620182045388,0.07810108628901484,82.0
1,400,16,128,0.47140670780005633,0.1,16,0.48045000000000004,15.665528297424316,0.009043292199943709,0.01918363071698028,0.46580416347421105,0.062315940856933594,0.005602544325845282,0.011884736116698534,150.0
1,400,16,256,0.3620422257208166,0.1,16,0.3649,29.7893648147583,0.0028577742791833782,0.007893483345744062,0.3629871293145634,0.02978348731994629,0.0009449035937467709,0.0026099264854133864,64.0
1,400,16,512,0.4862162645413865,0.1,16,0.45587000000000005,57.97518348693848,0.030346264541386447,0.062413100413269675,0.46718635154663507,0.0885472297668457,0.01902991299475143,0.039138783258723366,167.0
1,400,64,16,0.431669495651088,0.1,16,0.40195000000000003,3.2637932300567627,0.029719495651087946,0.06884780127041863,0.4252091375741053,0.026508092880249023,0.006460358076982697,0.014965982405679434,68.0
1,400,64,32,0.012029668445351416,0.1,16,0.13982,5.032677173614502,0.12779033155464858,10.622930476860331,0.029862669779761725,0.06092715263366699,0.01783300133441031,1.4824183571993172,147.0
1,400,64,64,0.25056956526710195,0.1,16,0.24616000000000002,8.593603610992432,0.004409565267101928,0.017598167847724937,0.24716016556475517,0.021095991134643555,0.0034093997023467715,0.013606599423646771,45.0
1,400,64,128,0.08230672527689864,0.1,16,0.05122,15.750412940979004,0.03108672527689864,0.37769362311908034,0.07630701046252564,0.03262925148010254,0.005999714814373003,0.07289458782606878,61.0
1,400,64,256,0.25905716799821465,0.1,16,0.25879,29.93150234222412,0.00026716799821463466,0.0010313090360675754,0.25503396826057645,0.0433809757232666,0.004023199737638206,0.015530161812260421,65.0
1,400,64,512,0.030756870233652867,0.1,16,0.01831,58.40632963180542,0.012446870233652867,0.4046858519445203,0.0349710801922585,0.10896873474121094,0.004214209958605636,0.1370168657145949,115.0
1,400,1,16,0.05563952464694233,0.1,16,0.01042,2.9050326347351074,0.04521952464694233,0.8127230585430131,0.05488094659691505,0.029360294342041016,0.0007585780500272768,0.013633798182870789,82.0
1,400,1,32,0.15849010051403833,0.1,16,0.10637,4.303961277008057,0.05212010051403833,0.32885398106881614,0.08066760545001186,0.022010087966918945,0.07782249506402647,0.4910243277758115,61.0
1,400,1,64,0.07295823219296732,0.1,16,0.00193,7.131244897842407,0.07102823219296732,0.9735465081596913,0.07444396760213186,0.023139238357543945,0.0014857354091645375,0.02036419146279359,64.0
1,400,1,128,0.22117824983177814,0.1,16,0.22651000000000002,12.782308101654053,0.005331750168221877,0.024106123329382768,0.21787710468642968,0.01182699203491211,0.003301145145348461,0.014925270219197491,32.0
1,400,1,256,0.15620337961642705,0.1,16,0.12959,24.0528826713562,0.02661337961642704,0.1703764648484485,0.1368806797440688,0.022168397903442383,0.01932269987235824,0.12370218826127227,59.0
1,400,1,512,0.029402645491634183,0.1,16,0.0172,46.707213163375854,0.012202645491634183,0.4150186246032233,0.026049111734338264,0.05948376655578613,0.0033535337572959192,0.11405551103386553,154.0
1,400,4,16,0.1815490304431141,0.1,16,0.30604000000000003,3.244225025177002,0.12449096955688593,0.6857154194271143,0.1810332508993207,0.01546025276184082,0.0005157795437933932,0.002840993105468584,43.0
1,400,4,32,0.0008521800858238282,0.1,16,0.09901000000000001,5.010749816894531,0.09815781991417619,115.18436249221203,0.017933262302144117,0.06270384788513184,0.01708108221632029,20.043981900618448,167.0
1,400,4,64,0.2057864562423875,0.1,16,0.36919,8.533463954925537,0.1634035437576125,0.794044208454351,0.21468376681196222,0.011906623840332031,0.008897310569574712,0.04323564695188167,32.0
1,400,4,128,0.3534135327523395,0.1,16,0.25125000000000003,15.622452735900879,0.10216353275233947,0.28907645940069954,0.36349446473100633,0.023328781127929688,0.01008093197866683,0.028524465093789187,61.0
1,400,4,256,0.3664689120402485,0.1,16,0.36068000000000006,29.679572105407715,0.005788912040248451,0.015796461446128524,0.35230546914715116,0.02197885513305664,0.014163442893097344,0.038648415807619185,56.0
1,400,4,512,0.3525478025283745,0.1,16,0.34101000000000004,57.948965549468994,0.011537802528374441,0.03272691659295148,0.3537262088885959,0.02410721778869629,0.001178406360221429,0.0033425434842317193,58.0
1,400,16,16,0.026857386091821367,0.1,16,0.19793000000000002,3.2421891689300537,0.17107261390817866,6.369667298347914,0.02851036681764916,0.054895639419555664,0.001652980725827792,0.061546597281526186,146.0
1,400,16,32,0.37292611976890283,0.1,16,0.34264000000000006,4.995761871337891,0.030286119768902775,0.08121211726245044,0.3813984331972635,0.02580547332763672,0.00847231342836069,0.022718476875824265,68.0
1,400,16,64,0.4752439363128757,0.1,16,0.49663,8.527050256729126,0.021386063687124313,0.045000182123407145,0.46503475716835024,0.05794167518615723,0.01020917914452546,0.021481976653362857,148.0
1,400,16,128,0.032657280510021924,0.1,16,0.11733,15.620867252349854,0.08467271948997808,2.5927670083855747,0.039690649852014384,0.05093240737915039,0.00703336934199246,0.2153691070459479,123.0
1,400,16,256,0.4280304839085848,0.1,16,0.41319000000000006,29.731289625167847,0.014840483908584723,0.0346715583737588,0.42721079648331206,0.03550839424133301,0.0008196874252727193,0.0019150211400545513,78.0
1,400,16,512,0.11919349890215436,0.1,16,0.12547,58.02666735649109,0.006276501097845638,0.052658082493223915,0.11556180261216294,0.035173892974853516,0.0036316962899914235,0.03046891251151771,67.0
