ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse,num_epochs
1,200,4,4,128,0.22146128018592293,0.1,16,0.12044,10.299811363220215,0.10102128018592292,0.456157754082848,0.24855835832018353,3.096092462539673,0.0270970781342606,0.12235582721960175,0.8653251528739929,0.08842580765485764,0.013939190655946732,66.0
1,200,4,4,256,0.08052353021117858,0.1,16,0.10438000000000001,18.803905963897705,0.02385646978882143,0.29626706288529786,0.10762270124774898,4.6366987228393555,0.02709917103657039,0.33653729494348944,0.8571147918701172,0.10536278039216995,0.015383380465209484,49.0
1,200,4,4,512,0.019364766334578343,0.1,16,0.00744,36.05756092071533,0.011924766334578342,0.6157970681673086,0.03103101850205959,43.69752383232117,0.011666252167481246,0.6024473503018528,0.929521381855011,0.06136348098516464,0.006512927822768688,201.0
1,200,4,8,16,0.03390473583158815,0.1,16,0.15235,2.8919334411621094,0.11844526416841186,3.4934725566585754,0.03271322589339619,0.9496684074401855,0.001191509938191962,0.035142876325904404,0.03042769432067871,0.32281243801116943,0.16024528443813324,167.0
1,200,4,8,32,0.2283148935837137,0.1,16,0.19052000000000002,3.9523682594299316,0.037794893583713685,0.16553844994722539,0.2029835904448697,1.0422296524047852,0.02533130313884402,0.11094897376704016,0.5073714852333069,0.17809031903743744,0.060472335666418076,95.0
1,200,4,8,64,0.015813664763553115,0.1,16,0.26220000000000004,6.0664544105529785,0.24638633523644693,15.580596839532804,0.02988124070267958,4.29614782333374,0.014067575939126466,0.8895835436924789,0.719359278678894,0.12828077375888824,0.031106699258089066,201.0
1,200,4,8,128,0.4817572598629873,0.1,16,0.41053,10.306148290634155,0.07122725986298728,0.147848856254381,0.481169020121977,9.532745361328125,0.0005882397410102991,0.0012210293233102406,0.7504587173461914,0.10068502277135849,0.017964491620659828,201.0
1,200,4,8,256,0.33972105455810336,0.1,16,0.35716000000000003,18.664340019226074,0.01743894544189667,0.05133313113189469,0.36595577982639277,14.487163066864014,0.026234725268289405,0.0772243136428932,0.9350177049636841,0.06675324589014053,0.007424941286444664,134.0
1,200,4,8,512,0.4297298868898832,0.1,16,0.44733000000000006,35.72767996788025,0.01760011311011689,0.04095622307653658,0.4536003031362592,41.90647840499878,0.023870416246376036,0.055547489189395734,0.8168402910232544,0.0870644599199295,0.013903532177209854,172.0
1,200,4,16,16,0.4554513323394399,0.1,16,0.34023000000000003,2.894850492477417,0.11522133233943987,0.2529827539368519,0.4708148422778372,1.1928069591522217,0.015363509938397302,0.03373249532388489,0.3839980363845825,0.22896166145801544,0.09079146385192871,201.0
1,200,4,16,32,0.2709567457883479,0.1,16,0.10563000000000002,3.961061716079712,0.16532674578834788,0.610159179862196,0.3001049665732608,1.1688690185546875,0.029148220784912915,0.10757518031192119,0.6865705847740173,0.1353663206100464,0.03180397301912308,106.0
1,200,4,16,64,0.49395545987039985,0.1,16,0.39774000000000004,6.059254884719849,0.09621545987039981,0.1947856996977907,0.48406133823725095,4.565560817718506,0.0098941216331489,0.020030392286269783,0.7606613039970398,0.10390418767929077,0.01749909669160843,201.0
1,200,4,16,128,0.33033798963633687,0.1,16,0.42706000000000005,10.285089492797852,0.09672201036366318,0.2927971150703638,0.3308318139119985,4.316127300262451,0.0004938242756616362,0.0014949060996746952,0.9258326888084412,0.06733338534832001,0.0077043455094099045,93.0
1,200,4,16,256,0.38463966956766393,0.1,16,0.41277,18.770947694778442,0.028130330432336093,0.07313424136401392,0.4258128419888395,7.815982341766357,0.041173172421175575,0.10704348947536882,0.9119868874549866,0.06310534477233887,0.006888783071190119,77.0
1,200,4,16,512,0.08524165652133886,0.1,16,0.11631000000000001,35.92367482185364,0.03106834347866115,0.36447371797477557,0.0735955000813237,20.4035861492157,0.011646156440015154,0.13662517735210516,0.9466817378997803,0.048295412212610245,0.004296860191971064,94.0
1,200,16,4,16,0.24115465296989597,0.1,16,0.046950000000000006,2.890537738800049,0.19420465296989597,0.8053116561434919,0.23619243207301047,0.4531545639038086,0.0049622208968855,0.020576923711710212,0.24052762985229492,0.1959759145975113,0.0775408148765564,77.0
1,200,16,4,32,0.18539181077586264,0.1,16,0.49686,3.956387996673584,0.3114681892241374,1.6800536545851001,0.1960956970617375,1.213327407836914,0.010703886285874847,0.05773656474403699,0.1686508059501648,0.1816311478614807,0.07745435833930969,108.0
1,200,16,4,64,0.07413784808856522,0.1,16,0.011540000000000002,6.072373867034912,0.06259784808856522,0.8443440118977518,0.07752537050378872,1.4044654369354248,0.0033875224152234984,0.04569221393068703,0.801586389541626,0.10976254194974899,0.02674533613026142,63.0
1,200,16,4,128,0.0387494982577804,0.1,16,0.06786,10.279647588729858,0.029110501742219602,0.7512484819432362,0.047292542935020936,5.801641464233398,0.008543044677240534,0.2204685237575999,0.9080923199653625,0.0815671905875206,0.011022507213056087,125.0
1,200,16,4,256,0.13312984638126008,0.1,16,0.17916,18.739211797714233,0.04603015361873994,0.34575382508079977,0.14864669232899322,6.617898941040039,0.015516845947733143,0.11655422408657838,0.879153847694397,0.0948924645781517,0.014750504866242409,66.0
1,200,16,4,512,0.1428532469286597,0.1,16,0.016870000000000003,35.828808546066284,0.1259832469286597,0.881906779420808,0.1576821033870274,15.525655031204224,0.014828856458367706,0.10380482612182539,0.8579897880554199,0.10940718650817871,0.019395984709262848,69.0
1,200,16,8,16,0.045903912238023314,0.1,16,0.16173,2.886544942855835,0.1158260877619767,2.5232291130522677,0.06841728399915332,0.4344172477722168,0.02251337176113001,0.49044559959056483,-0.14669370651245117,0.33756932616233826,0.1700402796268463,75.0
1,200,16,8,32,0.1435644627109937,0.1,16,0.21461000000000002,3.9477109909057617,0.07104553728900631,0.4948685485768608,0.1497660686233438,0.8503456115722656,0.006201605912350083,0.04319736092931572,0.48777472972869873,0.1572382152080536,0.05503593757748604,76.0
1,200,16,8,64,0.19419238298319236,0.1,16,0.03751,6.060803174972534,0.15668238298319237,0.8068410334959094,0.21600036702618527,1.4821550846099854,0.021807984042992917,0.11230092400112537,0.9077902436256409,0.07954969257116318,0.010014641098678112,66.0
1,200,16,8,128,0.20778893452174357,0.1,16,0.00532,10.276623010635376,0.20246893452174358,0.9743970966873441,0.2325160006817946,3.8313345909118652,0.02472706616005102,0.11900088047019422,0.8916669487953186,0.07706131786108017,0.009296249598264694,81.0
1,200,16,8,256,0.12014067564167868,0.1,16,0.031450000000000006,18.692376375198364,0.08869067564167868,0.7382235464215293,0.12482804337349337,7.0117223262786865,0.00468736773181469,0.03901565982361238,0.9380745887756348,0.06923496723175049,0.007118802051991224,70.0
1,200,16,8,512,0.16332375471938249,0.1,16,0.10423,35.67778015136719,0.05909375471938248,0.36181971704554206,0.17929271940982733,9.162915468215942,0.015968964690444842,0.09777490554195373,0.8738101720809937,0.09553162753582001,0.016707144677639008,41.0
1,200,16,16,16,0.3965490320463955,0.1,16,0.24377000000000001,2.8882060050964355,0.1527790320463955,0.3852714789340871,0.4603604256286586,1.191870927810669,0.06381139358226307,0.16091678058817516,0.7330126762390137,0.13255959749221802,0.03133516013622284,201.0
1,200,16,16,32,0.27351249537021977,0.1,16,0.164,3.9529497623443604,0.10951249537021976,0.4003930249036204,0.3103717243212614,1.4083099365234375,0.036859228951041656,0.13476250472999382,0.8213400840759277,0.09297093749046326,0.01801140606403351,125.0
1,200,16,16,64,0.09939083219267741,0.1,16,0.32391000000000003,6.0663135051727295,0.22451916780732262,2.258952489421494,0.11443864100670481,1.344365119934082,0.015047808814027397,0.1514003704572668,0.8774804472923279,0.08417355269193649,0.01256471872329712,60.0
1,200,16,16,128,0.3265133282671235,0.1,16,0.37686000000000003,10.298190832138062,0.05034667173287655,0.1541948440514731,0.3465646563476452,4.404875040054321,0.020051328080521735,0.06141044283533064,0.9200491309165955,0.07322563230991364,0.00885351188480854,93.0
1,200,16,16,256,0.4952763564513839,0.1,16,0.41681,18.74859070777893,0.07846635645138389,0.15842944131956785,0.4794443844324912,20.459637880325317,0.015831972018892693,0.031965935406906,0.8776099681854248,0.079255610704422,0.01210101880133152,201.0
1,200,16,16,512,0.15070331276802057,0.1,16,0.17104000000000003,35.787108182907104,0.020336687231979456,0.1349451903773606,0.15859958941175556,17.600101470947266,0.00789627664373499,0.05239617164812975,0.9258253574371338,0.05696754530072212,0.005675716325640678,78.0
1,200,64,4,16,0.11245977982523214,0.1,16,0.17926,2.903359889984131,0.06680022017476786,0.5939920945833131,0.08498752635966204,0.7233250141143799,0.0274722534655701,0.24428514361546225,-2.0801610946655273,0.43803298473358154,0.24486523866653442,122.0
1,200,64,4,32,0.2958827874941463,0.1,16,0.19078,3.972154378890991,0.10510278749414631,0.3552176467724593,0.35262995852206885,0.8901329040527344,0.05674717102792254,0.1917893619582221,0.9143561720848083,0.07329040765762329,0.008413330651819706,79.0
1,200,64,4,64,0.029902821943229185,0.1,16,0.18468,6.070095777511597,0.15477717805677083,5.176005741217899,0.03444943487703422,3.484001874923706,0.004546612933805032,0.1520462832048702,0.798084020614624,0.08640915900468826,0.020977387204766273,154.0
1,200,64,4,128,0.4133292208878618,0.1,16,0.36452,10.276800394058228,0.04880922088786177,0.11808799964109953,0.3864416530477142,8.5407555103302,0.026887567840147564,0.06505121457996867,0.6623043417930603,0.11040608584880829,0.033393170684576035,178.0
