,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
62,0.0687,0.92,0.0213,1.1102230246251565e-16,14.73902940750122,0.09,0.9199999999999999,100,100,4,1,400
63,0.135,0.19,0.0050000000000000044,0.73,12.642727136611938,0.13,0.9199999999999999,100,100,4,1,400
64,0.1278,0.03,0.0022000000000000075,0.09,16.726480722427368,0.13,0.12,100,100,4,1,400
65,0.277,0.6900000000000001,0.013000000000000012,0.4100000000000001,15.000041961669922,0.29000000000000004,0.27999999999999997,100,100,4,1,400
66,0.3418,0.49,0.011799999999999977,0.2699999999999999,14.784877061843872,0.33,0.7599999999999999,100,100,4,1,400
67,0.038200000000000005,0.21,0.011799999999999998,0.06999999999999998,10.665780067443848,0.05,0.27999999999999997,100,100,4,1,400
68,0.0804,0.06,0.030399999999999996,0.21999999999999997,9.892189979553223,0.05,0.27999999999999997,100,100,4,1,400
69,0.1187,0.02,0.011300000000000004,0.8199999999999998,10.492001056671143,0.13,0.8399999999999999,100,100,4,1,400
70,0.3861,0.41000000000000003,0.016100000000000003,0.10999999999999988,9.621185541152954,0.37,0.5199999999999999,100,100,4,1,400
71,0.39480000000000004,0.17,0.06480000000000002,0.10999999999999996,11.00929856300354,0.33,0.27999999999999997,100,100,4,1,400
72,0.0916,0.7000000000000001,0.038400000000000004,0.21999999999999986,11.491845607757568,0.13,0.9199999999999999,100,100,4,1,400
73,0.0392,0.6,0.010800000000000004,0.1600000000000001,10.827596187591553,0.05,0.4399999999999999,100,100,4,1,400
74,0.07690000000000001,0.37,0.026900000000000007,0.0699999999999999,10.428758382797241,0.05,0.4399999999999999,100,100,4,1,400
75,0.2997,0.9500000000000001,0.009699999999999986,0.43000000000000016,10.799298763275146,0.29000000000000004,0.5199999999999999,100,100,4,1,400
76,0.3372,0.48,0.032799999999999996,0.039999999999999925,11.196011066436768,0.37,0.5199999999999999,100,100,4,1,400
77,0.4312,0.11,0.06120000000000003,0.4099999999999999,10.920584917068481,0.37,0.5199999999999999,100,100,4,1,400
78,0.2446,0.04,0.005399999999999988,0.07999999999999999,11.69715690612793,0.25,0.12,100,100,4,1,400
79,0.17980000000000002,0.41000000000000003,0.030200000000000005,0.4299999999999998,12.022180795669556,0.21000000000000002,0.8399999999999999,100,100,4,1,400
80,0.20720000000000002,0.26,0.002799999999999997,0.22,12.792239665985107,0.21000000000000002,0.04,100,100,4,1,400
81,0.0182,0.87,0.0082,0.5900000000000001,9.963617324829102,0.01,0.27999999999999997,100,100,4,1,400
82,0.248,0.93,0.0020000000000000018,0.09000000000000019,10.12509274482727,0.25,0.8399999999999999,100,100,4,1,400
83,0.40700000000000003,0.03,0.0030000000000000027,0.010000000000000002,10.130792617797852,0.41000000000000003,0.04,100,100,4,1,400
84,0.2285,0.89,0.01849999999999999,0.13000000000000012,10.282163619995117,0.21000000000000002,0.7599999999999999,100,100,4,1,400
85,0.39280000000000004,0.01,0.017199999999999993,0.03,10.266902923583984,0.41000000000000003,0.04,100,100,4,1,400
86,0.15990000000000001,0.52,0.010099999999999998,0.23999999999999988,10.125621557235718,0.17,0.7599999999999999,100,100,4,1,400
87,0.0043,0.48,0.0057,0.04000000000000009,11.711052417755127,0.01,0.4399999999999999,100,100,4,1,400
88,0.3357,0.11,0.005699999999999983,0.57,10.146463394165039,0.33,0.6799999999999999,100,100,4,1,400
89,0.20600000000000002,0.36,0.0040000000000000036,0.08000000000000002,10.16997742652893,0.21000000000000002,0.27999999999999997,100,100,4,1,400
90,0.005200000000000001,0.96,0.0048,0.6000000000000001,9.49942421913147,0.01,0.35999999999999993,100,100,4,1,400
91,0.38180000000000003,0.08,0.011800000000000033,0.6,10.038333654403687,0.37,0.6799999999999999,100,100,4,1,400
92,0.44480000000000003,0.04,0.0348,0.15999999999999998,10.137973070144653,0.41000000000000003,0.19999999999999998,100,100,4,1,400
93,0.20700000000000002,0.51,0.0030000000000000027,0.009999999999999898,11.2423574924469,0.21000000000000002,0.5199999999999999,100,100,4,1,400
94,0.0449,0.36,0.0051,0.08000000000000002,10.845439672470093,0.05,0.27999999999999997,100,100,4,1,400
95,0.2657,0.48,0.015699999999999992,0.19999999999999996,10.379617929458618,0.25,0.6799999999999999,100,100,4,1,400
96,0.2904,0.51,0.00039999999999995595,0.07000000000000012,11.373878002166748,0.29000000000000004,0.4399999999999999,100,100,4,1,400
97,0.2985,0.65,0.08849999999999997,0.18999999999999984,11.504140615463257,0.21000000000000002,0.8399999999999999,100,100,4,1,400
98,0.4042,0.41000000000000003,0.005800000000000027,0.18999999999999995,11.486466884613037,0.41000000000000003,0.6,100,100,4,1,400
99,0.2616,0.18,0.0116,0.01999999999999999,11.26595401763916,0.25,0.19999999999999998,100,100,4,1,400
100,0.38180000000000003,0.01,0.028200000000000003,0.03,12.569904088973999,0.41000000000000003,0.04,100,100,4,1,400
101,0.4874,0.24,0.03739999999999999,0.2799999999999999,10.112491369247437,0.45,0.5199999999999999,100,100,4,1,400
102,0.1648,0.87,0.04520000000000002,0.04999999999999993,11.075867414474487,0.21000000000000002,0.9199999999999999,100,100,4,1,400
103,0.4229,0.64,0.012899999999999967,0.20000000000000012,10.22802448272705,0.41000000000000003,0.4399999999999999,100,100,4,1,400
104,0.46530000000000005,0.9,0.09530000000000005,0.22000000000000008,10.131323099136353,0.37,0.6799999999999999,100,100,4,1,400
105,0.41490000000000005,0.96,0.0049000000000000155,0.040000000000000036,10.52893877029419,0.41000000000000003,0.9199999999999999,100,100,4,1,400
106,0.2559,0.41000000000000003,0.03410000000000002,0.10999999999999988,10.545432806015015,0.29000000000000004,0.5199999999999999,100,100,4,1,400
107,0.42100000000000004,0.88,0.02899999999999997,0.4400000000000001,10.403865098953247,0.45,0.4399999999999999,100,100,4,1,400
108,0.2442,0.97,0.07419999999999999,0.13000000000000012,9.966949462890625,0.17,0.8399999999999999,100,100,4,1,400
109,0.0984,0.4,0.0316,0.2799999999999999,10.975856304168701,0.13,0.6799999999999999,100,100,4,1,400
110,0.21830000000000002,0.72,0.008300000000000002,0.52,10.925039291381836,0.21000000000000002,0.19999999999999998,100,100,4,1,400
111,0.1558,0.29,0.054200000000000026,0.16999999999999998,10.770380973815918,0.21000000000000002,0.12,100,100,4,1,400
112,0.1608,0.56,0.030799999999999994,0.11999999999999988,9.524365425109863,0.13,0.6799999999999999,100,100,4,1,400
113,0.18000000000000002,0.64,0.03,0.19999999999999984,10.163120031356812,0.21000000000000002,0.8399999999999999,100,100,4,1,400
114,0.2197,0.01,0.009699999999999986,0.03,9.932613611221313,0.21000000000000002,0.04,100,100,4,1,400
115,0.21910000000000002,0.28,0.07090000000000002,0.47999999999999987,11.166212558746338,0.29000000000000004,0.7599999999999999,100,100,4,1,400
116,0.2434,0.74,0.033399999999999985,0.14,10.930469989776611,0.21000000000000002,0.6,100,100,4,1,400
117,0.4641,0.25,0.014100000000000001,0.5099999999999999,11.488409519195557,0.45,0.7599999999999999,100,100,4,1,400
118,0.38170000000000004,0.55,0.011700000000000044,0.3500000000000001,10.95884919166565,0.37,0.19999999999999998,100,100,4,1,400
119,0.4863,0.59,0.0363,0.07000000000000006,10.156394243240356,0.45,0.5199999999999999,100,100,4,1,400
120,0.2585,0.19,0.03150000000000003,0.07,10.26360034942627,0.29000000000000004,0.12,100,100,4,1,400
121,0.12250000000000001,0.1,0.007499999999999993,0.5,10.850512266159058,0.13,0.6,100,100,4,1,400
122,0.2301,0.77,0.06009999999999999,0.5700000000000001,10.09597897529602,0.17,0.19999999999999998,100,100,4,1,400
123,0.1993,0.13,0.010700000000000015,0.09,11.472816467285156,0.21000000000000002,0.04,100,100,4,1,400
124,0.3405,0.21,0.02949999999999997,0.16999999999999998,11.071102619171143,0.37,0.04,100,100,4,1,400
125,0.4051,0.16,0.0049000000000000155,0.04000000000000001,10.770379304885864,0.41000000000000003,0.12,100,100,4,1,400
126,0.022000000000000002,0.01,0.012000000000000002,0.5099999999999999,10.728413581848145,0.01,0.5199999999999999,100,100,4,1,400
127,0.233,0.41000000000000003,0.063,0.37000000000000005,9.786026954650879,0.17,0.04,100,100,4,1,400
128,0.4171,0.46,0.032899999999999985,0.2999999999999999,10.396815061569214,0.45,0.7599999999999999,100,100,4,1,400
129,0.0162,0.08,0.006199999999999999,0.84,10.601988554000854,0.01,0.9199999999999999,100,100,4,1,400
130,0.4062,0.04,0.07619999999999999,0.8799999999999999,10.783341407775879,0.33,0.9199999999999999,100,100,4,1,400
131,0.14150000000000001,0.35000000000000003,0.01150000000000001,0.23000000000000004,10.292196035385132,0.13,0.12,100,100,4,1,400
132,0.21280000000000002,0.16,0.002799999999999997,0.04000000000000001,10.238809585571289,0.21000000000000002,0.12,100,100,4,1,400
133,0.4394,0.06,0.010599999999999998,0.019999999999999997,10.197731971740723,0.45,0.04,100,100,4,1,400
134,0.0776,0.64,0.012399999999999994,0.2799999999999999,11.146301746368408,0.09,0.9199999999999999,100,100,4,1,400
135,0.1506,0.0,0.020600000000000007,0.04,12.042512893676758,0.13,0.04,100,100,4,1,400
136,0.047900000000000005,0.43,0.0020999999999999977,0.48999999999999994,10.716667175292969,0.05,0.9199999999999999,100,100,4,1,400
137,0.1821,0.54,0.05210000000000001,0.02000000000000013,9.742089033126831,0.13,0.5199999999999999,100,100,4,1,400
138,0.2409,0.77,0.009099999999999997,0.49000000000000005,9.825550079345703,0.25,0.27999999999999997,100,100,4,1,400
