N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_msm,time_msm,calibration_batches,distance_pgabm,distance_msm
10000,464,1,464,0.31415451876067857,0.25,0.4293307226164923,0.33482087825941165,0.16563200950622559,0.3312,0.5058698654174805,20,0.020666359498733078,0.017045481239321425
10000,464,1,464,0.1450484258437129,0.25,0.3367459987011673,0.1871266030900749,0.19096922874450684,0.1365,1.2532835006713867,50,0.04207817724636198,0.008548425843712903
10000,464,1,464,0.0046742889832578904,0.25,0.991945011907281,0.08527503398426109,0.3367471694946289,0.010400000000000001,2.536775588989258,100,0.0806007450010032,0.005725711016742111
10000,2154,1,2154,0.2883779674935454,0.25,0.3530515284282867,0.3134063479342193,0.4655725955963135,0.301,2.5280754566192627,20,0.025028380440673903,0.012622032506454606
10000,2154,1,2154,0.1557221070662314,0.25,0.9217278307008523,0.18802634803149978,0.5254950523376465,0.1678,6.569749116897583,50,0.03230424096526838,0.012077892933768597
10000,2154,1,2154,0.2586337992505649,0.25,0.4817123962241543,0.28463663241455484,0.4472317695617676,0.2647,12.7281813621521,100,0.026002833163989936,0.006066200749435091
10000,10000,1,10000,0.4582029265269489,0.25,0.03445594029542509,0.46952456672616616,6.33482813835144,0.444,30.243555068969727,20,0.011321640199217275,0.014202926526948878
10000,10000,1,10000,0.213237394250698,0.25,0.014914814250295972,0.23772640822830246,7.207319736480713,0.2144,75.69760513305664,50,0.024489013977604474,0.0011626057493020203
10000,10000,1,10000,0.1236980183011927,0.25,0.07406113875477753,0.15557684576103398,2.43753981590271,0.12350000000000001,151.6980905532837,100,0.031878827459841275,0.00019801830119269004
100,100,2,200,0.18564688063952722,0.25,0.12341885981472989,0.21335260235865494,0.3084588050842285,0.14780000000000001,0.31816935539245605,20,0.02770572171912772,0.03784688063952721
100,100,2,200,0.4659305583182703,0.25,0.6345187162918416,0.4510622067793842,0.20410633087158203,0.4617,0.6940617561340332,50,0.014868351538886104,0.004230558318270294
100,100,2,200,0.46843419065454683,0.25,0.4139198457294089,0.4962536129439293,0.29551053047180176,0.46780000000000005,1.3640635013580322,100,0.027819422289382445,0.0006341906545467846
100,464,2,928,0.4221649742828566,0.25,0.9909156325254501,0.4414188984777914,0.33235716819763184,0.4184,0.6869485378265381,20,0.019253924194934824,0.0037649742828566035
100,464,2,928,0.46010325715283024,0.25,0.9299556236533179,0.4573377038058064,0.3595545291900635,0.432,1.703263282775879,50,0.0027655533470238303,0.02810325715283024
100,464,2,928,0.11395014497565847,0.25,0.14923603230975002,0.14843267746360095,0.1449909210205078,0.11720000000000001,3.4287991523742676,100,0.034482532487942474,0.0032498550243415386
100,2154,2,4308,0.043741104776795436,0.25,0.1833250986707523,0.09732318756834057,0.5552935600280762,0.0257,4.017118453979492,20,0.05358208279154514,0.018041104776795436
100,2154,2,4308,0.11365486814234438,0.25,0.2142895594068645,0.15025057402744726,0.4613382816314697,0.1178,10.423579216003418,50,0.036595705885102886,0.004145131857655623
100,2154,2,4308,0.15718830805702522,0.25,0.2604218918857684,0.1827266306447534,0.3423194885253906,0.1565,20.54280686378479,100,0.025538322587728174,0.0006883080570252165
100,10000,2,20000,0.08738293817815579,0.25,0.07803635232892686,0.12360946730665,3.7839951515197754,0.0913,53.374510049819946,20,0.03622652912849421,0.003917061821844217
100,10000,2,20000,0.30354708098623023,0.25,0.048719390907342376,0.3169992045737007,1.9940836429595947,0.3099,132.8089737892151,50,0.013452123587470444,0.0063529190137697755
100,10000,2,20000,0.20679320750058067,0.25,0.04199935520102408,0.2226145357902856,1.6306207180023193,0.2101,266.41350650787354,100,0.015821328289704922,0.003306792499419342
464,100,2,200,0.40817575591360705,0.25,0.26199970471933565,0.4081501135168059,0.166914701461792,0.4108,0.3243832588195801,20,2.564239680113989e-05,0.002624244086392946
464,100,2,200,0.09256519913451533,0.25,0.9108061390867584,0.12900399557114184,0.16569256782531738,0.1058,0.6844897270202637,50,0.03643879643662651,0.013234800865484675
464,100,2,200,0.3509382648781552,0.25,0.022271511532804156,0.35629957742699436,0.1127316951751709,0.35750000000000004,1.367459774017334,100,0.005361312548839148,0.006561735121844825
464,464,2,928,0.12017781242456943,0.25,0.8211218982189646,0.15158903167257937,0.14247989654541016,0.136,0.6952826976776123,20,0.031411219248009936,0.01582218757543058
464,464,2,928,0.28710954442042985,0.25,0.18846839966641848,0.3070977252684229,0.12216734886169434,0.2907,1.71388840675354,50,0.01998818084799303,0.003590455579570162
464,464,2,928,0.17449379861039443,0.25,0.6857568991725472,0.2061570626385858,0.13594341278076172,0.1892,3.435840368270874,100,0.03166326402819136,0.014706201389605572
464,2154,2,4308,0.02848219974141636,0.25,0.16490686598869256,0.08898988969616167,0.894428014755249,0.0286,4.058841705322266,20,0.060507689954745314,0.00011780025858364185
464,2154,2,4308,0.11440683548018793,0.25,0.4522807000441464,0.1520285173915411,0.4713101387023926,0.11270000000000001,10.250617027282715,50,0.03762168191135318,0.001706835480187921
464,2154,2,4308,0.33205127767739673,0.25,0.056997274581903415,0.3422093817388708,0.549548864364624,0.3221,20.70735216140747,100,0.01015810406147405,0.00995127767739673
464,10000,2,20000,0.24862504668026564,0.25,0.018756989261723957,0.2694322236328314,2.498345375061035,0.24760000000000001,53.43344283103943,20,0.020807176952565787,0.0010250466802656233
464,10000,2,20000,0.2595079920368394,0.25,0.08894424754644789,0.2772646169093572,2.1411221027374268,0.2624,134.9227957725525,50,0.017756624872517834,0.0028920079631606366
464,10000,2,20000,0.08736007505446125,0.25,0.058340631460822794,0.12815330606104253,2.471785545349121,0.0863,268.98161149024963,100,0.040793231006581276,0.0010600750544612486
2154,100,2,200,0.2853579257731282,0.25,0.3092463846587796,0.3155231373163213,0.0729970932006836,0.3027,0.31970691680908203,20,0.030165211543193127,0.01734207422687184
2154,100,2,200,0.498376712604105,0.25,0.0007643854781880233,0.526041435201027,0.30544114112854004,0.43360000000000004,0.6951766014099121,50,0.027664722596921987,0.06477671260410495
2154,100,2,200,0.40841755439581096,0.25,0.22759773832225305,0.3958197313382052,0.12758493423461914,0.39030000000000004,1.3859410285949707,100,0.012597823057605761,0.01811755439581092
2154,464,2,928,0.2971863119154889,0.25,0.1454036341712357,0.3228938864206218,0.1432962417602539,0.2827,0.6845893859863281,20,0.02570757450513289,0.01448631191548888
2154,464,2,928,0.48799453416545246,0.25,0.2034338243700906,0.5021299155965472,0.4649386405944824,0.47690000000000005,1.7429404258728027,50,0.014135381431094718,0.011094534165452419
2154,464,2,928,0.45078129233466063,0.25,0.8963225568040046,0.46172637633945357,0.4094517230987549,0.4496,3.6929686069488525,100,0.010945084004792938,0.001181292334660633
2154,2154,2,4308,0.29780396680132276,0.25,0.40533629446130015,0.3106633511509353,0.48554396629333496,0.30860000000000004,4.091094970703125,20,0.012859384349612535,0.01079603319867728
2154,2154,2,4308,0.016213162657228553,0.25,0.3251111595327065,0.08864268391435927,0.8953266143798828,0.0239,10.233455181121826,50,0.07242952125713072,0.0076868373427714486
2154,2154,2,4308,0.046788547908740374,0.25,0.2184297475172744,0.09772378789232092,1.046262502670288,0.0392,20.631720781326294,100,0.050935239983580544,0.007588547908740376
2154,10000,2,20000,0.03268585752111319,0.25,0.08271360023322884,0.09175489479170351,3.2853312492370605,0.0303,53.248575925827026,20,0.05906903727059032,0.0023858575211131924
2154,10000,2,20000,0.22586657434573765,0.25,0.04958263970852124,0.24973506352857008,8.862403392791748,0.22160000000000002,133.77476716041565,50,0.023868489182832436,0.004266574345737628
2154,10000,2,20000,0.18771741658392888,0.25,0.036348868328490526,0.21448710728766832,2.757544755935669,0.1845,267.9185264110565,100,0.02676969070373944,0.003217416583928878
10000,100,2,200,0.4876750171351433,0.25,0.27560310276085875,0.5088318865330831,0.31861257553100586,0.464,0.32807159423828125,20,0.021156869397939815,0.02367501713514325
10000,100,2,200,0.08399164659980746,0.25,0.9247408135383717,0.13155155977660815,0.11110711097717285,0.0591,0.7001595497131348,50,0.047559913176800694,0.024891646599807457
10000,100,2,200,0.4863937959663276,0.25,0.38698923425629217,0.49595832763993,0.2371683120727539,0.4485,1.3965489864349365,100,0.009564531673602383,0.03789379596632758
10000,464,2,928,0.38373743443150654,0.25,0.49288087343132025,0.3928904597004204,0.32419562339782715,0.39330000000000004,0.691979169845581,20,0.009153025268913872,0.009562565568493497
10000,464,2,928,0.4121189198122489,0.25,0.2544381023144221,0.42751174639096623,0.4016759395599365,0.40950000000000003,1.770592212677002,50,0.015392826578717322,0.0026189198122488766
10000,464,2,928,0.31630790838899864,0.25,0.8849665188380633,0.33047470550991553,0.1289350986480713,0.3161,3.5242648124694824,100,0.014166797120916896,0.0002079083889986455
10000,2154,2,4308,0.334366385103366,0.25,0.1779310384425658,0.3450410574615338,0.8328428268432617,0.3275,4.08995795249939,20,0.01067467235816777,0.006866385103366013
10000,2154,2,4308,0.23844116676059668,0.25,0.13814982140848434,0.25743217849461997,3.2316582202911377,0.2386,10.435312032699585,50,0.01899101173402329,0.0001588332394033276
10000,2154,2,4308,0.006568178461536123,0.25,0.33314529349802896,0.07752887325310119,1.5138335227966309,0.0089,20.47222137451172,100,0.07096069479156507,0.002331821538463877
10000,10000,2,20000,0.1765030427709124,0.25,0.019086994317230745,0.20493066597856247,3.0507431030273438,0.17370000000000002,54.16779637336731,20,0.028427623207650077,0.0028030427709123673
10000,10000,2,20000,0.24603590074677922,0.25,0.011819262934703846,0.26713363724610983,3.0510857105255127,0.2434,135.35329747200012,50,0.02109773649933061,0.0026359007467792184
10000,10000,2,20000,0.36504560554505217,0.25,0.08369977822135122,0.3800451983376804,5.476706504821777,0.3657,274.4250600337982,100,0.014999592792628247,0.0006543944549478597
100,100,4,400,0.2343141713730546,0.25,0.7441359213695352,0.2419527356621211,0.3098928928375244,0.27540000000000003,0.3755936622619629,20,0.007638564289066507,0.04108582862694543
100,100,4,400,0.22870245804471584,0.25,0.5905205476471171,0.2608819767397438,0.30992984771728516,0.21180000000000002,0.8278975486755371,50,0.03217951869502794,0.016902458044715823
100,100,4,400,0.06883137047280158,0.25,0.24289157496487068,0.10212329570784905,0.1002647876739502,0.0734,1.6564204692840576,100,0.03329192523504747,0.004568629527198428
100,464,4,1856,0.005444366901739495,0.25,0.6232471451875841,0.07487958030129471,0.24547147750854492,0.0376,1.0258510112762451,20,0.06943521339955522,0.03215563309826051
100,464,4,1856,0.3791391302384981,0.25,0.638355320741173,0.40053747944391466,0.3367643356323242,0.3598,2.813549757003784,50,0.021398349205416556,0.019339130238498092
100,464,4,1856,0.1599764190388392,0.25,0.32756944411232514,0.18753975297179176,0.13278722763061523,0.24760000000000001,5.139232158660889,100,0.02756333393295257,0.08762358096116082
100,2154,4,8616,0.49219172509675535,0.25,0.01566604992282783,0.4972302650494481,2.3016910552978516,0.4864,7.368581771850586,20,0.0050385399526927666,0.005791725096755351
100,2154,4,8616,0.110117113079578,0.25,0.2043961461384231,0.13475562494782564,0.4540588855743408,0.1255,19.079118728637695,50,0.024638511868247642,0.015382886920422001
100,2154,4,8616,0.16935401274083983,0.25,0.10676804342485106,0.18822809280714084,0.31793904304504395,0.14650000000000002,35.74139046669006,100,0.018874080066301008,0.022854012740839813
100,10000,4,40000,0.26194806783306585,0.25,0.0381936359033215,0.27933267306236226,1.3051400184631348,0.2555,105.17053532600403,20,0.017384605229296413,0.00644806783306584
100,10000,4,40000,0.37744572853026637,0.25,0.012694431047136984,0.3867663452165821,3.3334734439849854,0.3778,259.8874807357788,50,0.00932061668631573,0.000354271469733658
100,10000,4,40000,0.23192889195014782,0.25,0.029569359113375843,0.2547165189300044,8.37180757522583,0.2472,521.7408709526062,100,0.02278762697985659,0.015271108049852183
464,100,4,400,0.062411271555838144,0.25,0.4287951603487977,0.10827730603982214,0.09786176681518555,0.0736,0.3836333751678467,20,0.04586603448398399,0.011188728444161855
464,100,4,400,0.15625068924602475,0.25,0.38210064254913956,0.1840067493873831,0.31183671951293945,0.1721,0.8370327949523926,50,0.02775606014135834,0.01584931075397525
464,100,4,400,0.2522595848504973,0.25,0.12671338384692277,0.2697643761609878,0.31514716148376465,0.2301,1.6576905250549316,100,0.017504791310490486,0.02215958485049732
464,464,4,1856,0.3369245040084338,0.25,0.24426666320897583,0.34746248784051287,0.1416003704071045,0.3146,1.036419153213501,20,0.010537983832079045,0.022324504008433832
464,464,4,1856,0.3850749781560461,0.25,0.07934158295831895,0.3945877270442774,0.24081015586853027,0.3961,2.6812222003936768,50,0.009512748888231337,0.01102502184395393
464,464,4,1856,0.06516789047717714,0.25,0.3028583047175786,0.1141047655458043,0.16826438903808594,0.031400000000000004,5.1801252365112305,100,0.048936875068627164,0.03376789047717713
464,2154,4,8616,0.011457565661190883,0.25,0.17216917368420506,0.08637237495679588,0.7970666885375977,0.0132,7.454843521118164,20,0.074914809295605,0.0017424343388091172
464,2154,4,8616,0.25954116110599473,0.25,0.14276131034611161,0.2741296563437238,0.49565911293029785,0.2641,19.201675176620483,50,0.014588495237729093,0.004558838894005268
464,2154,4,8616,0.40499435533120814,0.25,0.15608428480360395,0.4147913583445948,1.4297840595245361,0.404,36.13622808456421,100,0.009797003013386651,0.0009943553312081188
464,10000,4,40000,0.006301883514938156,0.25,0.0004191539762515795,0.0817544768182085,3.925119400024414,0.016,104.607506275177,20,0.07545259330327034,0.009698116485061845
464,10000,4,40000,0.33623492232686697,0.25,0.03391884861256599,0.34731384103815405,2.1016604900360107,0.3463,261.40028071403503,50,0.011078918711287078,0.010065077673133027
464,10000,4,40000,0.3434041133284959,0.25,0.025159034527144353,0.3537609380689426,2.112879991531372,0.3433,517.9495978355408,100,0.01035682474044669,0.00010411332849591393
2154,100,4,400,0.22462337679331879,0.25,0.23090845048417918,0.24540106675580597,0.32249951362609863,0.1882,0.34540724754333496,20,0.02077768996248719,0.03642337679331878
2154,100,4,400,0.4573943433709671,0.25,0.17489650898192222,0.4531265318636481,0.19262909889221191,0.44220000000000004,0.8515899181365967,50,0.00426781150731903,0.01519434337096709
2154,100,4,400,0.32218054237849647,0.25,0.18498296555082983,0.34091680960889026,0.08745026588439941,0.34840000000000004,1.6991679668426514,100,0.01873626723039379,0.026219457621503572
2154,464,4,1856,0.0026199188257329253,0.25,0.8442600050750985,0.07556890254712452,0.29076433181762695,0.026500000000000003,1.0572571754455566,20,0.0729489837213916,0.023880081174267077
2154,464,4,1856,0.2422142227571878,0.25,0.9825897893050853,0.2634198528901497,0.6140875816345215,0.2343,2.902568817138672,50,0.021205630132961895,0.007914222757187783
2154,464,4,1856,0.4296589030488,0.25,0.9137396248416316,0.4432408583516669,0.3726048469543457,0.41960000000000003,5.292559385299683,100,0.013581955302866877,0.010058903048799972
2154,2154,4,8616,0.4151997850186697,0.25,0.08063357018867522,0.42438631261105203,1.3834724426269531,0.3577,7.4699928760528564,20,0.00918652759238231,0.0574997850186697
2154,2154,4,8616,0.32457709855623895,0.25,0.1811106266693045,0.3402966697989506,0.4955623149871826,0.3155,19.026312112808228,50,0.015719571242711672,0.00907709855623895
2154,2154,4,8616,0.33684921194931583,0.25,0.12684646952215195,0.34755597564073976,0.5615301132202148,0.3336,36.6952748298645,100,0.010706763691423926,0.0032492119493158222
2154,10000,4,40000,0.28924978989460026,0.25,0.04082211987779689,0.3073898695491419,1.867042064666748,0.303,103.39339423179626,20,0.01814007965454162,0.01375021010539973
2154,10000,4,40000,0.13705988758342608,0.25,0.024186347559445293,0.17010025340997023,2.2053239345550537,0.14070000000000002,259.11784839630127,50,0.033040365826544155,0.003640112416573943
2154,10000,4,40000,0.2802649952680294,0.25,0.029497564914970187,0.29796151489586536,1.6232023239135742,0.2817,515.3434126377106,100,0.01769651962783597,0.0014350047319706127
10000,100,4,400,0.33586489240871015,0.25,0.7872634475242615,0.3610292052038657,0.10907816886901855,0.34950000000000003,0.3473021984100342,20,0.025164312795155575,0.013635107591289886
10000,100,4,400,0.17621481510820441,0.25,0.10023464310313235,0.20126638645998357,0.34305644035339355,0.18330000000000002,0.8745260238647461,50,0.025051571351779156,0.007085184891795604
10000,100,4,400,0.4279141836269639,0.25,0.5370071168405407,0.44099028929092593,0.21993446350097656,0.41650000000000004,1.7313854694366455,100,0.013076105663962057,0.011414183626963836
10000,464,4,1856,0.09751874300435365,0.25,0.36598334666965426,0.1326398699777704,0.223344087600708,0.0935,1.0661725997924805,20,0.035121126973416766,0.004018743004353648
10000,464,4,1856,0.3736604051659616,0.25,0.6043068436688722,0.3917468765033679,0.32509326934814453,0.3728,2.916663408279419,50,0.018086471337406318,0.0008604051659615863
10000,464,4,1856,0.1448013730934387,0.25,0.9588025156370005,0.17854791512028645,0.163116455078125,0.2349,5.312938690185547,100,0.03374654202684774,0.09009862690656129
10000,2154,4,8616,0.386899643622091,0.25,0.09118452762232183,0.39975621892482166,1.1244361400604248,0.4388,7.40120005607605,20,0.012856575302730655,0.05190035637790902
10000,2154,4,8616,0.2138686646680381,0.25,0.09121935885367141,0.23961621165941213,3.6532435417175293,0.21400000000000002,28.119893074035645,50,0.02574754699137402,0.0001313353319619126
10000,2154,4,8616,0.40384920455610473,0.25,0.1835276215389041,0.41430923497233885,2.026228189468384,0.4187,36.65895986557007,100,0.010460030416234112,0.014850795443895282
10000,10000,4,40000,0.1767674313339952,0.25,0.03225391995427132,0.20454647235338524,3.119539976119995,0.2019,103.53625512123108,20,0.02777904101939005,0.0251325686660048
10000,10000,4,40000,0.10684661881479057,0.25,0.019694200392768826,0.14645654295661284,3.6220521926879883,0.1056,259.6730332374573,50,0.03960992414182227,0.0012466188147905732
10000,10000,4,40000,0.38364225421088327,0.25,0.03444775241151257,0.39593549937133055,4.393087387084961,0.3715,517.2093741893768,100,0.012293245160447275,0.012142254210883274
100,100,1,100,0.15432097381532556,0.25,0.404001609054379,0.17752474471326843,0.3024413585662842,0.1757,0.25138282775878906,20,0.02320377089794287,0.021379026184674438
100,100,1,100,0.36662253386321375,0.25,0.1361131542481221,0.36550038538772434,0.08393287658691406,0.3427,0.6282463073730469,50,0.001122148475489415,0.023922533863213746
100,100,1,100,0.37223657653886605,0.25,0.45064326867213444,0.40186883986915406,0.1333322525024414,0.3987,1.2573575973510742,100,0.02963226333028801,0.02646342346113395
100,464,1,464,0.11069835045410054,0.25,0.3344193926972726,0.1520636330234778,0.14375686645507812,0.11130000000000001,0.5277624130249023,20,0.04136528256937727,0.0006016495458994742
100,464,1,464,0.10705606841032422,0.25,0.2179689300611679,0.16062009229859006,0.12293744087219238,0.1052,1.3082597255706787,50,0.05356402388826584,0.0018560684103242214
100,464,1,464,0.09947396171353334,0.25,0.9257748016364399,0.14269446356001747,0.1392991542816162,0.09190000000000001,2.6213154792785645,100,0.04322050184648413,0.007573961713533334
100,2154,1,2154,0.07125916888292233,0.25,0.6403337038807407,0.11738118869546736,0.3703901767730713,0.0632,2.8226230144500732,20,0.04612201981254503,0.008059168882922324
100,2154,1,2154,0.18854129960366706,0.25,0.5560082549892497,0.2217832931742251,1.2001802921295166,0.1831,6.421971559524536,50,0.03324199357055804,0.005441299603667044
100,2154,1,2154,0.013313942345810736,0.25,0.6932752758802275,0.08274636485760724,0.5502924919128418,0.0132,12.851810932159424,100,0.0694324225117965,0.0001139423458107365
100,10000,1,10000,0.055460184517120314,0.25,0.10839421235428831,0.1024821824164783,1.8152506351470947,0.0349,30.68714737892151,20,0.04702199789935799,0.020560184517120314
100,10000,1,10000,0.33728201188170526,0.25,0.14010661452390052,0.34089682446595315,1.0962374210357666,0.333,76.25573015213013,50,0.003614812584247895,0.004282011881705239
100,10000,1,10000,0.39988826844869313,0.25,0.18611196384996903,0.4009408785107611,2.967532157897949,0.3966,152.70179080963135,100,0.0010526100620679713,0.0032882684486931213
464,100,1,100,0.04026476356419295,0.25,0.8626166945052219,0.08946688348944853,0.20817828178405762,0.0603,0.25699472427368164,20,0.04920211992525558,0.020035236435807048
464,100,1,100,0.11585115524289602,0.25,0.1674418575065213,0.14640982364259097,0.3042871952056885,0.0854,0.624863862991333,50,0.030558668399694955,0.030451155242896016
464,100,1,100,0.10381283090190718,0.25,0.2631390239238742,0.13436803220295668,0.07859086990356445,0.0887,1.2495887279510498,100,0.030555201301049495,0.015112830901907182
464,464,1,464,0.4586667815408153,0.25,0.07161027944180454,0.4595640184140843,0.36378979682922363,0.45,0.5243480205535889,20,0.0008972368732689806,0.008666781540815294
464,464,1,464,0.35565725906824336,0.25,0.978672805158347,0.3588582538451072,0.15395379066467285,0.3482,1.3008239269256592,50,0.0032009947768638636,0.007457259068243349
464,464,1,464,0.27694230552570714,0.25,0.23638409866037557,0.29338169682630505,0.12280797958374023,0.279,2.6215856075286865,100,0.016439391300597905,0.0020576944742928815
464,2154,1,2154,0.15225899396031012,0.25,0.6133689470089124,0.18558364474738026,0.44927430152893066,0.15410000000000001,2.568185806274414,20,0.03332465078707014,0.0018410060396898964
464,2154,1,2154,0.41742702381589925,0.25,0.0832225616782377,0.42803161556255753,0.8719940185546875,0.4157,6.49571967124939,50,0.010604591746658287,0.0017270238158992313
464,2154,1,2154,0.21765297881475998,0.25,0.19570189608822539,0.24152507102621412,1.419985055923462,0.21780000000000002,13.240673780441284,100,0.023872092211454143,0.0001470211852400427
464,10000,1,10000,0.4617281075593876,0.25,0.10056487670368092,0.46795828794482525,5.173980236053467,0.4698,30.119245529174805,20,0.006230180385437656,0.008071892440612405
464,10000,1,10000,0.3530259021679666,0.25,0.020990733665985608,0.3655943297123396,3.0735626220703125,0.3562,75.77750062942505,50,0.01256842754437304,0.003174097832033429
464,10000,1,10000,0.23901565398264168,0.25,0.07777468053894487,0.25703744970753706,1.1175386905670166,0.228,151.3360514640808,100,0.018021795724895373,0.011015653982641677
2154,100,1,100,0.06310505187467935,0.25,0.5379877201396809,0.11913717317473084,0.089996337890625,0.053200000000000004,0.2521092891693115,20,0.05603212130005149,0.009905051874679348
2154,100,1,100,0.4880217752338738,0.25,0.33920418488509996,0.5141392651832976,0.24332380294799805,0.48350000000000004,0.6258909702301025,50,0.026117489949423756,0.004521775233873759
2154,100,1,100,0.07991682517204668,0.25,0.5559002111265755,0.13035207324782563,0.08812975883483887,0.0737,1.2359910011291504,100,0.050435248075778955,0.006216825172046678
2154,464,1,464,0.1013010626098313,0.25,0.536768321942464,0.1434239338867703,0.1861429214477539,0.10880000000000001,0.5208988189697266,20,0.042122871276939006,0.007498937390168714
2154,464,1,464,0.21559087758018547,0.25,0.3906104987369058,0.2311086094431274,0.5669047832489014,0.2124,1.310532808303833,50,0.01551773186294192,0.003190877580185464
2154,464,1,464,0.20210095288757363,0.25,0.6962700831011029,0.23107349809410713,0.5761549472808838,0.203,2.5953891277313232,100,0.0289725452065335,0.0008990471124263877
2154,2154,1,2154,0.07337574038214706,0.25,0.6299744233964012,0.11757341123377142,0.6524629592895508,0.09430000000000001,2.5677521228790283,20,0.04419767085162436,0.02092425961785295
2154,2154,1,2154,0.3646594596805617,0.25,0.6381644840987836,0.37979574644814074,0.7329256534576416,0.3588,6.434472560882568,50,0.015136286767579055,0.005859459680561674
2154,2154,1,2154,0.09437253343859298,0.25,0.5213475012064757,0.1327242891348739,0.5790812969207764,0.0952,12.88992691040039,100,0.03835175569628094,0.0008274665614070309
2154,10000,1,10000,0.3219478221558314,0.25,0.07161598280258717,0.3371539944803548,1.7097511291503906,0.3176,30.45983862876892,20,0.015206172324523426,0.0043478221558314045
2154,10000,1,10000,0.37715297528814934,0.25,0.12262246707340246,0.3865012138434943,5.1424760818481445,0.3725,77.0387544631958,50,0.009348238555344945,0.004652975288149341
2154,10000,1,10000,0.10536619604166036,0.25,0.18714725332163995,0.1444585200289305,3.400494337081909,0.10450000000000001,151.71009826660156,100,0.03909232398727014,0.0008661960416603554
10000,100,1,100,0.30047712405382,0.25,0.5968885249459731,0.33148716096556946,0.07029128074645996,0.2788,0.2963552474975586,20,0.031010036911749472,0.021677124053819996
10000,100,1,100,0.3744641876229182,0.25,0.9795901743594252,0.36557360862719585,0.1246645450592041,0.3658,0.638019323348999,50,0.008890578995722376,0.008664187622918207
10000,100,1,100,0.3191093553101667,0.25,0.4410066204088712,0.36099980709670976,0.12975835800170898,0.3269,1.2714643478393555,100,0.04189045178654305,0.007790644689833315
10000,464,1,464,0.29856365147332453,0.25,0.7396119625075467,0.33140540466741736,0.15930676460266113,0.3044,0.5261614322662354,20,0.032841753194092826,0.005836348526675472
10000,464,1,464,0.14774114282774853,0.25,0.03760387864960013,0.191053898876778,0.1865983009338379,0.14400000000000002,1.2977290153503418,50,0.04331275604902948,0.0037411428277485115
10000,464,1,464,0.3658032356207544,0.25,0.7647266390004861,0.376431835805756,0.2984597682952881,0.3698,2.6059961318969727,100,0.010628600185001613,0.003996764379245621
10000,2154,1,2154,0.47265421999997487,0.25,0.4812270940824627,0.4853156988720695,2.669581651687622,0.4738,2.572638988494873,20,0.012661478872094623,0.0011457800000251317
10000,2154,1,2154,0.21278069513077347,0.25,0.004936428004738382,0.2411164477158644,3.0560269355773926,0.2199,6.681439161300659,50,0.02833575258509094,0.007119304869226545
10000,2154,1,2154,0.39109090841570265,0.25,0.2573817128900636,0.40543907144370533,1.6168525218963623,0.39380000000000004,12.874936580657959,100,0.01434816302800268,0.002709091584297385
10000,10000,1,10000,0.028070519830957652,0.25,0.10696644650396231,0.08850096242239443,5.094619274139404,0.059300000000000005,30.52138876914978,20,0.060430442591436775,0.031229480169042353
10000,10000,1,10000,0.41763580124498295,0.25,0.15359257565626233,0.429641024897445,7.483886480331421,0.4152,75.66818332672119,50,0.012005223652462038,0.002435801244982938
10000,10000,1,10000,0.09612500841107385,0.25,0.01061851909050502,0.13525595620412534,3.877854585647583,0.09480000000000001,151.96316981315613,100,0.039130947793051485,0.0013250084110738442
100,100,2,200,0.1975484344449866,0.25,0.5490534438505197,0.22014351348095743,0.3030967712402344,0.171,0.3298962116241455,20,0.022595079035970828,0.026548434444986585
100,100,2,200,0.15004052296267822,0.25,0.800994555798356,0.16106007427404542,0.07374358177185059,0.1358,0.7027266025543213,50,0.011019551311367198,0.01424052296267822
100,100,2,200,0.04005182190302464,0.25,0.6495830548784789,0.08239991046037305,0.1309373378753662,0.0562,1.392547607421875,100,0.04234808855734841,0.016148178096975357
100,464,2,928,0.45231550146812144,0.25,0.9314470149929107,0.45472932726076554,0.3948495388031006,0.4521,0.6983358860015869,20,0.0024138257926440976,0.00021550146812143733
100,464,2,928,0.18507708877686913,0.25,0.07473144501476114,0.21393801846356977,0.5147309303283691,0.1967,1.7509257793426514,50,0.028860929686700648,0.011622911223130888
100,464,2,928,0.26534871923806974,0.25,0.2768064626005866,0.28240145164982294,0.12428498268127441,0.25930000000000003,3.5124940872192383,100,0.017052732411753202,0.006048719238069711
100,2154,2,4308,0.24705813294816253,0.25,0.4267583585218999,0.26563173475812,2.1112608909606934,0.2265,4.0492401123046875,20,0.018573601809957485,0.020558132948162527
100,2154,2,4308,0.06608057097146908,0.25,0.3551555934531768,0.1103493091517732,0.8684253692626953,0.0738,10.350348234176636,50,0.04426873818030412,0.0077194290285309275
100,2154,2,4308,0.10322702944471651,0.25,0.2784309862915964,0.1422786509162638,0.8303906917572021,0.1004,20.532886266708374,100,0.03905162147154728,0.0028270294447165084
100,10000,2,20000,0.038094404516160585,0.25,0.08329681438370705,0.09175530812556992,3.3038973808288574,0.0391,53.26516103744507,20,0.05366090360940934,0.001005595483839418
100,10000,2,20000,0.25396084997264373,0.25,0.08960434915750021,0.2650766626412822,2.3749208450317383,0.25670000000000004,133.24346351623535,50,0.01111581266863848,0.0027391500273563074
100,10000,2,20000,0.13077477591649356,0.25,0.0972720352852825,0.16151374671368396,2.0239171981811523,0.1302,266.72145986557007,100,0.0307389707971904,0.0005747759164935473
