ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,estimated_epsilon_plus,estimated_epsilon_minus,time_calibration,distance_epsilon_plus,distance_epsilon_minus
1,400,4,16,16,0.5867203901683715,0.6856182771467692,0.3132260594806861,0.3255122576250105,16,0.1888,0.668,8.084861755371094,0.39792039016837155,0.017618277146769112
1,400,4,16,32,0.6488178497936835,0.6813096320248343,0.14958966219601683,0.2742148525033795,16,0.2863,0.6971,11.445453405380249,0.3625178497936835,0.015790367975165753
1,400,4,16,64,0.7877985914529089,0.864568981987652,0.1313044845826445,0.2371010459384551,16,0.919,0.9796,18.16186499595642,0.13120140854709117,0.11503101801234805
1,400,4,16,128,0.012018405051932968,0.2851775844832898,0.0038453679018232156,0.18239305300460606,16,0.22360000000000002,0.23320000000000002,31.504451274871826,0.21158159494806705,0.05197758448328976
1,400,4,16,256,0.25556397223783534,0.5139047873444724,0.3419750073687061,0.1956671811137533,16,0.3204,0.456,58.2122061252594,0.06483602776216468,0.05790478734447241
1,400,16,2,16,0.03341479520718549,0.17298819424158185,0.2629226061880375,0.3161293057018945,16,0.2629,0.5760000000000001,8.086708307266235,0.22948520479281453,0.4030118057584182
1,400,16,2,32,0.34012810097031176,0.5482362756919068,0.17187111104388425,0.3451587501938614,16,0.10890000000000001,0.3987,11.414735555648804,0.23122810097031177,0.1495362756919068
1,400,16,2,64,0.4135516075630561,0.9233309001436901,0.00017204784788060756,0.19705359754733337,16,0.7991,0.9325,18.12218928337097,0.38554839243694394,0.00916909985630987
1,400,16,2,128,0.6047165537030406,0.8580295617105256,0.06310519635290263,0.29801931105416046,16,0.616,0.9242,31.412198543548584,0.011283446296959432,0.06617043828947444
1,400,16,2,256,0.13020930688080057,0.8185482394860095,0.19485105537854547,0.1351230931286116,16,0.1306,0.8390000000000001,58.30548644065857,0.0003906931191994256,0.020451760513990558
1,400,16,4,16,0.35684591709737934,0.46773569955229044,0.20715687811727151,0.24853566705459573,16,0.231,0.9162,8.088863372802734,0.12584591709737933,0.4484643004477096
1,400,16,4,32,0.1936637268864957,0.8854970630531832,0.058629006326248956,0.09496737401296446,16,0.6583,0.7629,11.459449529647827,0.4646362731135043,0.12259706305318319
1,400,16,4,64,0.20655098197896982,0.34686087800058785,0.3109215099028002,0.17406494841209835,16,0.2619,0.8066,18.510576248168945,0.055349018021030205,0.45973912199941214
1,400,16,4,128,0.1867490173034143,0.9657540601583635,0.28467773324546064,0.38470065578127827,16,0.1395,0.9713,31.97450089454651,0.0472490173034143,0.005545939841636538
1,400,16,4,256,0.00015717224798972307,0.8184135236948563,0.2867777581304249,0.0467989235139179,16,0.018000000000000002,0.9393,58.63162422180176,0.01784282775201028,0.12088647630514371
1,400,16,8,16,0.27066972502499365,0.34576996475712973,0.05326243285931276,0.3961907505844099,16,0.34400000000000003,0.4267,8.278827905654907,0.07333027497500638,0.08093003524287029
1,400,16,8,32,0.11103485566788995,0.9610014738434995,0.076840938049209,0.20329740533085633,16,0.0819,0.994,11.513790845870972,0.029134855667889953,0.03299852615650045
1,400,16,8,64,0.2540911038006102,0.9775634652409086,0.49785869897827073,0.028658235013292177,16,0.3518,0.802,18.21030902862549,0.09770889619938983,0.1755634652409086
1,400,16,8,128,0.8057727250147587,0.889837972694962,0.03348702553694055,0.14836331446439505,16,0.595,0.936,31.80312705039978,0.21077272501475874,0.046162027305038045
1,400,16,8,256,0.6466060417186952,0.7780841731773165,0.4328822078148498,0.36417331553048893,16,0.6082000000000001,0.7013,58.476662158966064,0.038406041718695105,0.07678417317731645
1,400,16,16,16,0.21072150544001012,0.31696776032436114,0.18775243947489645,0.3470524816837612,16,0.0366,0.5323,8.117031574249268,0.17412150544001012,0.21533223967563886
1,400,16,16,32,0.25997195710797205,0.8124611043139123,0.3934927902927735,0.09914214732283805,16,0.26830000000000004,0.8374,11.459030628204346,0.008328042892027987,0.02493889568608776
1,400,16,16,64,0.5303343017110346,0.9484683298827914,0.1247086208580831,0.26529659337162464,16,0.6465000000000001,0.731,18.134766101837158,0.1161656982889655,0.2174683298827914
1,400,16,16,128,0.17128663703695512,0.37299374237209537,0.1372114160639326,0.13470016395952222,16,0.1311,0.9207000000000001,31.457693099975586,0.04018663703695513,0.5477062576279047
1,400,16,16,256,0.7454068426002621,0.8526981367540517,0.23655794472115899,0.26811685680779085,16,0.631,0.7669,58.23965406417847,0.11440684260026213,0.08579813675405168
1,400,64,2,16,0.5644272787363523,0.9123190862321642,0.10355557826871076,0.07351616695767749,16,0.5435,0.8130000000000001,8.12443470954895,0.02092727873635236,0.09931908623216412
1,400,64,2,32,0.08579303704102825,0.28640077923673724,0.4403346479215307,0.02258128543815352,16,0.1198,0.1356,11.48499345779419,0.03400696295897175,0.15080077923673724
1,400,64,2,64,0.5951541919085478,0.8412396445289327,0.33965379005604746,0.36645900371660683,16,0.5899,0.808,18.328196048736572,0.005254191908547812,0.03323964452893269
1,400,64,2,128,0.6519563915938457,0.8117625018069384,0.22657632360476854,0.2372040071212123,16,0.6453,0.8913000000000001,32.07168650627136,0.006656391593845679,0.07953749819306166
1,400,64,2,256,0.6298147313740062,0.8720019833014536,0.3302696466746817,0.2279288809295268,16,0.7345,0.9668,58.89748501777649,0.10468526862599381,0.09479801669854637
1,400,64,4,16,0.13024997023039375,0.4208707608894452,0.32544046041438257,0.4325294369127043,16,0.5012,0.8449000000000001,8.112517833709717,0.3709500297696062,0.4240292391105549
1,400,64,4,32,0.10228545263549593,0.8772963343445715,0.49957046146099215,0.058384490254773214,16,0.30710000000000004,0.3095,11.505699634552002,0.2048145473645041,0.5677963343445716
1,400,64,4,64,0.05957046393765142,0.4139344921237206,0.1581809328561119,0.023973243334148853,16,0.1903,0.2235,18.373033046722412,0.13072953606234858,0.19043449212372057
1,400,64,4,128,0.1828994854895295,0.47847990179750133,0.26946672907164526,0.2952828363458973,16,0.1325,0.38880000000000003,31.871232986450195,0.050399485489529494,0.0896799017975013
1,400,64,4,256,0.28256670381989113,0.7511071893062773,0.04505098336241786,0.1209867817120488,16,0.38220000000000004,0.6146,58.931156635284424,0.09963329618010891,0.13650718930627725
1,400,64,8,16,0.4035839802227362,0.9639062375605395,0.16877126330613562,0.22792666037709913,16,0.5225000000000001,0.8971,8.109451293945312,0.11891601977726385,0.0668062375605395
1,400,64,8,32,0.40004309832152585,0.9844091805565298,0.2699723260316514,0.41977225442915134,16,0.40390000000000004,0.9660000000000001,11.52085256576538,0.0038569016784741894,0.018409180556529736
1,400,64,8,64,0.29488051161849227,0.318985483413626,0.3792463763473724,0.2740502739997165,16,0.3169,0.431,18.31888175010681,0.022019488381507746,0.11201451658637401
1,400,64,8,128,0.14074185203541023,0.6036486810134783,0.06405613566525564,0.11346796112145302,16,0.1636,0.5907,31.875101804733276,0.022858147964589765,0.012948681013478347
1,400,64,8,256,0.1917086512820919,0.8619305281563918,0.051233346500895005,0.1565656069499241,16,0.24500000000000002,0.9026000000000001,59.720410108566284,0.05329134871790811,0.04066947184360825
1,400,64,16,16,0.3623869224383347,0.9962023437360666,0.02218420720521297,0.08653869102519784,16,0.3695,0.3971,8.173678159713745,0.007113077561665293,0.5991023437360666
1,400,64,16,32,0.012331703161981067,0.11367845341491778,0.181964882273157,0.4276238981502114,16,0.2167,0.9791000000000001,11.55839729309082,0.20436829683801894,0.8654215465850823
1,400,64,16,64,0.07711792341222057,0.8985909112534107,0.1629607369841436,0.27742619031488114,16,0.2175,0.8933000000000001,18.861472606658936,0.14038207658777943,0.005290911253410635
1,400,64,16,128,0.5547814049704483,0.7216405700358834,0.3286392424351992,0.3926883800260773,16,0.4348,0.775,33.262797117233276,0.11998140497044824,0.05335942996411658
1,400,64,16,256,0.018828023235357927,0.8801676144739762,0.342291521647669,0.20472449406929466,16,0.0267,0.3131,63.17349553108215,0.007871976764642075,0.5670676144739761
1,400,1,2,16,0.3769570428810155,0.5264222511267985,0.26875670350375636,0.2972812045460266,16,0.2204,0.5715,8.410541296005249,0.1565570428810155,0.045077748873201484
1,400,1,2,32,0.10365167626809513,0.4059647612976919,0.255921121346679,0.029274042416609747,16,0.15710000000000002,0.38180000000000003,10.253156185150146,0.05344832373190489,0.02416476129769185
1,400,1,2,64,0.25573256650608667,0.2768771739629725,0.3827226951558012,0.03626732361345608,16,0.225,0.2315,15.73408555984497,0.03073256650608666,0.0453771739629725
1,400,1,2,128,0.5632555478019138,0.8488982268902447,0.4917265418252765,0.09828202460765545,16,0.5583,0.9155000000000001,26.61212921142578,0.004955547801913762,0.06660177310975535
1,400,1,2,256,0.4288964100601973,0.5870849442942555,0.4653804800717173,0.27842558840093706,16,0.49350000000000005,0.5268,48.41632127761841,0.06460358993980275,0.06028494429425546
1,400,1,4,16,0.18081936525136,0.6835920560619495,0.056345956142686116,0.3690218245872286,16,0.1009,0.7722,7.525169372558594,0.07991936525136,0.08860794393805049
1,400,1,4,32,0.6582183461374251,0.7422141670909038,0.20997052370319508,0.33003037638702876,16,0.7597,0.7658,10.23550534248352,0.1014816538625749,0.023585832909096216
1,400,1,4,64,0.29009185440127505,0.32749930515922454,0.18689031228096886,0.26049502147580517,16,0.15180000000000002,0.338,16.227265119552612,0.13829185440127503,0.010500694840775482
1,400,1,4,128,0.21773101068412914,0.7997423636718154,0.01621428693361343,0.17062821709857184,16,0.16,0.8194,26.557204008102417,0.05773101068412914,0.019657636328184624
1,400,1,4,256,0.2630120449498973,0.4891242146506207,0.400956122638845,0.28657554820420406,16,0.30360000000000004,0.4667,48.8415093421936,0.040587955050102764,0.022424214650620722
1,400,1,8,16,0.42070798944598986,0.6191837663385542,0.4644603165861746,0.311215890670604,16,0.6165,0.809,7.690369367599487,0.1957920105540102,0.18981623366144584
1,400,1,8,32,0.14319007432145914,0.7483881124883011,0.2475095497967676,0.29664308986841903,16,0.1694,0.5385,11.512580871582031,0.026209925678540857,0.20988811248830108
1,400,1,8,64,0.1307424719301573,0.28804039888989574,0.35867282211949714,0.1821737989850048,16,0.046400000000000004,0.2861,16.50710678100586,0.08434247193015731,0.0019403988898957225
1,400,1,8,128,0.7723378029894806,0.803349775404653,0.09796765010462177,0.3194137470837156,16,0.7545000000000001,0.7972,26.824374198913574,0.017837802989480567,0.006149775404653002
1,400,1,8,256,0.39320198837320286,0.4193935336917268,0.25714566909237074,0.07126314631497271,16,0.3683,0.545,48.70927858352661,0.024901988373202844,0.1256064663082732
1,400,1,16,16,0.21984506359368794,0.35881914195659403,0.4134429149517945,0.1689381772194632,16,0.1975,0.2293,7.5701892375946045,0.02234506359368793,0.12951914195659403
1,400,1,16,32,0.40254844218593533,0.9844625648725172,0.44509302582742716,0.36242238621966205,16,0.4496,0.9406,10.33445405960083,0.04705155781406467,0.04386256487251716
1,400,1,16,64,0.21774712794075635,0.33670689683602584,0.3877426572447198,0.1920573488970399,16,0.25880000000000003,0.3609,15.924776077270508,0.041052872059243684,0.02419310316397416
1,400,1,16,128,0.4003048465327118,0.8792683502672124,0.2068438240950184,0.03776899945773199,16,0.4666,0.8078000000000001,26.762120246887207,0.0662951534672882,0.07146835026721232
1,400,1,16,256,0.33806112814796685,0.7961472797043071,0.4541934069589274,0.011782159345528787,16,0.41150000000000003,0.6910000000000001,48.739755630493164,0.07343887185203318,0.10514727970430704
1,400,4,2,16,0.2838554141689188,0.9217662048414339,0.19536982577879347,0.36852462347916864,16,0.1715,0.9580000000000001,8.201555490493774,0.11235541416891878,0.03623379515856617
1,400,4,2,32,0.05693357491269713,0.8641416474587695,0.16818897031164792,0.2775639434818943,16,0.1777,0.9903000000000001,11.580644130706787,0.12076642508730287,0.12615835254123053
1,400,4,2,64,0.574074294685258,0.8434505440974263,0.4886614915666551,0.10549223525393603,16,0.5551,0.9839,18.24598240852356,0.01897429468525791,0.14044945590257374
1,400,4,2,128,0.7531853427378701,0.7918644956342655,0.34032033156250646,0.45115120094944194,16,0.5533,0.7248,31.570393323898315,0.19988534273787006,0.06706449563426553
1,400,4,2,256,0.524090451380789,0.6286523626964368,0.29025388212495606,0.20413305627166006,16,0.5376000000000001,0.6191,63.106321573257446,0.013509548619211054,0.009552362696436778
1,400,4,4,16,0.18646493541193854,0.658679741427765,0.143063651823507,0.38734600614622317,16,0.4076,0.47290000000000004,8.195742130279541,0.22113506458806148,0.18577974142776493
1,400,4,4,32,0.10330479472849419,0.19789648173648067,0.4795639056235417,0.4400270985461505,16,0.1114,0.3821,11.418093204498291,0.008095205271505812,0.18420351826351933
1,400,4,4,64,0.32659972510450364,0.46994619167919727,0.14206300736391975,0.022157370406947652,16,0.253,0.3336,18.181718826293945,0.07359972510450363,0.13634619167919726
1,400,4,4,128,0.17069186856401652,0.45840537845776397,0.1472478392461843,0.14670595073778842,16,0.3587,0.5294,31.583921670913696,0.1880081314359835,0.07099462154223601
1,400,4,4,256,0.3860630018243365,0.9725320597258256,0.26780187250378146,0.1124148857040771,16,0.3991,0.9582,58.238242626190186,0.013036998175663506,0.014332059725825519
1,400,4,8,16,0.39599273561830606,0.441249829453235,0.04254383726016986,0.17630102944471115,16,0.006500000000000001,0.49920000000000003,8.106841564178467,0.38949273561830605,0.057950170546765045
1,400,4,8,32,0.5749901394978789,0.5750459560502755,0.35545167450084736,0.07539867272812734,16,0.48400000000000004,0.5241,11.482895135879517,0.09099013949787887,0.05094595605027552
1,400,4,8,64,0.3754016088331893,0.37769861781386627,0.11206067294394928,0.228114393627108,16,0.6252,0.7255,18.188619375228882,0.24979839116681068,0.34780138218613377
1,400,4,8,128,0.1014738634000999,0.6756975667164458,0.23510077439527582,0.1973491020850714,16,0.0555,0.6828000000000001,31.600778341293335,0.045973863400099894,0.00710243328355431
1,400,4,8,256,0.3971639382252986,0.4993482039819286,0.004239242097716978,0.17919155604510045,16,0.4068,0.7424000000000001,58.35779666900635,0.009636061774701388,0.24305179601807148
1,400,4,16,16,0.37874413726840095,0.3809527437607301,0.2954387037087025,0.3977216391732795,16,0.2506,0.6817000000000001,8.118466854095459,0.12814413726840096,0.30074725623927
1,400,4,16,32,0.40647488685383526,0.6431541621565955,0.08199104463704654,0.3312667237408567,16,0.5815,0.6581,11.487260818481445,0.17502511314616476,0.01494583784340453
1,400,4,16,64,0.7200135185348605,0.9140342376486094,0.09898290078374428,0.2121930354793824,16,0.6462,0.6651,18.24477791786194,0.07381351853486051,0.24893423764860934
1,400,4,16,128,0.7274008408749181,0.9782149115999654,0.2976690627884281,0.24475725596909909,16,0.6288,0.6313000000000001,31.587710857391357,0.09860084087491805,0.34691491159996535
1,400,4,16,256,0.28645481175593357,0.5008908828758222,0.12040277834638585,0.23428925010179624,16,0.226,0.2947,58.33595037460327,0.06045481175593356,0.20619088287582216
1,400,16,2,16,0.26455450892120613,0.8845399719317804,0.3036238260033336,0.45559536910532966,16,0.171,0.46440000000000003,8.126962423324585,0.09355450892120612,0.4201399719317803
1,400,16,2,32,0.5260021482330022,0.9485744749244414,0.13203791134094833,0.14269257957001702,16,0.8197,0.9676,11.514660358428955,0.2936978517669978,0.019025525075558658
1,400,16,2,64,0.18236198441490703,0.26545606268810273,0.29584816131070485,0.460198022735789,16,0.26630000000000004,0.5442,18.279311656951904,0.083938015585093,0.2787439373118973
1,400,16,2,128,0.03854952045850546,0.07038976120628482,0.4898983099473371,0.3884220948405561,16,0.1233,0.8328,31.703014850616455,0.08475047954149455,0.7624102387937152
1,400,16,2,256,0.0724628422989303,0.10540132000662228,0.22113804309354335,0.1043736460581306,16,0.0349,0.5747,58.114662885665894,0.037562842298930296,0.4692986799933777
1,400,16,4,16,0.6649836788385204,0.8097156160845635,0.3318988376513733,0.01040245420875574,16,0.31120000000000003,0.8368,8.043043851852417,0.35378367883852035,0.02708438391543644
1,400,16,4,32,0.31282440161391156,0.9559292599131782,0.04195000766402923,0.342159951511615,16,0.1996,0.5781000000000001,11.390828847885132,0.11322440161391156,0.3778292599131782
1,400,16,4,64,0.8138801044871509,0.8493867726651211,0.41306888304542333,0.005592172133149886,16,0.7424000000000001,0.7834,18.12596106529236,0.07148010448715081,0.0659867726651211
1,400,16,4,128,0.4050060181125227,0.9331148510711614,0.3678934251829798,0.3021334880413165,16,0.41800000000000004,0.9956,31.35395908355713,0.012993981887477357,0.06248514892883861
1,400,16,4,256,0.4994342674033899,0.967834032974635,0.42456052160261304,0.29256299945287173,16,0.6652,0.9439000000000001,58.109273195266724,0.1657657325966101,0.023934032974634922
1,400,16,8,16,0.22457578593979388,0.9401815265439806,0.33780460745502056,0.043851959270333696,16,0.2489,0.9196000000000001,8.106199026107788,0.02432421406020613,0.02058152654398049
1,400,16,8,32,0.12704586476465585,0.6410031574318673,0.08476197607764879,0.06453425419336678,16,0.12610000000000002,0.3693,11.509681940078735,0.0009458647646558294,0.2717031574318673
1,400,16,8,64,0.10257852657475142,0.138060822531618,0.14402296207195514,0.03329323468021439,16,0.2604,0.2816,18.20255994796753,0.1578214734252486,0.14353917746838202
1,400,16,8,128,0.20631687067609805,0.2099586295734589,0.3376662164482877,0.2137206297060949,16,0.2538,0.4687,31.52928638458252,0.047483129323901974,0.2587413704265411
1,400,16,8,256,0.43525547549367316,0.6079147405595051,0.16664443703982712,0.03353818702547323,16,0.48760000000000003,0.6125,58.05624723434448,0.05234452450632687,0.0045852594404949265
1,400,16,16,16,0.4772905451190379,0.7181258533987611,0.06676151458756951,0.06655152224705396,16,0.40290000000000004,0.8754000000000001,8.114728212356567,0.07439054511903787,0.15727414660123895
1,400,16,16,32,0.35999230415615957,0.6136089442422568,0.36799813979499363,0.48782528079179494,16,0.11270000000000001,0.6763,11.469403505325317,0.24729230415615955,0.06269105575774325
1,400,16,16,64,0.1026400738012958,0.19770127146737593,0.22873115835955043,0.29100081399319466,16,0.4842,0.5097,18.16163396835327,0.3815599261987042,0.3119987285326241
1,400,16,16,128,0.11160066477541009,0.9028281459456207,0.07486684788139536,0.33633431363214955,16,0.11230000000000001,0.8965000000000001,31.44017267227173,0.0006993352245899254,0.006328145945620589
1,400,16,16,256,0.5758833388443112,0.7515537717811388,0.48748660699553414,0.3305710913764432,16,0.6576000000000001,0.7993,58.075730085372925,0.08171666115568887,0.04774622821886121
1,400,64,2,16,0.12714743113338534,0.7982847568691068,0.24841109779354043,0.13155006823634963,16,0.1525,0.5946,8.116079330444336,0.02535256886661466,0.2036847568691068
1,400,64,2,32,0.518591729182273,0.8599163396941859,0.41220544485818217,0.06836063600315889,16,0.36910000000000004,0.39230000000000004,11.614691972732544,0.149491729182273,0.46761633969418587
1,400,64,2,64,0.03678167282107492,0.9560238824689243,0.01170682097634429,0.4800693037741018,16,0.093,0.9664,18.250354766845703,0.05621832717892508,0.010376117531075701
1,400,64,2,128,0.5346582578455525,0.760765956166081,0.369446040698272,0.2691506207946869,16,0.4315,0.8361000000000001,31.66606569290161,0.10315825784555255,0.07533404383391906
1,400,64,2,256,0.1818833521638893,0.5106347792663809,0.1372178865615275,0.4942895014694603,16,0.136,0.3025,58.70150542259216,0.04588335216388928,0.2081347792663809
1,400,64,4,16,0.24568894887778148,0.9839265926315951,0.3855610461770191,0.19283899253205494,16,0.057600000000000005,0.8297,8.182769298553467,0.18808894887778146,0.1542265926315951
1,400,64,4,32,0.276528983012837,0.9280743054706302,0.011262532277587167,0.0830152560017135,16,0.0046,0.8291000000000001,11.636895895004272,0.271928983012837,0.09897430547063013
1,400,64,4,64,0.5016326409224217,0.7914811143572958,0.27979420550732076,0.22099881220638812,16,0.4325,0.9003,18.359828233718872,0.06913264092242166,0.10881888564270414
1,400,64,4,128,0.2534407775528582,0.48603013840479015,0.3144138138243495,0.4155691926661111,16,0.0031000000000000003,0.2715,31.903087854385376,0.2503407775528582,0.21453013840479013
1,400,64,4,256,0.18594007125863288,0.7329870982553276,0.24134933290700927,0.1752669097577737,16,0.3306,0.5853,58.83182883262634,0.14465992874136713,0.14768709825532755
1,400,64,8,16,0.5396017522238186,0.9213523805920087,0.4064991432609634,0.05026798162204987,16,0.7321000000000001,0.9747,8.118521213531494,0.19249824777618152,0.053347619407991265
1,400,64,8,32,0.34207999700566527,0.9631807289020865,0.20978845922417966,0.38524278827560693,16,0.4631,0.8104,11.520018339157104,0.12102000299433474,0.1527807289020865
1,400,64,8,64,0.21929313468865308,0.24848549443083368,0.3156308606178209,0.3270765580743285,16,0.1427,0.4227,18.324200868606567,0.07659313468865309,0.17421450556916634
1,400,64,8,128,0.6042346736424403,0.7419909670825018,0.03839342120248507,0.1152190292766323,16,0.6455000000000001,0.6924,31.740846395492554,0.04126532635755975,0.04959096708250177
1,400,64,8,256,0.41827793118275725,0.5106115598642291,0.49730827192075844,0.3008892470700411,16,0.498,0.5604,58.66940903663635,0.07972206881724275,0.049788440135770884
1,400,64,16,16,0.41120002403354805,0.46592487573360875,0.2857202258908526,0.18912518323337885,16,0.4494,0.7461,8.100083827972412,0.03819997596645197,0.28017512426639124
1,400,64,16,32,0.4281610138783717,0.4921811077595738,0.12692726253083209,0.07046168957400922,16,0.0867,0.5892000000000001,11.49021315574646,0.3414610138783717,0.09701889224042626
1,400,64,16,64,0.3267288338557537,0.45208665815650184,0.17598159189198004,0.2374018079306141,16,0.2036,0.8656,18.254685878753662,0.12312883385575368,0.4135133418434982
1,400,64,16,128,0.3344828417141551,0.668545293894472,0.25120072354291517,0.3051544752686677,16,0.4025,0.5609000000000001,31.617807388305664,0.06801715828584493,0.10764529389447197
1,400,64,16,256,0.6677543175994379,0.9669294350652127,0.23840529988997217,0.26258355865210325,16,0.6151,0.8963000000000001,58.657055139541626,0.05265431759943795,0.07062943506521258
1,400,1,2,16,0.5667964728773528,0.6523183587396737,0.24190124967752513,0.441254437291167,16,0.3512,0.6202000000000001,7.501361131668091,0.21559647287735278,0.032118358739673614
1,400,1,2,32,0.21300480139415723,0.27227253176470534,0.25473612151412794,0.2277110497429366,16,0.2715,0.30410000000000004,10.233467817306519,0.05849519860584279,0.0318274682352947
1,400,1,2,64,0.35741407094984057,0.9956092550178838,0.4375475992530669,0.0042135271343958225,16,0.4676,0.4864,15.657376050949097,0.11018592905015945,0.5092092550178837
1,400,1,2,128,0.22396789540185202,0.8919091255848532,0.008664207557999681,0.15828549994195912,16,0.19240000000000002,0.9655,26.485989570617676,0.03156789540185201,0.07359087441514678
1,400,1,2,256,0.05531857599009504,0.7230346586138906,0.013584345539104814,0.0010768536534996875,16,0.0597,0.6949000000000001,48.270509481430054,0.004381424009904961,0.02813465861389053
1,400,1,4,16,0.0010495737755163992,0.14178135455711705,0.35322087313534767,0.32369706594792613,16,0.0067,0.1879,7.46301794052124,0.005650426224483601,0.046118645442882966
1,400,1,4,32,0.17877733636574822,0.45148134850276456,0.3682246621614062,0.42326004501141085,16,0.11900000000000001,0.4565,10.203382015228271,0.05977733636574821,0.00501865149723546
1,400,1,4,64,0.30486677299783105,0.3159804425343974,0.06371525459831284,0.2387925853415362,16,0.27590000000000003,0.3448,15.677676439285278,0.028966772997831014,0.028819557465602608
1,400,1,4,128,0.027979274399262177,0.49178213988135533,0.46523322487815266,0.1594421352927176,16,0.0059,0.5142,26.489314079284668,0.02207927439926218,0.02241786011864466
1,400,1,4,256,0.5652076086495503,0.7352252929490196,0.01009775762985643,0.37895484005775365,16,0.5892000000000001,0.8245,48.34526252746582,0.023992391350449727,0.0892747070509804
1,400,1,8,16,0.6674482272146425,0.8815043873105716,0.13931659259253282,0.4392990036420161,16,0.5038,0.9165000000000001,7.564554929733276,0.16364822721464245,0.034995612689428524
1,400,1,8,32,0.6875297454213871,0.8167996364695953,0.33626705439013815,0.4370855505438738,16,0.6799000000000001,0.8082,10.277675867080688,0.0076297454213870575,0.008599636469595273
1,400,1,8,64,0.659557134952236,0.8378699745677162,0.4292956762843042,0.016594876515304835,16,0.7086,0.8272,15.76814866065979,0.049042865047764006,0.010669974567716123
1,400,1,8,128,0.1524840891268383,0.7411269589714908,0.37992974156607606,0.2945660939544115,16,0.2949,0.7002,26.626829147338867,0.1424159108731617,0.04092695897149079
1,400,1,8,256,0.2623859644341453,0.3999396239469777,0.22101049446963822,0.2432314532092566,16,0.19460000000000002,0.31720000000000004,48.31373310089111,0.06778596443414528,0.08273962394697765
1,400,1,16,16,0.4891336853052196,0.8089301610249249,0.2801205381738253,0.41164225738286103,16,0.41800000000000004,0.9985,7.511538505554199,0.07113368530521957,0.18956983897507518
1,400,1,16,32,0.18673229960830895,0.19233814447235176,0.15076225525824266,0.35324087994393905,16,0.1274,0.2584,10.221715688705444,0.059332299608308936,0.06606185552764826
1,400,1,16,64,0.47062434874390613,0.5241831788510412,0.10641545593690799,0.1699037468316828,16,0.4152,0.5108,15.746383905410767,0.055424348743906116,0.013383178851041122
1,400,1,16,128,0.5016802729991059,0.6320530299464329,0.3010559358690664,0.20833259427568745,16,0.5434,0.6653,26.592329263687134,0.0417197270008941,0.03324697005356714
1,400,1,16,256,0.28442551034886654,0.9564317031920546,0.4215329082798905,0.0645511925871799,16,0.36360000000000003,0.9996,48.54665803909302,0.0791744896511335,0.04316829680794543
1,400,4,2,16,0.05848398171564084,0.9041396553996794,0.059986856690387336,0.36125358056789725,16,0.2952,0.7454000000000001,8.094164848327637,0.23671601828435918,0.15873965539967938
1,400,4,2,32,0.04075765410337695,0.7868009998987956,0.13129101311053393,0.3628282245224613,16,0.0422,0.44770000000000004,11.480057954788208,0.0014423458966230512,0.33910099989879555
1,400,4,2,64,0.043701083562646126,0.6543125391928115,0.3356394920861665,0.03926171920636251,16,0.37010000000000004,0.6096,18.13907504081726,0.3263989164373539,0.044712539192811485
1,400,4,2,128,0.41751631251064225,0.999205667649823,0.28396310398012514,0.23187639135248195,16,0.4323,0.9284,31.329049348831177,0.014783687489357766,0.07080566764982299
1,400,4,2,256,0.5888323268713899,0.7274317565257397,0.07622064740473972,0.21676362136464877,16,0.5621,0.7704000000000001,57.96349906921387,0.026732326871389822,0.042968243474260426
1,400,4,4,16,0.21518799006570355,0.3225348756003511,0.44087436719657036,0.16291721634402923,16,0.3902,0.46180000000000004,8.094875812530518,0.17501200993429644,0.13926512439964894
1,400,4,4,32,0.0886700984341855,0.742413031962302,0.36574864925818795,0.41145218157833974,16,0.23970000000000002,0.8541000000000001,11.506348133087158,0.15102990156581453,0.11168696803769806
1,400,4,4,64,0.6474170063756394,0.9518803135098933,0.4328171998994625,0.07076730925618407,16,0.6211,0.8725,18.458420038223267,0.026317006375639385,0.07938031350989327
1,400,4,4,128,0.19570835070751158,0.38167269516479796,0.3475129610019366,0.25499659719412493,16,0.1375,0.38720000000000004,31.775652408599854,0.05820835070751157,0.005527304835202085
1,400,4,4,256,0.3924209838591032,0.7309734311973971,0.39222837865590915,0.39499148336904544,16,0.4655,0.8622000000000001,57.98052167892456,0.07307901614089685,0.13122656880260297
1,400,4,8,16,0.2764864132660194,0.5224601243912069,0.32607118086226844,0.17069757908402616,16,0.36560000000000004,0.7281000000000001,8.05086350440979,0.08911358673398062,0.20563987560879315
1,400,4,8,32,0.18264597166859686,0.3242925597484263,0.4477421795367379,0.4477417686426913,16,0.312,0.383,11.418042421340942,0.12935402833140314,0.058707440251573706
1,400,4,8,64,0.1845275133410137,0.9819530827909444,0.3032099953125276,0.3933418733292685,16,0.20520000000000002,0.9971000000000001,18.142518520355225,0.020672486658986328,0.0151469172090557
1,400,4,8,128,0.41882819130979243,0.46036204938823566,0.23233643745693622,0.10790296746223765,16,0.4249,0.6766,31.360776662826538,0.00607180869020757,0.21623795061176432
1,400,4,8,256,0.0036228146464677424,0.5374091790168839,0.3463475655666752,0.19449780620030105,16,0.0251,0.0313,57.98825788497925,0.02147718535353226,0.5061091790168839
1,400,4,16,16,0.25655928271360307,0.8822890133222223,0.3746671105758233,0.2415380566719692,16,0.8314,0.9727,8.069154262542725,0.574840717286397,0.0904109866777777
