N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,epsilon_estimated,time,num_epochs,X0_mse,real_epsilon,mu,rho,distance_epsilon
100,20,16,25,adam,0.005,BC_with_evidence,0.26028134045657036,6.613916635513306,201,0.10761265456676483,0.4619674476356962,0.14028846054070354,3,0.20168610717912583
100,20,16,25,adam,0.005,BC_observed_positive,0.42857084229500314,0.527266263961792,201,,0.4619674476356962,0.14028846054070354,3,0.03339660534069305
100,20,16,25,adam,0.01,simple_BC,0.46531619544537645,0.07504701614379883,201,,0.4619674476356962,0.14028846054070354,3,0.0033487478096802525
100,20,16,25,adam,0.01,BC_with_evidence,0.2903711649963384,5.761188268661499,201,0.0710740014910698,0.4619674476356962,0.14028846054070354,3,0.17159628263935778
100,20,16,25,adam,0.01,BC_observed_positive,0.4873477881990558,0.5361239910125732,201,,0.4619674476356962,0.14028846054070354,3,0.025380340563359582
100,20,16,25,RMSprop,0.0001,simple_BC,0.25597630908951674,0.07059741020202637,201,,0.4619674476356962,0.14028846054070354,3,0.20599113854617945
100,20,16,25,RMSprop,0.0001,BC_with_evidence,0.2559043052004602,5.4405763149261475,201,0.17369690537452698,0.4619674476356962,0.14028846054070354,3,0.206063142435236
100,20,16,25,RMSprop,0.0001,BC_observed_positive,0.2559729472018155,0.5111932754516602,201,,0.4619674476356962,0.14028846054070354,3,0.20599450043388068
100,20,16,25,RMSprop,0.0005,simple_BC,0.2804684778821687,0.06745553016662598,201,,0.4619674476356962,0.14028846054070354,3,0.18149896975352747
100,20,16,25,RMSprop,0.0005,BC_with_evidence,0.2779528391674152,5.815829753875732,201,0.141585573554039,0.4619674476356962,0.14028846054070354,3,0.184014608468281
100,20,16,25,RMSprop,0.0005,BC_observed_positive,0.280557361162199,0.5400116443634033,201,,0.4619674476356962,0.14028846054070354,3,0.1814100864734972
100,20,16,25,RMSprop,0.001,simple_BC,0.3118036722158139,0.06768083572387695,201,,0.4619674476356962,0.14028846054070354,3,0.1501637754198823
100,20,16,25,RMSprop,0.001,BC_with_evidence,0.3061548874869065,5.320202112197876,201,0.17966753244400024,0.4619674476356962,0.14028846054070354,3,0.1558125601487897
100,20,16,25,RMSprop,0.001,BC_observed_positive,0.3120742249464255,0.5910482406616211,201,,0.4619674476356962,0.14028846054070354,3,0.1498932226892707
100,20,16,25,RMSprop,0.005,simple_BC,0.46127962126349825,0.0643777847290039,201,,0.4619674476356962,0.14028846054070354,3,0.0006878263721979416
100,20,16,25,RMSprop,0.005,BC_with_evidence,0.3282216907817874,5.253594636917114,201,0.07892793416976929,0.4619674476356962,0.14028846054070354,3,0.13374575685390877
100,20,16,25,RMSprop,0.005,BC_observed_positive,0.4805079721594673,0.534231424331665,201,,0.4619674476356962,0.14028846054070354,3,0.018540524523771085
100,20,16,25,RMSprop,0.01,simple_BC,0.4658997638626673,0.06875824928283691,176,,0.4619674476356962,0.14028846054070354,3,0.0039323162269711
100,20,16,25,RMSprop,0.01,BC_with_evidence,0.33325273174258035,5.716266393661499,201,0.0626642256975174,0.4619674476356962,0.14028846054070354,3,0.12871471589311584
100,20,16,25,RMSprop,0.01,BC_observed_positive,0.48989474312680364,0.5068769454956055,201,,0.4619674476356962,0.14028846054070354,3,0.02792729549110745
100,20,16,25,adagrad,0.0001,simple_BC,0.2505038535741866,0.07353091239929199,201,,0.4619674476356962,0.14028846054070354,3,0.2114635940615096
100,20,16,25,adagrad,0.0001,BC_with_evidence,0.250503420461045,5.537482500076294,201,0.1647769808769226,0.4619674476356962,0.14028846054070354,3,0.21146402717465118
100,20,16,25,adagrad,0.0001,BC_observed_positive,0.2505039526201896,0.5286195278167725,201,,0.4619674476356962,0.14028846054070354,3,0.2114634950155066
100,20,16,25,adagrad,0.0005,simple_BC,0.25252404775331033,0.0680077075958252,201,,0.4619674476356962,0.14028846054070354,3,0.20944339988238586
100,20,16,25,adagrad,0.0005,BC_with_evidence,0.2524776301076342,5.517112731933594,201,0.1671491414308548,0.4619674476356962,0.14028846054070354,3,0.209489817528062
100,20,16,25,adagrad,0.0005,BC_observed_positive,0.25251899922325505,0.5755813121795654,201,,0.4619674476356962,0.14028846054070354,3,0.20944844841244115
100,20,16,25,adagrad,0.001,simple_BC,0.2550597243064684,0.06774044036865234,201,,0.4619674476356962,0.14028846054070354,3,0.2069077233292278
100,20,16,25,adagrad,0.001,BC_with_evidence,0.2550086930834063,4.082975149154663,201,0.16052597761154175,0.4619674476356962,0.14028846054070354,3,0.2069587545522899
100,20,16,25,adagrad,0.001,BC_observed_positive,0.2550540996207159,0.5388782024383545,201,,0.4619674476356962,0.14028846054070354,3,0.2069133480149803
100,20,16,25,adagrad,0.005,simple_BC,0.27569433636143437,0.075897216796875,201,,0.4619674476356962,0.14028846054070354,3,0.18627311127426183
100,20,16,25,adagrad,0.005,BC_with_evidence,0.2722103774125476,4.134774446487427,201,0.13924247026443481,0.4619674476356962,0.14028846054070354,3,0.18975707022314858
100,20,16,25,adagrad,0.005,BC_observed_positive,0.2757515562971505,0.547217607498169,201,,0.4619674476356962,0.14028846054070354,3,0.1862158913385457
100,20,16,25,adagrad,0.01,simple_BC,0.30198325768510165,0.07258152961730957,201,,0.4619674476356962,0.14028846054070354,3,0.15998418995059455
100,20,16,25,adagrad,0.01,BC_with_evidence,0.2936085875314614,5.511561870574951,201,0.09794477373361588,0.4619674476356962,0.14028846054070354,3,0.1683588601042348
100,20,16,25,adagrad,0.01,BC_observed_positive,0.3021966211988214,0.5686395168304443,201,,0.4619674476356962,0.14028846054070354,3,0.1597708264368748
100,20,16,25,nadam,0.0001,simple_BC,0.2536986558659262,0.08036327362060547,201,,0.4619674476356962,0.14028846054070354,3,0.20826879176976998
100,20,16,25,nadam,0.0001,BC_with_evidence,0.253648676689027,7.065298318862915,201,0.2016945481300354,0.4619674476356962,0.14028846054070354,3,0.20831877094666917
100,20,16,25,nadam,0.0001,BC_observed_positive,0.25369594096062426,0.5036242008209229,201,,0.4619674476356962,0.14028846054070354,3,0.20827150667507194
100,20,16,25,nadam,0.0005,simple_BC,0.26868660173804454,0.08227729797363281,201,,0.4619674476356962,0.14028846054070354,3,0.19328084589765165
100,20,16,25,nadam,0.0005,BC_with_evidence,0.2653231428255574,5.653783321380615,201,0.11654891073703766,0.4619674476356962,0.14028846054070354,3,0.19664430481013878
100,20,16,25,nadam,0.0005,BC_observed_positive,0.2687142826973049,0.5158329010009766,201,,0.4619674476356962,0.14028846054070354,3,0.1932531649383913
100,20,16,25,nadam,0.001,simple_BC,0.2876934272606864,0.07833003997802734,201,,0.4619674476356962,0.14028846054070354,3,0.17427402037500977
100,20,16,25,nadam,0.001,BC_with_evidence,0.28075766194251983,6.004431962966919,201,0.14800795912742615,0.4619674476356962,0.14028846054070354,3,0.18120978569317636
100,20,16,25,nadam,0.001,BC_observed_positive,0.2879130380297833,0.5297877788543701,201,,0.4619674476356962,0.14028846054070354,3,0.1740544096059129
100,20,16,25,nadam,0.005,simple_BC,0.4159097304844901,0.08069992065429688,201,,0.4619674476356962,0.14028846054070354,3,0.0460577171512061
100,20,16,25,nadam,0.005,BC_with_evidence,0.28939666005585757,5.4205322265625,201,0.11691638827323914,0.4619674476356962,0.14028846054070354,3,0.17257078757983862
100,20,16,25,nadam,0.005,BC_observed_positive,0.42317126615440115,0.5316333770751953,201,,0.4619674476356962,0.14028846054070354,3,0.038796181481295045
100,20,16,25,nadam,0.01,simple_BC,0.46323408044571346,0.08169841766357422,201,,0.4619674476356962,0.14028846054070354,3,0.0012666328100172652
100,20,16,25,nadam,0.01,BC_with_evidence,0.2924373843230451,6.461417198181152,201,0.0756927877664566,0.4619674476356962,0.14028846054070354,3,0.16953006331265108
100,20,16,25,nadam,0.01,BC_observed_positive,0.4838002932118694,0.5090529918670654,201,,0.4619674476356962,0.14028846054070354,3,0.02183284557617321
100,20,64,5,adam,0.0001,simple_BC,0.25376259168186044,0.0775597095489502,201,,0.4619674476356962,0.14028846054070354,3,0.20820485595383575
100,20,64,5,adam,0.0001,BC_with_evidence,0.25376711632802806,6.6273720264434814,201,0.16661608219146729,0.4619674476356962,0.14028846054070354,3,0.20820033130766813
100,20,64,5,adam,0.0001,BC_observed_positive,0.25376207789985716,0.5143418312072754,201,,0.4619674476356962,0.14028846054070354,3,0.20820536973583903
100,20,64,5,adam,0.0005,simple_BC,0.26903429237070337,0.08385348320007324,201,,0.4619674476356962,0.14028846054070354,3,0.19293315526499283
100,20,64,5,adam,0.0005,BC_with_evidence,0.26913215129979423,7.144595146179199,201,0.16627563536167145,0.4619674476356962,0.14028846054070354,3,0.19283529633590196
100,20,64,5,adam,0.0005,BC_observed_positive,0.26902679286363884,0.5754010677337646,201,,0.4619674476356962,0.14028846054070354,3,0.19294065477205735
100,20,64,5,adam,0.001,simple_BC,0.28847097430448504,0.07921409606933594,201,,0.4619674476356962,0.14028846054070354,3,0.17349647333121115
100,20,64,5,adam,0.001,BC_with_evidence,0.2888726528102427,6.755386829376221,201,0.16266807913780212,0.4619674476356962,0.14028846054070354,3,0.17309479482545348
100,20,64,5,adam,0.001,BC_observed_positive,0.28844534351047085,0.5122432708740234,201,,0.4619674476356962,0.14028846054070354,3,0.17352210412522534
100,20,64,5,adam,0.005,simple_BC,0.4235728681550376,0.07982492446899414,201,,0.4619674476356962,0.14028846054070354,3,0.03839457948065861
100,20,64,5,adam,0.005,BC_with_evidence,0.4477497232445007,7.0473339557647705,201,0.14396168291568756,0.4619674476356962,0.14028846054070354,3,0.014217724391195508
100,20,64,5,adam,0.005,BC_observed_positive,0.4227465936906181,0.5920190811157227,201,,0.4619674476356962,0.14028846054070354,3,0.03922085394507807
100,20,64,5,adam,0.01,simple_BC,0.47477420760393113,0.08497762680053711,201,,0.4619674476356962,0.14028846054070354,3,0.012806759968234938
100,20,64,5,adam,0.01,BC_with_evidence,0.5697890011077048,6.268693208694458,201,0.126690074801445,0.4619674476356962,0.14028846054070354,3,0.10782155347200861
100,20,64,5,adam,0.01,BC_observed_positive,0.47270827522590064,0.5157206058502197,201,,0.4619674476356962,0.14028846054070354,3,0.01074082759020445
100,20,64,5,RMSprop,0.0001,simple_BC,0.2559763927951798,0.07159209251403809,201,,0.4619674476356962,0.14028846054070354,3,0.20599105484051639
100,20,64,5,RMSprop,0.0001,BC_with_evidence,0.2559840638705966,4.660542011260986,201,0.1792742908000946,0.4619674476356962,0.14028846054070354,3,0.20598338376509961
100,20,64,5,RMSprop,0.0001,BC_observed_positive,0.2559750646594436,0.5432331562042236,201,,0.4619674476356962,0.14028846054070354,3,0.2059923829762526
100,20,64,5,RMSprop,0.0005,simple_BC,0.2804744456563753,0.07316279411315918,201,,0.4619674476356962,0.14028846054070354,3,0.1814930019793209
100,20,64,5,RMSprop,0.0005,BC_with_evidence,0.28069981982523606,5.830023527145386,201,0.1954369693994522,0.4619674476356962,0.14028846054070354,3,0.18126762781046013
100,20,64,5,RMSprop,0.0005,BC_observed_positive,0.28046173401141467,0.5124571323394775,201,,0.4619674476356962,0.14028846054070354,3,0.18150571362428153
100,20,64,5,RMSprop,0.001,simple_BC,0.3118550171627764,0.07808828353881836,201,,0.4619674476356962,0.14028846054070354,3,0.15011243047291978
100,20,64,5,RMSprop,0.001,BC_with_evidence,0.31299181449512514,5.473189830780029,201,0.16510124504566193,0.4619674476356962,0.14028846054070354,3,0.14897563314057105
100,20,64,5,RMSprop,0.001,BC_observed_positive,0.31184819167292677,0.518805742263794,201,,0.4619674476356962,0.14028846054070354,3,0.15011925596276943
100,20,64,5,RMSprop,0.005,simple_BC,0.46924342294972704,0.07091450691223145,201,,0.4619674476356962,0.14028846054070354,3,0.007275975314030847
100,20,64,5,RMSprop,0.005,BC_with_evidence,0.5358603660928379,5.675447702407837,201,0.16066771745681763,0.4619674476356962,0.14028846054070354,3,0.07389291845714174
100,20,64,5,RMSprop,0.005,BC_observed_positive,0.46739970374973383,0.4968562126159668,201,,0.4619674476356962,0.14028846054070354,3,0.005432256114037637
100,20,64,5,RMSprop,0.01,simple_BC,0.4762773390052954,0.0729219913482666,189,,0.4619674476356962,0.14028846054070354,3,0.014309891369599204
100,20,64,5,RMSprop,0.01,BC_with_evidence,0.6175787988944382,6.6462788581848145,201,0.12643535435199738,0.4619674476356962,0.14028846054070354,3,0.15561135125874204
100,20,64,5,RMSprop,0.01,BC_observed_positive,0.47402140953701266,0.5311410427093506,201,,0.4619674476356962,0.14028846054070354,3,0.012053961901316468
100,20,64,5,adagrad,0.0001,simple_BC,0.25050385404701236,0.07702445983886719,201,,0.4619674476356962,0.14028846054070354,3,0.21146359358868383
100,20,64,5,adagrad,0.0001,BC_with_evidence,0.25050393319414854,4.821499586105347,201,0.19587191939353943,0.4619674476356962,0.14028846054070354,3,0.21146351444154765
100,20,64,5,adagrad,0.0001,BC_observed_positive,0.2505035892105842,0.54416823387146,201,,0.4619674476356962,0.14028846054070354,3,0.211463858425112
100,20,64,5,adagrad,0.0005,simple_BC,0.25252406174015884,0.07840847969055176,201,,0.4619674476356962,0.14028846054070354,3,0.20944338589553735
100,20,64,5,adagrad,0.0005,BC_with_evidence,0.25252556916268293,5.102629899978638,201,0.17911386489868164,0.4619674476356962,0.14028846054070354,3,0.20944187847301327
100,20,64,5,adagrad,0.0005,BC_observed_positive,0.252522379394781,0.5337131023406982,201,,0.4619674476356962,0.14028846054070354,3,0.2094450682409152
100,20,64,5,adagrad,0.001,simple_BC,0.25505979146457375,0.07311296463012695,201,,0.4619674476356962,0.14028846054070354,3,0.20690765617112244
100,20,64,5,adagrad,0.001,BC_with_evidence,0.25506421938523033,5.249300003051758,201,0.16630923748016357,0.4619674476356962,0.14028846054070354,3,0.20690322825046586
100,20,64,5,adagrad,0.001,BC_observed_positive,0.25505826689964034,0.5199005603790283,201,,0.4619674476356962,0.14028846054070354,3,0.20690918073605585
100,20,64,5,adagrad,0.005,simple_BC,0.2756986565560424,0.0810995101928711,201,,0.4619674476356962,0.14028846054070354,3,0.18626879107965377
100,20,64,5,adagrad,0.005,BC_with_evidence,0.27583501195883914,7.176339149475098,201,0.1655455082654953,0.4619674476356962,0.14028846054070354,3,0.18613243567685706
100,20,64,5,adagrad,0.005,BC_observed_positive,0.2756599473154498,0.5341687202453613,201,,0.4619674476356962,0.14028846054070354,3,0.1863075003202464
100,20,64,5,adagrad,0.01,simple_BC,0.30201800201273876,0.08140230178833008,201,,0.4619674476356962,0.14028846054070354,3,0.15994944562295743
100,20,64,5,adagrad,0.01,BC_with_evidence,0.3028570502013816,6.082601308822632,201,0.14050939679145813,0.4619674476356962,0.14028846054070354,3,0.1591103974343146
100,20,64,5,adagrad,0.01,BC_observed_positive,0.30193283826523787,0.5242171287536621,201,,0.4619674476356962,0.14028846054070354,3,0.16003460937045833
100,20,64,5,nadam,0.0001,simple_BC,0.2536986965385796,0.11941242218017578,201,,0.4619674476356962,0.14028846054070354,3,0.20826875109711657
100,20,64,5,nadam,0.0001,BC_with_evidence,0.25370354204785117,4.644427299499512,201,0.16458751261234283,0.4619674476356962,0.14028846054070354,3,0.20826390558784502
100,20,64,5,nadam,0.0001,BC_observed_positive,0.25370004801350493,0.5581896305084229,201,,0.4619674476356962,0.14028846054070354,3,0.20826739962219126
100,20,64,5,nadam,0.0005,simple_BC,0.26868872735757693,0.08456301689147949,201,,0.4619674476356962,0.14028846054070354,3,0.19327872027811926
100,20,64,5,nadam,0.0005,BC_with_evidence,0.26879961447940676,6.6589531898498535,201,0.18288055062294006,0.4619674476356962,0.14028846054070354,3,0.19316783315628944
100,20,64,5,nadam,0.0005,BC_observed_positive,0.26869373606320646,0.570021390914917,201,,0.4619674476356962,0.14028846054070354,3,0.19327371157248974
100,20,64,5,nadam,0.001,simple_BC,0.2877086305497408,0.08118510246276855,201,,0.4619674476356962,0.14028846054070354,3,0.17425881708595542
100,20,64,5,nadam,0.001,BC_with_evidence,0.2882559446611241,7.44693922996521,201,0.1523924022912979,0.4619674476356962,0.14028846054070354,3,0.1737115029745721
100,20,64,5,nadam,0.001,BC_observed_positive,0.28768100401499347,0.5422554016113281,201,,0.4619674476356962,0.14028846054070354,3,0.17428644362070272
100,20,64,5,nadam,0.005,simple_BC,0.4181350099126238,0.0818934440612793,201,,0.4619674476356962,0.14028846054070354,3,0.04383243772307238
100,20,64,5,nadam,0.005,BC_with_evidence,0.43797927053069824,7.0375940799713135,201,0.12799738347530365,0.4619674476356962,0.14028846054070354,3,0.023988177104997954
100,20,64,5,nadam,0.005,BC_observed_positive,0.4173237663756273,0.5282683372497559,201,,0.4619674476356962,0.14028846054070354,3,0.0446436812600689
100,20,64,5,nadam,0.01,simple_BC,0.471935366311579,0.08808255195617676,201,,0.4619674476356962,0.14028846054070354,3,0.009967918675882814
100,20,64,5,nadam,0.01,BC_with_evidence,0.5646990933407232,6.100477457046509,201,0.1215377077460289,0.4619674476356962,0.14028846054070354,3,0.10273164570502702
100,20,64,5,nadam,0.01,BC_observed_positive,0.47015114194985125,0.5134456157684326,201,,0.4619674476356962,0.14028846054070354,3,0.008183694314155054
100,20,64,25,adam,0.0001,simple_BC,0.2537625802600791,0.0966181755065918,201,,0.4619674476356962,0.14028846054070354,3,0.2082048673756171
100,20,64,25,adam,0.0001,BC_with_evidence,0.25376711059007667,7.044423341751099,201,0.1567462682723999,0.4619674476356962,0.14028846054070354,3,0.20820033704561952
100,20,64,25,adam,0.0001,BC_observed_positive,0.25376314384927284,0.5373237133026123,201,,0.4619674476356962,0.14028846054070354,3,0.20820430378642335
100,20,64,25,adam,0.0005,simple_BC,0.2690340899617866,0.07959818840026855,201,,0.4619674476356962,0.14028846054070354,3,0.19293335767390957
100,20,64,25,adam,0.0005,BC_with_evidence,0.2691654322137725,6.3407533168792725,201,0.15676584839820862,0.4619674476356962,0.14028846054070354,3,0.1928020154219237
100,20,64,25,adam,0.0005,BC_observed_positive,0.2690330465794689,0.5775809288024902,201,,0.4619674476356962,0.14028846054070354,3,0.19293440105622728
100,20,64,25,adam,0.001,simple_BC,0.28847071176788075,0.0777425765991211,201,,0.4619674476356962,0.14028846054070354,3,0.17349673586781544
100,20,64,25,adam,0.001,BC_with_evidence,0.2891209907449051,5.763319253921509,201,0.13796745240688324,0.4619674476356962,0.14028846054070354,3,0.1728464568907911
100,20,64,25,adam,0.001,BC_observed_positive,0.2884267921435014,0.536470890045166,201,,0.4619674476356962,0.14028846054070354,3,0.17354065549219477
100,20,64,25,adam,0.005,simple_BC,0.4237735221861627,0.08395814895629883,201,,0.4619674476356962,0.14028846054070354,3,0.03819392544953348
100,20,64,25,adam,0.005,BC_with_evidence,0.45106971472096424,6.121863842010498,201,0.16058513522148132,0.4619674476356962,0.14028846054070354,3,0.01089773291473195
100,20,64,25,adam,0.005,BC_observed_positive,0.42289873796547833,0.5138063430786133,201,,0.4619674476356962,0.14028846054070354,3,0.03906870967021786
100,20,64,25,adam,0.01,simple_BC,0.475752044972852,0.07627248764038086,201,,0.4619674476356962,0.14028846054070354,3,0.013784597337155813
100,20,64,25,adam,0.01,BC_with_evidence,0.585500102716928,5.327204465866089,201,0.09699872881174088,0.4619674476356962,0.14028846054070354,3,0.12353265508123179
100,20,64,25,adam,0.01,BC_observed_positive,0.47468112232426674,0.5650691986083984,201,,0.4619674476356962,0.14028846054070354,3,0.012713674688570542
100,20,64,25,RMSprop,0.0001,simple_BC,0.2559763723408691,0.07855081558227539,201,,0.4619674476356962,0.14028846054070354,3,0.20599107529482708
100,20,64,25,RMSprop,0.0001,BC_with_evidence,0.25598630145889967,6.287178039550781,201,0.13720782101154327,0.4619674476356962,0.14028846054070354,3,0.20598114617679653
100,20,64,25,RMSprop,0.0001,BC_observed_positive,0.2559813171428844,0.538111686706543,201,,0.4619674476356962,0.14028846054070354,3,0.20598613049281178
100,20,64,25,RMSprop,0.0005,simple_BC,0.2804742532003203,0.07594442367553711,201,,0.4619674476356962,0.14028846054070354,3,0.18149319443537587
100,20,64,25,RMSprop,0.0005,BC_with_evidence,0.28076007085566373,5.740364074707031,201,0.12853549420833588,0.4619674476356962,0.14028846054070354,3,0.18120737678003246
100,20,64,25,RMSprop,0.0005,BC_observed_positive,0.28045019936978216,0.5447354316711426,201,,0.4619674476356962,0.14028846054070354,3,0.18151724826591403
100,20,64,25,RMSprop,0.001,simple_BC,0.3118567084133954,0.07936310768127441,201,,0.4619674476356962,0.14028846054070354,3,0.15011073922230078
100,20,64,25,RMSprop,0.001,BC_with_evidence,0.3133794525900432,5.779157876968384,201,0.12108584493398666,0.4619674476356962,0.14028846054070354,3,0.148587995045653
100,20,64,25,RMSprop,0.001,BC_observed_positive,0.31183602089704965,0.5318586826324463,201,,0.4619674476356962,0.14028846054070354,3,0.15013142673864655
100,20,64,25,RMSprop,0.005,simple_BC,0.4700451959271177,0.07849287986755371,201,,0.4619674476356962,0.14028846054070354,3,0.008077748291421494
100,20,64,25,RMSprop,0.005,BC_with_evidence,0.5577767967879517,5.302733421325684,201,0.10718709975481033,0.4619674476356962,0.14028846054070354,3,0.09580934915225547
100,20,64,25,RMSprop,0.005,BC_observed_positive,0.4691870411463467,0.5689668655395508,201,,0.4619674476356962,0.14028846054070354,3,0.0072195935106504905
100,20,64,25,RMSprop,0.01,simple_BC,0.47739391919767976,0.0659639835357666,190,,0.4619674476356962,0.14028846054070354,3,0.015426471561983568
100,20,64,25,RMSprop,0.01,BC_with_evidence,0.6554512610149907,4.753833532333374,201,0.10019175708293915,0.4619674476356962,0.14028846054070354,3,0.19348381337929454
100,20,64,25,RMSprop,0.01,BC_observed_positive,0.47630397845544714,0.5270209312438965,201,,0.4619674476356962,0.14028846054070354,3,0.014336530819750948
100,20,64,25,adagrad,0.0001,simple_BC,0.2505038538535133,0.07872271537780762,201,,0.4619674476356962,0.14028846054070354,3,0.21146359378218288
100,20,64,25,adagrad,0.0001,BC_with_evidence,0.25050391968210584,6.309244155883789,201,0.1696045696735382,0.4619674476356962,0.14028846054070354,3,0.21146352795359036
100,20,64,25,adagrad,0.0001,BC_observed_positive,0.2505037559029123,0.5339035987854004,201,,0.4619674476356962,0.14028846054070354,3,0.2114636917327839
100,20,64,25,adagrad,0.0005,simple_BC,0.2525240570694203,0.07643389701843262,201,,0.4619674476356962,0.14028846054070354,3,0.20944339056627587
100,20,64,25,adagrad,0.0005,BC_with_evidence,0.2525261620482863,6.095783233642578,201,0.13847540318965912,0.4619674476356962,0.14028846054070354,3,0.20944128558740988
100,20,64,25,adagrad,0.0005,BC_observed_positive,0.25252306594096624,0.545485258102417,201,,0.4619674476356962,0.14028846054070354,3,0.20944438169472995
100,20,64,25,adagrad,0.001,simple_BC,0.25505977365577776,0.07543253898620605,201,,0.4619674476356962,0.14028846054070354,3,0.20690767397991844
100,20,64,25,adagrad,0.001,BC_with_evidence,0.25506855499995146,7.0194830894470215,201,0.201896071434021,0.4619674476356962,0.14028846054070354,3,0.20689889263574474
100,20,64,25,adagrad,0.001,BC_observed_positive,0.25505564516022206,0.5418353080749512,201,,0.4619674476356962,0.14028846054070354,3,0.20691180247547414
100,20,64,25,adagrad,0.005,simple_BC,0.2756984292527678,0.08008050918579102,201,,0.4619674476356962,0.14028846054070354,3,0.18626901838292842
100,20,64,25,adagrad,0.005,BC_with_evidence,0.27589098127134254,6.895503520965576,201,0.14569151401519775,0.4619674476356962,0.14028846054070354,3,0.18607646636435365
100,20,64,25,adagrad,0.005,BC_observed_positive,0.2757123910119347,0.5444478988647461,201,,0.4619674476356962,0.14028846054070354,3,0.18625505662376152
100,20,64,25,adagrad,0.01,simple_BC,0.30201865330468713,0.07127165794372559,201,,0.4619674476356962,0.14028846054070354,3,0.15994879433100906
100,20,64,25,adagrad,0.01,BC_with_evidence,0.3030154889619841,5.518495559692383,201,0.14080069959163666,0.4619674476356962,0.14028846054070354,3,0.1589519586737121
100,20,64,25,adagrad,0.01,BC_observed_positive,0.3019772658221781,0.5280687808990479,201,,0.4619674476356962,0.14028846054070354,3,0.1599901818135181
100,20,64,25,nadam,0.0001,simple_BC,0.2536986839709,0.0780184268951416,201,,0.4619674476356962,0.14028846054070354,3,0.20826876366479619
100,20,64,25,nadam,0.0001,BC_with_evidence,0.2537033516548458,6.344789028167725,201,0.1526780128479004,0.4619674476356962,0.14028846054070354,3,0.20826409598085038
100,20,64,25,nadam,0.0001,BC_observed_positive,0.25369891980525944,0.5109076499938965,201,,0.4619674476356962,0.14028846054070354,3,0.20826852783043676
100,20,64,25,nadam,0.0005,simple_BC,0.2686885036354108,0.08205032348632812,201,,0.4619674476356962,0.14028846054070354,3,0.1932789440002854
100,20,64,25,nadam,0.0005,BC_with_evidence,0.26884028631039897,6.73512864112854,201,0.17656099796295166,0.4619674476356962,0.14028846054070354,3,0.19312716132529723
100,20,64,25,nadam,0.0005,BC_observed_positive,0.2686812148546058,0.5734219551086426,201,,0.4619674476356962,0.14028846054070354,3,0.19328623278109042
100,20,64,25,nadam,0.001,simple_BC,0.28770832227932697,0.08681797981262207,201,,0.4619674476356962,0.14028846054070354,3,0.17425912535636923
100,20,64,25,nadam,0.001,BC_with_evidence,0.2883514168295393,6.833270788192749,201,0.15282325446605682,0.4619674476356962,0.14028846054070354,3,0.1736160308061569
100,20,64,25,nadam,0.001,BC_observed_positive,0.28766631249739744,0.5449433326721191,201,,0.4619674476356962,0.14028846054070354,3,0.17430113513829876
100,20,64,25,nadam,0.005,simple_BC,0.4183236997151051,0.0923311710357666,201,,0.4619674476356962,0.14028846054070354,3,0.043643747920591114
100,20,64,25,nadam,0.005,BC_with_evidence,0.4443012049428369,6.922478914260864,201,0.10900365561246872,0.4619674476356962,0.14028846054070354,3,0.01766624269285927
100,20,64,25,nadam,0.005,BC_observed_positive,0.4178809234941695,0.5522749423980713,201,,0.4619674476356962,0.14028846054070354,3,0.044086524141526695
100,20,64,25,nadam,0.01,simple_BC,0.4728239239467326,0.08581686019897461,201,,0.4619674476356962,0.14028846054070354,3,0.010856476311036423
100,20,64,25,nadam,0.01,BC_with_evidence,0.5729112779985396,5.606866836547852,201,0.09594475477933884,0.4619674476356962,0.14028846054070354,3,0.11094383036284339
100,20,64,25,nadam,0.01,BC_observed_positive,0.4719032416293917,0.5760741233825684,201,,0.4619674476356962,0.14028846054070354,3,0.009935793993695485
100,40,4,5,adam,0.0001,simple_BC,0.2537603618608055,0.07515120506286621,201,,0.4619674476356962,0.14028846054070354,3,0.20820708577489072
100,40,4,5,adam,0.0001,BC_with_evidence,0.24627905600803163,11.485777139663696,201,0.15392053127288818,0.4619674476356962,0.14028846054070354,3,0.21568839162766457
100,40,4,5,adam,0.0001,BC_observed_positive,0.2537568276830426,0.9293501377105713,201,,0.4619674476356962,0.14028846054070354,3,0.2082106199526536
100,40,4,5,adam,0.0005,simple_BC,0.268970656622378,0.07358384132385254,201,,0.4619674476356962,0.14028846054070354,3,0.19299679101331818
100,40,4,5,adam,0.0005,BC_with_evidence,0.2322268097210741,10.368128299713135,201,0.21636363863945007,0.4619674476356962,0.14028846054070354,3,0.2297406379146221
100,40,4,5,adam,0.0005,BC_observed_positive,0.2688724515062789,0.9164655208587646,201,,0.4619674476356962,0.14028846054070354,3,0.19309499612941727
100,40,4,5,adam,0.001,simple_BC,0.2881730607240941,0.0704340934753418,201,,0.4619674476356962,0.14028846054070354,3,0.1737943869116021
100,40,4,5,adam,0.001,BC_with_evidence,0.21514095913822637,10.606941938400269,201,0.19645214080810547,0.4619674476356962,0.14028846054070354,3,0.24682648849746983
100,40,4,5,adam,0.001,BC_observed_positive,0.2877371011168802,0.9515538215637207,201,,0.4619674476356962,0.14028846054070354,3,0.17423034651881597
100,40,4,5,adam,0.005,simple_BC,0.40767768638865715,0.07432675361633301,201,,0.4619674476356962,0.14028846054070354,3,0.05428976124703905
