ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,epsilon_plus_msm,epsilon_minus_msm,time_msm,abs_error_msm_plus,abs_error_msm_minus,rel_error_msm_plus,rel_error_msm_minus,epsilon_plus_pgabm,epsilon_minus_pgabm,time_pgabm,abs_error_pgabm_plus,abs_error_pgabm_minus,rel_error_pgabm_plus,rel_error_pgabm_minus,X0_r2,X0_mae,X0_mse
1,400,64,4,32,0.43431428072532924,0.9403005736934631,0.1,0.1,16,0.49870000000000003,0.9507899999979484,12.053473711013794,0.0643857192746708,0.01048942630448535,0.1482468390565998,0.011155397112311973,0.3879419465398424,0.9337542415326437,4.466614723205566,0.04637233418548686,0.006546332160819346,0.10677137787880808,0.006961956999670451,0.3924137353897095,0.13038644194602966,0.05231945216655731
1,400,64,4,64,0.12196699126635613,0.7946960957169809,0.1,0.1,16,0.04279,0.9615199999978996,18.501335620880127,0.07917699126635613,0.16682390428091876,0.6491673726167961,0.2099216356793712,0.12643989490097857,0.8246370194182553,11.13060975074768,0.004472903634622438,0.029940923701274436,0.036673066935416505,0.03767594161169435,0.9176324009895325,0.07406927645206451,0.00841659214347601
1,400,64,4,128,0.21550083978449946,0.5494258744417224,0.1,0.1,16,0.18558000000000002,0.5423199999998074,32.0224974155426,0.029920839784499442,0.007105874441915017,0.13884326304445144,0.012933272298352116,0.20770539916691197,0.6063561099708676,19.739542722702026,0.007795440617587496,0.05693023552914522,0.036173597399355495,0.10361768197938012,0.8330941796302795,0.11379075795412064,0.024683063849806786
1,400,64,4,256,0.10996988584377754,0.8746576170118014,0.1,0.1,16,0.12825,0.870459999998314,59.29117012023926,0.018280114156222466,0.00419761701348742,0.1662283634829909,0.004799154471241269,0.10901931244502915,0.8838372524793902,41.70699143409729,0.0009505733987483916,0.00917963546758871,0.008643942761737243,0.010495118648769342,0.9354472160339355,0.058784063905477524,0.005652139894664288
1,400,64,4,512,0.49514401235297245,0.6279899617915878,0.1,0.1,16,0.33205,0.8117299999985813,114.65468049049377,0.16309401235297244,0.18374003820699347,0.3293870233387936,0.29258435546135625,0.49160784034346755,0.6453479395074825,226.0561020374298,0.003536172009504901,0.017357977715894646,0.007141704072519565,0.027640533721867467,0.8059260845184326,0.11711505055427551,0.022401699796319008
1,400,64,8,16,0.3200483709036666,0.6279933502941539,0.1,0.1,16,0.47051000000000004,0.5946499999995692,8.388427734375,0.15046162909633343,0.033343350294584684,0.4701215277912532,0.05309506904645815,0.3306951697056839,0.642253455480926,2.294360637664795,0.010646798802017299,0.01426010518677212,0.033266217765632516,0.022707414306365897,0.8003796339035034,0.08956072479486465,0.01972167193889618
1,400,64,8,32,0.4597326523908016,0.7765557045696467,0.1,0.1,16,0.38162,0.9187099999980944,11.5477614402771,0.07811265239080156,0.1421542954284477,0.1699088633025807,0.18305743501971578,0.4603845563151153,0.7520504069193792,4.4628472328186035,0.0006519039243137459,0.024505297650267543,0.0014180065760471298,0.03155639383764226,0.7773375511169434,0.0879715159535408,0.017402753233909607
1,400,64,8,64,0.49854466070953746,0.8104095215344671,0.1,0.1,16,0.49129000000000006,0.7917299999986723,18.318636417388916,0.007254660709537397,0.018679521535794774,0.014551676672682519,0.023049484290888017,0.4521511727667035,0.7227352259089467,9.116393566131592,0.04639348794283393,0.08767429562552043,0.09305783733959945,0.10818517465035929,0.09076416492462158,0.14900727570056915,0.044163599610328674
1,400,64,8,128,0.03482270594999887,0.6515867706154019,0.1,0.1,16,0.15173,0.6404499999993608,32.258713483810425,0.11690729405000114,0.011136770616041125,3.3572145202577213,0.017091769075548935,0.029510617120611468,0.724234215271423,129.34573459625244,0.005312088829387399,0.07264744465602102,0.1525466986113861,0.11149312406605176,0.8203365206718445,0.1235431358218193,0.0269974023103714
1,400,64,8,256,0.09002052760130042,0.9104744677215673,0.1,0.1,16,0.060390000000000006,0.8178399999985535,59.644774436950684,0.02963052760130041,0.09263446772301376,0.32915300977276624,0.10174307024207774,0.09017153021092204,0.9202491076809816,44.62624716758728,0.00015100260962162826,0.0097746399594143,0.0016774241791874024,0.010735765038941749,0.9250825047492981,0.0712171345949173,0.008354807272553444
1,400,64,8,512,0.1539139382825463,0.9774475599723307,0.1,0.1,16,0.17570000000000002,0.9990299999977289,119.46377444267273,0.02178606171745373,0.02158244002539822,0.14154703570420074,0.02208040708189928,0.15324620382245938,0.9716619686106933,381.2416741847992,0.0006677344600869162,0.0057855913616373655,0.004338362513089152,0.005919081082775573,0.9431493282318115,0.05621262639760971,0.005002775229513645
1,400,64,16,16,0.02735364235763016,0.5710058728671099,0.1,0.1,16,0.33991000000000005,0.5451699999997944,8.24278974533081,0.3125563576423699,0.02583587286731548,11.426498656226814,0.04524624718409553,0.03248184480597864,0.6013133050647521,2.3291068077087402,0.005128202448348482,0.030307432197642203,0.18747786423836152,0.05307726879491421,0.4007137417793274,0.13592776656150818,0.061565298587083817
1,400,64,16,32,0.37555761994079806,0.8964958575380937,0.1,0.1,16,0.22241000000000002,0.9805699999978129,11.56778335571289,0.15314761994079804,0.08407414245971923,0.4077872789931405,0.09378084879343324,0.3548598275363813,0.8885242664032309,6.937962293624878,0.02069779240441677,0.007971591134862788,0.05511216203702515,0.008891944193422065,0.6943885684013367,0.08989007025957108,0.021720394492149353
1,400,64,16,64,0.23191682908593514,0.6085567518494339,0.1,0.1,16,0.20773000000000003,0.7239699999989807,18.40036416053772,0.024186829085935113,0.11541324814954679,0.10429096146779782,0.18965075615183014,0.2407927977696833,0.6868577605091639,9.74772572517395,0.008875968683748153,0.07830100865973,0.03827220611255954,0.1286667322674005,0.8454351425170898,0.105461485683918,0.019682731479406357
1,400,64,16,128,0.016729356483478564,0.9868740928944562,0.1,0.1,16,0.026310000000000004,0.9954499999977452,32.020307779312134,0.00958064351652144,0.008575907103289038,0.5726845217258064,0.008689970853461456,0.02378913199601097,0.9844338875163756,21.320627450942993,0.007059775512532406,0.00244020537808054,0.42199922749595536,0.0024726613006158973,0.9542880058288574,0.04840289056301117,0.003910618368536234
1,400,64,16,256,0.14110921111054808,0.8093098355586552,0.1,0.1,16,0.03263,0.8101799999985884,59.651923179626465,0.10847921111054809,0.0008701644399331521,0.768760665989147,0.0010751932099434943,0.13837977690966616,0.8176372269763856,161.6930694580078,0.002729434200881925,0.008327391417730423,0.019342707534121397,0.010289497361640417,0.9449423551559448,0.056902289390563965,0.005391694139689207
1,400,64,16,512,0.13991885348486394,0.9836046655028883,0.1,0.1,16,0.15512,0.9920499999977607,113.22298693656921,0.015201146515136071,0.008445334494872392,0.10864258916172789,0.008586106584350675,0.14239336711039963,0.9820276547076305,192.12315559387207,0.0024745136255356903,0.0015770107952577384,0.017685348070718553,0.0016032973923028912,0.8842177987098694,0.08062651753425598,0.01220332644879818
1,400,1,4,16,0.08951084995928088,0.5505381133012834,0.1,0.1,16,0.039670000000000004,0.5064799999999705,8.829409837722778,0.049840849959280877,0.04405811330131293,0.5568135034127576,0.08002736275081833,0.029054047265311758,0.5878425606935472,2.212920665740967,0.06045680269396912,0.037304447392263795,0.675413122783119,0.06775997245416657,-0.4695242643356323,0.3863130807876587,0.2224290668964386
1,400,1,4,32,0.37663477534263656,0.5791362408847085,0.1,0.1,16,0.43913,0.5976599999995555,10.5258948802948,0.06249522465736346,0.01852375911484705,0.1659305745214567,0.03198514927428737,0.4203616017890183,0.7818496763897282,4.5423853397369385,0.04372682644638176,0.20271343550501975,0.11609874952890924,0.350027197737354,0.29046767950057983,0.25855788588523865,0.11715221405029297
1,400,1,4,64,0.1791248783541023,0.9329244989570652,0.1,0.1,16,0.15100000000000002,0.8656499999983359,17.980412006378174,0.028124878354102267,0.06727449895872928,0.1570126864148023,0.0721114077655124,0.20191640917093093,0.9724309539503758,8.981088161468506,0.022791530816828637,0.039506454993310625,0.12723822076670607,0.04234689413502987,0.6394704580307007,0.1615678369998932,0.05025157332420349
1,400,1,4,128,0.035655444872122466,0.8039348491337721,0.1,0.1,16,0.03977,0.674019999999208,26.812032461166382,0.004114555127877534,0.12991484913456408,0.11539766626483845,0.1615987281488611,0.046805866260871486,0.9253096550911668,18.10762929916382,0.01115042138874902,0.1213748059573947,0.3127270302962081,0.15097592309647262,0.7934821248054504,0.12087948620319366,0.024857526645064354
1,400,1,4,256,0.04231684538304703,0.6147398559878281,0.1,0.1,16,0.031240000000000004,0.5534199999997569,48.85031843185425,0.011076845383047026,0.061319855988071215,0.26175971490267635,0.09974927669125354,0.06939099517630375,0.7124074561636098,38.993101596832275,0.027074149793256716,0.09766760017578169,0.6397960327189975,0.15887631040098937,0.8729109764099121,0.087918221950531,0.013959466479718685
1,400,1,4,512,0.14968250618182521,0.9403720356034155,0.1,0.1,16,0.19380000000000003,0.9683099999978687,93.3310899734497,0.04411749381817481,0.027937964394453174,0.2947404806583313,0.029709480223458592,0.14365163088965216,0.9659712487828347,217.90867686271667,0.006030875292173055,0.025599213179419156,0.04029111648389368,0.027222431346539053,0.9121164679527283,0.06714567542076111,0.008031184785068035
1,400,1,8,16,0.03654447866124283,0.5754357989702196,0.1,0.1,16,0.06208,0.9933499999977548,7.6387224197387695,0.025535521338757174,0.4179142010275352,0.6987518299402864,0.7262568678824298,0.015104725184581698,0.5308680898318973,2.219684362411499,0.021439753476661133,0.04456770913832231,0.5866755871769768,0.07745035887249138,0.3410152792930603,0.2713901996612549,0.1150786429643631
1,400,1,8,32,0.3332896619849426,0.9641698203613469,0.1,0.1,16,0.19149000000000002,0.8727199999983037,10.32154369354248,0.14179966198494257,0.09144982036304317,0.42545472649958405,0.09484825020634854,0.2734414097240847,0.9664672970735131,4.311973571777344,0.05984825226085788,0.00229747671216618,0.1795682827496813,0.0023828548287324973,0.41733700037002563,0.2217572033405304,0.08422432839870453
1,400,1,8,64,0.2506236341766524,0.8641839483923032,0.1,0.1,16,0.23912000000000003,0.9498099999979529,15.798888683319092,0.011503634176652372,0.08562605160564973,0.04590003737853398,0.09908313127655909,0.29701670296507066,0.9785724973060976,8.745468854904175,0.04639306878841826,0.11438854891379446,0.1851105101912218,0.13236597269203948,0.6860029101371765,0.13872076570987701,0.032845139503479004
1,400,1,8,128,0.00566860406571329,0.736056468540969,0.1,0.1,16,0.006,0.608109999999508,26.816973209381104,0.00033139593428671045,0.12794646854146097,0.05846164777871293,0.17382697389383714,0.024148319579189878,0.833594133004707,18.179173231124878,0.01847971551347659,0.09753766446373802,3.260011688812712,0.1325138336968627,0.8794108033180237,0.0939936563372612,0.014263694174587727
1,400,1,8,256,0.21894095247210976,0.581952702691759,0.1,0.1,16,0.13675,0.6740099999992081,48.78061246871948,0.08219095247210975,0.09205729730744905,0.37540237010972083,0.15818690570839866,0.22052569780043715,0.6874162967139763,39.962589740753174,0.0015847453283273916,0.10546359402221728,0.007238231634756716,0.18122365191261572,0.8889564871788025,0.08371703326702118,0.011731582693755627
1,400,1,8,512,0.3458290744139436,0.7724807472160153,0.1,0.1,16,0.36215,0.7677699999987814,94.40002083778381,0.016320925586056412,0.004710747217233968,0.047193619026146175,0.006098206633901598,0.34635713750283853,0.8000933433968015,93.95727586746216,0.0005280630888949145,0.027612596180786153,0.0015269482179593842,0.03574535194605259,0.9131858944892883,0.06632880121469498,0.007825254462659359
1,400,1,16,16,0.3715254874233085,0.7672187301548072,0.1,0.1,16,0.07621,0.7501299999988617,8.228448152542114,0.2953154874233085,0.017088730155945586,0.7948727541452145,0.0222736091863887,0.2004706739513649,0.8969586573576909,2.665767192840576,0.1710548134719436,0.12973992720288363,0.46041205586804673,0.16910422295960512,0.4273197054862976,0.22500881552696228,0.08010683208703995
1,400,1,16,32,0.08776965639811862,0.7099883906190521,0.1,0.1,16,0.08905,0.7037299999990728,11.874958753585815,0.0012803436018813813,0.006258390619979237,0.014587542602124462,0.008814778808597743,0.14842104857963753,0.7712110552666493,5.242629766464233,0.06065139218151891,0.06122266464759729,0.6910291628169003,0.08623051511337547,0.7165102958679199,0.14981184899806976,0.03616037219762802
1,400,1,16,64,0.04353714846459722,0.5017523841849723,0.1,0.1,16,0.008100000000000001,0.5273699999998754,18.39907670021057,0.035437148464597217,0.025617615814903183,0.8139519861621939,0.05105629115547797,0.029240856687978586,0.5734330596551067,9.997867584228516,0.014296291776618633,0.07168067547013446,0.3283699617636613,0.14286065742680995,0.7627648711204529,0.11321177333593369,0.025969618931412697
1,400,1,16,128,0.1834366090731931,0.9932938171441918,0.1,0.1,16,0.23955,0.5671499999996944,26.89117932319641,0.05611339092680692,0.42614381714449745,0.30590072074662644,0.4290209098146799,0.20065635543321353,0.9741767070093463,18.348590850830078,0.017219746360020438,0.019117110134845516,0.09387300848517965,0.019246178527325287,0.8850481510162354,0.0793975219130516,0.01144975982606411
1,400,1,16,256,0.4168669731760342,0.7923397304430094,0.1,0.1,16,0.48817000000000005,0.8264799999985142,48.98881006240845,0.07130302682396583,0.034140269555504754,0.17104503693521447,0.04308791828022608,0.4334209540870289,0.8868395632516244,39.213935136795044,0.016553980910994692,0.09449983280861496,0.03971046395178035,0.11926681091175201,0.9461494088172913,0.061085592955350876,0.00556920887902379
1,400,1,16,512,0.46231184378983814,0.9555716195479572,0.1,0.1,16,0.48650000000000004,0.9890599999977743,100.63267660140991,0.024188156210161904,0.03348838044981706,0.052320001174699676,0.035045390387022035,0.4669826344421594,0.9813609345940371,92.94939637184143,0.004670790652321288,0.02578931504607984,0.010103117008710203,0.026988364365906698,0.9295172095298767,0.05940481275320053,0.005801686085760593
1,400,4,4,16,0.2504348580884691,0.988875632842225,0.1,0.1,16,0.25958000000000003,0.9471099999979652,8.15127420425415,0.00914514191153093,0.041765632844259826,0.03651704871012924,0.04223547578396396,0.3432006585018868,0.9244437560796244,2.374871253967285,0.0927658004134177,0.06443187676260065,0.3704188830639825,0.06515670385911991,-0.19706058502197266,0.32419639825820923,0.17114269733428955
1,400,4,4,32,0.17465482006975253,0.5057055926711296,0.1,0.1,16,0.12712,0.6495499999993194,11.510215759277344,0.047534820069752515,0.14384440732818982,0.2721643757141564,0.2844429830574065,0.2159589070740082,0.5947221467994122,4.8429179191589355,0.04130408700425567,0.08901655412828258,0.23648982025093784,0.17602446051288148,0.11727845668792725,0.2344805896282196,0.10706241428852081
1,400,4,4,64,0.3276422265819173,0.9290540837864818,0.1,0.1,16,0.24816000000000002,0.9925299999977585,18.213606357574463,0.07948222658191725,0.06347591621127668,0.24258847039072073,0.06832316580814354,0.3767497195816493,0.9683239234080816,9.352570056915283,0.04910749299973205,0.0392698396215998,0.14988145304724382,0.04226862602180318,0.7068355083465576,0.11651171743869781,0.0335351787507534
1,400,4,4,128,0.19322305459576317,0.7106233154303574,0.1,0.1,16,0.38754000000000005,0.7141399999990254,31.727806329727173,0.19431694540423688,0.0035166845686680492,1.0056612851440643,0.004948732320355019,0.21197321974091773,0.8492321717303354,87.26351690292358,0.018750165145154568,0.138608856299978,0.09703896454996684,0.19505250290871148,0.8796818852424622,0.09040405601263046,0.013002537190914154
1,400,4,4,256,0.26944598692267224,0.6342267103817169,0.1,0.1,16,0.07163,0.7517599999988542,58.770793199539185,0.19781598692267224,0.11753328961713738,0.7341582228851048,0.1853174703827888,0.27164521060978464,0.6994866664262845,47.94659185409546,0.002199223687112395,0.06525995604456769,0.008162020567571288,0.10289688998637445,0.9030294418334961,0.07826489210128784,0.011344026774168015
1,400,4,4,512,0.29117558393334586,0.8459700698395811,0.1,0.1,16,0.35372000000000003,0.8645699999983408,112.83008933067322,0.06254441606665417,0.018599930158759714,0.21479965875494375,0.021986510896640547,0.2936966951438566,0.8693041249369935,450.42001461982727,0.0025211112105107403,0.023334055097412376,0.00865838809852909,0.027582601240061774,0.9298598766326904,0.06034000962972641,0.007637495175004005
1,400,4,8,16,0.0644755084581114,0.7161919129623859,0.1,0.1,16,0.13471000000000002,0.7752799999987472,8.15535569190979,0.07023449154188863,0.05908808703636126,1.0893204756581134,0.08250314750407485,0.17446362620821132,0.9136347301948143,2.19746994972229,0.10998811775009992,0.1974428172324284,1.7058898856386262,0.27568423164085354,0.12482976913452148,0.2622738480567932,0.12658606469631195
1,400,4,8,32,0.43519605148522633,0.9952152665356866,0.1,0.1,16,0.29599000000000003,0.6268399999994227,11.549822092056274,0.1392060514852263,0.36837526653626385,0.31986974838155663,0.3701463180107422,0.4467730568108989,0.9647086320756582,4.443592309951782,0.011577005325672574,0.030506634460028437,0.02660181609222523,0.03065330234153369,0.3943830728530884,0.1794026792049408,0.06112112104892731
1,400,4,8,64,0.14718373602550616,0.6225181492400922,0.1,0.1,16,0.12057000000000001,0.5200199999999089,18.402068614959717,0.02661373602550615,0.1024981492401833,0.18081981572267014,0.16465086096735135,0.15407233134093803,0.7521626907609464,10.931289672851562,0.006888595315431872,0.12964454152085425,0.046802693704133966,0.20825825187444144,0.706174910068512,0.1376570761203766,0.03338424488902092
1,400,4,8,128,0.49483390214952694,0.5648794239480848,0.1,0.1,16,0.38761,0.5785899999996423,32.0231077671051,0.10722390214952693,0.013710576051557566,0.2166866532057588,0.024271686080776126,0.4821715877703575,0.563317689947226,24.957027196884155,0.012662314379169426,0.0015617340008587943,0.025589019515771128,0.002764720991151424,0.5933167934417725,0.1265592724084854,0.042448848485946655
1,400,4,8,256,0.3870720055914657,0.6195936192551761,0.1,0.1,16,0.34629000000000004,0.8168099999985582,58.861533641815186,0.040782005591465664,0.1972163807433821,0.10536025597911346,0.31829956702985296,0.39587204529205083,0.6658185117698251,115.2671549320221,0.008800039700585127,0.04622489251464901,0.022734890597779653,0.07460517842358791,0.8943408727645874,0.07278526574373245,0.009766686707735062
1,400,4,8,512,0.11616712977337512,0.7173661843253378,0.1,0.1,16,0.22805000000000003,0.8119599999985803,113.71285724639893,0.11188287022662491,0.09459381567324243,0.9631198639829686,0.13186266336516153,0.11182014357535618,0.757343373297334,203.5059778690338,0.004346986198018946,0.0399771889719962,0.037420105037451405,0.05572772991745296,0.9295991659164429,0.05635244771838188,0.006450360640883446
1,400,4,16,16,0.1676364157384535,0.8669923641419253,0.1,0.1,16,0.14239000000000002,0.6502099999993164,8.2114999294281,0.025246415738453487,0.21678236414260887,0.15060221627407597,0.2500395310368869,0.30742650603236266,0.960722376668534,2.214545965194702,0.13979009029390915,0.09373001252660873,0.833888565787578,0.10810938642968865,0.41578078269958496,0.20631934702396393,0.07654894143342972
1,400,4,16,32,0.23160590502575457,0.9074292639944944,0.1,0.1,16,0.26604,0.7834999999987098,11.583807706832886,0.03443409497424543,0.12392926399578463,0.14867537583040624,0.13657181767562715,0.24109881168998742,0.9785479313194682,4.4134461879730225,0.009492906664232859,0.07111866732497374,0.04098732570388155,0.07837378641714737,0.7696962356567383,0.11498364806175232,0.023698296397924423
1,400,4,16,64,0.2825365331282435,0.8893094611498737,0.1,0.1,16,0.24155000000000001,0.8759099999982892,18.352086067199707,0.04098653312824349,0.013399461151584524,0.14506631292753805,0.015067264812699812,0.2811713821599812,0.9577983765051863,120.22095060348511,0.0013651509682622853,0.06848891535531254,0.004831767959871732,0.07701359127199281,0.8953971862792969,0.0800575464963913,0.01164503488689661
1,400,4,16,128,0.14025077894576482,0.8447629204135012,0.1,0.1,16,0.18735000000000002,0.8877999999982351,33.82334876060486,0.047099221054235196,0.043037079584733906,0.33582145787902207,0.05094574885420844,0.1682723390089505,0.9010935855456645,23.074930667877197,0.02802156006318568,0.05633066513216334,0.19979611003815997,0.06668221789918308,0.9175189137458801,0.0663432627916336,0.007609517779201269
1,400,4,16,256,0.3421784241579915,0.7546007654006157,0.1,0.1,16,0.47779000000000005,0.6065999999995149,59.069249868392944,0.13561157584200856,0.14800076540110085,0.3963183131014527,0.1961312155872617,0.351026464856895,0.7938652770059003,49.903767585754395,0.008848040698903492,0.03926451160528455,0.02585797371846611,0.0520334902979314,0.9324885010719299,0.06714405864477158,0.007515499368309975
1,400,4,16,512,0.39311759476766384,0.7846968384070894,0.1,0.1,16,0.42663,0.7687099999987771,113.61885714530945,0.03351240523233617,0.015986838408312276,0.08524778762991343,0.020373267261742854,0.39236391303483287,0.8034614842329189,273.26575231552124,0.0007536817328309686,0.018764645825829485,0.001917191555052125,0.02391324255099733,0.9245703816413879,0.07231205701828003,0.00783432275056839
1,400,16,4,16,0.441801486694363,0.5393854019253963,0.1,0.1,16,0.14053000000000002,0.5100099999999544,8.211907148361206,0.301271486694363,0.029375401925441857,0.6819159639967027,0.0544608768064228,0.4404051149282657,0.5093511471797741,2.3099844455718994,0.001396371766097304,0.030034254745622158,0.003160631659583595,0.0556823648515728,-0.047216057777404785,0.25733718276023865,0.12932786345481873
1,400,16,4,32,0.051597070974990056,0.9025311910702745,0.1,0.1,16,0.39806,0.7705399999987688,11.596991777420044,0.34646292902500997,0.1319911910715057,6.714779007377109,0.1462455728704321,0.09639392375815822,0.914981095240607,12.001649379730225,0.04479685278316817,0.012449904170332537,0.8682053445413972,0.013794430922180884,0.20227622985839844,0.20104114711284637,0.08622579276561737
1,400,16,4,64,0.37192858184778194,0.874249626076844,0.1,0.1,16,0.44894000000000006,0.8084599999985962,18.257131099700928,0.07701141815221813,0.06578962607824779,0.20705969347560482,0.07525267854385685,0.3231708321796672,0.8157603706712029,9.551913976669312,0.04875774966811475,0.058489255405641094,0.13109438759957867,0.06690223668508617,-0.16418814659118652,0.16907557845115662,0.06243517994880676
1,400,16,4,128,0.1697800286155785,0.7511573557097493,0.1,0.1,16,0.35091000000000006,0.7347099999989318,31.856040716171265,0.18112997138442155,0.016447355710817457,1.0668508708673972,0.021896018970987474,0.17014569765147664,0.7893917191612767,21.724732875823975,0.0003656690358981307,0.03823436345152742,0.0021537812125482117,0.05090060446176521,0.928632915019989,0.07261253148317337,0.008588582277297974
1,400,16,4,256,0.2521526196215452,0.5436553800294801,0.1,0.1,16,0.34279000000000004,0.6939999999991171,58.56137132644653,0.09063738037845481,0.150344619969637,0.3594544467334587,0.27654397526882646,0.2565955871859084,0.6520283763599262,166.98576426506042,0.004442967564363187,0.10837299633044606,0.01762015231502103,0.19934134805135095,0.7954097986221313,0.13632680475711823,0.034184664487838745
1,400,16,4,512,0.2640672538760319,0.8790322924556996,0.1,0.1,16,0.28618000000000005,0.8604699999983595,113.3100528717041,0.02211274612396813,0.01856229245734009,0.0837390694960955,0.02111673554731844,0.2752082587333254,0.9009074358206737,154.81408548355103,0.011141004857293468,0.021875143364974092,0.042190028084753306,0.024885483221398864,0.9170389175415039,0.06897179782390594,0.008004968985915184
1,400,16,8,16,0.010931552844930803,0.6161752914322856,0.1,0.1,16,0.14331000000000002,0.9613599999979003,9.134386777877808,0.13237844715506922,0.3451847085656148,12.10975686921332,0.560205372343381,0.05377388319953103,0.589449327308692,100.47570419311523,0.04284233035460023,0.026725964123593515,3.9191440559579003,0.0433739627265313,0.17924654483795166,0.20442405343055725,0.08948083221912384
1,400,16,8,32,0.4798537716652418,0.6983834022681092,0.1,0.1,16,0.35286,0.8022499999986245,12.266838312149048,0.12699377166524178,0.10386659773051521,0.26465098153659167,0.14872432161645338,0.47828350640026496,0.7095230092494782,30.76622247695923,0.0015702652649768334,0.011139606981368955,0.0032723828751569975,0.015950560888462327,0.6871799826622009,0.10811353474855423,0.028418948873877525
1,400,16,8,64,0.04629052004148121,0.6947305321251203,0.1,0.1,16,0.047330000000000004,0.6050699999995218,18.503216981887817,0.001039479958518795,0.08966053212559844,0.022455568820296486,0.1290579987197837,0.036374206105126025,0.6728598279236335,10.209991216659546,0.009916313936355184,0.021870704201486735,0.2142191085230651,0.031480845004157446,0.5922293663024902,0.11841730773448944,0.04325557127594948
1,400,16,8,128,0.23348512790956943,0.7778534435026132,0.1,0.1,16,0.11259000000000001,0.6196599999994554,32.03081941604614,0.12089512790956942,0.15819344350315778,0.5177851325776648,0.20337178529521588,0.2378255114472783,0.804083893562884,23.063356637954712,0.004340383537708853,0.026230450060270805,0.018589550334828675,0.0337215837756752,0.8366674780845642,0.06493519246578217,0.013260327279567719
1,400,16,8,256,0.29918527771552406,0.8741413001390579,0.1,0.1,16,0.31909000000000004,0.8961999999981969,60.59781455993652,0.019904722284475984,0.022058699859138997,0.06652975185297084,0.025234707312913728,0.29916281397268407,0.9124761400900212,43.348363399505615,2.2463742839984313e-05,0.03833483995096332,7.508304891039335e-05,0.043854282991622785,0.9247995615005493,0.07370154559612274,0.007560001220554113
1,400,16,8,512,0.22417338240278206,0.9159425539795697,0.1,0.1,16,0.22250000000000003,0.8795699999982726,115.82991695404053,0.001673382402782031,0.03637255398129713,0.00746467928014483,0.03971051876918083,0.22819243232441047,0.9342313016367743,226.3193497657776,0.004019049921628409,0.018288747657204563,0.01792831012562949,0.01996713394059918,0.8738909959793091,0.10105348378419876,0.016948753967881203
1,400,16,16,16,0.32518900646517296,0.5855589635845462,0.1,0.1,16,0.00944,0.9199199999980889,8.435598611831665,0.31574900646517295,0.33436103641354276,0.9709707283692846,0.5710117293171039,0.3410577295492662,0.584216206766403,7.177905082702637,0.01586872308409326,0.0013427568181432203,0.04879846110601149,0.002293119739681597,0.3974669575691223,0.15897123515605927,0.0566086582839489
1,400,16,16,32,0.36828399652947036,0.6508029580530744,0.1,0.1,16,0.022320000000000003,0.915519999998109,12.586360931396484,0.34596399652947035,0.26471704194503454,0.9393945970763518,0.4067545155863386,0.3514649762198985,0.6315966133150559,5.754010438919067,0.016819020309571886,0.01920634473801852,0.04566861570979508,0.02951176619644713,0.7066458463668823,0.09985950589179993,0.028937125578522682
1,400,16,16,64,0.18434238100639777,0.5044185098340204,0.1,0.1,16,0.37891,0.5617899999997188,18.263426065444946,0.19456761899360225,0.057371490165698424,1.055468731234678,0.1137378764799424,0.17325428313673674,0.5698715919924662,9.423922061920166,0.011088097869661029,0.06545308215844581,0.060149477342794036,0.12975947726419326,0.8189294338226318,0.1000460535287857,0.022218184545636177
1,400,16,16,128,0.16903938898631926,0.7519878423066662,0.1,0.1,16,0.06464,0.8387999999984581,31.792668104171753,0.10439938898631926,0.08681215769179196,0.6176039183078716,0.11544356545114107,0.16113980695526933,0.8074491237851522,47.00468945503235,0.007899582031049929,0.05546128147848606,0.04673219702473759,0.07375289646753164,0.9481871724128723,0.06343188136816025,0.006737415678799152
1,400,16,16,256,0.22937787661249975,0.8816706381805646,0.1,0.1,16,0.37366000000000005,0.7628199999988039,63.65670037269592,0.1442821233875003,0.11885063818176067,0.6290149927198243,0.1348016289019486,0.22957305787792728,0.8890199264641157,51.9829044342041,0.00019518126542752978,0.007349288283551081,0.0008509158263648062,0.00833563914379324,0.9448557496070862,0.05926304683089256,0.005387940909713507
1,400,16,16,512,0.1050888269052,0.5743997153431896,0.1,0.1,16,0.48175000000000007,0.6265799999994239,112.68379735946655,0.3766611730948001,0.052180284656234366,3.5842171255235713,0.09084315897520587,0.10314476223515912,0.626389620873007,361.9672312736511,0.0019440646700408792,0.051989905529817415,0.018499251797668353,0.09051171882763684,0.8042153120040894,0.12256883829832077,0.026912802830338478
1,400,64,4,16,0.003199345133777398,0.5630375907251084,0.1,0.1,16,0.40515,0.8750199999982933,8.759622573852539,0.4019506548662226,0.3119824092731849,125.63529036695334,0.5541058259918278,0.01734857171758957,0.5319099505998885,50.043712854385376,0.014149226583812173,0.031127640125219846,4.4225383608758975,0.05528518990203139,0.07978355884552002,0.18681591749191284,0.09217894822359085
1,400,64,4,32,0.14341862248536613,0.6419974921421092,0.1,0.1,16,0.46233,0.7391399999989117,11.587687969207764,0.3189113775146339,0.09714250785680245,2.223639942903331,0.15131290861070762,0.1555389416279014,0.64253450306548,4.900537967681885,0.01212031914253528,0.0005370109233707732,0.08451007918286196,0.0008364688802427646,0.570475697517395,0.1150999665260315,0.044087544083595276
