N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,40,0.6034946421923956,0.7209975831914276,0.4935554265975952,37.47112822532654,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2510997188411197,0.0016589765633011622
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,10,0.5908996011607675,0.6825287349056282,0.4542001485824585,9.386208057403564,201,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23850467780949158,0.03680987172249828
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,20,0.5961732091940802,0.6966537866123543,0.7449813485145569,5.4676353931427,118,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24377828584280437,0.0226848200157721
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,40,0.5878332391513785,0.6824436002104203,0.3839196562767029,9.381014585494995,201,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23543831580010266,0.036895006417706155
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,10,0.59346626735309,0.6908523943575269,0.8003841638565063,6.130478382110596,132,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24107134400181418,0.028486212270599554
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,20,0.5756350265733396,0.6575552710840823,-2.4619903564453125,9.385286569595337,201,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.22324010322206378,0.06178333554404414
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,40,0.5670432492389734,0.641438999192022,-2.374387502670288,7.680818319320679,165,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.21464832588769756,0.07789960743610447
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,10,0.5855694035388815,0.6718447061049015,-2.569486141204834,8.047863006591797,173,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23317448018760567,0.047493900523224886
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,20,0.5869655840384771,0.6731196850527322,-2.555936098098755,6.724018812179565,145,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23457066068720123,0.0462189215753942
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,40,0.5975115574850073,0.7005795896705483,0.8109779357910156,9.345126390457153,201,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24511663413373141,0.01875901695757809
