N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_estimated,X0_r2,time,last_iteration,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,nadam,200,0.01,BC_with_evidence,16,10,0.14514829141585736,0.05713510513305664,4.552127361297607,201,0.11764026429255758,0.22513475283629203,16,0.027508027123299778
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,1,0.1407946562736791,-0.06327378749847412,4.547413349151611,201,0.11764026429255758,0.22513475283629203,16,0.023154391981121514
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,10,0.12621638613225075,0.012011587619781494,4.551456451416016,201,0.11764026429255758,0.22513475283629203,16,0.008576121839693168
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,1,0.10359083893841664,0.5916861295700073,4.540268659591675,201,0.11764026429255758,0.22513475283629203,16,0.014049425354140943
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,10,0.11287193310627062,0.9397903680801392,4.544260740280151,201,0.11764026429255758,0.22513475283629203,16,0.004768331186286959
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,1,0.19037641005722955,0.17222154140472412,4.554066896438599,201,0.11764026429255758,0.22513475283629203,16,0.07273614576467197
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,10,0.1629583486297139,0.19191831350326538,4.553649663925171,201,0.11764026429255758,0.22513475283629203,16,0.04531808433715631
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,1,0.15862325608864963,0.26099348068237305,4.547151565551758,201,0.11764026429255758,0.22513475283629203,16,0.04098299179609205
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,10,0.1758585533046453,0.09178459644317627,4.545926570892334,201,0.11764026429255758,0.22513475283629203,16,0.058218289012087726
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,1,0.11934443288736742,0.9219380021095276,4.54082989692688,201,0.11764026429255758,0.22513475283629203,16,0.0017041685948098323
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,10,0.12057798426737941,0.9413961172103882,4.542264938354492,201,0.11764026429255758,0.22513475283629203,16,0.002937719974821826
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,1,0.18045683192345585,-0.03499650955200195,4.548771381378174,201,0.11764026429255758,0.22513475283629203,16,0.06281656763089827
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,10,0.1429668182110573,0.060554683208465576,4.545055627822876,201,0.11764026429255758,0.22513475283629203,16,0.025326553918499722
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,1,0.17471340556981374,0.1501063108444214,4.54733681678772,201,0.11764026429255758,0.22513475283629203,16,0.057073141277256156
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,10,0.19424639540163954,0.17805469036102295,4.549588680267334,201,0.11764026429255758,0.22513475283629203,16,0.07660613110908196
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,1,0.19723619284673982,-0.7269958257675171,9.074150800704956,401,0.11764026429255758,0.22513475283629203,16,0.07959592855418224
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,10,0.19701484922052598,0.007172524929046631,9.082526683807373,401,0.11764026429255758,0.22513475283629203,16,0.0793745849279684
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,1,0.2134311318949508,-0.5468429327011108,9.092077732086182,401,0.11764026429255758,0.22513475283629203,16,0.09579086760239322
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,10,0.2276159096438961,-0.5187524557113647,9.089672327041626,401,0.11764026429255758,0.22513475283629203,16,0.10997564535133852
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,1,0.20547783685996068,-0.47911536693573,9.080535888671875,401,0.11764026429255758,0.22513475283629203,16,0.0878375725674031
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,10,0.20743776784139045,-0.6660369634628296,9.087679147720337,401,0.11764026429255758,0.22513475283629203,16,0.08979750354883287
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,1,0.11571089088436019,0.25215083360671997,9.078347444534302,401,0.11764026429255758,0.22513475283629203,16,0.0019293734081973907
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,10,0.10789873160835181,-0.3848470449447632,9.074956178665161,401,0.11764026429255758,0.22513475283629203,16,0.009741532684205773
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,1,0.170827433953057,0.06901472806930542,9.092506170272827,401,0.11764026429255758,0.22513475283629203,16,0.05318716966049941
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,10,0.14175176522129934,-0.08825314044952393,9.08447265625,401,0.11764026429255758,0.22513475283629203,16,0.024111500928741758
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,1,0.11961533673371168,-0.28260207176208496,9.080878019332886,401,0.11764026429255758,0.22513475283629203,16,0.0019750724411540937
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,10,0.11956919985657484,-0.1688600778579712,9.085779190063477,401,0.11764026429255758,0.22513475283629203,16,0.0019289355640172562
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,1,0.08250601982580555,-0.062232017517089844,9.081117391586304,401,0.11764026429255758,0.22513475283629203,16,0.035134244466752035
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,10,0.10380634374926419,0.7040036916732788,9.079888582229614,401,0.11764026429255758,0.22513475283629203,16,0.013833920543293396
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,1,0.11219959785262322,0.051089704036712646,9.096456527709961,401,0.11764026429255758,0.22513475283629203,16,0.0054406664399343635
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,10,0.11653475517305029,0.05668145418167114,9.080723524093628,401,0.11764026429255758,0.22513475283629203,16,0.0011055091195072975
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,1,0.1431867441460895,0.12259060144424438,9.087985515594482,401,0.11764026429255758,0.22513475283629203,16,0.025546479853531923
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,10,0.11561136377125762,0.2093467116355896,9.099267721176147,401,0.11764026429255758,0.22513475283629203,16,0.0020289005212999617
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,1,0.1061722135468642,0.8274320960044861,9.084145307540894,401,0.11764026429255758,0.22513475283629203,16,0.01146805074569339
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,10,0.11508247649721029,0.8379167318344116,9.087294816970825,401,0.11764026429255758,0.22513475283629203,16,0.002557787795347294
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,1,0.18112331387483535,0.2031857967376709,9.092998027801514,401,0.11764026429255758,0.22513475283629203,16,0.06348304958227777
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,10,0.19679133474680754,0.13043266534805298,9.088305711746216,401,0.11764026429255758,0.22513475283629203,16,0.07915107045424996
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,1,0.14983096263903617,0.20446550846099854,9.105813264846802,401,0.11764026429255758,0.22513475283629203,16,0.032190698346478586
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,10,0.16372801212416427,0.01920759677886963,9.091153144836426,401,0.11764026429255758,0.22513475283629203,16,0.046087747831606685
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,1,0.1217325157782132,0.9012527465820312,9.080313920974731,401,0.11764026429255758,0.22513475283629203,16,0.004092251485655618
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,10,0.11436743898524737,0.8154788613319397,9.088439702987671,401,0.11764026429255758,0.22513475283629203,16,0.003272825307310212
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,1,0.11660571326472464,-0.026276350021362305,9.100191593170166,401,0.11764026429255758,0.22513475283629203,16,0.001034551027832939
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,10,0.14966557741628367,-0.024335145950317383,9.097118854522705,401,0.11764026429255758,0.22513475283629203,16,0.032025313123726085
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,1,0.19412059750071387,-0.034745216369628906,9.090049982070923,401,0.11764026429255758,0.22513475283629203,16,0.07648033320815628
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,10,0.15892322937026263,0.19398236274719238,9.093315839767456,401,0.11764026429255758,0.22513475283629203,16,0.04128296507770504
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,1,0.16230670005113812,-0.24548757076263428,18.131163835525513,801,0.11764026429255758,0.22513475283629203,16,0.044666435758580536
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,10,0.15638801537095232,-1.1205720901489258,18.12821865081787,801,0.11764026429255758,0.22513475283629203,16,0.03874775107839473
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,1,0.19342961262659836,-0.24961161613464355,18.16136074066162,801,0.11764026429255758,0.22513475283629203,16,0.07578934833404077
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,10,0.17911162265266006,-0.3245483636856079,18.175371408462524,801,0.11764026429255758,0.22513475283629203,16,0.06147135836010248
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,1,0.1586215097952982,-0.18517625331878662,18.154356956481934,801,0.11764026429255758,0.22513475283629203,16,0.040981245502740626
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,10,0.1714337927452675,-0.38308703899383545,18.16890001296997,801,0.11764026429255758,0.22513475283629203,16,0.053793528452709904
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,1,0.07349778262759032,-0.224531888961792,18.12610960006714,801,0.11764026429255758,0.22513475283629203,16,0.04414248166496726
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,10,0.0711015407256285,-0.13576245307922363,18.110148668289185,801,0.11764026429255758,0.22513475283629203,16,0.04653872356692908
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,1,0.1388339639848707,0.1293182373046875,18.15749478340149,801,0.11764026429255758,0.22513475283629203,16,0.021193699692313106
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,10,0.08810590525820287,-0.1640836000442505,18.171403408050537,801,0.11764026429255758,0.22513475283629203,16,0.02953435903435471
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,1,0.08747003814575378,-0.10859143733978271,18.47588849067688,801,0.11764026429255758,0.22513475283629203,16,0.0301702261468038
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,10,0.11655224185504184,0.05644494295120239,18.15680956840515,801,0.11764026429255758,0.22513475283629203,16,0.00108802243751574
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,1,0.05377262205690078,-1.131453514099121,18.13637113571167,801,0.11764026429255758,0.22513475283629203,16,0.0638676422356568
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,10,0.08601343269828703,0.5944997072219849,18.134564638137817,801,0.11764026429255758,0.22513475283629203,16,0.03162683159427056
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,1,0.10841132273723568,-0.005074262619018555,18.15861749649048,801,0.11764026429255758,0.22513475283629203,16,0.009228941555321904
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,10,0.13399190807434055,0.12887418270111084,18.151183128356934,801,0.11764026429255758,0.22513475283629203,16,0.01635164378178297
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,1,0.1306157439538499,-0.08973872661590576,18.157871961593628,801,0.11764026429255758,0.22513475283629203,16,0.01297547966129231
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,10,0.13763087540445332,-0.17640483379364014,18.16296625137329,801,0.11764026429255758,0.22513475283629203,16,0.019990611111895734
100,64,16,8,nadam,800,0.05,BC_with_evidence,0,1,0.0663505929435286,-0.7549464702606201,18.1321804523468,801,0.11764026429255758,0.22513475283629203,16,0.05128967134902898
100,64,16,8,nadam,800,0.05,BC_with_evidence,0,10,0.10948872764663681,0.7693032026290894,18.1448655128479,801,0.11764026429255758,0.22513475283629203,16,0.008151536645920776
100,64,16,8,nadam,800,0.05,BC_with_evidence,16,1,0.1722621848320934,0.06346797943115234,18.177737712860107,801,0.11764026429255758,0.22513475283629203,16,0.05462192053953582
100,64,16,8,nadam,800,0.05,BC_with_evidence,16,10,0.17395706823239646,0.0012739896774291992,18.17362141609192,801,0.11764026429255758,0.22513475283629203,16,0.05631680393983887
100,64,16,8,nadam,800,0.05,BC_with_evidence,32,1,0.16296284806122321,-0.07709884643554688,18.158141613006592,801,0.11764026429255758,0.22513475283629203,16,0.04532258376866563
100,64,16,8,nadam,800,0.05,BC_with_evidence,32,10,0.1788373975704994,-0.14522457122802734,18.165481328964233,801,0.11764026429255758,0.22513475283629203,16,0.06119713327794182
100,64,16,8,nadam,800,0.1,BC_with_evidence,0,1,0.1192006225239941,0.9385665059089661,18.114753007888794,801,0.11764026429255758,0.22513475283629203,16,0.0015603582314365205
100,64,16,8,nadam,800,0.1,BC_with_evidence,0,10,0.11997594044465341,0.9226816892623901,18.13639736175537,801,0.11764026429255758,0.22513475283629203,16,0.002335676152095831
100,64,16,8,nadam,800,0.1,BC_with_evidence,16,1,0.1231859898718748,-0.016782522201538086,18.16561508178711,801,0.11764026429255758,0.22513475283629203,16,0.0055457255793172205
100,64,16,8,nadam,800,0.1,BC_with_evidence,16,10,0.20834635446306782,0.18915200233459473,18.165861129760742,801,0.11764026429255758,0.22513475283629203,16,0.09070609017051023
100,64,16,8,nadam,800,0.1,BC_with_evidence,32,1,0.17787150660586407,0.11801028251647949,18.20066738128662,801,0.11764026429255758,0.22513475283629203,16,0.06023124231330648
100,64,16,8,nadam,800,0.1,BC_with_evidence,32,10,0.1923716973477939,0.20637691020965576,18.160557746887207,801,0.11764026429255758,0.22513475283629203,16,0.07473143305523633
100,64,16,8,SGD,200,0.0001,BC_with_evidence,0,1,0.046823118900110566,-0.8722474575042725,4.514384984970093,201,0.11764026429255758,0.22513475283629203,16,0.07081714539244702
100,64,16,8,SGD,200,0.0001,BC_with_evidence,0,10,0.032898471954760033,-6.541064739227295,4.518207788467407,201,0.11764026429255758,0.22513475283629203,16,0.08474179233779755
100,64,16,8,SGD,200,0.0001,BC_with_evidence,16,1,0.20419429674977663,-0.8866395950317383,4.527670383453369,201,0.11764026429255758,0.22513475283629203,16,0.08655403245721904
100,64,16,8,SGD,200,0.0001,BC_with_evidence,16,10,0.1598532409902953,-0.851951003074646,4.5213963985443115,201,0.11764026429255758,0.22513475283629203,16,0.042212976697737714
100,64,16,8,SGD,200,0.0001,BC_with_evidence,32,1,0.1640506407414929,-0.8330254554748535,4.516348600387573,201,0.11764026429255758,0.22513475283629203,16,0.04641037644893531
100,64,16,8,SGD,200,0.0001,BC_with_evidence,32,10,0.18060817692510397,-0.9121772050857544,4.51703953742981,201,0.11764026429255758,0.22513475283629203,16,0.06296791263254639
100,64,16,8,SGD,200,0.0005,BC_with_evidence,0,1,0.09850632302263723,0.7560566067695618,4.507384300231934,201,0.11764026429255758,0.22513475283629203,16,0.01913394126992035
100,64,16,8,SGD,200,0.0005,BC_with_evidence,0,10,0.0006233592442069695,-0.1478281021118164,1.3973033428192139,63,0.11764026429255758,0.22513475283629203,16,0.11701690504835062
100,64,16,8,SGD,200,0.0005,BC_with_evidence,16,1,0.10755633501636987,-0.852173924446106,4.512624502182007,201,0.11764026429255758,0.22513475283629203,16,0.010083929276187717
100,64,16,8,SGD,200,0.0005,BC_with_evidence,16,10,0.15203567625492467,-0.5247510671615601,4.516838073730469,201,0.11764026429255758,0.22513475283629203,16,0.03439541196236709
100,64,16,8,SGD,200,0.0005,BC_with_evidence,32,1,0.11657440695448447,-0.7896343469619751,4.5160205364227295,201,0.11764026429255758,0.22513475283629203,16,0.0010658573380731146
100,64,16,8,SGD,200,0.0005,BC_with_evidence,32,10,0.10394845560014757,-0.41578102111816406,4.519757032394409,201,0.11764026429255758,0.22513475283629203,16,0.013691808692410018
100,64,16,8,SGD,200,0.001,BC_with_evidence,0,1,6.608922141018866e-06,0.8811342120170593,0.9469513893127441,43,0.11764026429255758,0.22513475283629203,16,0.11763365537041656
100,64,16,8,SGD,200,0.001,BC_with_evidence,0,10,7.814709557249392e-06,0.8827416300773621,0.947028636932373,43,0.11764026429255758,0.22513475283629203,16,0.11763244958300033
100,64,16,8,SGD,200,0.001,BC_with_evidence,16,1,0.12982856951697014,-0.740507960319519,4.520295143127441,201,0.11764026429255758,0.22513475283629203,16,0.012188305224412554
100,64,16,8,SGD,200,0.001,BC_with_evidence,16,10,0.11923837703170821,-0.5495375394821167,4.520240306854248,201,0.11764026429255758,0.22513475283629203,16,0.0015981127391506283
100,64,16,8,SGD,200,0.001,BC_with_evidence,32,1,0.10858224985222303,-0.5507255792617798,4.521941661834717,201,0.11764026429255758,0.22513475283629203,16,0.00905801444033455
100,64,16,8,SGD,200,0.001,BC_with_evidence,32,10,0.1041236980998388,-0.6573734283447266,4.523085832595825,201,0.11764026429255758,0.22513475283629203,16,0.013516566192718779
100,64,16,8,SGD,200,0.005,BC_with_evidence,0,1,6.666136917450748e-26,0.8521974682807922,0.9240531921386719,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,200,0.005,BC_with_evidence,0,10,1.5703952284018975e-24,0.8603777885437012,0.9242582321166992,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,200,0.005,BC_with_evidence,16,1,0.18468871764725112,0.03210580348968506,4.516234636306763,201,0.11764026429255758,0.22513475283629203,16,0.06704845335469353
100,64,16,8,SGD,200,0.005,BC_with_evidence,16,10,0.1645016482681375,-0.18806707859039307,4.514348268508911,201,0.11764026429255758,0.22513475283629203,16,0.04686138397557993
100,64,16,8,SGD,200,0.005,BC_with_evidence,32,1,0.11772807768533396,-0.1462920904159546,4.521470785140991,201,0.11764026429255758,0.22513475283629203,16,8.781339277637301e-05
100,64,16,8,SGD,200,0.005,BC_with_evidence,32,10,0.15875818587441787,-0.17789030075073242,4.522671699523926,201,0.11764026429255758,0.22513475283629203,16,0.041117921581860284
100,64,16,8,SGD,200,0.01,BC_with_evidence,0,1,7.95426875451724e-49,0.7819454669952393,0.9244492053985596,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,200,0.01,BC_with_evidence,0,10,9.853146031644048e-41,0.7550768852233887,0.9248669147491455,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,200,0.01,BC_with_evidence,16,1,0.08998106844886447,-0.40211522579193115,4.517400026321411,201,0.11764026429255758,0.22513475283629203,16,0.027659195843693113
100,64,16,8,SGD,200,0.01,BC_with_evidence,16,10,0.1391846801431488,-0.12014663219451904,4.518001317977905,201,0.11764026429255758,0.22513475283629203,16,0.02154441585059122
100,64,16,8,SGD,200,0.01,BC_with_evidence,32,1,0.2030859396467239,-0.20378506183624268,4.518139839172363,201,0.11764026429255758,0.22513475283629203,16,0.0854456753541663
100,64,16,8,SGD,200,0.01,BC_with_evidence,32,10,0.14182017736355482,-0.4295201301574707,4.517282962799072,201,0.11764026429255758,0.22513475283629203,16,0.024179913070997233
100,64,16,8,SGD,400,0.0001,BC_with_evidence,0,1,0.10963230435304137,0.7569544911384583,9.020717859268188,401,0.11764026429255758,0.22513475283629203,16,0.00800795993951621
100,64,16,8,SGD,400,0.0001,BC_with_evidence,0,10,0.09522904928136434,0.4024166464805603,9.024086713790894,401,0.11764026429255758,0.22513475283629203,16,0.02241121501119324
100,64,16,8,SGD,400,0.0001,BC_with_evidence,16,1,0.18662873494924082,-0.989108681678772,9.034737348556519,401,0.11764026429255758,0.22513475283629203,16,0.06898847065668323
100,64,16,8,SGD,400,0.0001,BC_with_evidence,16,10,0.1603328279481489,-1.0689654350280762,9.038334608078003,401,0.11764026429255758,0.22513475283629203,16,0.04269256365559132
100,64,16,8,SGD,400,0.0001,BC_with_evidence,32,1,0.14886329926984487,-0.8867610692977905,9.03374695777893,401,0.11764026429255758,0.22513475283629203,16,0.03122303497728729
100,64,16,8,SGD,400,0.0001,BC_with_evidence,32,10,0.17761266067901102,-0.6694748401641846,9.038325786590576,401,0.11764026429255758,0.22513475283629203,16,0.059972396386453436
100,64,16,8,SGD,400,0.0005,BC_with_evidence,0,1,0.11881148816036574,0.9120648503303528,9.025081634521484,401,0.11764026429255758,0.22513475283629203,16,0.0011712238678081577
100,64,16,8,SGD,400,0.0005,BC_with_evidence,0,10,0.12282640851548933,0.9484825134277344,9.022810220718384,401,0.11764026429255758,0.22513475283629203,16,0.005186144222931746
100,64,16,8,SGD,400,0.0005,BC_with_evidence,16,1,0.10454123226633551,-0.5437639951705933,9.041742086410522,401,0.11764026429255758,0.22513475283629203,16,0.013099032026222077
100,64,16,8,SGD,400,0.0005,BC_with_evidence,16,10,0.12104702502577645,-0.5724865198135376,9.033185482025146,401,0.11764026429255758,0.22513475283629203,16,0.0034067607332188693
100,64,16,8,SGD,400,0.0005,BC_with_evidence,32,1,0.10137235613741297,-0.6154029369354248,9.049954891204834,401,0.11764026429255758,0.22513475283629203,16,0.016267908155144617
100,64,16,8,SGD,400,0.0005,BC_with_evidence,32,10,0.09696888191936413,-0.26072752475738525,9.04203748703003,401,0.11764026429255758,0.22513475283629203,16,0.02067138237319345
100,64,16,8,SGD,400,0.001,BC_with_evidence,0,1,1.7302793108947686e-05,0.673233687877655,1.0382680892944336,47,0.11764026429255758,0.22513475283629203,16,0.11762296149944863
100,64,16,8,SGD,400,0.001,BC_with_evidence,0,10,3.7563016061546223e-05,0.9123228192329407,1.128082275390625,51,0.11764026429255758,0.22513475283629203,16,0.11760270127649604
100,64,16,8,SGD,400,0.001,BC_with_evidence,16,1,0.13242346047146822,-0.4147028923034668,9.044261932373047,401,0.11764026429255758,0.22513475283629203,16,0.014783196178910635
100,64,16,8,SGD,400,0.001,BC_with_evidence,16,10,0.13069535802411772,-0.22959637641906738,9.048503160476685,401,0.11764026429255758,0.22513475283629203,16,0.013055093731560136
100,64,16,8,SGD,400,0.001,BC_with_evidence,32,1,0.1315545505272192,-0.6007496118545532,9.037618637084961,401,0.11764026429255758,0.22513475283629203,16,0.013914286234661621
100,64,16,8,SGD,400,0.001,BC_with_evidence,32,10,0.11988292444234491,-0.2554135322570801,9.033598899841309,401,0.11764026429255758,0.22513475283629203,16,0.002242660149787329
100,64,16,8,SGD,400,0.005,BC_with_evidence,0,1,3.106016572923567e-25,0.8353280425071716,0.9241635799407959,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,400,0.005,BC_with_evidence,0,10,4.118650189677106e-23,0.8547110557556152,0.9239277839660645,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,400,0.005,BC_with_evidence,16,1,0.16980781351448487,-0.38481390476226807,9.041059970855713,401,0.11764026429255758,0.22513475283629203,16,0.05216754922192729
100,64,16,8,SGD,400,0.005,BC_with_evidence,16,10,0.16119588617445796,-0.1202164888381958,9.034634828567505,401,0.11764026429255758,0.22513475283629203,16,0.043555621881900375
100,64,16,8,SGD,400,0.005,BC_with_evidence,32,1,0.16564663916743677,-0.30597519874572754,9.033537149429321,401,0.11764026429255758,0.22513475283629203,16,0.04800637487487919
100,64,16,8,SGD,400,0.005,BC_with_evidence,32,10,0.15640058165469098,-0.3396728038787842,9.031537532806396,401,0.11764026429255758,0.22513475283629203,16,0.038760317362133395
100,64,16,8,SGD,400,0.01,BC_with_evidence,0,1,1.40478273601957e-47,0.7662258744239807,0.9253334999084473,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,400,0.01,BC_with_evidence,0,10,6.574024672927397e-47,0.7251808643341064,0.9376473426818848,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,400,0.01,BC_with_evidence,16,1,0.24989197890344605,-0.22234702110290527,9.041947364807129,401,0.11764026429255758,0.22513475283629203,16,0.13225171461088847
100,64,16,8,SGD,400,0.01,BC_with_evidence,16,10,0.1379454914761207,-0.4045208692550659,9.04137372970581,401,0.11764026429255758,0.22513475283629203,16,0.020305227183563118
100,64,16,8,SGD,400,0.01,BC_with_evidence,32,1,0.2014090618717916,-0.22585904598236084,9.03577709197998,401,0.11764026429255758,0.22513475283629203,16,0.08376879757923403
100,64,16,8,SGD,400,0.01,BC_with_evidence,32,10,0.15207257147502395,-0.312103271484375,9.03920316696167,401,0.11764026429255758,0.22513475283629203,16,0.03443230718246637
100,64,16,8,SGD,800,0.0001,BC_with_evidence,0,1,0.10113744022179283,0.6907533407211304,11.656888484954834,518,0.11764026429255758,0.22513475283629203,16,0.016502824070764754
100,64,16,8,SGD,800,0.0001,BC_with_evidence,0,10,0.06795463747240352,0.018028557300567627,9.629797458648682,428,0.11764026429255758,0.22513475283629203,16,0.049685626820154066
100,64,16,8,SGD,800,0.0001,BC_with_evidence,16,1,0.16682933259515362,-0.6792939901351929,18.056437969207764,801,0.11764026429255758,0.22513475283629203,16,0.049189068302596034
100,64,16,8,SGD,800,0.0001,BC_with_evidence,16,10,0.16618893821890726,-0.7248694896697998,18.054664373397827,801,0.11764026429255758,0.22513475283629203,16,0.04854867392634968
100,64,16,8,SGD,800,0.0001,BC_with_evidence,32,1,0.1026432693405109,-0.9786421060562134,18.061625719070435,801,0.11764026429255758,0.22513475283629203,16,0.014996994952046677
100,64,16,8,SGD,800,0.0001,BC_with_evidence,32,10,0.1455889189828652,-0.3762071132659912,18.084004640579224,801,0.11764026429255758,0.22513475283629203,16,0.027948654690307606
100,64,16,8,SGD,800,0.0005,BC_with_evidence,0,1,0.12356398449124863,0.9440538883209229,18.03034210205078,801,0.11764026429255758,0.22513475283629203,16,0.005923720198691043
100,64,16,8,SGD,800,0.0005,BC_with_evidence,0,10,0.0002617710754554687,0.7716271281242371,1.3520762920379639,61,0.11764026429255758,0.22513475283629203,16,0.11737849321710211
100,64,16,8,SGD,800,0.0005,BC_with_evidence,16,1,0.12937936456123036,-0.2783857583999634,18.068324089050293,801,0.11764026429255758,0.22513475283629203,16,0.01173910026867278
100,64,16,8,SGD,800,0.0005,BC_with_evidence,16,10,0.09291492497600665,-0.5021158456802368,18.052637815475464,801,0.11764026429255758,0.22513475283629203,16,0.024725339316550937
100,64,16,8,SGD,800,0.0005,BC_with_evidence,32,1,0.16291981674200137,-0.41547560691833496,18.053560972213745,801,0.11764026429255758,0.22513475283629203,16,0.04527955244944379
100,64,16,8,SGD,800,0.0005,BC_with_evidence,32,10,0.10469463986541758,-0.22987008094787598,18.074002981185913,801,0.11764026429255758,0.22513475283629203,16,0.012945624427140007
100,64,16,8,SGD,800,0.001,BC_with_evidence,0,1,1.1982475346020095e-05,0.8819438219070435,0.9914720058441162,45,0.11764026429255758,0.22513475283629203,16,0.11762828181721156
100,64,16,8,SGD,800,0.001,BC_with_evidence,0,10,6.478704266641364e-06,0.7939086556434631,0.924412727355957,42,0.11764026429255758,0.22513475283629203,16,0.11763378558829095
100,64,16,8,SGD,800,0.001,BC_with_evidence,16,1,0.114982230275659,-0.1664729118347168,18.06204843521118,801,0.11764026429255758,0.22513475283629203,16,0.0026580340168985833
100,64,16,8,SGD,800,0.001,BC_with_evidence,16,10,0.09697588807284135,-0.6153662204742432,18.036586046218872,801,0.11764026429255758,0.22513475283629203,16,0.02066437621971623
100,64,16,8,SGD,800,0.001,BC_with_evidence,32,1,0.113927360842105,-0.14958274364471436,18.045984983444214,801,0.11764026429255758,0.22513475283629203,16,0.0037129034504525815
100,64,16,8,SGD,800,0.001,BC_with_evidence,32,10,0.11375835532630962,-0.29838263988494873,18.053110361099243,801,0.11764026429255758,0.22513475283629203,16,0.00388190896624796
100,64,16,8,SGD,800,0.005,BC_with_evidence,0,1,4.967864398707891e-20,0.847998857498169,0.9252557754516602,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
100,64,16,8,SGD,800,0.005,BC_with_evidence,0,10,1.171349019452332e-22,0.8158531188964844,0.9250960350036621,42,0.11764026429255758,0.22513475283629203,16,0.11764026429255758
