,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches,sampler,msm_loss
208,0.1447,0.01,0.0547,0.26999999999999996,1.399961233139038,0.09,0.27999999999999997,200,50,32,1,25,halton,4_moments
209,0.1213,0.4,0.03130000000000001,0.12000000000000005,2.670753240585327,0.09,0.27999999999999997,200,50,32,1,50,halton,4_moments
210,0.10300000000000001,0.42,0.013000000000000012,0.14,6.159375429153442,0.09,0.27999999999999997,200,50,32,1,100,halton,4_moments
211,0.10590000000000001,0.64,0.01590000000000001,0.36000000000000004,10.928963422775269,0.09,0.27999999999999997,200,50,32,1,200,halton,4_moments
212,0.1568,0.77,0.0668,0.49000000000000005,2.3076815605163574,0.09,0.27999999999999997,200,50,32,2,25,halton,4_moments
213,0.13290000000000002,0.55,0.04290000000000002,0.2700000000000001,4.905358791351318,0.09,0.27999999999999997,200,50,32,2,50,halton,4_moments
214,0.0683,0.31,0.021699999999999997,0.030000000000000027,9.65362000465393,0.09,0.27999999999999997,200,50,32,2,100,halton,4_moments
215,0.09770000000000001,0.8300000000000001,0.007700000000000012,0.55,19.252128839492798,0.09,0.27999999999999997,200,50,32,2,200,halton,4_moments
216,0.12140000000000001,0.34,0.03140000000000001,0.06000000000000005,4.844750165939331,0.09,0.27999999999999997,200,50,32,4,25,halton,4_moments
217,0.10590000000000001,0.52,0.01590000000000001,0.24000000000000005,9.27872109413147,0.09,0.27999999999999997,200,50,32,4,50,halton,4_moments
218,0.1781,0.3,0.08810000000000001,0.020000000000000018,18.662251949310303,0.09,0.27999999999999997,200,50,32,4,100,halton,4_moments
219,0.1009,0.52,0.010900000000000007,0.24000000000000005,37.928202629089355,0.09,0.27999999999999997,200,50,32,4,200,halton,4_moments
220,0.0874,0.15,0.002599999999999991,0.12999999999999998,8.986633777618408,0.09,0.27999999999999997,200,50,32,8,25,halton,4_moments
221,0.08990000000000001,0.42,9.999999999998899e-05,0.14,18.299179792404175,0.09,0.27999999999999997,200,50,32,8,50,halton,4_moments
222,0.11410000000000001,0.46,0.02410000000000001,0.18000000000000005,39.409966230392456,0.09,0.27999999999999997,200,50,32,8,100,halton,4_moments
223,0.1071,0.07,0.017100000000000004,0.20999999999999996,78.81869626045227,0.09,0.27999999999999997,200,50,32,8,200,halton,4_moments
224,0.1048,0.8200000000000001,0.014800000000000008,0.54,1.656022548675537,0.09,0.27999999999999997,200,50,32,1,25,halton,9_moments
225,0.1226,0.09,0.032600000000000004,0.18999999999999997,2.77443790435791,0.09,0.27999999999999997,200,50,32,1,50,halton,9_moments
226,0.1125,0.11,0.022500000000000006,0.16999999999999998,5.516418218612671,0.09,0.27999999999999997,200,50,32,1,100,halton,9_moments
227,0.1034,0.13,0.013400000000000009,0.14999999999999997,9.8973069190979,0.09,0.27999999999999997,200,50,32,1,200,halton,9_moments
228,0.0956,0.4,0.005600000000000008,0.12000000000000005,2.3644535541534424,0.09,0.27999999999999997,200,50,32,2,25,halton,9_moments
229,0.12350000000000001,0.06,0.033500000000000016,0.21999999999999997,5.245967626571655,0.09,0.27999999999999997,200,50,32,2,50,halton,9_moments
230,0.09670000000000001,0.15,0.0067000000000000115,0.12999999999999998,10.797078371047974,0.09,0.27999999999999997,200,50,32,2,100,halton,9_moments
231,0.0847,0.37,0.005299999999999999,0.09000000000000002,20.329267740249634,0.09,0.27999999999999997,200,50,32,2,200,halton,9_moments
232,0.111,0.46,0.021000000000000005,0.18000000000000005,4.703911066055298,0.09,0.27999999999999997,200,50,32,4,25,halton,9_moments
233,0.1038,0.06,0.013800000000000007,0.21999999999999997,10.431700229644775,0.09,0.27999999999999997,200,50,32,4,50,halton,9_moments
234,0.1291,0.06,0.039099999999999996,0.21999999999999997,19.723103284835815,0.09,0.27999999999999997,200,50,32,4,100,halton,9_moments
235,0.1062,0.07,0.016200000000000006,0.20999999999999996,38.48572540283203,0.09,0.27999999999999997,200,50,32,4,200,halton,9_moments
236,0.09340000000000001,0.07,0.003400000000000014,0.20999999999999996,9.446152687072754,0.09,0.27999999999999997,200,50,32,8,25,halton,9_moments
237,0.0908,0.78,0.000800000000000009,0.5,18.17527723312378,0.09,0.27999999999999997,200,50,32,8,50,halton,9_moments
238,0.091,0.16,0.0010000000000000009,0.11999999999999997,36.97681427001953,0.09,0.27999999999999997,200,50,32,8,100,halton,9_moments
239,0.0954,0.17,0.005400000000000002,0.10999999999999996,77.20573472976685,0.09,0.27999999999999997,200,50,32,8,200,halton,9_moments
240,0.2094,0.05,0.1194,0.22999999999999998,1.3248684406280518,0.09,0.27999999999999997,200,50,32,1,25,random,all_moments
241,0.0999,0.43,0.009900000000000006,0.15000000000000002,2.5965216159820557,0.09,0.27999999999999997,200,50,32,1,50,random,all_moments
242,0.1014,0.4,0.011400000000000007,0.12000000000000005,5.015854597091675,0.09,0.27999999999999997,200,50,32,1,100,random,all_moments
243,0.11510000000000001,0.43,0.02510000000000001,0.15000000000000002,10.148037433624268,0.09,0.27999999999999997,200,50,32,1,200,random,all_moments
244,0.1095,0.14,0.019500000000000003,0.13999999999999996,2.546158790588379,0.09,0.27999999999999997,200,50,32,2,25,random,all_moments
245,0.1057,0.73,0.015700000000000006,0.45,4.744792938232422,0.09,0.27999999999999997,200,50,32,2,50,random,all_moments
246,0.09770000000000001,0.2,0.007700000000000012,0.07999999999999996,9.964642763137817,0.09,0.27999999999999997,200,50,32,2,100,random,all_moments
247,0.1874,0.1,0.09740000000000001,0.17999999999999997,19.758458375930786,0.09,0.27999999999999997,200,50,32,2,200,random,all_moments
248,0.12040000000000001,0.49,0.03040000000000001,0.21000000000000002,4.660094499588013,0.09,0.27999999999999997,200,50,32,4,25,random,all_moments
249,0.197,0.28,0.10700000000000001,5.551115123125783e-17,9.384352922439575,0.09,0.27999999999999997,200,50,32,4,50,random,all_moments
250,0.0995,0.31,0.009500000000000008,0.030000000000000027,19.702457189559937,0.09,0.27999999999999997,200,50,32,4,100,random,all_moments
251,0.0883,0.78,0.0016999999999999932,0.5,38.160481214523315,0.09,0.27999999999999997,200,50,32,4,200,random,all_moments
252,0.084,0.2,0.0059999999999999915,0.07999999999999996,9.13329792022705,0.09,0.27999999999999997,200,50,32,8,25,random,all_moments
253,0.08990000000000001,0.38,9.999999999998899e-05,0.10000000000000003,18.755374908447266,0.09,0.27999999999999997,200,50,32,8,50,random,all_moments
254,0.0951,0.54,0.005100000000000007,0.26000000000000006,36.80700731277466,0.09,0.27999999999999997,200,50,32,8,100,random,all_moments
255,0.0907,0.18,0.0007000000000000062,0.09999999999999998,74.08499145507812,0.09,0.27999999999999997,200,50,32,8,200,random,all_moments
256,0.0776,0.11,0.012399999999999994,0.16999999999999998,1.2219936847686768,0.09,0.27999999999999997,200,50,32,1,25,random,4_moments
257,0.0989,0.76,0.008900000000000005,0.48000000000000004,2.513244867324829,0.09,0.27999999999999997,200,50,32,1,50,random,4_moments
258,0.1253,0.79,0.0353,0.51,4.808159112930298,0.09,0.27999999999999997,200,50,32,1,100,random,4_moments
259,0.1071,0.24,0.017100000000000004,0.03999999999999998,9.636023759841919,0.09,0.27999999999999997,200,50,32,1,200,random,4_moments
260,0.08700000000000001,0.34,0.002999999999999989,0.06000000000000005,2.390047788619995,0.09,0.27999999999999997,200,50,32,2,25,random,4_moments
261,0.1406,0.58,0.050600000000000006,0.3,4.767172336578369,0.09,0.27999999999999997,200,50,32,2,50,random,4_moments
262,0.0989,0.34,0.008900000000000005,0.06000000000000005,9.45415210723877,0.09,0.27999999999999997,200,50,32,2,100,random,4_moments
263,0.0777,0.23,0.012299999999999991,0.04999999999999996,20.011093616485596,0.09,0.27999999999999997,200,50,32,2,200,random,4_moments
264,0.1264,0.13,0.036400000000000016,0.14999999999999997,4.670781850814819,0.09,0.27999999999999997,200,50,32,4,25,random,4_moments
265,0.1095,0.85,0.019500000000000003,0.5700000000000001,10.90340805053711,0.09,0.27999999999999997,200,50,32,4,50,random,4_moments
266,0.1105,0.09,0.020500000000000004,0.18999999999999997,20.608279705047607,0.09,0.27999999999999997,200,50,32,4,100,random,4_moments
267,0.0949,0.77,0.004900000000000002,0.49000000000000005,38.857954025268555,0.09,0.27999999999999997,200,50,32,4,200,random,4_moments
268,0.1918,0.4,0.1018,0.12000000000000005,9.568660259246826,0.09,0.27999999999999997,200,50,32,8,25,random,4_moments
269,0.11080000000000001,0.06,0.020800000000000013,0.21999999999999997,18.563820362091064,0.09,0.27999999999999997,200,50,32,8,50,random,4_moments
270,0.11380000000000001,0.5,0.023800000000000016,0.22000000000000003,38.414883852005005,0.09,0.27999999999999997,200,50,32,8,100,random,4_moments
271,0.099,0.19,0.009000000000000008,0.08999999999999997,77.55023765563965,0.09,0.27999999999999997,200,50,32,8,200,random,4_moments
272,0.08410000000000001,0.36,0.005899999999999989,0.08000000000000002,1.4394128322601318,0.09,0.27999999999999997,200,50,32,1,25,random,9_moments
273,0.0857,0.56,0.004299999999999998,0.2800000000000001,2.658013105392456,0.09,0.27999999999999997,200,50,32,1,50,random,9_moments
274,0.08900000000000001,0.61,0.000999999999999987,0.33,5.227745294570923,0.09,0.27999999999999997,200,50,32,1,100,random,9_moments
275,0.1086,0.11,0.018600000000000005,0.16999999999999998,9.73193621635437,0.09,0.27999999999999997,200,50,32,1,200,random,9_moments
276,0.10650000000000001,0.15,0.016500000000000015,0.12999999999999998,2.369924783706665,0.09,0.27999999999999997,200,50,32,2,25,random,9_moments
277,0.0932,0.13,0.0032000000000000084,0.14999999999999997,4.725296258926392,0.09,0.27999999999999997,200,50,32,2,50,random,9_moments
278,0.08900000000000001,0.23,0.000999999999999987,0.04999999999999996,9.690701007843018,0.09,0.27999999999999997,200,50,32,2,100,random,9_moments
279,0.0916,0.41000000000000003,0.0016000000000000042,0.13000000000000006,19.29930067062378,0.09,0.27999999999999997,200,50,32,2,200,random,9_moments
280,0.1095,0.17,0.019500000000000003,0.10999999999999996,4.583681583404541,0.09,0.27999999999999997,200,50,32,4,25,random,9_moments
281,0.081,0.84,0.008999999999999994,0.56,9.517573118209839,0.09,0.27999999999999997,200,50,32,4,50,random,9_moments
282,0.10110000000000001,0.51,0.011100000000000013,0.23000000000000004,18.847994089126587,0.09,0.27999999999999997,200,50,32,4,100,random,9_moments
283,0.18660000000000002,0.6900000000000001,0.09660000000000002,0.4100000000000001,37.59337544441223,0.09,0.27999999999999997,200,50,32,4,200,random,9_moments
284,0.10690000000000001,0.34,0.016900000000000012,0.06000000000000005,9.285412073135376,0.09,0.27999999999999997,200,50,32,8,25,random,9_moments
285,0.0889,0.18,0.0010999999999999899,0.09999999999999998,18.803491353988647,0.09,0.27999999999999997,200,50,32,8,50,random,9_moments
286,0.0936,0.11,0.003600000000000006,0.16999999999999998,37.60055947303772,0.09,0.27999999999999997,200,50,32,8,100,random,9_moments
287,0.0917,0.17,0.001700000000000007,0.10999999999999996,76.41453218460083,0.09,0.27999999999999997,200,50,32,8,200,random,9_moments
288,0.0946,0.8,0.07540000000000001,0.1200000000000001,0.452850341796875,0.17,0.6799999999999999,50,400,8,1,25,halton,all_moments
289,0.16870000000000002,0.91,0.0012999999999999956,0.2300000000000001,0.8578097820281982,0.17,0.6799999999999999,50,400,8,1,50,halton,all_moments
290,0.1306,0.1,0.03940000000000002,0.58,1.8255443572998047,0.17,0.6799999999999999,50,400,8,1,100,halton,all_moments
291,0.191,0.33,0.02099999999999999,0.3499999999999999,3.666548728942871,0.17,0.6799999999999999,50,400,8,1,200,halton,all_moments
292,0.1794,0.62,0.009399999999999992,0.05999999999999994,0.9864933490753174,0.17,0.6799999999999999,50,400,8,2,25,halton,all_moments
293,0.1515,0.77,0.018500000000000016,0.09000000000000008,1.6625988483428955,0.17,0.6799999999999999,50,400,8,2,50,halton,all_moments
294,0.1681,0.21,0.0019000000000000128,0.47,3.085007905960083,0.17,0.6799999999999999,50,400,8,2,100,halton,all_moments
295,0.1764,0.29,0.006399999999999989,0.38999999999999996,7.0452141761779785,0.17,0.6799999999999999,50,400,8,2,200,halton,all_moments
296,0.1607,0.55,0.009300000000000003,0.1299999999999999,1.4338719844818115,0.17,0.6799999999999999,50,400,8,4,25,halton,all_moments
297,0.20140000000000002,0.67,0.03140000000000001,0.009999999999999898,3.3684728145599365,0.17,0.6799999999999999,50,400,8,4,50,halton,all_moments
298,0.1454,0.74,0.02460000000000001,0.06000000000000005,5.963057518005371,0.17,0.6799999999999999,50,400,8,4,100,halton,all_moments
299,0.1526,0.93,0.0174,0.2500000000000001,12.088273525238037,0.17,0.6799999999999999,50,400,8,4,200,halton,all_moments
300,0.14830000000000002,0.9400000000000001,0.021699999999999997,0.2600000000000001,2.981065034866333,0.17,0.6799999999999999,50,400,8,8,25,halton,all_moments
301,0.1559,0.67,0.014100000000000001,0.009999999999999898,5.825799465179443,0.17,0.6799999999999999,50,400,8,8,50,halton,all_moments
302,0.1515,0.64,0.018500000000000016,0.039999999999999925,12.200626134872437,0.17,0.6799999999999999,50,400,8,8,100,halton,all_moments
303,0.1525,0.46,0.017500000000000016,0.21999999999999992,23.312799215316772,0.17,0.6799999999999999,50,400,8,8,200,halton,all_moments
304,0.1797,0.86,0.009699999999999986,0.18000000000000005,0.4968695640563965,0.17,0.6799999999999999,50,400,8,1,25,halton,4_moments
305,0.17470000000000002,0.58,0.00470000000000001,0.09999999999999998,1.0452487468719482,0.17,0.6799999999999999,50,400,8,1,50,halton,4_moments
306,0.168,0.67,0.0020000000000000018,0.009999999999999898,1.8437120914459229,0.17,0.6799999999999999,50,400,8,1,100,halton,4_moments
307,0.1645,0.15,0.005500000000000005,0.5299999999999999,3.439521074295044,0.17,0.6799999999999999,50,400,8,1,200,halton,4_moments
308,0.15480000000000002,0.63,0.015199999999999991,0.04999999999999993,0.8249521255493164,0.17,0.6799999999999999,50,400,8,2,25,halton,4_moments
309,0.2514,0.03,0.0814,0.6499999999999999,1.7382004261016846,0.17,0.6799999999999999,50,400,8,2,50,halton,4_moments
310,0.15230000000000002,0.29,0.017699999999999994,0.38999999999999996,3.2826216220855713,0.17,0.6799999999999999,50,400,8,2,100,halton,4_moments
311,0.1411,0.9400000000000001,0.02890000000000001,0.2600000000000001,6.627035617828369,0.17,0.6799999999999999,50,400,8,2,200,halton,4_moments
312,0.1496,0.63,0.0204,0.04999999999999993,1.578277349472046,0.17,0.6799999999999999,50,400,8,4,25,halton,4_moments
313,0.1511,0.84,0.0189,0.16000000000000003,3.0635080337524414,0.17,0.6799999999999999,50,400,8,4,50,halton,4_moments
314,0.1706,0.44,0.0005999999999999894,0.23999999999999994,6.508394956588745,0.17,0.6799999999999999,50,400,8,4,100,halton,4_moments
315,0.152,0.61,0.018000000000000016,0.06999999999999995,12.080538511276245,0.17,0.6799999999999999,50,400,8,4,200,halton,4_moments
316,0.13570000000000002,0.51,0.0343,0.16999999999999993,2.8962242603302,0.17,0.6799999999999999,50,400,8,8,25,halton,4_moments
317,0.1723,0.18,0.0022999999999999965,0.49999999999999994,5.493512153625488,0.17,0.6799999999999999,50,400,8,8,50,halton,4_moments
318,0.1516,0.1,0.0184,0.58,11.156944036483765,0.17,0.6799999999999999,50,400,8,8,100,halton,4_moments
319,0.1668,0.6,0.0032000000000000084,0.07999999999999996,23.627639055252075,0.17,0.6799999999999999,50,400,8,8,200,halton,4_moments
320,0.1095,0.63,0.06050000000000001,0.04999999999999993,0.5289602279663086,0.17,0.6799999999999999,50,400,8,1,25,halton,9_moments
321,0.1849,0.2,0.014899999999999997,0.4799999999999999,1.01613187789917,0.17,0.6799999999999999,50,400,8,1,50,halton,9_moments
322,0.2003,0.2,0.030299999999999994,0.4799999999999999,1.9886198043823242,0.17,0.6799999999999999,50,400,8,1,100,halton,9_moments
323,0.17350000000000002,0.32,0.003500000000000003,0.35999999999999993,3.938244581222534,0.17,0.6799999999999999,50,400,8,1,200,halton,9_moments
324,0.1517,0.43,0.01830000000000001,0.24999999999999994,0.7814271450042725,0.17,0.6799999999999999,50,400,8,2,25,halton,9_moments
325,0.14,0.58,0.03,0.09999999999999998,1.497176170349121,0.17,0.6799999999999999,50,400,8,2,50,halton,9_moments
326,0.1512,0.62,0.01880000000000001,0.05999999999999994,3.46437406539917,0.17,0.6799999999999999,50,400,8,2,100,halton,9_moments
327,0.1797,0.8,0.009699999999999986,0.1200000000000001,6.468810558319092,0.17,0.6799999999999999,50,400,8,2,200,halton,9_moments
328,0.1907,0.43,0.020699999999999996,0.24999999999999994,1.4118986129760742,0.17,0.6799999999999999,50,400,8,4,25,halton,9_moments
329,0.13570000000000002,0.98,0.0343,0.30000000000000004,2.864684581756592,0.17,0.6799999999999999,50,400,8,4,50,halton,9_moments
330,0.167,0.22,0.0030000000000000027,0.45999999999999996,6.05935263633728,0.17,0.6799999999999999,50,400,8,4,100,halton,9_moments
331,0.1618,0.18,0.008200000000000013,0.49999999999999994,12.500067949295044,0.17,0.6799999999999999,50,400,8,4,200,halton,9_moments
332,0.2561,0.07,0.08609999999999998,0.6099999999999999,2.716327428817749,0.17,0.6799999999999999,50,400,8,8,25,halton,9_moments
333,0.1714,0.36,0.0013999999999999846,0.31999999999999995,5.640514612197876,0.17,0.6799999999999999,50,400,8,8,50,halton,9_moments
334,0.1583,0.56,0.011700000000000016,0.11999999999999988,11.648077487945557,0.17,0.6799999999999999,50,400,8,8,100,halton,9_moments
335,0.1706,0.31,0.0005999999999999894,0.36999999999999994,23.573383569717407,0.17,0.6799999999999999,50,400,8,8,200,halton,9_moments
336,0.17020000000000002,0.2,0.00020000000000000573,0.4799999999999999,0.4235539436340332,0.17,0.6799999999999999,50,400,8,1,25,random,all_moments
337,0.17550000000000002,0.22,0.005500000000000005,0.45999999999999996,0.8918952941894531,0.17,0.6799999999999999,50,400,8,1,50,random,all_moments
338,0.1696,0.27,0.00040000000000001146,0.4099999999999999,1.8738455772399902,0.17,0.6799999999999999,50,400,8,1,100,random,all_moments
339,0.1547,0.34,0.015300000000000008,0.3399999999999999,3.7253148555755615,0.17,0.6799999999999999,50,400,8,1,200,random,all_moments
340,0.1626,0.98,0.007400000000000018,0.30000000000000004,0.7450881004333496,0.17,0.6799999999999999,50,400,8,2,25,random,all_moments
341,0.22870000000000001,0.75,0.0587,0.07000000000000006,1.508711576461792,0.17,0.6799999999999999,50,400,8,2,50,random,all_moments
342,0.2023,0.8200000000000001,0.032299999999999995,0.14000000000000012,3.3627326488494873,0.17,0.6799999999999999,50,400,8,2,100,random,all_moments
343,0.1462,0.8,0.023800000000000016,0.1200000000000001,6.387569189071655,0.17,0.6799999999999999,50,400,8,2,200,random,all_moments
344,0.1723,0.68,0.0022999999999999965,1.1102230246251565e-16,1.3834834098815918,0.17,0.6799999999999999,50,400,8,4,25,random,all_moments
345,0.1553,0.53,0.014700000000000019,0.1499999999999999,2.8668158054351807,0.17,0.6799999999999999,50,400,8,4,50,random,all_moments
346,0.1564,0.49,0.013600000000000001,0.18999999999999995,5.9617838859558105,0.17,0.6799999999999999,50,400,8,4,100,random,all_moments
347,0.1463,0.4,0.0237,0.2799999999999999,12.2724289894104,0.17,0.6799999999999999,50,400,8,4,200,random,all_moments
348,0.17930000000000001,0.73,0.009300000000000003,0.050000000000000044,2.794966697692871,0.17,0.6799999999999999,50,400,8,8,25,random,all_moments
349,0.1364,0.76,0.03360000000000002,0.08000000000000007,5.596841335296631,0.17,0.6799999999999999,50,400,8,8,50,random,all_moments
350,0.1502,0.41000000000000003,0.019800000000000012,0.2699999999999999,11.49566125869751,0.17,0.6799999999999999,50,400,8,8,100,random,all_moments
351,0.15430000000000002,0.59,0.015699999999999992,0.08999999999999997,22.323533535003662,0.17,0.6799999999999999,50,400,8,8,200,random,all_moments
352,0.1952,0.6900000000000001,0.0252,0.01000000000000012,0.4593527317047119,0.17,0.6799999999999999,50,400,8,1,25,random,4_moments
353,0.1741,0.46,0.0040999999999999925,0.21999999999999992,0.9031157493591309,0.17,0.6799999999999999,50,400,8,1,50,random,4_moments
354,0.1554,0.8300000000000001,0.014600000000000002,0.15000000000000013,1.9106049537658691,0.17,0.6799999999999999,50,400,8,1,100,random,4_moments
355,0.18050000000000002,0.2,0.01050000000000001,0.4799999999999999,3.531963586807251,0.17,0.6799999999999999,50,400,8,1,200,random,4_moments
356,0.2066,0.22,0.036599999999999994,0.45999999999999996,0.7957539558410645,0.17,0.6799999999999999,50,400,8,2,25,random,4_moments
357,0.1661,0.72,0.0039000000000000146,0.040000000000000036,1.5377004146575928,0.17,0.6799999999999999,50,400,8,2,50,random,4_moments
358,0.1602,0.63,0.009800000000000003,0.04999999999999993,3.097460985183716,0.17,0.6799999999999999,50,400,8,2,100,random,4_moments
359,0.1361,0.86,0.03390000000000001,0.18000000000000005,6.11552619934082,0.17,0.6799999999999999,50,400,8,2,200,random,4_moments
360,0.1497,0.75,0.020300000000000012,0.07000000000000006,1.4262418746948242,0.17,0.6799999999999999,50,400,8,4,25,random,4_moments
361,0.1754,0.21,0.005399999999999988,0.47,2.8577985763549805,0.17,0.6799999999999999,50,400,8,4,50,random,4_moments
362,0.1522,0.51,0.01780000000000001,0.16999999999999993,5.663820505142212,0.17,0.6799999999999999,50,400,8,4,100,random,4_moments
363,0.1752,0.12,0.005199999999999982,0.5599999999999999,11.523319721221924,0.17,0.6799999999999999,50,400,8,4,200,random,4_moments
364,0.2489,0.36,0.0789,0.31999999999999995,2.764803886413574,0.17,0.6799999999999999,50,400,8,8,25,random,4_moments
365,0.1713,0.3,0.0012999999999999956,0.37999999999999995,5.5006091594696045,0.17,0.6799999999999999,50,400,8,8,50,random,4_moments
366,0.15030000000000002,0.87,0.019699999999999995,0.19000000000000006,10.863259315490723,0.17,0.6799999999999999,50,400,8,8,100,random,4_moments
367,0.1563,0.32,0.013700000000000018,0.35999999999999993,22.87643265724182,0.17,0.6799999999999999,50,400,8,8,200,random,4_moments
368,0.1471,0.66,0.022900000000000004,0.019999999999999907,0.418989896774292,0.17,0.6799999999999999,50,400,8,1,25,random,9_moments
369,0.1474,0.6900000000000001,0.02260000000000001,0.01000000000000012,0.8394994735717773,0.17,0.6799999999999999,50,400,8,1,50,random,9_moments
370,0.1653,0.58,0.00470000000000001,0.09999999999999998,1.7322478294372559,0.17,0.6799999999999999,50,400,8,1,100,random,9_moments
371,0.21100000000000002,0.19,0.04100000000000001,0.48999999999999994,3.4721078872680664,0.17,0.6799999999999999,50,400,8,1,200,random,9_moments
372,0.1438,0.43,0.0262,0.24999999999999994,0.8178260326385498,0.17,0.6799999999999999,50,400,8,2,25,random,9_moments
373,0.25520000000000004,0.15,0.08520000000000003,0.5299999999999999,1.6717171669006348,0.17,0.6799999999999999,50,400,8,2,50,random,9_moments
374,0.1791,0.33,0.009099999999999997,0.3499999999999999,3.5549027919769287,0.17,0.6799999999999999,50,400,8,2,100,random,9_moments
375,0.19210000000000002,0.25,0.02210000000000001,0.42999999999999994,6.523117303848267,0.17,0.6799999999999999,50,400,8,2,200,random,9_moments
376,0.1411,0.5,0.02890000000000001,0.17999999999999994,1.5167505741119385,0.17,0.6799999999999999,50,400,8,4,25,random,9_moments
377,0.1666,0.87,0.003400000000000014,0.19000000000000006,3.202728271484375,0.17,0.6799999999999999,50,400,8,4,50,random,9_moments
378,0.1481,0.38,0.021900000000000003,0.29999999999999993,6.045231819152832,0.17,0.6799999999999999,50,400,8,4,100,random,9_moments
379,0.16160000000000002,0.7000000000000001,0.00839999999999999,0.02000000000000013,11.91354250907898,0.17,0.6799999999999999,50,400,8,4,200,random,9_moments
380,0.17470000000000002,0.09,0.00470000000000001,0.59,3.1199662685394287,0.17,0.6799999999999999,50,400,8,8,25,random,9_moments
381,0.1595,0.87,0.01050000000000001,0.19000000000000006,5.6808953285217285,0.17,0.6799999999999999,50,400,8,8,50,random,9_moments
382,0.15510000000000002,0.8,0.014899999999999997,0.1200000000000001,11.646174192428589,0.17,0.6799999999999999,50,400,8,8,100,random,9_moments
383,0.1585,0.44,0.01150000000000001,0.23999999999999994,23.028279304504395,0.17,0.6799999999999999,50,400,8,8,200,random,9_moments
384,0.4194,0.4,0.030600000000000016,0.19999999999999996,0.455000638961792,0.45,0.6,50,200,32,1,25,halton,all_moments
385,0.4022,0.47000000000000003,0.04780000000000001,0.12999999999999995,1.0442867279052734,0.45,0.6,50,200,32,1,50,halton,all_moments
386,0.43220000000000003,0.54,0.017799999999999983,0.05999999999999994,1.8794221878051758,0.45,0.6,50,200,32,1,100,halton,all_moments
387,0.43360000000000004,0.59,0.01639999999999997,0.010000000000000009,3.7693920135498047,0.45,0.6,50,200,32,1,200,halton,all_moments
388,0.4912,0.21,0.041200000000000014,0.39,0.7712461948394775,0.45,0.6,50,200,32,2,25,halton,all_moments
389,0.4287,0.72,0.021299999999999986,0.12,1.8030905723571777,0.45,0.6,50,200,32,2,50,halton,all_moments
390,0.4277,0.42,0.022299999999999986,0.18,3.2822425365448,0.45,0.6,50,200,32,2,100,halton,all_moments
391,0.44060000000000005,0.37,0.009399999999999964,0.22999999999999998,6.422971248626709,0.45,0.6,50,200,32,2,200,halton,all_moments
392,0.4007,0.37,0.04930000000000001,0.22999999999999998,1.6078290939331055,0.45,0.6,50,200,32,4,25,halton,all_moments
393,0.42900000000000005,0.45,0.020999999999999963,0.14999999999999997,2.933881998062134,0.45,0.6,50,200,32,4,50,halton,all_moments
394,0.4404,0.49,0.009599999999999997,0.10999999999999999,5.95853590965271,0.45,0.6,50,200,32,4,100,halton,all_moments
395,0.4348,0.39,0.015199999999999991,0.20999999999999996,11.706434488296509,0.45,0.6,50,200,32,4,200,halton,all_moments
396,0.42460000000000003,0.6900000000000001,0.025399999999999978,0.09000000000000008,2.8714020252227783,0.45,0.6,50,200,32,8,25,halton,all_moments
397,0.4752,0.76,0.0252,0.16000000000000003,5.812370538711548,0.45,0.6,50,200,32,8,50,halton,all_moments
398,0.4237,0.66,0.02629999999999999,0.06000000000000005,11.68348503112793,0.45,0.6,50,200,32,8,100,halton,all_moments
399,0.4166,0.47000000000000003,0.033399999999999985,0.12999999999999995,23.34971594810486,0.45,0.6,50,200,32,8,200,halton,all_moments
400,0.4559,0.47000000000000003,0.005900000000000016,0.12999999999999995,0.42235875129699707,0.45,0.6,50,200,32,1,25,halton,4_moments
401,0.44670000000000004,0.84,0.0032999999999999696,0.24,0.8656775951385498,0.45,0.6,50,200,32,1,50,halton,4_moments
402,0.4375,0.68,0.012500000000000011,0.08000000000000007,1.6949012279510498,0.45,0.6,50,200,32,1,100,halton,4_moments
403,0.456,0.74,0.006000000000000005,0.14,3.6160519123077393,0.45,0.6,50,200,32,1,200,halton,4_moments
404,0.4217,0.24,0.028299999999999992,0.36,0.8479938507080078,0.45,0.6,50,200,32,2,25,halton,4_moments
405,0.4323,0.67,0.017699999999999994,0.07000000000000006,1.5977365970611572,0.45,0.6,50,200,32,2,50,halton,4_moments
406,0.42600000000000005,0.64,0.023999999999999966,0.040000000000000036,3.131596088409424,0.45,0.6,50,200,32,2,100,halton,4_moments
407,0.4335,0.51,0.016500000000000015,0.08999999999999997,6.761162042617798,0.45,0.6,50,200,32,2,200,halton,4_moments
408,0.42210000000000003,0.75,0.02789999999999998,0.15000000000000002,1.3972892761230469,0.45,0.6,50,200,32,4,25,halton,4_moments
409,0.4118,0.55,0.03820000000000001,0.04999999999999993,3.389831066131592,0.45,0.6,50,200,32,4,50,halton,4_moments
410,0.4277,0.45,0.022299999999999986,0.14999999999999997,6.149199485778809,0.45,0.6,50,200,32,4,100,halton,4_moments
411,0.43360000000000004,0.41000000000000003,0.01639999999999997,0.18999999999999995,12.834606409072876,0.45,0.6,50,200,32,4,200,halton,4_moments
412,0.4456,0.23,0.004400000000000015,0.37,3.1350338459014893,0.45,0.6,50,200,32,8,25,halton,4_moments
