ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse
1,400,1,8,32,0.09814756579325101,0.1,16,0.28101000000000004,8.196310758590698,0.18286243420674902,1.863137742936497,0.1867333011043224,2.304121494293213,0.08858573531107139,0.9025769981670078,0.4102364182472229,0.237914577126503,0.09658258408308029
1,400,1,8,64,0.4720636273998327,0.1,16,0.49847,11.18086552619934,0.026406372600167316,0.055938163983562765,0.47823646078114573,4.3510565757751465,0.006172833381313025,0.013076274093205456,0.6550215482711792,0.15401692688465118,0.04315156489610672
1,400,1,8,128,0.1111715886747906,0.1,16,0.26183,18.589337825775146,0.1506584113252094,1.3551880756685892,0.14863434871064796,8.940118551254272,0.037462760035857356,0.3369814219840546,0.8132033348083496,0.10606809705495834,0.019469689577817917
1,400,1,8,256,0.23362236523376895,0.1,16,0.29338000000000003,35.1233286857605,0.05975763476623108,0.2557873031823642,0.2364585578889396,21.118773937225342,0.002836192655170655,0.012140073371539934,0.9184671640396118,0.06545982509851456,0.0072476849891245365
1,400,1,8,512,0.12883354386408502,0.1,16,0.15647000000000003,63.45668816566467,0.027636456135915005,0.21451289242707255,0.12070293996304024,46.6317036151886,0.00813060390104478,0.06310937087644107,0.9359912872314453,0.058747854083776474,0.0055881463922560215
1,400,1,16,16,0.11010220904460122,0.1,16,0.40131000000000006,5.631272077560425,0.29120779095539884,2.6448859971322984,0.23505809781815393,1.1576640605926514,0.12495588877355271,1.1349080991003044,0.40595149993896484,0.25345054268836975,0.10083365440368652
1,400,1,16,32,0.31596792757604886,0.1,16,0.49982000000000004,7.698525905609131,0.18385207242395118,0.5818694126153063,0.4424973907358812,2.304936647415161,0.12652946315983232,0.40045033725576,0.6102174520492554,0.1587401181459427,0.05117154121398926
1,400,1,16,64,0.03985399676863488,0.1,16,0.08418,11.605729341506958,0.044326003231365124,1.1122097361700425,0.06272669403063463,4.539763450622559,0.022872697261999753,0.5739122576534301,0.8422083258628845,0.10355739295482635,0.017257969826459885
1,400,1,16,128,0.1581637625488943,0.1,16,0.14935,19.38243055343628,0.008813762548894294,0.05572554930949895,0.16296648254304646,9.378191947937012,0.00480271999415216,0.030365489014384447,0.9000463485717773,0.07690971344709396,0.009865877218544483
1,400,1,16,256,0.4914703563709788,0.1,16,0.34673000000000004,35.436866760253906,0.14474035637097876,0.2945047539382492,0.48602889166063673,19.434454202651978,0.00544146471034207,0.011071806549070204,0.9318597316741943,0.06131206080317497,0.006033275276422501
