N,edge_per_t,T,evidences_per_t,epsilon_estimated,X0_r2,time,last_iteration,real_epsilon,mu,rho,distance_epsilon
100,16,32,4,0.1323296760033377,0.6921972036361694,18.66533136367798,401,0.13025007013617923,0.20077579680887142,16,0.0020796058671584683
100,16,32,8,0.1362027777159662,0.31903076171875,19.036718130111694,401,0.13025007013617923,0.20077579680887142,16,0.00595270757978697
100,16,32,16,0.13450690577885782,0.8545737266540527,21.59276008605957,401,0.13025007013617923,0.20077579680887142,16,0.004256835642678591
100,16,64,2,0.12107889961626761,-2.2752740383148193,32.63277339935303,401,0.13025007013617923,0.20077579680887142,16,0.00917117051991162
100,16,64,4,0.1437775358661601,0.7845562696456909,33.52298283576965,401,0.13025007013617923,0.20077579680887142,16,0.01352746572998087
100,16,64,8,0.1451141964506449,0.917165219783783,31.631738662719727,401,0.13025007013617923,0.20077579680887142,16,0.014864126314465681
100,16,64,16,0.13718473841751386,0.9366653561592102,31.382158756256104,401,0.13025007013617923,0.20077579680887142,16,0.006934668281334627
100,16,128,2,0.1181008046163118,-3.0368800163269043,41.37909913063049,401,0.13025007013617923,0.20077579680887142,16,0.012149265519867433
100,16,128,4,0.15041697893665146,0.9143443703651428,40.54230284690857,401,0.13025007013617923,0.20077579680887142,16,0.020166908800472227
100,16,128,8,0.1384191370215492,0.9204695224761963,41.668301820755005,401,0.13025007013617923,0.20077579680887142,16,0.008169066885369974
100,16,128,16,0.139079514713411,0.9177716970443726,41.18975639343262,401,0.13025007013617923,0.20077579680887142,16,0.008829444577231782
100,16,256,2,0.11403177644425265,-3.6171722412109375,79.9722797870636,401,0.13025007013617923,0.20077579680887142,16,0.01621829369192658
100,16,256,4,0.09200707757807858,-3.5001091957092285,85.11444044113159,401,0.13025007013617923,0.20077579680887142,16,0.03824299255810065
100,16,256,8,0.14259545749618252,0.9112309813499451,90.97309350967407,401,0.13025007013617923,0.20077579680887142,16,0.01234538736000329
100,16,256,16,0.14394433114678942,0.9135589599609375,87.8395984172821,401,0.13025007013617923,0.20077579680887142,16,0.013694261010610193
100,64,16,2,0.13365104928267607,-2.5327351093292236,11.23103928565979,401,0.13025007013617923,0.20077579680887142,16,0.003400979146496841
100,64,16,4,0.12268628274005512,-2.676439046859741,11.403902769088745,401,0.13025007013617923,0.20077579680887142,16,0.007563787396124108
100,64,16,8,0.1265937370285726,0.8312073945999146,11.6197030544281,401,0.13025007013617923,0.20077579680887142,16,0.0036563331076066297
100,64,16,16,0.1355488162895984,0.9245015382766724,10.99825143814087,401,0.13025007013617923,0.20077579680887142,16,0.005298746153419159
100,64,32,2,0.14979145747299058,-2.420377016067505,19.29070281982422,401,0.13025007013617923,0.20077579680887142,16,0.01954138733681135
100,64,32,4,0.14071274095550912,0.9148319959640503,20.09702205657959,401,0.13025007013617923,0.20077579680887142,16,0.010462670819329889
100,64,32,8,0.1359854175913434,0.8962938785552979,19.320504665374756,401,0.13025007013617923,0.20077579680887142,16,0.005735347455164158
100,64,32,16,0.13324863541871498,0.9189260601997375,19.215750217437744,401,0.13025007013617923,0.20077579680887142,16,0.0029985652825357534
100,64,64,2,0.145722547676589,0.8889443278312683,30.825480222702026,401,0.13025007013617923,0.20077579680887142,16,0.015472477540409757
100,64,64,4,0.13965322883841677,0.8883770704269409,30.065455675125122,401,0.13025007013617923,0.20077579680887142,16,0.00940315870223754
100,64,64,8,0.1353885961266807,0.8666501045227051,27.424242734909058,401,0.13025007013617923,0.20077579680887142,16,0.0051385259905014635
100,64,64,16,0.14042818194325069,0.8911685943603516,24.788384199142456,401,0.13025007013617923,0.20077579680887142,16,0.010178111807071455
100,64,128,2,0.13526824581116256,0.930128812789917,41.2742280960083,401,0.13025007013617923,0.20077579680887142,16,0.005018175674983333
100,64,128,4,0.1353179615710534,-3.535738945007324,41.62154746055603,401,0.13025007013617923,0.20077579680887142,16,0.005067891434874183
100,64,128,8,0.11908366114566177,-1.459216833114624,41.3574800491333,401,0.13025007013617923,0.20077579680887142,16,0.011166408990517462
100,64,128,16,0.14365658274595394,0.9368482232093811,40.95694613456726,401,0.13025007013617923,0.20077579680887142,16,0.013406512609774712
100,64,256,2,0.12815031150193062,0.14271694421768188,92.38470602035522,401,0.13025007013617923,0.20077579680887142,16,0.002099758634248605
100,64,256,4,0.1371908323815324,0.7063190937042236,81.1062912940979,401,0.13025007013617923,0.20077579680887142,16,0.006940762245353171
100,64,256,8,0.1297406301749984,0.6578481197357178,91.47732067108154,401,0.13025007013617923,0.20077579680887142,16,0.0005094399611808298
100,64,256,16,0.1118223121159163,-5.77351188659668,92.07757592201233,401,0.13025007013617923,0.20077579680887142,16,0.018427758020262933
100,1,16,2,0.013316042288384436,-0.4464825391769409,2.8429629802703857,401,0.027592935768917914,0.25954800910197334,16,0.014276893480533478
100,1,16,4,0.041125033902590986,-0.14734089374542236,2.8216073513031006,401,0.027592935768917914,0.25954800910197334,16,0.013532098133673072
100,1,16,8,0.005284483751509893,0.0803520679473877,2.7932400703430176,401,0.027592935768917914,0.25954800910197334,16,0.022308452017408022
100,1,16,16,0.05361353439455069,0.4068789482116699,2.8210811614990234,401,0.027592935768917914,0.25954800910197334,16,0.026020598625632774
100,1,32,2,0.11385657335699957,0.03189742565155029,5.476311683654785,401,0.027592935768917914,0.25954800910197334,16,0.08626363758808166
100,1,32,4,0.01041475883436991,0.10513180494308472,5.4906041622161865,401,0.027592935768917914,0.25954800910197334,16,0.017178176934548005
100,1,32,8,0.09823716595767286,0.40100395679473877,5.510562419891357,401,0.027592935768917914,0.25954800910197334,16,0.07064423018875494
100,1,32,16,0.09516758159769072,0.6241737604141235,5.544193983078003,401,0.027592935768917914,0.25954800910197334,16,0.0675746458287728
100,1,64,2,0.18734453479330648,0.318301260471344,10.918351650238037,401,0.027592935768917914,0.25954800910197334,16,0.15975159902438857
100,1,64,4,0.03093422077835434,0.4940638542175293,11.045998811721802,401,0.027592935768917914,0.25954800910197334,16,0.0033412850094364267
100,1,64,8,0.0608498628659786,0.7663635611534119,11.06252145767212,401,0.027592935768917914,0.25954800910197334,16,0.033256927097060685
100,1,64,16,0.07290391043597406,0.7352452874183655,11.138467073440552,401,0.027592935768917914,0.25954800910197334,16,0.04531097466705615
100,1,128,2,0.050082387057958325,0.4306567311286926,23.363739728927612,401,0.027592935768917914,0.25954800910197334,16,0.02248945128904041
100,1,128,4,0.07748245517851649,0.602835476398468,23.195740938186646,401,0.027592935768917914,0.25954800910197334,16,0.04988951940959857
100,1,128,8,0.05566079511964604,0.7869489192962646,23.07124400138855,401,0.027592935768917914,0.25954800910197334,16,0.028067859350728128
100,1,128,16,0.09408358813361797,0.8619756102561951,23.2109215259552,401,0.027592935768917914,0.25954800910197334,16,0.06649065236470006
100,1,256,2,0.06101357408470702,0.747692346572876,48.59803104400635,401,0.027592935768917914,0.25954800910197334,16,0.033420638315789106
100,1,256,4,0.06378448177379079,0.8104500770568848,48.81394171714783,401,0.027592935768917914,0.25954800910197334,16,0.03619154600487287
100,1,256,8,0.031313623488240565,0.8846858143806458,48.33888006210327,401,0.027592935768917914,0.25954800910197334,16,0.0037206877193226504
100,1,256,16,0.038188257457016365,0.9365618228912354,52.387309551239014,401,0.027592935768917914,0.25954800910197334,16,0.010595321688098451
100,4,16,2,0.06398951367129445,-0.3477374315261841,2.9158105850219727,401,0.027592935768917914,0.25954800910197334,16,0.036396577902376534
100,4,16,4,0.061343580774097815,-0.10386049747467041,8.10207462310791,401,0.027592935768917914,0.25954800910197334,16,0.0337506450051799
100,4,16,8,0.0651806577513745,0.34288930892944336,8.068994998931885,401,0.027592935768917914,0.25954800910197334,16,0.03758772198245658
100,4,16,16,0.037950043355444024,0.4392274022102356,3.036315441131592,401,0.027592935768917914,0.25954800910197334,16,0.01035710758652611
100,4,32,2,0.08564899670537755,0.015312671661376953,9.673503398895264,401,0.027592935768917914,0.25954800910197334,16,0.05805606093645964
100,4,32,4,0.07083468802107967,0.23484045267105103,8.184574604034424,401,0.027592935768917914,0.25954800910197334,16,0.04324175225216176
100,4,32,8,0.05157871694946169,0.40759867429733276,8.952449560165405,401,0.027592935768917914,0.25954800910197334,16,0.02398578118054378
100,4,32,16,0.06500158075117211,0.7694694399833679,11.818627834320068,401,0.027592935768917914,0.25954800910197334,16,0.0374086449822542
100,4,64,2,0.02280667182757293,0.3115883469581604,16.155829668045044,401,0.027592935768917914,0.25954800910197334,16,0.0047862639413449835
100,4,64,4,0.07545456705213928,0.35335516929626465,21.53211236000061,401,0.027592935768917914,0.25954800910197334,16,0.047861631283221365
100,4,64,8,0.04290462306864716,0.7079890966415405,13.961786031723022,401,0.027592935768917914,0.25954800910197334,16,0.015311687299729246
100,4,64,16,0.07163778518400268,0.8600686192512512,19.09569764137268,401,0.027592935768917914,0.25954800910197334,16,0.04404484941508477
100,4,128,2,0.04941408835701898,0.2688153386116028,38.73263621330261,401,0.027592935768917914,0.25954800910197334,16,0.021821152588101064
100,4,128,4,0.04433819325879822,0.6739131212234497,39.145570516586304,401,0.027592935768917914,0.25954800910197334,16,0.016745257489880302
100,4,128,8,0.05165207313718141,0.8867987394332886,38.71586561203003,401,0.027592935768917914,0.25954800910197334,16,0.024059137368263497
100,4,128,16,0.03773872910566832,0.8781070113182068,39.328755140304565,401,0.027592935768917914,0.25954800910197334,16,0.010145793336750406
100,4,256,2,0.03565057376259346,0.8646079301834106,81.81678938865662,401,0.027592935768917914,0.25954800910197334,16,0.008057637993675544
100,4,256,4,0.0272049739600245,0.8889089226722717,76.52933859825134,401,0.027592935768917914,0.25954800910197334,16,0.0003879618088934132
100,4,256,8,0.03228460729177011,0.8862879872322083,77.41356754302979,401,0.027592935768917914,0.25954800910197334,16,0.0046916715228521935
100,4,256,16,0.03259338176288356,0.9200723767280579,77.52128338813782,401,0.027592935768917914,0.25954800910197334,16,0.005000445993965645
100,16,16,2,0.09638757235866761,-0.594117283821106,11.153772115707397,401,0.027592935768917914,0.25954800910197334,16,0.0687946365897497
100,16,16,4,0.09184275406541038,-0.33842408657073975,11.585636854171753,401,0.027592935768917914,0.25954800910197334,16,0.06424981829649247
100,16,16,8,0.0450692704355684,0.15286260843276978,10.515543460845947,401,0.027592935768917914,0.25954800910197334,16,0.017476334666650488
100,16,16,16,0.020367891405767995,0.40086591243743896,10.97604775428772,401,0.027592935768917914,0.25954800910197334,16,0.00722504436314992
100,16,32,2,0.050259137182753114,0.17063820362091064,16.032793760299683,401,0.027592935768917914,0.25954800910197334,16,0.0226662014138352
100,16,32,4,0.04666787326746128,-0.07323384284973145,17.852338790893555,401,0.027592935768917914,0.25954800910197334,16,0.019074937498543366
100,16,32,8,0.06392811115260838,0.3762338161468506,16.930891036987305,401,0.027592935768917914,0.25954800910197334,16,0.036335175383690466
100,16,32,16,0.05155139968020144,0.7464694976806641,17.565391063690186,401,0.027592935768917914,0.25954800910197334,16,0.023958463911283527
100,16,64,2,0.040596233394975915,0.5126814842224121,32.89537739753723,401,0.027592935768917914,0.25954800910197334,16,0.013003297626058001
100,16,64,4,0.062189859423132696,0.8061501979827881,32.894861698150635,401,0.027592935768917914,0.25954800910197334,16,0.03459692365421478
100,16,64,8,0.02753302579758378,0.8202787041664124,32.518855571746826,401,0.027592935768917914,0.25954800910197334,16,5.9909971334135004e-05
100,16,64,16,0.051931821304082415,0.8823165893554688,30.894799947738647,401,0.027592935768917914,0.25954800910197334,16,0.0243388855351645
100,16,128,2,0.03291615656903152,0.8991017937660217,41.548855781555176,401,0.027592935768917914,0.25954800910197334,16,0.005323220800113604
100,16,128,4,0.03905207973895319,0.9033021926879883,40.24853253364563,401,0.027592935768917914,0.25954800910197334,16,0.011459143970035272
100,16,128,8,0.03679703724738002,0.928697943687439,40.79574489593506,401,0.027592935768917914,0.25954800910197334,16,0.009204101478462103
100,16,128,16,0.03188437198709116,0.933226466178894,40.76613974571228,401,0.027592935768917914,0.25954800910197334,16,0.004291436218173246
100,16,256,2,0.02559524005901348,0.9342404007911682,103.73286294937134,401,0.027592935768917914,0.25954800910197334,16,0.0019976957099044346
100,16,256,4,0.03447532262917254,0.9291865229606628,98.48718047142029,401,0.027592935768917914,0.25954800910197334,16,0.006882386860254629
100,16,256,8,0.036388895823506906,0.9350022077560425,93.94915699958801,401,0.027592935768917914,0.25954800910197334,16,0.008795960054588992
100,16,256,16,0.027826168824679233,0.9280933141708374,99.69786500930786,401,0.027592935768917914,0.25954800910197334,16,0.00023323305576131853
100,64,16,2,0.03854068491643953,-1.092919111251831,11.387358903884888,401,0.027592935768917914,0.25954800910197334,16,0.010947749147521613
100,64,16,4,0.018683311635652032,0.3088815212249756,11.319712400436401,401,0.027592935768917914,0.25954800910197334,16,0.008909624133265882
100,64,16,8,0.043677062584077386,0.5524345636367798,11.5079505443573,401,0.027592935768917914,0.25954800910197334,16,0.016084126815159472
100,64,16,16,0.042999852348093094,0.6960750818252563,11.496270656585693,401,0.027592935768917914,0.25954800910197334,16,0.01540691657917518
100,64,32,2,0.04178647456143571,0.7588070034980774,19.78923988342285,401,0.027592935768917914,0.25954800910197334,16,0.014193538792517793
100,64,32,4,0.03366185643857932,-1.616626262664795,18.91387104988098,401,0.027592935768917914,0.25954800910197334,16,0.006068920669661408
100,64,32,8,0.04037570099798306,0.6905755400657654,18.637160301208496,401,0.027592935768917914,0.25954800910197334,16,0.012782765229065143
100,64,32,16,0.02845591012717178,0.8996384739875793,20.2256600856781,401,0.027592935768917914,0.25954800910197334,16,0.0008629743582538665
100,64,64,2,0.023426324220560246,-0.05685579776763916,34.52473568916321,401,0.027592935768917914,0.25954800910197334,16,0.004166611548357669
100,64,64,4,0.039899156303924925,0.9032701849937439,32.424944162368774,401,0.027592935768917914,0.25954800910197334,16,0.01230622053500701
100,64,64,8,0.03916643425134437,0.9358665347099304,33.87160134315491,401,0.027592935768917914,0.25954800910197334,16,0.011573498482426454
100,64,64,16,0.041070385290181324,0.9115639925003052,32.01249623298645,401,0.027592935768917914,0.25954800910197334,16,0.01347744952126341
100,64,128,2,0.02359420744226515,-0.6667565107345581,41.396506786346436,401,0.027592935768917914,0.25954800910197334,16,0.003998728326652764
100,64,128,4,0.021310895847964934,-3.5504751205444336,41.22105836868286,401,0.027592935768917914,0.25954800910197334,16,0.00628203992095298
100,64,128,8,0.012442394761044064,-2.8665709495544434,42.00608468055725,401,0.027592935768917914,0.25954800910197334,16,0.015150541007873851
100,64,128,16,0.0086890711799646,-5.1301655769348145,42.37576723098755,401,0.027592935768917914,0.25954800910197334,16,0.018903864588953316
100,64,256,2,0.030230449200335588,-2.8390612602233887,105.21365094184875,401,0.027592935768917914,0.25954800910197334,16,0.0026375134314176735
100,64,256,4,0.02008553079314342,-3.660851001739502,100.49544167518616,401,0.027592935768917914,0.25954800910197334,16,0.007507404975774495
100,64,256,8,0.035657626847049644,0.9172669649124146,110.6190037727356,401,0.027592935768917914,0.25954800910197334,16,0.008064691078131729
100,64,256,16,0.016250787153052063,-4.281161308288574,109.04618191719055,401,0.027592935768917914,0.25954800910197334,16,0.011342148615865851
100,1,16,2,0.8224338127861726,-0.347042441368103,2.9811744689941406,401,0.45265292852657407,0.23161719385867574,16,0.3697808842595985
100,1,16,4,0.5474423078177363,-0.052263855934143066,3.0957720279693604,401,0.45265292852657407,0.23161719385867574,16,0.09478937929116221
100,1,16,8,0.28442214734597177,0.008867979049682617,3.1172783374786377,401,0.45265292852657407,0.23161719385867574,16,0.1682307811806023
100,1,16,16,0.45150649821900224,0.5110170841217041,3.0330889225006104,401,0.45265292852657407,0.23161719385867574,16,0.001146430307571833
100,1,32,2,0.4188974867093354,-0.16058921813964844,5.934321641921997,401,0.45265292852657407,0.23161719385867574,16,0.03375544181723866
100,1,32,4,0.5381127558178104,0.11244308948516846,5.938108682632446,401,0.45265292852657407,0.23161719385867574,16,0.0854598272912363
100,1,32,8,0.3706940328979293,0.5060046911239624,5.97629976272583,401,0.45265292852657407,0.23161719385867574,16,0.08195889562864478
100,1,32,16,0.45952087215613896,0.5383679866790771,6.0300092697143555,401,0.45265292852657407,0.23161719385867574,16,0.006867943629564888
100,1,64,2,0.2800239968246358,0.03540241718292236,11.666675567626953,401,0.45265292852657407,0.23161719385867574,16,0.17262893170193827
100,1,64,4,0.44917015952551337,0.127494215965271,12.339750051498413,401,0.45265292852657407,0.23161719385867574,16,0.0034827690010607038
100,1,64,8,0.47276339006970947,0.6630269289016724,11.210032939910889,401,0.45265292852657407,0.23161719385867574,16,0.020110461543135394
100,1,64,16,0.4910775146871562,0.749793529510498,12.010443925857544,401,0.45265292852657407,0.23161719385867574,16,0.03842458616058214
100,1,128,2,0.3668555541319901,0.10596299171447754,25.197903633117676,401,0.45265292852657407,0.23161719385867574,16,0.08579737439458396
100,1,128,4,0.4836224126863608,0.5088003873825073,25.872917890548706,401,0.45265292852657407,0.23161719385867574,16,0.03096948415978673
100,1,128,8,0.43160341744973435,0.8447304964065552,24.19028878211975,401,0.45265292852657407,0.23161719385867574,16,0.021049511076839722
100,1,128,16,0.4922630341939088,0.8595426082611084,25.897940635681152,401,0.45265292852657407,0.23161719385867574,16,0.03961010566733475
100,1,256,2,0.505053260560343,0.6521620750427246,53.550541400909424,401,0.45265292852657407,0.23161719385867574,16,0.05240033203376898
100,1,256,4,0.5726330866804549,0.7969383001327515,54.0731885433197,401,0.45265292852657407,0.23161719385867574,16,0.1199801581538808
100,1,256,8,0.5009868547721008,0.8715863823890686,53.98093938827515,401,0.45265292852657407,0.23161719385867574,16,0.04833392624552674
100,1,256,16,0.44510710085852906,0.8925619721412659,53.08079242706299,401,0.45265292852657407,0.23161719385867574,16,0.007545827668045013
100,4,16,2,0.3654489433392536,-0.12872159481048584,10.982032537460327,401,0.45265292852657407,0.23161719385867574,16,0.08720398518732048
100,4,16,4,0.3971284491609857,-0.10180294513702393,11.005716323852539,401,0.45265292852657407,0.23161719385867574,16,0.05552447936558835
100,4,16,8,0.4647968848220064,-0.12904131412506104,11.321135759353638,401,0.45265292852657407,0.23161719385867574,16,0.012143956295432301
100,4,16,16,0.6759962239468184,0.5025166273117065,11.689903020858765,401,0.45265292852657407,0.23161719385867574,16,0.22334329542024428
100,4,32,2,0.4309414791023091,-0.24611246585845947,20.330458879470825,401,0.45265292852657407,0.23161719385867574,16,0.02171144942426495
100,4,32,4,0.42366722333313084,0.12765532732009888,19.985418558120728,401,0.45265292852657407,0.23161719385867574,16,0.028985705193443234
100,4,32,8,0.5095617927336051,0.4185691475868225,20.55169701576233,401,0.45265292852657407,0.23161719385867574,16,0.05690886420703106
100,4,32,16,0.4570384403221288,0.6272837519645691,18.87585973739624,401,0.45265292852657407,0.23161719385867574,16,0.004385511795554742
100,4,64,2,0.5494481415715163,0.5233113169670105,23.11990213394165,401,0.45265292852657407,0.23161719385867574,16,0.09679521304494226
100,4,64,4,0.5735030239870782,0.580886721611023,35.46910643577576,401,0.45265292852657407,0.23161719385867574,16,0.12085009546050413
100,4,64,8,0.5067397275731503,0.743584394454956,32.8266704082489,401,0.45265292852657407,0.23161719385867574,16,0.05408679904657626
100,4,64,16,0.544041133952043,0.7596757411956787,32.4180805683136,401,0.45265292852657407,0.23161719385867574,16,0.09138820542546894
100,4,128,2,0.514221903377955,0.30735427141189575,41.14213466644287,401,0.45265292852657407,0.23161719385867574,16,0.061568974851380964
100,4,128,4,0.48916066286886295,0.2260218858718872,41.66042637825012,401,0.45265292852657407,0.23161719385867574,16,0.03650773434228888
100,4,128,8,0.5291407199664949,0.7117409706115723,41.56580853462219,401,0.45265292852657407,0.23161719385867574,16,0.07648779143992085
100,4,128,16,0.5513554050069268,0.7776802778244019,41.958006858825684,401,0.45265292852657407,0.23161719385867574,16,0.09870247648035274
100,4,256,2,0.4853579196851637,0.528548002243042,85.27575302124023,401,0.45265292852657407,0.23161719385867574,16,0.0327049911585896
100,4,256,4,0.5351094752759729,0.7549146413803101,76.1588671207428,401,0.45265292852657407,0.23161719385867574,16,0.08245654674939878
100,4,256,8,0.505895827484551,0.46791189908981323,84.74594473838806,401,0.45265292852657407,0.23161719385867574,16,0.0532428989579769
100,4,256,16,0.5016510781181531,0.809624433517456,81.86867165565491,401,0.45265292852657407,0.23161719385867574,16,0.048998149591579054
100,16,16,2,0.3934046725606468,-0.015570640563964844,11.171284914016724,401,0.45265292852657407,0.23161719385867574,16,0.059248255965927255
100,16,16,4,0.3945301977176105,-1.040642261505127,11.703602313995361,401,0.45265292852657407,0.23161719385867574,16,0.058122730808963574
100,16,16,8,0.4268995327671828,-0.6429688930511475,11.795441627502441,401,0.45265292852657407,0.23161719385867574,16,0.025753395759391284
100,16,16,16,0.4142425962788517,0.14911115169525146,10.92768144607544,401,0.45265292852657407,0.23161719385867574,16,0.03841033224772239
100,16,32,2,0.43194888906624357,-1.742903470993042,18.314215660095215,401,0.45265292852657407,0.23161719385867574,16,0.020704039460330503
100,16,32,4,0.4528541109204867,-0.13786470890045166,22.04975128173828,401,0.45265292852657407,0.23161719385867574,16,0.0002011823939126467
100,16,32,8,0.4769863220486392,-0.12781798839569092,23.24203085899353,401,0.45265292852657407,0.23161719385867574,16,0.02433339352206515
100,16,32,16,0.5142957898340893,0.6474552154541016,19.83421277999878,401,0.45265292852657407,0.23161719385867574,16,0.06164286130751523
100,16,64,2,0.3940129615424224,-1.3745496273040771,32.622570753097534,401,0.45265292852657407,0.23161719385867574,16,0.05863996698415169
100,16,64,4,0.5255452489959112,0.5826050043106079,31.180470943450928,401,0.45265292852657407,0.23161719385867574,16,0.07289232046933708
100,16,64,8,0.48434253663944377,-0.8118069171905518,31.63685655593872,401,0.45265292852657407,0.23161719385867574,16,0.031689608112869694
100,16,64,16,0.5176094109182813,0.6790921688079834,32.43010663986206,401,0.45265292852657407,0.23161719385867574,16,0.0649564823917072
100,16,128,2,0.48341627996082165,-0.25653839111328125,40.853867292404175,401,0.45265292852657407,0.23161719385867574,16,0.030763351434247577
100,16,128,4,0.37785003370138454,-3.6538867950439453,41.35884428024292,401,0.45265292852657407,0.23161719385867574,16,0.07480289482518954
100,16,128,8,0.4450573565904813,-0.21862995624542236,41.19227910041809,401,0.45265292852657407,0.23161719385867574,16,0.007595571936092782
100,16,128,16,0.5445099726298218,0.4481867551803589,42.32606363296509,401,0.45265292852657407,0.23161719385867574,16,0.09185704410324774
100,16,256,2,0.496337993083185,-0.046830177307128906,79.15983986854553,401,0.45265292852657407,0.23161719385867574,16,0.04368506455661092
100,16,256,4,0.4593362223373258,0.2952609658241272,81.54646563529968,401,0.45265292852657407,0.23161719385867574,16,0.006683293810751723
100,16,256,8,0.44261187194028956,-0.10667622089385986,83.4414131641388,401,0.45265292852657407,0.23161719385867574,16,0.010041056586284514
100,16,256,16,0.5355819235851208,0.6093424558639526,76.49336957931519,401,0.45265292852657407,0.23161719385867574,16,0.08292899505854673
100,64,16,2,0.4647569484243715,-1.591383695602417,11.813650846481323,401,0.45265292852657407,0.23161719385867574,16,0.012104019897797413
100,64,16,4,0.46895590592275166,-0.01754903793334961,11.696350574493408,401,0.45265292852657407,0.23161719385867574,16,0.016302977396177587
100,64,16,8,0.4205344767876059,-0.5303168296813965,12.012779474258423,401,0.45265292852657407,0.23161719385867574,16,0.03211845173896816
100,64,16,16,0.503013731894563,0.6794410347938538,11.567816734313965,401,0.45265292852657407,0.23161719385867574,16,0.05036080336798893
100,64,32,2,0.4466436870733902,-0.3887495994567871,21.211024045944214,401,0.45265292852657407,0.23161719385867574,16,0.006009241453183878
100,64,32,4,0.4644248992661468,-1.3716354370117188,19.68000292778015,401,0.45265292852657407,0.23161719385867574,16,0.011771970739572701
100,64,32,8,0.43842161573350064,-0.1834580898284912,18.81888175010681,401,0.45265292852657407,0.23161719385867574,16,0.014231312793073436
100,64,32,16,0.48191435448683995,0.44948500394821167,16.245140075683594,401,0.45265292852657407,0.23161719385867574,16,0.029261425960265874
100,64,64,2,0.4180607358293458,-0.6984153985977173,32.526562213897705,401,0.45265292852657407,0.23161719385867574,16,0.0345921926972283
100,64,64,4,0.4115332775620012,-1.4982147216796875,30.408315896987915,401,0.45265292852657407,0.23161719385867574,16,0.041119650964572874
100,64,64,8,0.476246890315438,-0.678193211555481,26.037184238433838,401,0.45265292852657407,0.23161719385867574,16,0.023593961788863915
100,64,64,16,0.5407601736146358,0.6429130434989929,26.93152403831482,401,0.45265292852657407,0.23161719385867574,16,0.08810724508806173
100,64,128,2,0.4463163532649221,-1.1164021492004395,44.454413175582886,401,0.45265292852657407,0.23161719385867574,16,0.006336575261651989
100,64,128,4,0.4593817196948063,-0.9168798923492432,41.545758962631226,401,0.45265292852657407,0.23161719385867574,16,0.006728791168232218
100,64,128,8,0.41115119438347575,-0.4935617446899414,41.164663553237915,401,0.45265292852657407,0.23161719385867574,16,0.04150173414309832
100,64,128,16,0.4102612703075497,0.1309991478919983,42.43130946159363,401,0.45265292852657407,0.23161719385867574,16,0.04239165821902435
100,64,256,2,0.46223099882460345,-1.0966989994049072,78.00907897949219,401,0.45265292852657407,0.23161719385867574,16,0.009578070298029373
100,64,256,4,0.4378200265843791,0.43029600381851196,74.85758113861084,401,0.45265292852657407,0.23161719385867574,16,0.014832901942194998
100,64,256,8,0.4646409305480357,0.08048003911972046,81.27554559707642,401,0.45265292852657407,0.23161719385867574,16,0.011988002021461608
100,64,256,16,0.43308463318759893,-0.6415823698043823,81.24818730354309,401,0.45265292852657407,0.23161719385867574,16,0.01956829533897514
100,1,16,2,0.2148862830603352,-0.07280921936035156,2.8137686252593994,401,0.32645143610419186,0.3651515608117415,16,0.11156515304385667
100,1,16,4,0.1703326201373396,-0.2615518569946289,2.8523380756378174,401,0.32645143610419186,0.3651515608117415,16,0.15611881596685226
100,1,16,8,0.5419572426622807,0.25124186277389526,2.8661742210388184,401,0.32645143610419186,0.3651515608117415,16,0.21550580655808887
100,1,16,16,0.4759592313899455,0.572912335395813,2.9023706912994385,401,0.32645143610419186,0.3651515608117415,16,0.14950779528575364
100,1,32,2,0.22166506154140747,-0.08576440811157227,5.469588041305542,401,0.32645143610419186,0.3651515608117415,16,0.10478637456278439
100,1,32,4,0.39819505913811526,0.034071147441864014,5.456194162368774,401,0.32645143610419186,0.3651515608117415,16,0.0717436230339234
100,1,32,8,0.39980702047979316,0.5096948146820068,5.413788557052612,401,0.32645143610419186,0.3651515608117415,16,0.0733555843756013
100,1,32,16,0.26413163546789165,0.7112759351730347,5.426160573959351,401,0.32645143610419186,0.3651515608117415,16,0.062319800636300215
100,1,64,2,0.3600279866268303,-0.1679840087890625,11.028521537780762,401,0.32645143610419186,0.3651515608117415,16,0.033576550522638415
100,1,64,4,0.2944954584554817,0.49557846784591675,11.036881446838379,401,0.32645143610419186,0.3651515608117415,16,0.031955977648710165
100,1,64,8,0.23644070740054784,0.7968824505805969,11.211395025253296,401,0.32645143610419186,0.3651515608117415,16,0.09001072870364402
100,1,64,16,0.317211623705808,0.8195232152938843,10.889981508255005,401,0.32645143610419186,0.3651515608117415,16,0.00923981239838384
100,1,128,2,0.39378390118984663,0.6836788654327393,23.25755214691162,401,0.32645143610419186,0.3651515608117415,16,0.06733246508565477
100,1,128,4,0.41496125156741115,0.7576736211776733,22.820380449295044,401,0.32645143610419186,0.3651515608117415,16,0.08850981546321929
100,1,128,8,0.27682033183290866,0.8721213340759277,23.0346519947052,401,0.32645143610419186,0.3651515608117415,16,0.0496311042712832
100,1,128,16,0.37665144904887515,0.8961339592933655,22.881730318069458,401,0.32645143610419186,0.3651515608117415,16,0.05020001294468329
100,1,256,2,0.3330872323911355,0.5013601183891296,48.46427083015442,401,0.32645143610419186,0.3651515608117415,16,0.006635796286943663
100,1,256,4,0.3697014849889438,0.8293795585632324,48.53712797164917,401,0.32645143610419186,0.3651515608117415,16,0.043250048884751924
