,N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_calibration,time_calibration
745,1000,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.018801619767724216,0.5706768035888672,0.012100000000000001,2.8091979026794434
746,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3099175975761794,0.0906682014465332,0.3078,4.776238918304443
747,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.312903392110655,0.07351827621459961,0.3134,5.621964931488037
748,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3078914230063123,0.09024333953857422,0.312,11.94529128074646
749,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2926794859557408,0.08173227310180664,0.2978,14.136132955551147
750,1000,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2990330460749779,0.09466361999511719,0.30760000000000004,4.730135202407837
751,1000,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2966777571620019,0.09748339653015137,0.3094,5.6753990650177
752,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1831857959659473,0.13406109809875488,0.198,9.46201205253601
753,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18257542037864333,0.15160560607910156,0.19690000000000002,11.350064754486084
754,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18764705998643927,0.13428640365600586,0.199,23.649306058883667
755,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1821435698890159,0.16069388389587402,0.1991,28.471328020095825
756,1000,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18553099520068786,0.2489485740661621,0.1962,9.81480598449707
757,1000,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19535586077814499,0.19198989868164062,0.1904,11.835039377212524
758,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43336038666664484,0.07112789154052734,0.4383,19.81896209716797
759,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4367151552703637,0.07257509231567383,0.433,23.678344011306763
760,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4327492079023059,0.06493306159973145,0.441,49.26894807815552
761,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4319530295220966,0.07419991493225098,0.44020000000000004,59.020997047424316
762,1000,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43522595391339824,0.07053923606872559,0.44060000000000005,20.948857307434082
763,1000,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4318612382126437,0.06986522674560547,0.4413,25.129282236099243
764,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.019432193309509543,1.6809396743774414,0.0194,41.8891966342926
765,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017621503483332537,0.8804464340209961,0.014700000000000001,50.15838599205017
766,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.0197788775556445,0.8719925880432129,0.0194,105.75610518455505
767,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.019258210147563525,0.8737242221832275,0.0189,125.2705807685852
768,100,100,5,500,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017960400408814834,0.5377626419067383,0.0238,5.411818265914917
769,100,100,5,500,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01791875974700881,0.6018393039703369,0.0188,5.870083332061768
770,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46594970905666755,0.04684901237487793,0.46090000000000003,10.76474666595459
771,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46450919036599136,0.04736900329589844,0.4368,11.611217260360718
772,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4689602976633383,0.047837018966674805,0.4632,26.925187349319458
773,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45305806426336775,0.05013465881347656,0.49110000000000004,29.062134265899658
774,100,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4572128721842288,0.06688404083251953,0.4539,11.283081531524658
775,100,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46846186926638866,0.06130099296569824,0.47290000000000004,12.17926549911499
776,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.023020182527940115,0.812901496887207,0.0285,22.426228523254395
777,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.026730600095168724,0.7239434719085693,0.0753,24.49469232559204
778,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.026495974902386213,0.8098108768463135,0.0347,70.50505876541138
779,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.025631956127379774,0.7238373756408691,0.033100000000000004,61.09578251838684
780,100,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.029527533639655427,0.7987334728240967,0.033800000000000004,24.2464702129364
781,100,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.027250484689362545,0.7783622741699219,0.0492,25.920599460601807
782,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18768958512061223,0.31296420097351074,0.2029,48.15739846229553
783,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18198713748595627,0.24713730812072754,0.1752,51.898762941360474
784,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18075603997392714,0.32221555709838867,0.2015,121.25326538085938
785,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18432626263745547,0.2182750701904297,0.23900000000000002,129.65655755996704
786,100,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18700318503190325,0.411052942276001,0.2005,54.08294868469238
787,100,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.187354050974169,0.3817617893218994,0.19290000000000002,55.3810396194458
788,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13345854532747758,0.3616926670074463,0.14930000000000002,116.9271354675293
789,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.12901520268624986,0.4219522476196289,0.14250000000000002,110.76501822471619
790,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13271814547727126,0.38802170753479004,0.1386,267.4080066680908
791,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13265027708609123,0.42503833770751953,0.13440000000000002,277.22404861450195
792,215,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.12489592721783052,0.1798257827758789,0.1411,5.473904132843018
793,215,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.13671732176645254,0.16337943077087402,0.1333,5.834320306777954
794,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4627557266464038,0.04644012451171875,0.48050000000000004,10.847954750061035
795,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45639052733308294,0.0497441291809082,0.4607,11.673489570617676
796,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4665098296443222,0.047925710678100586,0.4776,27.104761123657227
797,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45988424356944363,0.05032706260681152,0.49920000000000003,29.283318281173706
798,215,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4579783138073478,0.06700468063354492,0.4635,11.372454643249512
799,215,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.467606559911073,0.06487107276916504,0.4837,12.21197509765625
800,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.030391404962676487,0.7170085906982422,0.0376,22.526373624801636
801,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02965149772289725,0.7165932655334473,0.041,24.41017770767212
802,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02596460373907485,0.772918701171875,0.0318,56.38449811935425
803,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02993398513808441,0.7184348106384277,0.0328,61.849923849105835
804,215,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.026680707457555707,0.8162469863891602,0.0316,24.194085597991943
805,215,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.028332383538877168,0.8088421821594238,0.0499,25.938867568969727
806,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18837985293406037,0.2343297004699707,0.20520000000000002,48.37217712402344
807,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1867441839505592,0.2503542900085449,0.2175,51.84477925300598
808,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1811950185983904,0.24962449073791504,0.1889,120.90000486373901
809,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18490248870111675,0.22725629806518555,0.19770000000000001,129.425461769104
810,215,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18654494111018705,0.27590179443359375,0.2039,53.45342707633972
811,215,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18240978756842477,0.2820851802825928,0.21100000000000002,55.37347412109375
812,215,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13312126808975114,0.29828739166259766,0.1424,106.78296136856079
813,215,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.1337013776569896,0.30600690841674805,0.13820000000000002,110.32693767547607
814,215,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.1312881449549831,0.29590582847595215,0.138,266.7556858062744
815,215,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.134206361056416,0.3117408752441406,0.1375,278.887779712677
816,464,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.13482688779215,0.16962838172912598,0.1547,5.527169227600098
817,464,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.12619081370324403,0.1957845687866211,0.1255,5.815094947814941
818,464,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45800753659131965,0.04947948455810547,0.4702,10.737471103668213
819,464,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4507338658214232,0.04950451850891113,0.4525,11.641885042190552
820,464,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4451256690792734,0.05082058906555176,0.46290000000000003,27.0171217918396
821,464,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4463801192701388,0.05096864700317383,0.4364,29.203255653381348
822,464,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45277006424450655,0.06955647468566895,0.46090000000000003,11.219552755355835
823,464,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4539222628198863,0.0629730224609375,0.4713,12.174193859100342
824,464,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.025872114506018135,0.7270424365997314,0.0287,22.619430541992188
825,464,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.028977895164624498,0.7199757099151611,0.028300000000000002,24.341833353042603
826,464,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.025969330025803376,0.7383291721343994,0.0328,56.2993061542511
827,464,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.0270647526530273,0.7231507301330566,0.034800000000000005,60.85091519355774
828,464,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.02604959865678177,0.8146255016326904,0.0337,24.188109874725342
829,464,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.02642893050956692,0.7841362953186035,0.029300000000000003,25.81766152381897
830,464,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18171571871336575,0.2319355010986328,0.1923,48.214640378952026
831,464,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18583344756339606,0.2296741008758545,0.1998,51.560319662094116
832,464,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1826956273530374,0.23819756507873535,0.1935,136.43175172805786
833,464,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.17978364621778115,0.23617219924926758,0.2043,129.30277490615845
834,464,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18214483119875644,0.26832151412963867,0.1847,53.59181499481201
835,464,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.1859487512210145,0.26838207244873047,0.18130000000000002,55.36658048629761
836,464,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13256403227501745,0.3191184997558594,0.1405,106.48339867591858
837,464,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.12856052891771425,0.32216382026672363,0.17470000000000002,110.57685780525208
838,464,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13072627659558303,0.31171417236328125,0.1424,300.321918964386
839,464,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13030141493869452,0.3233306407928467,0.137,276.36440420150757
840,1000,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.1323681041882973,0.17236566543579102,0.1534,5.414153814315796
841,1000,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.13033145568072946,0.16911983489990234,0.1039,5.799534559249878
842,1000,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46515958738988794,0.04875826835632324,0.46900000000000003,10.709519386291504
843,1000,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4598797305280058,0.047313690185546875,0.46790000000000004,11.68801736831665
844,1000,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4603951212838744,0.048603057861328125,0.4652,26.89308738708496
845,1000,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4560904883271696,0.04984259605407715,0.46330000000000005,29.16370987892151
846,1000,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.44740184508036634,0.06647300720214844,0.4549,11.215184450149536
847,1000,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4520236278451721,0.06290221214294434,0.4781,12.21566367149353
848,1000,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.027913127758970258,0.7061886787414551,0.0333,30.42768096923828
849,1000,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02756138742426919,0.6924195289611816,0.0653,24.4084734916687
850,1000,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.022887374758766958,0.7392745018005371,0.026000000000000002,59.626380920410156
851,1000,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.023175125935573974,0.7318317890167236,0.0346,60.98534321784973
852,1000,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.02447866254518341,0.8031466007232666,0.028300000000000002,24.221619367599487
853,1000,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.027992452655227474,0.7673795223236084,0.050100000000000006,25.815799474716187
854,1000,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18363890692890233,0.23592376708984375,0.2051,48.2668616771698
855,1000,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1807062437604811,0.21611738204956055,0.20720000000000002,56.464998722076416
856,1000,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18458811996094837,0.2332134246826172,0.2003,136.23669600486755
857,1000,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1845597680805294,0.21901154518127441,0.1935,134.87516498565674
858,1000,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18585340126066707,0.2618699073791504,0.1937,54.27287149429321
859,1000,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18344261832637535,0.2869300842285156,0.2083,55.376121520996094
860,1000,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13118632285459747,0.5111756324768066,0.1439,106.83517122268677
861,1000,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.132333697239256,0.3274657726287842,0.14980000000000002,131.83783745765686
862,1000,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13109036122611595,0.31664156913757324,0.1406,270.9875271320343
863,1000,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13385169250134862,0.31040167808532715,0.1165,276.41371726989746
864,100,100,1,100,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.12212450628089985,0.15939736366271973,0.1405,1.4372656345367432
865,100,100,1,100,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.14146892790247848,0.1739037036895752,0.18150000000000002,1.779618263244629
866,100,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30433959617149847,0.04384016990661621,0.3279,2.7806806564331055
867,100,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.28172751860561046,0.05391502380371094,0.2902,3.623155355453491
868,100,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3091831826814287,0.04593038558959961,0.3249,6.94700813293457
869,100,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.275374246089594,0.05532360076904297,0.3013,8.888261079788208
870,100,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.29757464283979457,0.04446005821228027,0.328,2.5664424896240234
871,100,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.29378583400254327,0.04427337646484375,0.32480000000000003,3.418327808380127
872,100,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05510026137719726,0.34386467933654785,0.058600000000000006,5.121627330780029
873,100,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0647084319681905,0.3087446689605713,0.07590000000000001,6.839468955993652
874,100,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.04099681272881567,0.4924600124359131,0.0572,12.933889865875244
875,100,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05577433590374387,0.3401670455932617,0.0703,17.050452709197998
876,100,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06227364114698975,0.3399791717529297,0.0674,5.094388484954834
877,100,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.057848315654113164,0.343656063079834,0.059000000000000004,7.051770210266113
878,100,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1297043122507401,0.22852420806884766,0.14020000000000002,10.265496730804443
879,100,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12308476415674204,0.20706391334533691,0.13720000000000002,13.86375617980957
880,100,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12359369342600589,0.2247161865234375,0.13140000000000002,25.591193437576294
881,100,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12325375933665285,0.19882488250732422,0.1328,34.71775817871094
882,100,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12207968436472776,0.31498074531555176,0.13190000000000002,10.741427421569824
883,100,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12104453161564091,0.2940962314605713,0.12510000000000002,14.63104796409607
884,100,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.377628007921084,0.07296347618103027,0.3957,21.262266159057617
885,100,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38189028210648734,0.0754249095916748,0.3945,29.305188417434692
886,100,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3840534646928454,0.07243537902832031,0.3907,53.095292806625366
887,100,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37906216931625997,0.06140756607055664,0.38070000000000004,73.33930206298828
888,215,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3803373413443799,0.05123543739318848,0.3725,1.3998587131500244
889,215,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3717099065333142,0.04628348350524902,0.3693,1.7812557220458984
890,215,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2763944985526663,0.05791139602661133,0.2898,2.7896831035614014
891,215,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3000556012253962,0.04711294174194336,0.2822,3.5975089073181152
892,215,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2917470134110356,0.04317069053649902,0.22190000000000001,6.979198932647705
893,215,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.32514301079027064,0.04316258430480957,0.3052,8.979761123657227
894,215,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2927112493972993,0.044783830642700195,0.30920000000000003,2.567178964614868
895,215,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2912860965052943,0.044687509536743164,0.308,3.421053647994995
896,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06513905514435102,0.2839064598083496,0.0644,5.124338626861572
897,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.040211597909904334,0.41163206100463867,0.061900000000000004,6.871439695358276
898,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05159963546061108,0.33081674575805664,0.06570000000000001,12.898711442947388
899,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06108681491796054,0.33785247802734375,0.066,17.205910682678223
900,215,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.055348737293599515,0.3620181083679199,0.0653,5.0979883670806885
901,215,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05526574025839594,0.39247894287109375,0.066,6.937256097793579
902,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11441736779396734,0.22593212127685547,0.1254,10.204434156417847
903,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11790482083347552,0.20385241508483887,0.12040000000000001,13.969130516052246
904,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12845969265656787,0.19426584243774414,0.1361,25.48502802848816
905,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1232256446349577,0.18966388702392578,0.1333,34.87696862220764
906,215,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11764342268172498,0.2935004234313965,0.1263,10.584429025650024
907,215,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12030343581728543,0.29984569549560547,0.1288,14.6892991065979
908,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3775310250152018,0.07135009765625,0.3856,21.23580288887024
909,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3738678233714018,0.07444643974304199,0.3835,29.327303886413574
910,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3764363511690523,0.07238078117370605,0.387,53.09323835372925
911,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37626241234860497,0.07527565956115723,0.38270000000000004,74.04169869422913
912,464,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3857624550422632,0.050612688064575195,0.39630000000000004,1.437779426574707
913,464,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37624933495351065,0.050090789794921875,0.4103,1.8099989891052246
914,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.28964443655258026,0.04512667655944824,0.30770000000000003,2.9902684688568115
915,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2919750005790708,0.045607805252075195,0.2685,3.5592339038848877
916,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30024601419895564,0.04616284370422363,0.3068,6.946681499481201
917,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3258595983838646,0.043036699295043945,0.30710000000000004,8.900375604629517
918,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.286346104179609,0.050156593322753906,0.3165,2.570472240447998
919,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30263628594750536,0.045378684997558594,0.30360000000000004,3.421966791152954
920,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0693415025405752,0.2925279140472412,0.0786,5.167709827423096
921,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.050736111485674494,0.34846925735473633,0.0694,6.867921590805054
922,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05476925194151001,0.352733850479126,0.0519,12.93578553199768
923,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06695420943943728,0.33124232292175293,0.067,17.149996757507324
924,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.063014532949621,0.341231107711792,0.0634,5.211816310882568
925,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.057436473347111675,0.3453338146209717,0.0704,7.013977527618408
926,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12364928180396825,0.21470236778259277,0.1342,10.32658314704895
927,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12485750411980061,0.20316648483276367,0.1388,13.977533102035522
928,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12616598952001037,0.210404634475708,0.1311,25.7685329914093
929,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12296761295539331,0.2167043685913086,0.1325,35.03196454048157
930,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12055061207445072,0.2787902355194092,0.1278,10.722537755966187
931,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12631377655958537,0.28994297981262207,0.1379,14.626520156860352
932,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3729954256598896,0.0686652660369873,0.3664,21.28018546104431
933,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3714865907912538,0.07233810424804688,0.38630000000000003,29.35044288635254
934,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3743420603829353,0.07071423530578613,0.3784,53.235095262527466
935,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37493522703210647,0.07184267044067383,0.38070000000000004,73.29859566688538
936,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37350611537354905,0.045670270919799805,0.371,1.4398581981658936
937,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.384609451208147,0.04998445510864258,0.3771,1.8585875034332275
938,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2984005866880872,0.04443764686584473,0.3113,2.8555080890655518
939,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3121880704592137,0.0430452823638916,0.316,3.555955648422241
940,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30244166431931135,0.04456186294555664,0.3068,6.963990211486816
941,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.28428328617596194,0.04316139221191406,0.30310000000000004,8.91599726676941
942,1000,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3063265821135813,0.04483366012573242,0.30560000000000004,2.56962251663208
943,1000,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3063459684960392,0.0454096794128418,0.3245,3.502866268157959
