N,evidences_per_t,edge_per_t,T,epsilon_estimated,time,num_epochs,real_epsilon,mu,rho,distance_epsilon,early_stopping
100,8,4,128,0.06854778825294824,2.5669658184051514,201,0.05544456716586621,0.48053685639470983,16,0.013103221087082034,201
100,8,4,256,0.047058933072533435,5.805154323577881,201,0.05544456716586621,0.48053685639470983,16,0.008385634093332775,201
100,8,16,16,0.023096364544908925,0.41721272468566895,201,0.05544456716586621,0.48053685639470983,16,0.032348202620957285,201
100,8,16,32,0.048648111757169224,0.7079193592071533,201,0.05544456716586621,0.48053685639470983,16,0.006796455408696986,201
100,8,16,64,0.04839392126314457,1.353715181350708,201,0.05544456716586621,0.48053685639470983,16,0.007050645902721642,201
100,8,16,128,0.05965684103162529,2.562446355819702,201,0.05544456716586621,0.48053685639470983,16,0.004212273865759078,201
100,8,16,256,0.05778499621576786,5.821321964263916,201,0.05544456716586621,0.48053685639470983,16,0.0023404290499016503,201
100,8,64,16,0.05800176715855794,0.4101243019104004,201,0.05544456716586621,0.48053685639470983,16,0.0025571999926917305,201
100,8,64,32,0.06244383492103546,0.7233157157897949,201,0.05544456716586621,0.48053685639470983,16,0.00699926775516925,201
100,8,64,64,0.05377130304844468,1.3458566665649414,201,0.05544456716586621,0.48053685639470983,16,0.0016732641174215315,201
100,8,64,128,0.060753114910544644,2.5790703296661377,201,0.05544456716586621,0.48053685639470983,16,0.005308547744678434,201
100,8,64,256,0.05703035740223911,5.803099632263184,201,0.05544456716586621,0.48053685639470983,16,0.001585790236372897,201
