N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,epsilon_estimated,time,real_epsilon,mu,rho,distance_epsilon,X0_r2,early_stopping,max_epochs
100,64,16,8,nadam,201,0.0005,BC_with_evidence,16,0.2556460013657966,15.440773725509644,0.33817066579916805,0.4639965358591054,16,0.08252466443337142,-0.9930405616760254,201,201
100,64,16,8,nadam,201,0.0005,BC_with_evidence,32,0.2563334127634317,14.538164854049683,0.33817066579916805,0.4639965358591054,16,0.08183725303573636,-1.0725173950195312,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,0,0.2680564989561005,1.3837800025939941,0.33817066579916805,0.4639965358591054,16,0.07011416684306754,,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,16,0.26751040343187926,1.3810756206512451,0.33817066579916805,0.4639965358591054,16,0.07066026236728878,,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,32,0.2679944627047109,1.4636967182159424,0.33817066579916805,0.4639965358591054,16,0.07017620309445716,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,0,0.2851740878473348,0.09408998489379883,0.33817066579916805,0.4639965358591054,16,0.05299657795183327,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,16,0.2817365018994305,0.09968328475952148,0.33817066579916805,0.4639965358591054,16,0.056434163899737544,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,32,0.2836341162701934,0.10193252563476562,0.33817066579916805,0.4639965358591054,16,0.05453654952897463,,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,0,0.2248628181364481,14.8008451461792,0.33817066579916805,0.4639965358591054,16,0.11330784766271995,-1.3215596675872803,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,16,0.25848066255522306,13.002801656723022,0.33817066579916805,0.4639965358591054,16,0.07969000324394498,-1.2949891090393066,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,32,0.26698122197913565,11.925076484680176,0.33817066579916805,0.4639965358591054,16,0.0711894438200324,-1.507033109664917,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,0,0.2849298534457341,1.340914249420166,0.33817066579916805,0.4639965358591054,16,0.05324081235343392,,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,16,0.28455377736087734,1.3549695014953613,0.33817066579916805,0.4639965358591054,16,0.05361688843829071,,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,32,0.28486573552853306,1.4441428184509277,0.33817066579916805,0.4639965358591054,16,0.05330493027063499,,201,201
100,64,16,8,nadam,201,0.005,simple_BC,0,0.3545803536987352,0.08973383903503418,0.33817066579916805,0.4639965358591054,16,0.01640968789956715,,201,201
100,64,16,8,nadam,201,0.005,simple_BC,16,0.31822959452760674,0.09672975540161133,0.33817066579916805,0.4639965358591054,16,0.019941071271561306,,201,201
100,64,16,8,nadam,201,0.005,simple_BC,32,0.3294948399607036,0.08977723121643066,0.33817066579916805,0.4639965358591054,16,0.008675825838464435,,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,0,0.24554790289353765,11.847363710403442,0.33817066579916805,0.4639965358591054,16,0.0926227629056304,-2.6202993392944336,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,16,0.2824073550654875,13.726897954940796,0.33817066579916805,0.4639965358591054,16,0.05576331073368057,-1.5903451442718506,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,32,0.2901704387734604,15.918880224227905,0.33817066579916805,0.4639965358591054,16,0.048000227025707665,-1.0243706703186035,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,0,0.35706627026566923,1.3550746440887451,0.33817066579916805,0.4639965358591054,16,0.01889560446650118,,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,16,0.3561498309999794,1.433326244354248,0.33817066579916805,0.4639965358591054,16,0.01797916520081133,,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,32,0.35613045784415726,1.4505500793457031,0.33817066579916805,0.4639965358591054,16,0.01795979204498921,,201,201
100,64,16,8,nadam,179,0.01,simple_BC,0,0.3588069229692069,0.07542228698730469,0.33817066579916805,0.4639965358591054,16,0.020636257170038863,,179,201
100,64,16,8,nadam,201,0.01,simple_BC,16,0.3308042936442063,0.09169840812683105,0.33817066579916805,0.4639965358591054,16,0.00736637215496172,,201,201
100,64,16,8,nadam,201,0.01,simple_BC,32,0.33003687354873584,0.09412026405334473,0.33817066579916805,0.4639965358591054,16,0.008133792250432204,,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,0,0.22135749353764544,14.337586641311646,0.33817066579916805,0.4639965358591054,16,0.1168131722615226,-0.9476197957992554,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,16,0.28851017006706425,16.324496269226074,0.33817066579916805,0.4639965358591054,16,0.04966049573210379,-1.1997244358062744,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,32,0.24543997543145904,16.10153031349182,0.33817066579916805,0.4639965358591054,16,0.092730690367709,-0.7373020648956299,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,0,0.36389569464382354,1.3512451648712158,0.33817066579916805,0.4639965358591054,16,0.025725028844655495,,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,16,0.36283615769550487,1.44047212600708,0.33817066579916805,0.4639965358591054,16,0.024665491896336822,,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,32,0.36614024923655275,1.4074938297271729,0.33817066579916805,0.4639965358591054,16,0.027969583437384704,,201,201
100,64,16,8,nadam,93,0.05,simple_BC,0,0.3587937062907112,0.04105854034423828,0.33817066579916805,0.4639965358591054,16,0.020623040491543176,,93,201
100,64,16,8,nadam,201,0.05,simple_BC,16,0.32699585756916727,0.09541583061218262,0.33817066579916805,0.4639965358591054,16,0.011174808230000777,,201,201
100,64,16,8,nadam,201,0.05,simple_BC,32,0.3257727869027715,0.09470415115356445,0.33817066579916805,0.4639965358591054,16,0.012397878896396541,,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,0,0.20326410565841907,15.073799133300781,0.33817066579916805,0.4639965358591054,16,0.13490656014074898,-2.1002769470214844,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,16,0.16273118821826218,16.044944047927856,0.33817066579916805,0.4639965358591054,16,0.17543947758090586,-0.48918676376342773,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,32,0.13313527172178047,15.238136768341064,0.33817066579916805,0.4639965358591054,16,0.20503539407738758,-0.46218013763427734,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,0,0.36360183178190797,1.3622345924377441,0.33817066579916805,0.4639965358591054,16,0.025431165982739923,,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,16,0.36149853078777855,1.3979191780090332,0.33817066579916805,0.4639965358591054,16,0.023327864988610503,,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,32,0.36327074275524235,1.4500343799591064,0.33817066579916805,0.4639965358591054,16,0.025100076956074302,,201,201
100,64,16,8,nadam,59,0.1,simple_BC,0,0.35879321539492476,0.02782726287841797,0.33817066579916805,0.4639965358591054,16,0.020622549595756712,,59,201
100,64,16,8,nadam,201,0.1,simple_BC,16,0.3385743557775411,0.09682798385620117,0.33817066579916805,0.4639965358591054,16,0.0004036899783730341,,201,201
100,64,16,8,nadam,201,0.1,simple_BC,32,0.3465684323344222,0.09212207794189453,0.33817066579916805,0.4639965358591054,16,0.008397766535254148,,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,0,0.28001339272526526,16.187489986419678,0.33817066579916805,0.4639965358591054,16,0.05815727307390278,-0.13017690181732178,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,16,0.18092285065011088,14.049869060516357,0.33817066579916805,0.4639965358591054,16,0.15724781514905717,-0.5765258073806763,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,32,0.22763208586205513,12.529558897018433,0.33817066579916805,0.4639965358591054,16,0.11053857993711291,-0.0954427719116211,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,0,0.3659649795565883,1.382436752319336,0.33817066579916805,0.4639965358591054,16,0.027794313757420253,,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,16,0.3354280139788305,1.3949291706085205,0.33817066579916805,0.4639965358591054,16,0.0027426518203375605,,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,32,0.37317441953333463,1.3792352676391602,0.33817066579916805,0.4639965358591054,16,0.03500375373416659,,201,201
100,64,16,8,nadam,401,0.0001,simple_BC,0,0.2573904532346612,0.18191194534301758,0.33817066579916805,0.4639965358591054,16,0.08078021256450685,,401,401
100,64,16,8,nadam,401,0.0001,simple_BC,16,0.25674405041336257,0.19296574592590332,0.33817066579916805,0.4639965358591054,16,0.08142661538580548,,401,401
100,64,16,8,nadam,401,0.0001,simple_BC,32,0.2568907281201799,0.19391512870788574,0.33817066579916805,0.4639965358591054,16,0.08127993767898817,,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,0,0.2442850319720331,25.13193678855896,0.33817066579916805,0.4639965358591054,16,0.09388563382713494,-0.6798404455184937,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,16,0.24819700962963143,30.933841466903687,0.33817066579916805,0.4639965358591054,16,0.08997365616953662,-1.1214931011199951,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,32,0.25437843728370874,31.725231409072876,0.33817066579916805,0.4639965358591054,16,0.08379222851545931,-1.2453529834747314,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,0,0.25738096100834884,2.7273061275482178,0.33817066579916805,0.4639965358591054,16,0.0807897047908192,,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,16,0.25719757142468413,2.785752296447754,0.33817066579916805,0.4639965358591054,16,0.08097309437448391,,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,32,0.25735145239114593,2.8405399322509766,0.33817066579916805,0.4639965358591054,16,0.08081921340802212,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,0,0.285423181039806,0.18044519424438477,0.33817066579916805,0.4639965358591054,16,0.05274748475936203,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,16,0.2805115639186518,0.18327546119689941,0.33817066579916805,0.4639965358591054,16,0.05765910188051626,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,32,0.28199439569543716,0.1892995834350586,0.33817066579916805,0.4639965358591054,16,0.056176270103730885,,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,0,0.2256506397030778,31.2446346282959,0.33817066579916805,0.4639965358591054,16,0.11252002609609024,-1.0572245121002197,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,16,0.23828549328142906,31.54312539100647,0.33817066579916805,0.4639965358591054,16,0.09988517251773898,-1.4823861122131348,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,32,0.2821585104959897,30.63751196861267,0.33817066579916805,0.4639965358591054,16,0.056012155303178324,-0.9790142774581909,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,0,0.2852738486158484,2.6613192558288574,0.33817066579916805,0.4639965358591054,16,0.05289681718331962,,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,16,0.28462551063280017,2.8022329807281494,0.33817066579916805,0.4639965358591054,16,0.053545155166367875,,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,32,0.2852146185362008,2.788471221923828,0.33817066579916805,0.4639965358591054,16,0.052956047262967265,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,0,0.31470103839396263,0.1793806552886963,0.33817066579916805,0.4639965358591054,16,0.023469627405205418,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,16,0.3025919105004511,0.17882299423217773,0.33817066579916805,0.4639965358591054,16,0.03557875529871696,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,32,0.3088118701025273,0.18034648895263672,0.33817066579916805,0.4639965358591054,16,0.029358795696640738,,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,0,0.23882987912167924,27.13752245903015,0.33817066579916805,0.4639965358591054,16,0.0993407866774888,-1.444305419921875,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,16,0.2679097986533193,23.48560070991516,0.33817066579916805,0.4639965358591054,16,0.07026086714584873,-1.5010626316070557,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,32,0.2531029687155381,29.51366138458252,0.33817066579916805,0.4639965358591054,16,0.08506769708362993,-0.9382466077804565,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,0,0.314386864314074,2.7153921127319336,0.33817066579916805,0.4639965358591054,16,0.02378380148509407,,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,16,0.3137205939937688,2.8430235385894775,0.33817066579916805,0.4639965358591054,16,0.024450071805399265,,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,32,0.31418750526586214,2.885141611099243,0.33817066579916805,0.4639965358591054,16,0.023983160533305903,,401,401
100,64,16,8,nadam,363,0.005,simple_BC,0,0.3587679252123907,0.15746378898620605,0.33817066579916805,0.4639965358591054,16,0.020597259413222657,,363,401
100,64,16,8,nadam,401,0.005,simple_BC,16,0.3280206556839895,0.19320082664489746,0.33817066579916805,0.4639965358591054,16,0.01015001011517852,,401,401
100,64,16,8,nadam,401,0.005,simple_BC,32,0.33427363242958474,0.19066286087036133,0.33817066579916805,0.4639965358591054,16,0.0038970333695833026,,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,0,0.23265606600948727,29.233502626419067,0.33817066579916805,0.4639965358591054,16,0.10551459978968078,-3.3754053115844727,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,16,0.31174962453551214,26.482014894485474,0.33817066579916805,0.4639965358591054,16,0.02642104126365591,-0.9245204925537109,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,32,0.30332902842097104,22.38516879081726,0.33817066579916805,0.4639965358591054,16,0.03484163737819701,-0.7401379346847534,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,0,0.36323655218820977,2.673030376434326,0.33817066579916805,0.4639965358591054,16,0.025065886389041725,,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,16,0.3611209287651294,2.81976580619812,0.33817066579916805,0.4639965358591054,16,0.022950262965961366,,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,32,0.36444092816595824,2.790900707244873,0.33817066579916805,0.4639965358591054,16,0.026270262366790198,,401,401
100,64,16,8,nadam,179,0.01,simple_BC,0,0.3588069229692069,0.07857179641723633,0.33817066579916805,0.4639965358591054,16,0.020636257170038863,,179,401
100,64,16,8,nadam,401,0.01,simple_BC,16,0.32830272698640867,0.19028186798095703,0.33817066579916805,0.4639965358591054,16,0.00986793881275938,,401,401
100,64,16,8,nadam,401,0.01,simple_BC,32,0.33447898151373295,0.18844842910766602,0.33817066579916805,0.4639965358591054,16,0.003691684285435093,,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,0,0.18865086630289646,31.569684267044067,0.33817066579916805,0.4639965358591054,16,0.1495197994962716,-4.46616268157959,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,16,0.2022544340755375,28.983580589294434,0.33817066579916805,0.4639965358591054,16,0.13591623172363054,-1.2461750507354736,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,32,0.25120315731385096,27.28053593635559,0.33817066579916805,0.4639965358591054,16,0.08696750848531709,-0.6730998754501343,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,0,0.3638620021447307,2.683140993118286,0.33817066579916805,0.4639965358591054,16,0.025691336345562643,,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,16,0.3629752306935372,2.7191717624664307,0.33817066579916805,0.4639965358591054,16,0.024804564894369163,,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,32,0.36205935554693985,2.7719314098358154,0.33817066579916805,0.4639965358591054,16,0.023888689747771807,,401,401
100,64,16,8,nadam,93,0.05,simple_BC,0,0.3587937062907112,0.04042458534240723,0.33817066579916805,0.4639965358591054,16,0.020623040491543176,,93,401
100,64,16,8,nadam,401,0.05,simple_BC,16,0.3276050216030705,0.17753076553344727,0.33817066579916805,0.4639965358591054,16,0.010565644196097568,,401,401
100,64,16,8,nadam,401,0.05,simple_BC,32,0.32555724977432154,0.1838374137878418,0.33817066579916805,0.4639965358591054,16,0.012613416024846502,,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,0,0.1912306817298095,23.646007299423218,0.33817066579916805,0.4639965358591054,16,0.14693998406935854,-2.9707882404327393,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,16,0.16891061272105576,33.31647539138794,0.33817066579916805,0.4639965358591054,16,0.1692600530781123,0.042710959911346436,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,32,0.1952114026773637,30.585983991622925,0.33817066579916805,0.4639965358591054,16,0.14295926312180435,-0.12328267097473145,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,0,0.36264295051642104,2.753889322280884,0.33817066579916805,0.4639965358591054,16,0.02447228471725299,,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,16,0.3815863927005715,2.8298141956329346,0.33817066579916805,0.4639965358591054,16,0.04341572690140344,,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,32,0.35467390481573713,2.8889076709747314,0.33817066579916805,0.4639965358591054,16,0.016503239016569082,,401,401
100,64,16,8,nadam,59,0.1,simple_BC,0,0.35879321539492476,0.02616405487060547,0.33817066579916805,0.4639965358591054,16,0.020622549595756712,,59,401
100,64,16,8,nadam,401,0.1,simple_BC,16,0.34545611882665556,0.18573737144470215,0.33817066579916805,0.4639965358591054,16,0.0072854530274875096,,401,401
100,64,16,8,nadam,401,0.1,simple_BC,32,0.32935815922584194,0.1852869987487793,0.33817066579916805,0.4639965358591054,16,0.008812506573326107,,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,0,0.2625463139907,23.52529263496399,0.33817066579916805,0.4639965358591054,16,0.07562435180846805,-0.3820279836654663,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,16,0.2079789718701273,24.006760597229004,0.33817066579916805,0.4639965358591054,16,0.13019169392904076,-0.17804288864135742,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,32,0.19283859630910605,31.926239252090454,0.33817066579916805,0.4639965358591054,16,0.145332069490062,-0.0896979570388794,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,0,0.36676423741493036,2.758678436279297,0.33817066579916805,0.4639965358591054,16,0.028593571615762314,,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,16,0.36616736837896036,2.8493762016296387,0.33817066579916805,0.4639965358591054,16,0.02799670257979231,,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,32,0.36343477844060673,2.9001624584198,0.33817066579916805,0.4639965358591054,16,0.025264112641438685,,401,401
100,64,16,8,nadam,801,0.0001,simple_BC,0,0.26473865071545793,0.3490579128265381,0.33817066579916805,0.4639965358591054,16,0.07343201508371011,,801,801
100,64,16,8,nadam,801,0.0001,simple_BC,16,0.26275321632126314,0.3844566345214844,0.33817066579916805,0.4639965358591054,16,0.07541744947790491,,801,801
100,64,16,8,nadam,801,0.0001,simple_BC,32,0.2642649305442926,0.3778495788574219,0.33817066579916805,0.4639965358591054,16,0.07390573525487543,,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,0,0.24737087199207816,52.7847695350647,0.33817066579916805,0.4639965358591054,16,0.09079979380708988,-1.5563344955444336,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,16,0.258329742387004,60.33411765098572,0.33817066579916805,0.4639965358591054,16,0.07984092341216403,-1.030794382095337,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,32,0.26400204104904945,53.31945013999939,0.33817066579916805,0.4639965358591054,16,0.0741686247501186,-0.9957553148269653,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,0,0.26470201347622013,5.4506354331970215,0.33817066579916805,0.4639965358591054,16,0.07346865232294791,,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,16,0.264443772397695,5.708785772323608,0.33817066579916805,0.4639965358591054,16,0.07372689340147304,,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,32,0.26470518244969615,5.71332311630249,0.33817066579916805,0.4639965358591054,16,0.0734654833494719,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,0,0.3151889541041758,0.36005496978759766,0.33817066579916805,0.4639965358591054,16,0.022981711694992246,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,16,0.3025123071278793,0.38317346572875977,0.33817066579916805,0.4639965358591054,16,0.03565835867128875,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,32,0.3082286524677739,0.3837623596191406,0.33817066579916805,0.4639965358591054,16,0.029942013331394124,,801,801
100,64,16,8,nadam,674,0.0005,BC_with_evidence,0,0.22462811395969126,51.75441288948059,0.33817066579916805,0.4639965358591054,16,0.11354255183947679,-1.074941873550415,674,801
100,64,16,8,nadam,801,0.0005,BC_with_evidence,16,0.2714665791698084,53.65628504753113,0.33817066579916805,0.4639965358591054,16,0.06670408662935967,-0.7477821111679077,801,801
100,64,16,8,nadam,801,0.0005,BC_with_evidence,32,0.2705990954397187,64.07146048545837,0.33817066579916805,0.4639965358591054,16,0.06757157035944933,-1.2247717380523682,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,0,0.3149285877865018,5.3977882862091064,0.33817066579916805,0.4639965358591054,16,0.023242078012666256,,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,16,0.31409803702730504,5.589224576950073,0.33817066579916805,0.4639965358591054,16,0.024072628771863003,,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,32,0.3144946830306521,5.727655410766602,0.33817066579916805,0.4639965358591054,16,0.023675982768515957,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,0,0.34840757489514745,0.3267965316772461,0.33817066579916805,0.4639965358591054,16,0.010236909095979407,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,16,0.3272518243728827,0.3812532424926758,0.33817066579916805,0.4639965358591054,16,0.010918841426285353,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,32,0.3285290406441988,0.3857417106628418,0.33817066579916805,0.4639965358591054,16,0.009641625154969247,,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,0,0.21809922520383074,57.14338564872742,0.33817066579916805,0.4639965358591054,16,0.12007144059533731,-1.342827320098877,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,16,0.2727853875804824,60.727232217788696,0.33817066579916805,0.4639965358591054,16,0.06538527821868567,-0.9279022216796875,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,32,0.2647081319938566,57.582451820373535,0.33817066579916805,0.4639965358591054,16,0.07346253380531143,-1.3062639236450195,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,0,0.34965957345411175,5.453891038894653,0.33817066579916805,0.4639965358591054,16,0.011488907654943703,,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,16,0.3493210001655761,5.59575343132019,0.33817066579916805,0.4639965358591054,16,0.011150334366408055,,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,32,0.3497597636679251,5.696154356002808,0.33817066579916805,0.4639965358591054,16,0.011589097868757059,,801,801
100,64,16,8,nadam,363,0.005,simple_BC,0,0.3587679252123907,0.16205406188964844,0.33817066579916805,0.4639965358591054,16,0.020597259413222657,,363,801
100,64,16,8,nadam,801,0.005,simple_BC,16,0.33801731040080296,0.3765425682067871,0.33817066579916805,0.4639965358591054,16,0.00015335539836508483,,801,801
100,64,16,8,nadam,801,0.005,simple_BC,32,0.3367498119857102,0.3684425354003906,0.33817066579916805,0.4639965358591054,16,0.0014208538134578563,,801,801
100,64,16,8,nadam,801,0.005,BC_with_evidence,0,0.1829621241249729,57.71386241912842,0.33817066579916805,0.4639965358591054,16,0.15520854167419515,-4.2242913246154785,801,801
100,64,16,8,nadam,801,0.005,BC_with_evidence,16,0.23118414297072815,60.27033805847168,0.33817066579916805,0.4639965358591054,16,0.1069865228284399,-0.6485038995742798,801,801
100,64,16,8,nadam,801,0.005,BC_with_evidence,32,0.1783474151089774,56.359538555145264,0.33817066579916805,0.4639965358591054,16,0.15982325069019065,-0.9868134260177612,801,801
100,64,16,8,nadam,801,0.005,BC_observed_positive,0,0.3632550324122469,5.4818267822265625,0.33817066579916805,0.4639965358591054,16,0.025084366613078835,,801,801
100,64,16,8,nadam,801,0.005,BC_observed_positive,16,0.36184104163734687,5.607601642608643,0.33817066579916805,0.4639965358591054,16,0.023670375838178825,,801,801
100,64,16,8,nadam,801,0.005,BC_observed_positive,32,0.36634802259958166,5.678609609603882,0.33817066579916805,0.4639965358591054,16,0.02817735680041361,,801,801
100,64,16,8,nadam,179,0.01,simple_BC,0,0.3588069229692069,0.07883572578430176,0.33817066579916805,0.4639965358591054,16,0.020636257170038863,,179,801
100,64,16,8,nadam,801,0.01,simple_BC,16,0.33710583447430786,0.3914618492126465,0.33817066579916805,0.4639965358591054,16,0.0010648313248601826,,801,801
100,64,16,8,nadam,801,0.01,simple_BC,32,0.33177711959345385,0.39058446884155273,0.33817066579916805,0.4639965358591054,16,0.006393546205714196,,801,801
100,64,16,8,nadam,801,0.01,BC_with_evidence,0,0.25027154475592955,63.4685263633728,0.33817066579916805,0.4639965358591054,16,0.08789912104323849,-0.4938744306564331,801,801
100,64,16,8,nadam,801,0.01,BC_with_evidence,16,0.19300231857779118,51.84144830703735,0.33817066579916805,0.4639965358591054,16,0.14516834722137686,-0.4610244035720825,801,801
100,64,16,8,nadam,801,0.01,BC_with_evidence,32,0.15154276240659886,63.92682385444641,0.33817066579916805,0.4639965358591054,16,0.18662790339256918,-0.9377737045288086,801,801
100,64,16,8,nadam,801,0.01,BC_observed_positive,0,0.3642066347694539,5.471121788024902,0.33817066579916805,0.4639965358591054,16,0.026035968970285872,,801,801
100,64,16,8,nadam,801,0.01,BC_observed_positive,16,0.3631052408071894,5.579137802124023,0.33817066579916805,0.4639965358591054,16,0.024934575008021376,,801,801
100,64,16,8,nadam,801,0.01,BC_observed_positive,32,0.3672900485980592,5.684184551239014,0.33817066579916805,0.4639965358591054,16,0.029119382798891147,,801,801
100,64,16,8,nadam,93,0.05,simple_BC,0,0.3587937062907112,0.03419852256774902,0.33817066579916805,0.4639965358591054,16,0.020623040491543176,,93,801
100,64,16,8,nadam,801,0.05,simple_BC,16,0.31558018547322736,0.3897571563720703,0.33817066579916805,0.4639965358591054,16,0.022590480325940687,,801,801
100,64,16,8,nadam,801,0.05,simple_BC,32,0.33077997876111565,0.3769078254699707,0.33817066579916805,0.4639965358591054,16,0.0073906870380524015,,801,801
100,64,16,8,nadam,801,0.05,BC_with_evidence,0,0.2031213107393195,51.1376736164093,0.33817066579916805,0.4639965358591054,16,0.13504935505984855,-2.390071153640747,801,801
100,64,16,8,nadam,801,0.05,BC_with_evidence,16,0.19075025888923203,62.218443393707275,0.33817066579916805,0.4639965358591054,16,0.14742040690993602,-0.1039808988571167,801,801
100,64,16,8,nadam,801,0.05,BC_with_evidence,32,0.1867298962984911,48.70056128501892,0.33817066579916805,0.4639965358591054,16,0.15144076950067695,-0.3966406583786011,801,801
100,64,16,8,nadam,801,0.05,BC_observed_positive,0,0.3653898740111544,5.298426389694214,0.33817066579916805,0.4639965358591054,16,0.027219208211986368,,801,801
100,64,16,8,nadam,801,0.05,BC_observed_positive,16,0.3558644975178804,5.516403436660767,0.33817066579916805,0.4639965358591054,16,0.01769383171871236,,801,801
100,64,16,8,nadam,801,0.05,BC_observed_positive,32,0.3497719764099151,5.692963361740112,0.33817066579916805,0.4639965358591054,16,0.01160131061074704,,801,801
100,64,16,8,nadam,59,0.1,simple_BC,0,0.35879321539492476,0.022398710250854492,0.33817066579916805,0.4639965358591054,16,0.020622549595756712,,59,801
