N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,minibatch_size,epsilon_estimated,time,num_epochs,X0_r2,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,nadam,0.05,BC_with_evidence,0,0.145025305866169,24.332077503204346,276,-0.012115836143493652,0.25115923296423504,0.05991118989915761,16,0.10613392709806604
100,64,16,8,nadam,0.05,BC_with_evidence,16,0.13565559507712088,67.42777061462402,801,-0.1449490785598755,0.25115923296423504,0.05991118989915761,16,0.11550363788711415
100,64,16,8,nadam,0.05,BC_with_evidence,32,0.10668865793733373,53.63151836395264,801,-0.09905314445495605,0.25115923296423504,0.05991118989915761,16,0.1444705750269013
100,64,16,8,nadam,0.05,BC_with_evidence,64,0.1114585992560002,67.82680344581604,801,-0.523017406463623,0.25115923296423504,0.05991118989915761,16,0.13970063370823482
100,64,16,8,nadam,0.05,BC_observed_positive,0,0.22649160069153723,5.4608259201049805,801,,0.25115923296423504,0.05991118989915761,16,0.024667632272697804
100,64,16,8,nadam,0.05,BC_observed_positive,16,0.2310055948207971,5.479507684707642,801,,0.25115923296423504,0.05991118989915761,16,0.02015363814343793
100,64,16,8,nadam,0.05,BC_observed_positive,32,0.23150924538692594,5.484936952590942,801,,0.25115923296423504,0.05991118989915761,16,0.019649987577309097
100,64,16,8,nadam,0.05,BC_observed_positive,64,0.2248109395664211,5.4643120765686035,801,,0.25115923296423504,0.05991118989915761,16,0.026348293397813943
100,64,16,8,nadam,0.1,simple_BC,0,0.2318694781861584,0.041255950927734375,84,,0.25115923296423504,0.05991118989915761,16,0.019289754778076623
100,64,16,8,nadam,0.1,simple_BC,16,0.2318694781861584,0.0313107967376709,84,,0.25115923296423504,0.05991118989915761,16,0.019289754778076623
100,64,16,8,nadam,0.1,simple_BC,32,0.2318694781861584,0.03557252883911133,84,,0.25115923296423504,0.05991118989915761,16,0.019289754778076623
100,64,16,8,nadam,0.1,simple_BC,64,0.2318694781861584,0.03784990310668945,84,,0.25115923296423504,0.05991118989915761,16,0.019289754778076623
100,64,16,8,nadam,0.1,BC_with_evidence,0,0.07614833746461652,58.63811111450195,801,-4.21890926361084,0.25115923296423504,0.05991118989915761,16,0.1750108954996185
100,64,16,8,nadam,0.1,BC_with_evidence,16,0.1493147321550109,69.78744053840637,801,-0.2156379222869873,0.25115923296423504,0.05991118989915761,16,0.10184450080922414
100,64,16,8,nadam,0.1,BC_with_evidence,32,0.1585334156101151,66.72955274581909,801,-0.1827305555343628,0.25115923296423504,0.05991118989915761,16,0.09262581735411993
100,64,16,8,nadam,0.1,BC_with_evidence,64,0.12656548363059686,55.34230303764343,801,-0.23870086669921875,0.25115923296423504,0.05991118989915761,16,0.12459374933363818
100,64,16,8,nadam,0.1,BC_observed_positive,0,0.22864206982808383,5.481157541275024,801,,0.25115923296423504,0.05991118989915761,16,0.022517163136151208
100,64,16,8,nadam,0.1,BC_observed_positive,16,0.23675188848389037,5.507774829864502,801,,0.25115923296423504,0.05991118989915761,16,0.01440734448034467
100,64,16,8,nadam,0.1,BC_observed_positive,32,0.2277291969298445,5.531007289886475,801,,0.25115923296423504,0.05991118989915761,16,0.023430036034390533
100,64,16,8,nadam,0.1,BC_observed_positive,64,0.22908635084951218,5.519567966461182,801,,0.25115923296423504,0.05991118989915761,16,0.022072882114722858
100,64,16,8,adam,5e-05,simple_BC,0,0.24961595038846487,0.018187522888183594,42,,0.08480347982839564,0.03750590325647246,16,0.16481247056006923
100,64,16,8,adam,5e-05,simple_BC,16,0.24961595038846487,0.018910884857177734,42,,0.08480347982839564,0.03750590325647246,16,0.16481247056006923
100,64,16,8,adam,5e-05,simple_BC,32,0.24961595038846487,0.019099712371826172,42,,0.08480347982839564,0.03750590325647246,16,0.16481247056006923
100,64,16,8,adam,5e-05,simple_BC,64,0.24961595038846487,0.015259981155395508,42,,0.08480347982839564,0.03750590325647246,16,0.16481247056006923
100,64,16,8,adam,5e-05,BC_with_evidence,0,0.24961596034326916,3.5325050354003906,42,-1.38419508934021,0.08480347982839564,0.03750590325647246,16,0.16481248051487352
100,64,16,8,adam,5e-05,BC_with_evidence,16,0.2496449841931523,3.2445342540740967,42,-1.3257458209991455,0.08480347982839564,0.03750590325647246,16,0.16484150436475664
100,64,16,8,adam,5e-05,BC_with_evidence,32,0.24948705777329283,4.9521002769470215,57,-1.361285924911499,0.08480347982839564,0.03750590325647246,16,0.16468357794489719
100,64,16,8,adam,5e-05,BC_with_evidence,64,0.24961601804181888,3.4314398765563965,42,-1.3846631050109863,0.08480347982839564,0.03750590325647246,16,0.16481253821342323
100,64,16,8,adam,5e-05,BC_observed_positive,0,0.24961705696362715,0.2741100788116455,42,,0.08480347982839564,0.03750590325647246,16,0.1648135771352315
100,64,16,8,adam,5e-05,BC_observed_positive,16,0.24961485724103238,0.28256773948669434,42,,0.08480347982839564,0.03750590325647246,16,0.16481137741263674
100,64,16,8,adam,5e-05,BC_observed_positive,32,0.24961623609301598,0.28664183616638184,42,,0.08480347982839564,0.03750590325647246,16,0.16481275626462033
100,64,16,8,adam,5e-05,BC_observed_positive,64,0.24961542505720674,0.28223657608032227,42,,0.08480347982839564,0.03750590325647246,16,0.1648119452288111
100,64,16,8,adam,0.0001,simple_BC,0,0.2356896185763378,0.34049320220947266,801,,0.08480347982839564,0.03750590325647246,16,0.15088613874794216
100,64,16,8,adam,0.0001,simple_BC,16,0.2356896185763378,0.34586286544799805,801,,0.08480347982839564,0.03750590325647246,16,0.15088613874794216
100,64,16,8,adam,0.0001,simple_BC,32,0.2356896185763378,0.3291442394256592,801,,0.08480347982839564,0.03750590325647246,16,0.15088613874794216
100,64,16,8,adam,0.0001,simple_BC,64,0.2356896185763378,0.3144536018371582,801,,0.08480347982839564,0.03750590325647246,16,0.15088613874794216
100,64,16,8,adam,0.0001,BC_with_evidence,0,0.23573081664016224,64.5942907333374,801,-1.404794692993164,0.08480347982839564,0.03750590325647246,16,0.1509273368117666
100,64,16,8,adam,0.0001,BC_with_evidence,16,0.23778751690682917,71.32467842102051,801,-0.8497016429901123,0.08480347982839564,0.03750590325647246,16,0.15298403707843353
100,64,16,8,adam,0.0001,BC_with_evidence,32,0.2363877924214512,57.09885382652283,801,-1.1127283573150635,0.08480347982839564,0.03750590325647246,16,0.15158431259305555
100,64,16,8,adam,0.0001,BC_with_evidence,64,0.23589183379169726,68.83634114265442,801,-0.908513069152832,0.08480347982839564,0.03750590325647246,16,0.1510883539633016
100,64,16,8,adam,0.0001,BC_observed_positive,0,0.23559074862591312,5.4316489696502686,801,,0.08480347982839564,0.03750590325647246,16,0.15078726879751747
100,64,16,8,adam,0.0001,BC_observed_positive,16,0.2356026328081696,5.509998083114624,801,,0.08480347982839564,0.03750590325647246,16,0.15079915297977395
100,64,16,8,adam,0.0001,BC_observed_positive,32,0.23557939858931473,5.505465984344482,801,,0.08480347982839564,0.03750590325647246,16,0.1507759187609191
100,64,16,8,adam,0.0001,BC_observed_positive,64,0.23557847702569093,5.463489055633545,801,,0.08480347982839564,0.03750590325647246,16,0.15077499719729529
100,64,16,8,adam,0.0005,simple_BC,0,0.19065445449465512,0.3157529830932617,801,,0.08480347982839564,0.03750590325647246,16,0.10585097466625948
100,64,16,8,adam,0.0005,simple_BC,16,0.19065445449465512,0.30977630615234375,801,,0.08480347982839564,0.03750590325647246,16,0.10585097466625948
100,64,16,8,adam,0.0005,simple_BC,32,0.19065445449465512,0.31677865982055664,801,,0.08480347982839564,0.03750590325647246,16,0.10585097466625948
100,64,16,8,adam,0.0005,simple_BC,64,0.19065445449465512,0.3103759288787842,801,,0.08480347982839564,0.03750590325647246,16,0.10585097466625948
100,64,16,8,adam,0.0005,BC_with_evidence,0,0.19118497635374887,60.933120012283325,801,-0.7955646514892578,0.08480347982839564,0.03750590325647246,16,0.10638149652535323
100,64,16,8,adam,0.0005,BC_with_evidence,16,0.1976669151922672,64.52684307098389,801,-1.0781300067901611,0.08480347982839564,0.03750590325647246,16,0.11286343536387156
100,64,16,8,adam,0.0005,BC_with_evidence,32,0.19464037519277913,58.61636424064636,801,-1.040095567703247,0.08480347982839564,0.03750590325647246,16,0.10983689536438349
100,64,16,8,adam,0.0005,BC_with_evidence,64,0.19416312060256963,70.33465051651001,801,-1.4414887428283691,0.08480347982839564,0.03750590325647246,16,0.10935964077417398
100,64,16,8,adam,0.0005,BC_observed_positive,0,0.18893665766949927,5.472718954086304,801,,0.08480347982839564,0.03750590325647246,16,0.10413317784110362
100,64,16,8,adam,0.0005,BC_observed_positive,16,0.18875898230703494,5.480628728866577,801,,0.08480347982839564,0.03750590325647246,16,0.1039555024786393
100,64,16,8,adam,0.0005,BC_observed_positive,32,0.188908663679095,5.442534446716309,801,,0.08480347982839564,0.03750590325647246,16,0.10410518385069936
100,64,16,8,adam,0.0005,BC_observed_positive,64,0.18883051780468987,5.463341951370239,801,,0.08480347982839564,0.03750590325647246,16,0.10402703797629423
100,64,16,8,adam,0.001,simple_BC,0,0.15459959341363144,0.3081662654876709,801,,0.08480347982839564,0.03750590325647246,16,0.0697961135852358
100,64,16,8,adam,0.001,simple_BC,16,0.15459959341363144,0.3218824863433838,801,,0.08480347982839564,0.03750590325647246,16,0.0697961135852358
100,64,16,8,adam,0.001,simple_BC,32,0.15459959341363144,0.32281923294067383,801,,0.08480347982839564,0.03750590325647246,16,0.0697961135852358
100,64,16,8,adam,0.001,simple_BC,64,0.15459959341363144,0.3226480484008789,801,,0.08480347982839564,0.03750590325647246,16,0.0697961135852358
100,64,16,8,adam,0.001,BC_with_evidence,0,0.15338013893581842,60.242919921875,801,-1.4805257320404053,0.08480347982839564,0.03750590325647246,16,0.06857665910742278
100,64,16,8,adam,0.001,BC_with_evidence,16,0.1636821943987327,61.67106914520264,801,-1.0138559341430664,0.08480347982839564,0.03750590325647246,16,0.07887871457033704
100,64,16,8,adam,0.001,BC_with_evidence,32,0.1927076939208426,64.72148776054382,801,-1.2297651767730713,0.08480347982839564,0.03750590325647246,16,0.10790421409244697
100,64,16,8,adam,0.001,BC_with_evidence,64,0.16356824823957974,59.47673583030701,801,-0.878420352935791,0.08480347982839564,0.03750590325647246,16,0.0787647684111841
100,64,16,8,adam,0.001,BC_observed_positive,0,0.15014334924716366,5.479515552520752,801,,0.08480347982839564,0.03750590325647246,16,0.06533986941876802
100,64,16,8,adam,0.001,BC_observed_positive,16,0.15027195640211471,5.463684797286987,801,,0.08480347982839564,0.03750590325647246,16,0.06546847657371907
100,64,16,8,adam,0.001,BC_observed_positive,32,0.1503807599063112,5.4393792152404785,801,,0.08480347982839564,0.03750590325647246,16,0.06557728007791555
100,64,16,8,adam,0.001,BC_observed_positive,64,0.1503358199591748,5.44688606262207,801,,0.08480347982839564,0.03750590325647246,16,0.06553234013077916
100,64,16,8,adam,0.005,simple_BC,0,0.08796984473868336,0.3161814212799072,801,,0.08480347982839564,0.03750590325647246,16,0.003166364910287711
100,64,16,8,adam,0.005,simple_BC,16,0.08796984473868336,0.32288622856140137,801,,0.08480347982839564,0.03750590325647246,16,0.003166364910287711
100,64,16,8,adam,0.005,simple_BC,32,0.08796984473868336,0.3213200569152832,801,,0.08480347982839564,0.03750590325647246,16,0.003166364910287711
100,64,16,8,adam,0.005,simple_BC,64,0.08796984473868336,0.32246971130371094,801,,0.08480347982839564,0.03750590325647246,16,0.003166364910287711
100,64,16,8,adam,0.005,BC_with_evidence,0,0.05016848646094629,66.54550457000732,801,-4.4066972732543945,0.08480347982839564,0.03750590325647246,16,0.03463499336744935
100,64,16,8,adam,0.005,BC_with_evidence,16,0.10492055939412022,60.426549673080444,801,-0.9482407569885254,0.08480347982839564,0.03750590325647246,16,0.020117079565724574
100,64,16,8,adam,0.005,BC_with_evidence,32,0.10444058169297772,68.32440686225891,801,-0.4667123556137085,0.08480347982839564,0.03750590325647246,16,0.019637101864582077
100,64,16,8,adam,0.005,BC_with_evidence,64,0.10208429446996538,57.59184694290161,801,-0.43759846687316895,0.08480347982839564,0.03750590325647246,16,0.017280814641569733
100,64,16,8,adam,0.005,BC_observed_positive,0,0.08336715509264346,5.4708709716796875,801,,0.08480347982839564,0.03750590325647246,16,0.0014363247357521841
100,64,16,8,adam,0.005,BC_observed_positive,16,0.08354041713305016,5.4294445514678955,801,,0.08480347982839564,0.03750590325647246,16,0.0012630626953454849
100,64,16,8,adam,0.005,BC_observed_positive,32,0.08348861564133937,5.46631646156311,801,,0.08480347982839564,0.03750590325647246,16,0.0013148641870562722
100,64,16,8,adam,0.005,BC_observed_positive,64,0.08346759388400256,5.481019973754883,801,,0.08480347982839564,0.03750590325647246,16,0.0013358859443930865
100,64,16,8,adam,0.01,simple_BC,0,0.08410791266502819,0.21894145011901855,585,,0.08480347982839564,0.03750590325647246,16,0.0006955671633674526
100,64,16,8,adam,0.01,simple_BC,16,0.08410791266502819,0.2206258773803711,585,,0.08480347982839564,0.03750590325647246,16,0.0006955671633674526
100,64,16,8,adam,0.01,simple_BC,32,0.08410791266502819,0.23099279403686523,585,,0.08480347982839564,0.03750590325647246,16,0.0006955671633674526
100,64,16,8,adam,0.01,simple_BC,64,0.08410791266502819,0.2245790958404541,585,,0.08480347982839564,0.03750590325647246,16,0.0006955671633674526
100,64,16,8,adam,0.01,BC_with_evidence,0,0.03399092894448416,67.44031023979187,801,-1.599412441253662,0.08480347982839564,0.03750590325647246,16,0.050812550883911484
100,64,16,8,adam,0.01,BC_with_evidence,16,0.0799347045107236,59.93575739860535,801,-0.5658042430877686,0.08480347982839564,0.03750590325647246,16,0.004868775317672047
100,64,16,8,adam,0.01,BC_with_evidence,32,0.06103344261525259,69.01099705696106,801,-0.7921996116638184,0.08480347982839564,0.03750590325647246,16,0.023770037213143053
100,64,16,8,adam,0.01,BC_with_evidence,64,0.06373070918932176,57.787418365478516,801,-0.23720860481262207,0.08480347982839564,0.03750590325647246,16,0.02107277063907388
100,64,16,8,adam,0.01,BC_observed_positive,0,0.08143793394176095,3.900071859359741,572,,0.08480347982839564,0.03750590325647246,16,0.003365545886634694
100,64,16,8,adam,0.01,BC_observed_positive,16,0.08141619014906229,3.5705010890960693,528,,0.08480347982839564,0.03750590325647246,16,0.003387289679333355
100,64,16,8,adam,0.01,BC_observed_positive,32,0.08114432820138165,3.626802444458008,529,,0.08480347982839564,0.03750590325647246,16,0.0036591516270139957
100,64,16,8,adam,0.01,BC_observed_positive,64,0.08124237588056081,3.8479623794555664,567,,0.08480347982839564,0.03750590325647246,16,0.0035611039478348344
100,64,16,8,adam,0.05,simple_BC,0,0.08330141325954506,0.05707979202270508,152,,0.08480347982839564,0.03750590325647246,16,0.001502066568850588
100,64,16,8,adam,0.05,simple_BC,16,0.08330141325954506,0.06041145324707031,152,,0.08480347982839564,0.03750590325647246,16,0.001502066568850588
100,64,16,8,adam,0.05,simple_BC,32,0.08330141325954506,0.05838274955749512,152,,0.08480347982839564,0.03750590325647246,16,0.001502066568850588
100,64,16,8,adam,0.05,simple_BC,64,0.08330141325954506,0.053000688552856445,152,,0.08480347982839564,0.03750590325647246,16,0.001502066568850588
100,64,16,8,adam,0.05,BC_with_evidence,0,0.007695332429383741,66.84109425544739,794,-4.158895492553711,0.08480347982839564,0.03750590325647246,16,0.07710814739901191
100,64,16,8,adam,0.05,BC_with_evidence,16,0.08028565309169064,62.09767961502075,801,-0.2088373899459839,0.08480347982839564,0.03750590325647246,16,0.004517826736705005
100,64,16,8,adam,0.05,BC_with_evidence,32,0.05068748590237645,66.51045346260071,801,-0.2904568910598755,0.08480347982839564,0.03750590325647246,16,0.034115993926019196
100,64,16,8,adam,0.05,BC_with_evidence,64,0.04273175701677031,41.02837061882019,469,-0.43311989307403564,0.08480347982839564,0.03750590325647246,16,0.042071722811625335
100,64,16,8,adam,0.05,BC_observed_positive,0,0.08059989621389445,5.4327332973480225,801,,0.08480347982839564,0.03750590325647246,16,0.004203583614501197
100,64,16,8,adam,0.05,BC_observed_positive,16,0.08083669938455619,5.428677797317505,801,,0.08480347982839564,0.03750590325647246,16,0.003966780443839454
100,64,16,8,adam,0.05,BC_observed_positive,32,0.08175810160994623,5.4452009201049805,801,,0.08480347982839564,0.03750590325647246,16,0.0030453782184494127
100,64,16,8,adam,0.05,BC_observed_positive,64,0.08225246951727556,5.532396078109741,801,,0.08480347982839564,0.03750590325647246,16,0.0025510103111200805
100,64,16,8,adam,0.1,simple_BC,0,0.0832985896947027,0.062180519104003906,163,,0.08480347982839564,0.03750590325647246,16,0.0015048901336929404
100,64,16,8,adam,0.1,simple_BC,16,0.0832985896947027,0.06793022155761719,163,,0.08480347982839564,0.03750590325647246,16,0.0015048901336929404
100,64,16,8,adam,0.1,simple_BC,32,0.0832985896947027,0.0670158863067627,163,,0.08480347982839564,0.03750590325647246,16,0.0015048901336929404
100,64,16,8,adam,0.1,simple_BC,64,0.0832985896947027,0.05948495864868164,163,,0.08480347982839564,0.03750590325647246,16,0.0015048901336929404
100,64,16,8,adam,0.1,BC_with_evidence,0,0.0513818019694544,24.142095804214478,291,0.1504172682762146,0.08480347982839564,0.03750590325647246,16,0.03342167785894124
100,64,16,8,adam,0.1,BC_with_evidence,16,0.0659304504747808,55.32313942909241,801,-0.2529546022415161,0.08480347982839564,0.03750590325647246,16,0.018873029353614845
100,64,16,8,adam,0.1,BC_with_evidence,32,0.07882953394160536,70.72870397567749,801,-0.3741750717163086,0.08480347982839564,0.03750590325647246,16,0.005973945886790288
100,64,16,8,adam,0.1,BC_with_evidence,64,0.05583015341634453,22.22850275039673,263,-0.22004413604736328,0.08480347982839564,0.03750590325647246,16,0.028973326412051116
100,64,16,8,adam,0.1,BC_observed_positive,0,0.08125550740225426,5.455734968185425,801,,0.08480347982839564,0.03750590325647246,16,0.0035479724261413825
100,64,16,8,adam,0.1,BC_observed_positive,16,0.0790331444204656,5.463101863861084,801,,0.08480347982839564,0.03750590325647246,16,0.005770335407930038
100,64,16,8,adam,0.1,BC_observed_positive,32,0.08055027040283494,5.45786452293396,801,,0.08480347982839564,0.03750590325647246,16,0.004253209425560706
100,64,16,8,adam,0.1,BC_observed_positive,64,0.08138279155681566,5.467730760574341,801,,0.08480347982839564,0.03750590325647246,16,0.003420688271579986
100,64,16,8,RMSprop,5e-05,simple_BC,0,0.24694337620513626,0.07828497886657715,212,,0.08480347982839564,0.03750590325647246,16,0.16213989637674062
100,64,16,8,RMSprop,5e-05,simple_BC,16,0.24694337620513626,0.07404923439025879,212,,0.08480347982839564,0.03750590325647246,16,0.16213989637674062
100,64,16,8,RMSprop,5e-05,simple_BC,32,0.24694337620513626,0.0773310661315918,212,,0.08480347982839564,0.03750590325647246,16,0.16213989637674062
100,64,16,8,RMSprop,5e-05,simple_BC,64,0.24694337620513626,0.07906341552734375,212,,0.08480347982839564,0.03750590325647246,16,0.16213989637674062
100,64,16,8,RMSprop,5e-05,BC_with_evidence,0,0.24694418886817365,17.31912660598755,212,-0.8933770656585693,0.08480347982839564,0.03750590325647246,16,0.162140709039778
100,64,16,8,RMSprop,5e-05,BC_with_evidence,16,0.24282222726984387,68.23856616020203,801,-1.294529676437378,0.08480347982839564,0.03750590325647246,16,0.15801874744144823
100,64,16,8,RMSprop,5e-05,BC_with_evidence,32,0.24179053415720803,64.74887490272522,801,-1.0007050037384033,0.08480347982839564,0.03750590325647246,16,0.15698705432881238
100,64,16,8,RMSprop,5e-05,BC_with_evidence,64,0.2470014690461003,12.157416343688965,207,-0.9581447839736938,0.08480347982839564,0.03750590325647246,16,0.16219798921770465
100,64,16,8,RMSprop,5e-05,BC_observed_positive,0,0.2463022432905996,1.8767378330230713,278,,0.08480347982839564,0.03750590325647246,16,0.16149876346220396
100,64,16,8,RMSprop,5e-05,BC_observed_positive,16,0.24628950452231416,1.9080605506896973,280,,0.08480347982839564,0.03750590325647246,16,0.1614860246939185
100,64,16,8,RMSprop,5e-05,BC_observed_positive,32,0.2465829610936142,1.6468849182128906,249,,0.08480347982839564,0.03750590325647246,16,0.16177948126521854
100,64,16,8,RMSprop,5e-05,BC_observed_positive,64,0.24599471912114487,2.1025195121765137,311,,0.08480347982839564,0.03750590325647246,16,0.16119123929274923
100,64,16,8,RMSprop,0.0001,simple_BC,0,0.2332888050057838,0.29715657234191895,801,,0.08480347982839564,0.03750590325647246,16,0.14848532517738816
100,64,16,8,RMSprop,0.0001,simple_BC,16,0.2332888050057838,0.2960782051086426,801,,0.08480347982839564,0.03750590325647246,16,0.14848532517738816
100,64,16,8,RMSprop,0.0001,simple_BC,32,0.2332888050057838,0.2962474822998047,801,,0.08480347982839564,0.03750590325647246,16,0.14848532517738816
100,64,16,8,RMSprop,0.0001,simple_BC,64,0.2332888050057838,0.29661011695861816,801,,0.08480347982839564,0.03750590325647246,16,0.14848532517738816
100,64,16,8,RMSprop,0.0001,BC_with_evidence,0,0.23330324600487468,67.45770215988159,801,-1.2925894260406494,0.08480347982839564,0.03750590325647246,16,0.14849976617647903
100,64,16,8,RMSprop,0.0001,BC_with_evidence,16,0.23376749218336315,60.3303005695343,801,-1.047173261642456,0.08480347982839564,0.03750590325647246,16,0.1489640123549675
100,64,16,8,RMSprop,0.0001,BC_with_evidence,32,0.23456907913172256,67.32233309745789,801,-0.6592941284179688,0.08480347982839564,0.03750590325647246,16,0.14976559930332692
100,64,16,8,RMSprop,0.0001,BC_with_evidence,64,0.23335741654452244,61.258493423461914,801,-1.5129261016845703,0.08480347982839564,0.03750590325647246,16,0.1485539367161268
100,64,16,8,RMSprop,0.0001,BC_observed_positive,0,0.23324250192638393,5.446535110473633,801,,0.08480347982839564,0.03750590325647246,16,0.1484390220979883
100,64,16,8,RMSprop,0.0001,BC_observed_positive,16,0.23324781581867335,5.441623687744141,801,,0.08480347982839564,0.03750590325647246,16,0.1484443359902777
100,64,16,8,RMSprop,0.0001,BC_observed_positive,32,0.2332591483665423,5.4475367069244385,801,,0.08480347982839564,0.03750590325647246,16,0.14845566853814665
100,64,16,8,RMSprop,0.0001,BC_observed_positive,64,0.2332455564746939,5.4084155559539795,801,,0.08480347982839564,0.03750590325647246,16,0.14844207664629824
100,64,16,8,RMSprop,0.0005,simple_BC,0,0.1782261398327248,0.29486751556396484,801,,0.08480347982839564,0.03750590325647246,16,0.09342266000432917
100,64,16,8,RMSprop,0.0005,simple_BC,16,0.1782261398327248,0.2892317771911621,801,,0.08480347982839564,0.03750590325647246,16,0.09342266000432917
100,64,16,8,RMSprop,0.0005,simple_BC,32,0.1782261398327248,0.28928565979003906,801,,0.08480347982839564,0.03750590325647246,16,0.09342266000432917
100,64,16,8,RMSprop,0.0005,simple_BC,64,0.1782261398327248,0.2941770553588867,801,,0.08480347982839564,0.03750590325647246,16,0.09342266000432917
100,64,16,8,RMSprop,0.0005,BC_with_evidence,0,0.17766113736776365,67.72541928291321,801,-1.531731128692627,0.08480347982839564,0.03750590325647246,16,0.092857657539368
100,64,16,8,RMSprop,0.0005,BC_with_evidence,16,0.18521450785133314,54.63886880874634,801,-0.9118902683258057,0.08480347982839564,0.03750590325647246,16,0.1004110280229375
100,64,16,8,RMSprop,0.0005,BC_with_evidence,32,0.18271783661260516,68.12755179405212,801,-0.9647194147109985,0.08480347982839564,0.03750590325647246,16,0.09791435678420951
100,64,16,8,RMSprop,0.0005,BC_with_evidence,64,0.19042033312134174,62.38583850860596,801,-0.8170987367630005,0.08480347982839564,0.03750590325647246,16,0.1056168532929461
100,64,16,8,RMSprop,0.0005,BC_observed_positive,0,0.1771126534748676,5.452277183532715,801,,0.08480347982839564,0.03750590325647246,16,0.09230917364647195
100,64,16,8,RMSprop,0.0005,BC_observed_positive,16,0.17717032233336874,5.382123231887817,801,,0.08480347982839564,0.03750590325647246,16,0.0923668425049731
100,64,16,8,RMSprop,0.0005,BC_observed_positive,32,0.17722891867477913,5.411376476287842,801,,0.08480347982839564,0.03750590325647246,16,0.09242543884638349
100,64,16,8,RMSprop,0.0005,BC_observed_positive,64,0.17716817184390976,5.467404365539551,801,,0.08480347982839564,0.03750590325647246,16,0.09236469201551412
100,64,16,8,RMSprop,0.001,simple_BC,0,0.132276685166611,0.29755711555480957,801,,0.08480347982839564,0.03750590325647246,16,0.04747320533821536
100,64,16,8,RMSprop,0.001,simple_BC,16,0.132276685166611,0.2974693775177002,801,,0.08480347982839564,0.03750590325647246,16,0.04747320533821536
100,64,16,8,RMSprop,0.001,simple_BC,32,0.132276685166611,0.29766225814819336,801,,0.08480347982839564,0.03750590325647246,16,0.04747320533821536
100,64,16,8,RMSprop,0.001,simple_BC,64,0.132276685166611,0.2976224422454834,801,,0.08480347982839564,0.03750590325647246,16,0.04747320533821536
100,64,16,8,RMSprop,0.001,BC_with_evidence,0,0.13164217599297112,69.44932508468628,801,-0.8446956872940063,0.08480347982839564,0.03750590325647246,16,0.04683869616457548
100,64,16,8,RMSprop,0.001,BC_with_evidence,16,0.1597270631039249,59.863946199417114,801,-0.817981481552124,0.08480347982839564,0.03750590325647246,16,0.07492358327552925
100,64,16,8,RMSprop,0.001,BC_with_evidence,32,0.1578714363184353,60.64924907684326,801,-1.1343789100646973,0.08480347982839564,0.03750590325647246,16,0.07306795649003966
100,64,16,8,RMSprop,0.001,BC_with_evidence,64,0.14732497606419842,65.23687672615051,801,-1.4640095233917236,0.08480347982839564,0.03750590325647246,16,0.06252149623580278
100,64,16,8,RMSprop,0.001,BC_observed_positive,0,0.12946483637322653,5.444641351699829,801,,0.08480347982839564,0.03750590325647246,16,0.04466135654483089
100,64,16,8,RMSprop,0.001,BC_observed_positive,16,0.12948726800513624,5.387845516204834,801,,0.08480347982839564,0.03750590325647246,16,0.044683788176740596
100,64,16,8,RMSprop,0.001,BC_observed_positive,32,0.12958463833268238,5.4453675746917725,801,,0.08480347982839564,0.03750590325647246,16,0.04478115850428674
100,64,16,8,RMSprop,0.001,BC_observed_positive,64,0.12945477915553702,5.39153790473938,801,,0.08480347982839564,0.03750590325647246,16,0.044651299327141375
100,64,16,8,RMSprop,0.005,simple_BC,0,0.0835567964336982,0.20871925354003906,563,,0.08480347982839564,0.03750590325647246,16,0.0012466833946974398
100,64,16,8,RMSprop,0.005,simple_BC,16,0.0835567964336982,0.20979595184326172,563,,0.08480347982839564,0.03750590325647246,16,0.0012466833946974398
100,64,16,8,RMSprop,0.005,simple_BC,32,0.0835567964336982,0.2105698585510254,563,,0.08480347982839564,0.03750590325647246,16,0.0012466833946974398
100,64,16,8,RMSprop,0.005,simple_BC,64,0.0835567964336982,0.20960044860839844,563,,0.08480347982839564,0.03750590325647246,16,0.0012466833946974398
100,64,16,8,RMSprop,0.005,BC_with_evidence,0,0.021933467731202024,64.93186473846436,801,-3.320301055908203,0.08480347982839564,0.03750590325647246,16,0.06287001209719362
100,64,16,8,RMSprop,0.005,BC_with_evidence,16,0.07987800220275122,66.01638960838318,801,-0.7408405542373657,0.08480347982839564,0.03750590325647246,16,0.004925477625644423
100,64,16,8,RMSprop,0.005,BC_with_evidence,32,0.10618156713014347,53.6783709526062,801,-0.18926382064819336,0.08480347982839564,0.03750590325647246,16,0.021378087301747825
100,64,16,8,RMSprop,0.005,BC_with_evidence,64,0.055231907894503135,68.00011396408081,788,-0.23715543746948242,0.08480347982839564,0.03750590325647246,16,0.02957157193389251
100,64,16,8,RMSprop,0.005,BC_observed_positive,0,0.0808005726046946,5.378201246261597,801,,0.08480347982839564,0.03750590325647246,16,0.004002907223701044
100,64,16,8,RMSprop,0.005,BC_observed_positive,16,0.08052658600938192,5.409672260284424,801,,0.08480347982839564,0.03750590325647246,16,0.004276893819013722
100,64,16,8,RMSprop,0.005,BC_observed_positive,32,0.08082972200238212,5.447545528411865,801,,0.08480347982839564,0.03750590325647246,16,0.00397375782601353
